fileName,speaker,label,f0globalMean,f0globalRange,f0globalSD,f0globalMedian,energyRange,energySD,hnrglobalMean,hnrglobalRange,hnrglobalSD,duration,sound2silenceRatio,totalPauses,Avg. Word Dur.,Avg. Sil. Dur.,SyllPerSecond
SBep4_d750-I,d,I,114.15268961691122,243.6582454688058,65.88695006581585,105.68067110848094,0.12667156032830693,0.028887955239317257,6.804100395715553,22.015273397020287,6.465256417550844,1.169125,9.291666666666666,4,-0.6697749322990072,-0.4344178984250501,5.98738372714637
SBep13_c114-N,c,N,121.66797774848331,206.0725365747694,73.13241323970658,99.76993589761628,0.09842799060827286,0.023146493657897223,11.706903449415648,32.6708342779648,8.395976382525529,6.2926875,30.8,18,-0.300561291392864,-0.4656074062457211,3.813950716605584
SBep6_c909-N,c,N,162.02982526286797,354.8027234786925,107.57670520151608,136.6544580005985,0.14017921803961314,0.02839452467728624,11.271029210875405,22.25040584424994,8.532820501727839,1.9074375,11.709677419354836,12,-0.5237988125566414,-0.6635305891176779,5.2426357351158295
SBep21_d1037-I,d,I,146.8601834728306,276.5800455147519,112.47514337468458,151.63659845522685,0.10150729782671616,0.022275731039495227,4.817446812818228,24.50948834105665,5.628260208397824,0.9194375,10.588235294117649,5,-0.022942325462010933,-0.4972603541555998,2.1752430154306297
SBep23_d793-I,d,I,185.85982313393285,347.9304048477369,125.53685817450564,194.9131877349389,0.2146610292556872,0.03036009910655845,9.861901049992936,22.418062337324447,8.084541945849733,1.836875,28.23076923076923,3,-0.2946120203335493,0.06832174741935082,3.810820006805036
SBep21_c188-I,c,I,167.77159096243398,376.1612115668929,109.26352524651476,141.61299144265618,0.098705051071701,0.029885801256858868,8.29484803117808,20.441318635906814,6.759037472220956,0.8825,7.590909090909091,7,-0.3133843343839948,-0.2874765416609639,2.26628895184136
SBep13_c409-N,c,N,147.0143544737039,306.13803786818335,126.9611507958573,0.0,0.1789324247301959,0.032621268362602734,6.256548810448934,19.90701708192875,5.910925990962437,0.922875,11.375,5,-0.08082096377212193,-0.5249843611073092,2.16714072870107
SBep21_c724-N,c,N,133.61519941435418,258.7843918544579,95.73269871410723,0.0,0.10025786700220636,0.028889714252533106,9.906911004263113,22.717051843528484,8.064224791097338,1.1835,9.869565217391305,7,-0.09189540999173468,-0.3270611782353553,2.534854245880862
SBep4_c173-I,c,I,167.66106978035472,280.98090368733705,102.1631043987498,157.23196019681538,0.19772389834684648,0.03034971920071377,10.73267798458728,27.640574431194878,9.163695818044816,2.4759375,28.882352941176467,7,0.5799543273314532,-0.049968722214618615,2.0194370819134164
SBep13_d406-N,d,N,115.95401816754573,168.7694917047627,65.79429708565051,108.93707669781715,0.07870295733409405,0.02235388882941727,7.792963395016616,18.963449959539133,5.197307630120732,1.0208125,13.466666666666667,5,-0.7110530657616313,-0.93715754426945,8.816506459315496
SBep21_c1453-I,c,I,167.81739795354162,380.97497435762426,89.81566659076496,198.25064361861772,0.16932802763183658,0.028525388054066195,11.226310102046304,33.550872315080944,8.2178236372999,2.08125,18.5,5,0.12405629129071855,-0.8218691354152395,2.4024024024024024
SBep15_d52-I,d,I,159.9284113565297,311.27238352433136,121.16247289953637,0.0,0.1430764014721312,0.030590005010666294,8.204639174035215,28.996831965234385,7.443511152142402,4.922625,32.266666666666666,16,-0.3024111503298613,2.5191775209108016,3.859729311089103
SBep6_d430-I,d,I,155.97477369207732,324.1728752195212,85.35503874330844,154.92161142941356,0.1218710522238979,0.02441498074647973,9.939193687722524,19.10694152620855,7.5777256279012,1.5135625,21.571428571428577,3,-0.06266011710989666,0.9481161276470508,3.303464508403188
SBep2_d151-I,d,I,127.25817434966689,157.1744746310011,109.56999220746808,0.0,0.13092981457744246,0.032196672028100524,6.746873730251707,15.872850227366314,5.881037676541305,1.181125,5.225,9,-0.1579828170648224,-0.6857877213472506,2.539951317599746
SBep2_c123-N,c,N,121.8378591692912,384.5460873722217,83.33186408061279,91.39617071937307,0.16028517714436696,0.02511435546020228,10.567823248970253,32.483326177944235,7.685205329029375,12.6436875,10.198237885462557,71,-0.5675692428532071,-0.7624921805536574,5.773632099021745
SBep23_o1232-N,o,N,245.32829847924674,342.3344517420063,150.02305134988796,206.10632179915612,0.09445122706754874,0.026620292145621945,14.689722562798133,35.002957637453385,11.146174354041165,1.5266875,30.8,5,0.09114386215877256,-0.1388763036487585,2.6200515822655257
SBep21_s505-I,s,I,211.0605199596601,253.71311588114798,145.93790975453248,185.6863022123385,0.1197057158445727,0.02960455479948614,12.1472018822015,36.27281763559738,10.239133803471633,2.2285,18.125,9,-0.3608534700731949,0.04201101928374616,2.2436616558223017
SBep27_c155-I,c,I,179.70093222885617,371.64930585082743,71.51359207780476,204.63237946920987,0.1058274577648547,0.023056436812858704,11.87835670530581,38.42118168139664,7.979202666917171,2.207625,17.958333333333332,9,-0.5610492225680669,-0.9406230451384135,5.8886812751259825
SBep14_c311-I,c,I,174.1161934701064,363.1556124281116,100.0915974515186,162.05404589310115,0.09846508921385748,0.02246158336177079,11.489020949958633,36.92930753488265,8.104098344251772,1.773125,17.4,6,-0.4204373145069201,-0.4656074062457234,3.38385618611209
SBep23_c1033-N,c,N,192.5911438714999,370.4160441731057,82.880715901586,198.5580564433872,0.10550974062155448,0.021863620552175368,12.822736126015124,28.98478238297645,7.7412873525859025,1.9175,32.0,4,-0.4739638045683831,,4.69361147327249
SBep6_d253-N,d,N,132.63350514265989,389.1912422729509,85.10451513868338,99.02662257272482,0.09095654844356016,0.0215238750883966,14.727724273101563,36.34511036538859,8.159760814563596,1.41875,18.8,4,-0.046773000450742265,2.142122786527501,0.7048458149779736
SBep4_c854-N,c,N,147.4766515038749,380.6576509265786,101.39639370155813,126.30988431830843,0.2321485380839947,0.0291660268297744,11.29934026117426,28.05183839209895,9.233522894710973,6.8178125,9.276119402985074,39,-0.3979528327883121,-0.026217940269983718,3.666865288536463
SBep23_c1125-N,c,N,165.880287210246,362.74136056042056,78.6497929388816,0.0,0.12378049186792127,0.0262496986909523,12.399520408501479,28.014641234866644,8.561271750176795,3.239375,20.322580645161292,11,-0.4462776890193504,-0.5645689976816999,4.9392243874204125
SBep21_s879-N,s,N,226.78234306807354,417.48501326441095,148.10379571198368,208.63141830724842,0.15209899415490136,0.02848867956079769,13.853296318375056,34.49873370261402,11.175317662271974,6.76575,15.070588235294116,31,-0.2755145776553302,0.3025137741046824,3.251672024535344
SBep23_c844-N,c,N,193.0044891900169,322.28987073525036,89.71690554852916,198.2493615394993,0.0809158710094237,0.024774195689175414,14.68520431964125,27.82722680915805,9.580958459425618,3.5393125,39.05555555555557,5,-0.38989869008313893,0.4547353941088654,3.9555704674283496
SBep2_c447-I,c,I,157.09092732209592,168.9874328591001,69.17607886683004,166.16819147461598,0.09210032894721468,0.024569487828630474,10.463231072138324,21.896151414637608,7.084484885719296,0.426625,7.166666666666668,2,-0.31338433438399466,-0.4062304513841367,2.3439789041898624
SBep13_d783-N,d,N,153.9602258476092,385.7115710536469,109.21462870100969,0.0,0.12239533542277145,0.02520754662658864,8.74693125407469,30.67173592893177,7.492101363778683,3.8336875,32.91304347826087,6,-0.477214567434704,-0.05736316404174883,5.216909307292262
SBep28_c375-N,c,N,138.9633857372669,385.10449115901696,108.35907827456751,117.19617376100453,0.1241270303580943,0.025558195178675254,10.487117233538672,43.624199695015136,8.422178629912525,3.6225,7.879518072289157,23,-0.2690865495055427,-0.4062304513841365,4.140786749482402
SBep21_c168-I,c,I,130.8298974216676,385.00420066000936,104.12023841729328,101.94025388078623,0.11793682789747276,0.02663017944451096,9.885362885648453,29.88424665511005,8.047778043271641,2.698375,5.9125,22,-0.440740465909544,0.9594395104323504,4.076527539722981
SBep2_d191-N,d,N,110.15353476112308,395.719078001954,76.19445027452349,99.52664766587095,0.16696119290058595,0.02954777982584472,11.300718278490312,23.877460604596692,9.063075411863817,2.4216875,7.423728813559323,20,-0.4924066227400203,-0.15162684763757464,4.955222339794049
SBep4_h931-N,h,N,122.85695179235806,236.8838661759946,65.30574334338927,145.51145770061098,0.16662955912761554,0.03147037961429052,12.048856850711848,30.981002330899138,10.294055488363623,8.6796875,11.766423357664234,68,-0.16969236891651948,0.6882697355138311,4.2628262826282635
SBep13_c600-N,c,N,177.0421122834524,352.94902895579804,119.59272157304031,118.7932191758114,0.10594894432609143,0.024324439616420977,8.30540988552086,41.20228043163532,7.881208472122122,3.13025,16.75,11,-0.3737904046727927,,4.472486223145116
SBep6_d752-I,d,I,178.31171528125446,397.21504132444517,105.2619390496044,136.35091251787023,0.1007552669582658,0.02442920290875169,8.31384312057719,24.474768028054385,6.269444148484746,2.6133125,18.85185185185185,7,-0.43759607026593794,-0.5182078393991165,4.591873340827014
SBep4_d919-N,d,N,98.02675474265915,109.28531070720408,67.17496750012323,106.76463778021996,0.10007975692456184,0.03150138814273072,8.55437115480039,15.689676321748598,6.7877993972367285,0.586875,3.4827586206896552,8,0.0008883495267203976,-0.5286815820208749,1.7039403620873268
SBep19_c279-I,c,I,182.70160335958698,326.85896229887277,121.12750067603857,273.2069546803588,0.08834745076721101,0.027340483822408092,18.217599668732127,39.555509375553754,13.495797046260119,2.3515625,31.2,7,-0.2159292076514004,0.6625547361244185,2.12624584717608
SBep2_d2-N,d,N,107.2018697177047,149.5929273670128,81.90490928289773,82.22331401778602,0.12679678116066012,0.032778878239154145,13.111056792239427,36.644370538558675,11.35166688954154,2.2114375,2.5546875,18,-0.02770846045975696,-0.6857877213472506,2.713167340248141
SBep6_d197-I,d,I,117.60183791322235,395.61331504374,79.91852522478652,76.62629987692698,0.12816407709478286,0.025409033007910163,9.066476174994447,27.910275084902658,7.527385209565767,4.5466875,28.741935483870968,12,-0.05760512544562026,-0.43441789842505,3.519045458919268
SBep4_d691-N,d,N,107.86741343006813,388.26777824570036,73.91838167453125,116.16944887173996,0.15397017057260698,0.030674608978360825,9.430628214078787,25.418577810403786,7.701614992412248,7.746125,11.909090909090908,46,-0.4324768882313215,1.7231730816571689,4.5183882263712505
SBep14_d364-I,d,I,219.59034431307785,387.09837600136115,150.2374508178059,247.3007018736445,0.10833943665075432,0.021112817623686282,7.127984766924641,28.414912668725137,6.1865651491763005,2.0816875,20.45,5,-0.4340214690176283,0.005479291688802654,3.8430359984387663
SBep21_d762-I,d,I,136.64645170852714,367.940520625646,67.03656452656249,121.92961956271687,0.08945280926135267,0.01954091813456672,11.154392502114188,29.92608374965601,6.820631338531394,2.849125,22.32,8,-0.5567494452095951,-0.8743150885389005,7.019699030404071
SBep27_t217-N,t,N,119.71511451596287,194.50822878937316,71.26178783334741,0.0,0.13211759144299332,0.02602532756088204,8.716489539104549,26.33774375867713,6.7442214516106676,1.8474375,11.733333333333333,4,-0.35466643761806915,-0.7063351095322674,6.49548360905308
SBep21_c1663-N,c,N,123.99994461001604,383.0602106521112,82.5468140218102,129.17776216159348,0.12789641966044096,0.027864435960876708,13.320124378502404,37.27951107023553,9.760573709802744,7.996,15.282828282828286,41,-0.309165497728904,1.1227261363017127,2.7513756878439217
SBep23_c494-N,c,N,214.2365008544837,347.5633352308328,122.58290030062149,241.65107409864768,0.17240109599515094,0.02898949085028335,10.499777355223397,22.530467844069772,8.506382880012266,2.433875,11.82051282051282,13,-0.42905077267773023,-0.4656074062457211,3.6978069950182317
SBep23_c1336-N,c,N,149.2240073452334,219.90360701150226,92.73594773167306,0.0,0.07926885466874382,0.025342355762291,21.64766791414579,32.666852429204944,14.025486008762732,1.882375,7.104166666666668,9,-0.12511874865057393,2.1766670850948704,1.0624875489740355
SBep4_c1257-N,c,N,89.86760960861616,109.65599893995442,79.9016755039237,88.70510260616535,0.09581189279552764,0.033634257872972105,7.485544574894303,18.514221959156792,6.875194323940834,0.5775625,8.923076923076922,2,-0.3355332268232207,-0.2280995867993775,3.4628286981928365
SBep13_c252-N,c,N,174.212441485534,295.23806281058165,93.0117639490557,157.3116551048395,0.08903364769124929,0.023045876133803843,14.027738004765606,25.520964076009502,9.27352650600777,1.20175,20.08333333333333,2,-0.05867207133289594,-0.020280244783825573,1.6642396505096733
SBep27_d87-I,d,I,212.05392859658605,236.6656457758498,118.85377513621658,206.94634573760982,0.07219246569994273,0.02498466610779085,19.340416141514112,29.58192492931119,12.839724839876993,1.0131875,6.2,7,-0.3406846586450968,-0.4972603541555999,3.9479365862685833
SBep19_d304-N,d,N,138.06985571192266,302.207234633936,72.8000486805942,100.65997462165147,0.09441862678119094,0.025211599549444345,11.674826286345342,26.548319262546944,8.254090443319772,2.62875,28.94444444444445,9,-0.28210091596446524,0.2568491146109988,3.4236804564907275
SBep21_c883-N,c,N,130.37649880783408,379.67096323462965,86.19387203514566,148.66285466556212,0.13113830586943342,0.02668263708942522,11.2801993979255,28.44016566036521,8.395014680076413,2.9461875,18.41935483870968,14,-0.5467995854742992,-0.1984111093685836,4.751903943655996
SBep4_d1131-N,d,N,109.53600300356716,396.30766207813593,71.71506640528149,94.63461078134243,0.12484993765135766,0.02674151447873331,7.1504309221934825,20.697900149830524,5.777992028007778,1.748125,8.075,12,-0.0288999942091938,-0.6857877213472499,4.004290311047551
SBep23_o1160-N,o,N,198.70779193067887,279.0761636425661,111.28149260042014,184.18464862905603,0.14708299479387052,0.027349901911823262,15.162013752897243,30.41051409523059,11.361623532108275,3.078875,11.58,16,-0.4308855653280698,-0.4259175357658386,5.196703341317852
SBep21_d1480-N,d,N,153.38214425067136,378.0944340278869,106.07216954930037,101.26624998691076,0.12709917996786024,0.023341853673228236,8.027115671406237,32.887816779992946,6.587426378372003,2.975625,21.51851851851852,9,-0.608117789074194,,7.057340894770007
SBep13_d763-I,d,I,180.98551536807338,389.69453342115196,101.0636174244042,126.40479882304165,0.1326898783691985,0.02504339902730541,8.458317780102607,24.91978024288929,6.4471819965586965,3.71075,46.1875,3,-0.3630710503011777,0.5710613932637506,3.7728222057535534
SBep23_c1461-N,c,N,126.9852705834758,355.62221612712005,72.79096304616453,108.10930864005964,0.17108784658600273,0.02825614034175484,13.841642587092828,30.181791322949103,9.131737537966528,2.248625,14.433333333333335,8,-0.5171541448248737,-0.7031152256920683,5.781310801045081
SBep15_c15-N,c,N,171.9358378138213,386.468836191523,109.14843991781076,101.1320870143044,0.15044637244294473,0.025700626904745096,11.774153542031081,38.62676005985835,8.489737620755138,4.6858125,13.615384615384615,17,-0.2912354419447687,-0.2429438255147739,4.695023541808385
SBep23_o143-I,o,I,186.0194043864641,243.1555299483284,100.95612316039707,158.6677484526639,0.13443096069533012,0.02908329825869837,12.226155707185324,34.868334311976305,8.990841527395029,1.8923125,15.291666666666664,8,-0.4677347013859646,-0.4464204809170586,5.8129933612973534
SBep4_c550-N,c,N,137.6953701141346,279.1119397077644,80.73939606737359,126.27822685682513,0.2134562101829276,0.02830228611050498,11.911301190279696,27.116767499383048,9.68926147941027,9.2298125,13.872,48,-0.3819074703678501,-0.6674890527751149,5.200539014199911
SBep21_d1432-I,d,I,164.2963963436065,382.17137153222313,113.85755876622959,0.0,0.1189040879743944,0.02389345668669724,7.030788830344116,21.011059974640133,5.517902271057395,1.463,18.125,5,-0.4479226960943884,-0.6857877213472496,6.151742993848258
SBep21_s1045-N,s,N,240.1163126460933,294.0608929652378,166.08264660638105,284.2137048665181,0.08507558094930852,0.026964736541870614,14.095637011771858,27.31596799901462,10.007508446715905,0.5216875,8.75,2,-0.04754634756005525,-0.5402892561983473,1.916856355576854
SBep28_d454-I,d,I,145.91281701252154,328.155093737184,95.19513323661741,106.76945992272046,0.1495336168746026,0.024585956423472628,8.515018247516833,35.489270157139615,6.898697439049642,1.8873125,31.5,3,-0.4429579721384025,,4.768685631022949
SBep2_c272-I,c,I,134.32279000922512,360.79147182030295,72.10030034374206,111.46447127340369,0.11710699199338895,0.02256214292579289,9.116721974323557,17.62605412218634,5.989589969035674,1.3001875,11.409090909090908,3,-0.5304434802884092,-0.3468534965225504,5.383838869393838
SBep2_d50-N,d,N,115.48495233450464,238.53308132601646,73.80764222578681,0.0,0.14360049443566572,0.03024750091145212,10.14736868829467,28.261439950411173,7.897624402734053,2.99725,5.442105263157893,21,-0.526563923557202,,7.00642255400784
SBep15_c396-N,c,N,147.2902753570894,323.5196070432125,90.36504584477035,0.0,0.2352508089284386,0.03038140700920462,13.572456295464963,30.352113628487054,11.430544162418375,11.3329375,8.620253164556964,69,-0.5437328157519449,0.21128987917636088,4.235442046689132
SBep6_j180-I,j,I,253.3928785732826,297.754278552361,81.91177131202582,281.5045768484317,0.06641366054529536,0.01662248014377249,20.192280521547406,30.151692642761283,7.094554821626084,1.0519375,13.866666666666667,3,-0.2353056162309214,0.8645760369413812,1.9012536391182937
SBep21_d1422-N,d,N,162.58842175340902,384.0184168660245,138.30024902345107,0.0,0.12982916232796196,0.02995195216739738,9.79767577101459,29.532311070451694,8.905396883026212,2.297125,2.3475177304964543,16,0.30274356605065234,3.0219171667552005,2.6119606029275726
SBep2_d91-N,d,N,150.23537160481547,192.35403412885296,100.91320393491829,0.0,0.15020911614039906,0.03135649498264792,12.666946601224975,27.36360987812254,11.063344396545887,1.22575,3.7777777777777777,12,-0.4614267452546695,-0.7486301770777997,4.894962267999183
SBep23_c1398-N,c,N,135.43409462238378,382.14035779276946,84.58733761662687,111.61014668426529,0.2283611482092877,0.025409689661567668,13.119593323173337,35.97091675167486,9.827826050609863,11.9853125,9.570175438596491,76,-0.34168569694522805,0.017890654770052482,4.588950016947828
SBep14_d24-I,d,I,144.95843548395618,373.2429490715026,117.27205876117156,224.59922864486407,0.19438387682416508,0.036612790189469065,9.400490644129947,20.303439190092465,7.893718700808612,1.199125,8.37037037037037,10,-0.6008361939387484,0.5710613932637503,3.335765662462212
SBep21_d522-N,d,N,146.6182008334836,371.3207092283,112.4290560259487,84.5659573497332,0.06782392668781276,0.02115995831634656,8.918367996097798,23.40320572549409,6.386321714832729,0.612375,6.5,3,-0.5948785251915656,-0.4972603541555998,6.531945294958155
SBep28_d52-I,d,I,159.8161202648884,380.79404650406576,100.95117919518965,95.3883291570298,0.14092171671335546,0.02793406212809517,8.030709295519541,24.13526425503379,6.994936231963197,1.3355,17.666666666666668,5,0.5251631992788123,-0.7486301770777997,2.2463496817671285
SBep2_e416-N,e,N,204.8055991312856,407.5307013884807,123.23408196066002,165.48795277008003,0.13146136594032934,0.02680499908147044,13.202031423011935,36.79161411501968,10.011866819708107,3.5634375,39.333333333333336,8,-0.3764721995286491,-0.2619954303122617,4.4900464789967565
SBep6_d823-I,d,I,165.0792938793317,285.28792917917787,119.29684033625358,159.01754036557233,0.08828939914041753,0.026345897536047456,6.135302759670286,21.2737958299626,5.3420946195795525,0.7926875,13.333333333333336,2,-0.4916122669070626,-0.5915240377514247,3.7845935504218247
SBep15_c520-I,c,I,212.9302912228167,381.5537712612453,162.8729695149004,196.218377115629,0.3230865882270694,0.032142742368140104,14.869432798802574,45.35519418452094,12.945621599886243,10.323625,18.79047619047619,37,-0.15134770022334135,2.586368073639814,2.905955998982916
SBep2_d573-I,d,I,185.8407168971341,305.4422069358065,124.50441462057137,0.0,0.1069271503199611,0.02839837387202305,7.52583107558642,20.123163433236037,6.100319497636378,0.9886875,15.230769230769232,4,1.1924220989632923,-0.6857877213472499,1.0114419369113092
SBep27_d169-I,d,I,119.49616560971624,243.9336620531919,92.77017856779736,78.69168491737985,0.10217796400928464,0.028056805661599352,7.008271088907486,18.8591274336844,6.0900413797616535,0.80225,7.65,7,-0.3565717753042512,-0.2458905312333996,2.4929884699283265
SBep2_c19-N,c,N,204.41098812224826,259.9983172406182,117.69404456984155,187.1889324776995,0.09287758098652044,0.027688751765482068,10.416833798006907,21.21528955632353,8.068262452489982,0.5131875,7.923076923076922,2,-0.4241287965801245,-0.31716501909175715,1.948605529168189
SBep23_c73-I,c,I,152.30887158532062,189.96868290900426,68.48387743406145,159.9524304993864,0.0788167936964511,0.02026136687402079,7.8856040624513515,29.916851778271,5.974104187597808,0.7959999999999999,8.555555555555555,5,-0.4831925097513939,-0.5249843611073088,6.281407035175879
SBep13_c323-I,c,I,148.03928358957222,183.7906343698575,89.75835520500084,0.0,0.08505459475216556,0.02409554242722137,9.97909270353683,25.632271806349983,7.739221658148322,1.58975,24.461538461538463,3,-0.4241287965801247,-0.19841110936858394,5.032237773234785
SBep27_d270-N,d,N,175.20189768128387,397.7202759017872,139.05622475595294,0.0,0.11921677517281873,0.02601501991709771,7.73611773577587,35.37505187428096,7.06885231068338,3.571875,13.83673469387755,23,-0.418134352358474,0.29874408509803363,3.3595800524934383
SBep15_d245-I,d,I,165.02845188221232,307.49787791142995,112.04730650515197,0.0,0.1333981850677045,0.027588639829460245,7.0609038125728665,29.175533298212386,5.930346060152483,4.2339375,30.85185185185185,11,-0.5668424369695284,1.3461183472738674,4.9599220583676535
SBep23_c338-N,c,N,184.4618630467409,350.05493487911474,83.88284260958568,156.67591707931044,0.0973865208809716,0.02475690596611478,15.440499160805828,37.02296241037719,10.663339224097918,5.5741875,37.89655172413793,11,-0.3064628054967366,-0.19841110936858444,3.9467635417717832
SBep2_d471-I,d,I,132.54014836631808,324.07732215727265,85.72034181493947,323.0925835136396,0.10995520589781696,0.02782293398747745,9.28020421606505,23.600807756389113,6.8098605221703,1.4390625,24.08333333333333,2,-0.3756363152952363,-0.6543664934819751,3.474484256243214
SBep6_c657-I,c,I,145.91826526886533,385.2300135030818,92.24329616736205,131.23503100177092,0.1811762797138904,0.026231692382846256,11.737996291390312,28.50332035375928,8.786640387093398,5.2775625,17.11864406779661,23,-0.4307734643118923,-0.643738270830483,4.3580725003256715
SBep23_o1235-N,o,N,172.4763886099345,218.4143053753729,84.05765712925394,0.0,0.09006071299738105,0.02299257861732316,12.552789965206935,25.90827540951345,7.934373070041723,2.0483125,17.391304347826086,9,-0.5088642926425037,,7.3231013334147015
SBep13_c454-I,c,I,148.63434609108586,335.7051388548658,88.98508917748525,0.0,0.09986329643917707,0.02464090014107711,9.83668452974756,27.175605099335733,6.714184910685232,2.4760625,20.166666666666668,7,-0.5731304366258265,0.009408232646967626,5.654138374940051
SBep13_c518-N,c,N,146.0711495670491,383.86705540381934,88.20577544550785,0.0,0.0987687878436507,0.024461552319399442,9.814695188664114,29.598809579373395,7.182078513561728,4.8391875,18.62,13,-0.5439341693195741,-0.13903415450699755,5.579449029408345
SBep27_c7-N,c,N,161.0076352456713,221.14454224483256,88.52482982538228,181.79356039502795,0.10153806332061556,0.02545679779572988,14.519758983377294,26.332873021719244,9.712438030347053,1.3486875,14.722222222222221,5,-0.37983101170167255,0.2469160520933132,5.931692849529635
SBep19_c539-I,c,I,134.8034806517623,379.88182875746384,112.3971099337955,113.02451092351869,0.15378730361969614,0.03109546722111565,7.92811178281847,20.73333595628269,6.878992996178829,1.654875,7.190476190476191,18,-0.521583923312719,2.2657325173872493,3.0213762368758967
SBep2_e61-I,e,I,314.91352016225153,380.1781268779738,152.40562643324273,0.0,0.08662436275108877,0.02238306450737497,11.914814617867325,35.101522923690474,8.725348544236471,0.933,7.695652173913044,3,1.4848048168037418,-0.7669459253617668,4.287245444801715
SBep4_c203-N,c,N,128.65574737684946,196.735357962598,76.58035363357148,155.6979541160354,0.12655913769470367,0.026891697301762142,10.314603052091147,24.59480382472001,7.370314677471184,3.104,17.114285714285714,8,-0.46288935834877,-0.6635305891176771,5.154639175257731
SBep13_c506-N,c,N,133.46037141908764,350.996149164359,80.7643135737561,0.0,0.12622951243713293,0.0248501573846925,11.7666468319537,29.416300329434186,8.554164468614609,5.4734375,35.93333333333333,14,-0.4066428288649461,-0.465607406245723,5.115615186982586
SBep15_o629-I,o,I,185.5779265801775,333.65149889665014,135.92550505141068,145.71632560390663,0.11074851103257656,0.02759128709633395,6.915649268084308,22.429233360864743,6.147562467672741,1.772875,10.5,14,-0.4183100665146613,-0.32340281000973903,3.948388916308256
SBep21_s271-I,s,I,267.83598045799874,338.19020210916216,196.73122465693058,0.0,0.15573266430999375,0.03092137252541312,15.47212712832053,34.183278453527215,12.643236917736859,1.6400625,12.64,7,-0.3382953572522489,0.14927685950413214,3.6583971647421976
SBep6_j343-I,j,I,214.06285270717643,258.18678856174324,162.14879031607228,258.18678856174324,0.11064422537803424,0.028916451101257182,8.578572572015648,25.847327160644397,7.150466706169808,0.727875,8.9375,4,0.09606195006901264,0.2141425356827598,2.7477245406148034
SBep2_d128-N,d,N,128.97170840545414,182.0454832496121,69.67157006884258,119.16928466894122,0.11231986796300564,0.025878631396950832,10.450075902490513,21.775300511064945,7.444269502347013,1.5604375,11.037037037037036,9,-0.18379938163594808,-0.4658391262903247,4.485921416269476
SBep28_d730-I,d,I,167.04779867952342,396.5386184511376,130.5797153734718,204.0410703346571,0.32039708986934684,0.03168573557812965,8.21826694418268,26.156539353570608,7.777485693370356,4.9035625,7.643478260869565,46,-0.5162372977287517,0.030616273981020244,4.690467389780388
