fileName,speaker,label,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15
SBep23_d793-I,d,I,0.4718518493834269,2.9644337729702785,-2.2176061585721443,-0.42499857048899126,1.7899496467537206,-0.4242903618786867,0.44546048588307674,-2.2228570589412318,1.7581932183632931,-0.5496597076381112,-0.07901885892758519,-0.38797364220939834,-1.006232202692042,-0.4515085902673934,0.8979384436296265
SBep21_c188-I,c,I,1.6546211221667744,0.6600992814946491,0.39912191911364653,0.7621472114067519,0.01904786041143549,-0.14409246213675034,-1.1662556052398485,-0.9254262081821337,-0.16983092252614743,-0.18359621540469154,-0.3114826582375425,0.4934382106509655,-0.4382619738232622,0.7974966471424667,-0.44783571160709973
SBep13_c409-N,c,N,2.418978124598409,0.30548310275807994,-1.3669832390755403,1.7811639924804692,0.3347713269385683,-3.8193289605198,-1.7982381960725644,-1.2295277416732628,0.8460735377862834,-0.8077809068494393,2.4188796449244676,0.7776859548692047,0.603385653267992,-0.19784732132708327,1.0659448826647238
SBep21_c724-N,c,N,1.4737758592398935,-1.0447207532259284,2.7528918404248404,2.771259945162907,0.07320312388167403,2.7008993096677827,-0.6039638155733174,-0.45104696688519147,-0.105681768171572,-0.21343326248729508,-1.423100543890803,-0.8069074228442165,-0.12652686810726257,-1.7735925988764027,-0.3794900510478787
SBep3_c1219-N,c,N,1.1929764543974632,-2.8307901175963215,2.2019666262067297,-0.2524267638475816,-1.9062770089500212,-0.15399725913825354,1.9058910254732375,-2.026526998264166,-1.021451760098646,1.1813022485587534,-0.21413996298974397,-0.8387910431505663,1.2326061738904746,-0.3472143378810858,0.10675976442921659
SBep4_c173-I,c,I,-1.2419440772706247,1.1240758622012261,0.602729827111943,3.591289729432022,-1.0526577251725426,1.1342295145316867,-1.2905635330652947,-0.02805491651183642,-1.1960157065314974,0.09917496709870235,1.9796953876384646,-1.5624705990781131,-0.5644765397930263,-1.6749353029496874,1.060128468066088
SBep13_d406-N,d,N,4.501549600348631,-1.165673482808602,-2.400796710521763,-2.8193052942789243,0.2980938273782558,1.768161550646609,2.928104221229209,-3.867636114490953,5.433275498195943,0.15420108129650878,-0.1457349432525893,-1.077989164325438,-0.2677002579878272,-0.9432754369054078,0.5340895650381496
SBep21_c1453-I,c,I,0.42212067797196406,0.4428022907568821,1.9884095827099657,1.8456927457648025,1.7134535822226566,0.5794097359862417,0.7760265439071711,0.7442654946166963,1.171580178054994,0.8251429284968145,0.5046634144759647,0.04531521694800835,-0.5414471846822747,1.0134669286010525,-1.0762012018189928
SBep15_d52-I,d,I,-0.4584606773118881,0.6071279750210251,-3.787926500888467,0.5214400623202645,1.139066478072208,0.6296279270204076,-0.10275308636435511,-0.5284007479327655,-0.9109814679804713,-2.2836194597996147,-0.7957398258296626,2.546112991641222,0.3721268148262769,-0.8170184779414117,1.1915763587426889
SBep3_d679-N,d,N,4.181191608513715,-1.257227169566324,0.9017407857586626,0.8056788710855173,0.7454247255808817,-1.4931777870058789,-0.4197497025269926,1.8294914019346096,1.7159881654580609,-0.034551812460933445,-0.15033768319984728,0.6580778679986758,0.8515932739634458,0.05895344274745443,-0.3201762493386042
SBep6_d430-I,d,I,1.9665243838650097,0.6812790922125698,-1.4548015387703699,0.09966846980713279,-0.5396326713203002,0.7978449745322448,-0.17742205481292792,0.3912096585975792,0.40608772273575217,1.5798238818066719,-1.244657109007389,0.9419329654191878,-0.48980755771027207,-0.14330278232589713,0.3946730527587662
SBep2_d151-I,d,I,3.0103403225873366,-0.7682056756916739,-1.8718709557734257,1.6509445704953147,-0.009404981911617675,-3.5148501991354424,-1.1781300404231205,-2.8864779446717366,-0.8214493367333533,1.5201075054621103,2.344738475028516,0.5354096055308022,1.98645258028906,0.4532182531649899,0.022180568089866542
SBep2_c123-N,c,N,-4.78626035750478,-4.663953024913356,-2.807002651341456,0.5743682374495916,1.112574059101484,0.10027962164724032,0.6084516230022037,1.8693309025797689,0.5751435070119744,-0.3513595323229392,-0.019028263510809953,-1.7254911887574083,-0.13024514915817495,1.5030732910594462,-0.5569021317310837
SBep23_o1232-N,o,N,-1.6341623038292228,3.691404507318926,1.6389239413932644,-0.619891385595799,0.8674684559180732,1.1856432298513104,0.7894050725909556,-1.3946572147406744,0.057533022002476786,0.19765799487967403,1.366964344345565,1.462498566820248,0.019241077772715203,0.2829361454471451,-0.37805460172209726
SBep3_d988-I,d,I,-0.43223826409722504,2.311524243552932,-1.5337713239107678,-1.555935577782181,-1.1458080052538835,-0.19135250691019376,1.46365199627919,2.0865288862750586,-0.44739246249597747,0.1023626436516311,-0.4275105362106537,0.5024656101949398,0.8059383831477157,-0.026201662731994643,0.8354329381949944
SBep21_s505-I,s,I,-1.3874972000559547,1.0019889723475337,1.6788233825000423,0.8021310327248987,0.4948399110545836,1.9198046614448412,-0.03794115398731846,-1.4196738881708086,-1.1321693365794514,-0.07053335593901673,-0.6919230973563194,1.0066306724171352,-0.873729644632097,-0.24262973717998862,0.00417150348448899
SBep3_f113-I,f,I,0.420620625828772,1.9373463962111668,1.8907116351786708,-1.2946048392446157,-0.7385306925513412,-0.4535595641652511,2.41669996240505,-0.46831712823954597,-0.9191750813380068,0.5366493092070568,-0.9353176009017359,0.6794637469273237,-1.0054705390322474,-0.3209459689196817,0.30218052772363463
SBep27_c155-I,c,I,-1.0545263462733319,-1.557323800788551,2.1589031251820683,-1.8576043000020248,-1.0067023748100847,0.6910661739870338,-0.4020690126981041,0.5901674423952469,0.1916948809676111,0.4465752980923074,1.0490507254690562,-0.6865194918585419,-0.3153832207115168,0.43151964785867525,-0.3279359924335688
SBep14_c311-I,c,I,-0.970145744385458,-0.587480170515066,2.731805742110491,-0.44002566827093814,-1.6237767833300245,0.028487155735682283,0.253196512764211,-0.09252967609946273,0.006742806714703572,-1.3997875475318524,0.4276274000901429,-0.025601778519115208,-0.17825684973161973,0.2767063803196828,-0.5335910938806445
SBep23_c1033-N,c,N,-0.9142940233835481,-0.6498580736744413,2.8388286673817467,-1.234881019991674,-1.6656658774529318,0.5525114930055832,-1.0348019320024218,1.5687232713495842,-0.42996641109972034,0.03141136257594837,0.3906031704421144,-0.25288470455043754,-0.026410659573465885,0.0026150759838319683,0.4007933437675771
SBep16_c303-I,c,I,0.06250233814914549,0.7909270989225025,3.500923730993999,-0.3269181363647966,0.8688088597197192,0.28049001626359427,0.7938983155003145,0.3041983085905254,-0.8125724049475767,-1.0634529017650691,0.1651238789442971,-0.12774947924676094,-0.45625694964390806,0.5102911922945794,-0.25662950570877807
SBep6_d253-N,d,N,-1.5374900425717992,1.9791202764085172,4.243810404586423,0.8270232018387754,-0.0295895621220531,-0.06472572816481005,0.8507417808681417,0.23701931197032597,1.0744548017643525,-0.827964544150649,0.423942539562552,2.615592580407635,1.1369528798291444,-0.39125187113437326,-0.49094527447154246
SBep4_c854-N,c,N,-2.9868103910225376,-1.6527579463351647,-2.498794589340133,1.181260139461531,1.3412782267853094,-2.4468629090790768,-0.12996668412758924,-1.3146835260488814,-0.47221967842624585,0.326408907185288,0.11552420867666355,-1.26885999311425,0.8315531279587653,1.4005771957494926,0.2628801200079022
SBep23_c1125-N,c,N,-0.9784348614685252,-1.0254426127143783,0.713650511536537,-0.7122152055536912,-0.3526982907975172,0.5349322052686788,0.001643861194397834,-0.43038657971052496,0.016277767083116776,-0.7056860484520024,0.14022802162326264,0.044277408939875425,-0.09670533864066563,-1.005640509628505,-0.5432702783366226
SBep21_s879-N,s,N,-4.3847017151985215,1.3956017730045238,-0.2835805461795492,0.23651050243760102,1.9646795086240676,0.09578261721904073,0.4967936833243587,-0.5398245961665206,-0.1297879693687209,-0.3853127493952492,0.3746786589064212,0.4210501488778212,-0.6295198006701521,0.7380575432668817,-0.24540019828048515
SBep23_c844-N,c,N,-1.9665290293426716,-0.07426129470956302,2.787603911077366,-1.0668849042780304,-1.489612146328218,0.37432009549765627,-0.3400750026043026,0.7016539684773868,1.2502540842955334,0.539970647338846,-0.9338575448286119,0.34722849944020484,0.1743787641491067,-0.2317193480550271,1.0075442065439149
SBep2_c447-I,c,I,4.677972485137006,-0.9206973245089007,4.366835127556638,2.1951879498619644,2.453326951417458,-1.1316439166427554,2.474377040636852,0.7425979791547558,0.6718495741033683,-0.7988395564498824,-0.5983474088059075,-0.705533198805484,-0.23645227922187176,-0.018312552957759794,0.6902720005443085
SBep13_d783-N,d,N,-0.016260189818540067,-0.3888266823510099,-2.0676594625492823,-1.2656906948137772,-0.5838834403436416,-1.3881221007167583,0.26106248623265793,0.7930152237268353,0.7671166538907446,-0.4390690064694211,0.44068612517379835,0.790219924510027,0.6285109547320881,-0.8253244804811943,0.28426214966842495
SBep28_c375-N,c,N,-1.2014611071653558,-2.7550687173313264,1.8435418995815593,0.8910157007637338,0.5727918738734791,-0.10995658695149343,-0.4580135158984621,1.5098786348165951,0.6076642982921265,0.043554021036045144,0.8670113761166183,0.03722433313909686,-0.08757770693283537,0.44521186155557707,-0.883907349067262
SBep21_c168-I,c,I,-1.344709896532032,-3.0865932605119126,1.8414050191180096,0.7637031174650663,-0.6269686638861331,0.5476354259730459,-2.2856582998111468,0.2224665614942274,0.06988757380183322,-0.32660936537994373,-0.06581547311609118,1.0871903118589672,-0.1314587197568328,0.3620308175875935,-0.4718244440068594
SBep2_d191-N,d,N,-0.3729024398021666,-2.1178226870229437,-1.1420202924046348,0.6249393821635412,0.5358060001997405,-0.7303683887047182,0.8780917661137474,-2.7599403211603013,-0.6146289337167458,0.3597339376798654,-0.24269229129705988,-1.0584719703190693,0.587350511067421,0.049567950236255764,-0.7261600933660918
SBep4_h931-N,h,N,-3.546343599698424,-3.612654968596206,-1.6187113335532197,1.895031117040527,0.4870390418442525,-1.2292015626581128,0.8002712975683635,-0.5424988610159364,-0.8826274903847406,0.6751987833980602,-1.04395326862467,-0.6607616768918821,-0.5906534570704715,0.28838460274811434,1.2712427001727102
SBep13_c600-N,c,N,-0.7908661822245644,0.12749328037293034,-0.099281031720778,-0.9698785633391879,-0.6478328249804496,-1.8693507677696923,0.7259818645245814,-0.16458949804082795,1.236765639501315,-0.7432922485897346,-0.17182654499470904,0.090914809463584,0.1906904957442486,-0.190455939184714,0.16424895938767214
SBep6_d752-I,d,I,1.2932403099994199,0.9479796112576196,-1.6632859955550199,-1.2991113256934876,0.4120780857876476,0.8274589146370323,0.3184025581939549,0.25094981745523937,0.1686003123624764,0.49058744519760306,0.4142210847085342,0.09038542353339486,0.156550352818105,0.2755013759919492,-0.7841598951798474
SBep3_d1043-I,d,I,2.16486047477251,-0.1840067451960506,2.40004189237089,0.5343459025144887,-0.4703379593108823,4.238289919556768,0.3024060430748949,-1.0328217330072362,-1.2190826137301167,-0.7353729815533774,1.5064569002493855,1.0609264722142657,0.6739926101781222,1.5864168914784942,0.719331757400912
SBep4_d919-N,d,N,4.013497363088851,-1.0333382115346483,-0.38138314259974276,3.349936467308756,-0.8738859627276665,0.2943664852610869,-0.21070347180311935,-1.9619041998437183,-1.8765821548940462,2.7255394769771297,-1.8917477659889248,-1.5188049993852375,0.636430315093377,0.08483748276737411,0.5454345228467398
SBep3_f128-N,f,N,-1.2762658998180205,1.250955311201263,0.5838406510998181,0.817090723691107,0.39858341606338965,0.2097321347762734,-0.2856385465439335,-1.0091974192442645,-0.4928213073311499,-0.030943675395252883,-1.747319012051524,2.877623111402405,0.8286997812627173,-1.3879255014130485,0.031262855298619344
SBep19_c279-I,c,I,-3.6842178386935136,1.7531918246511928,4.529969075194166,0.11853826016045071,-0.6463630738449992,-1.6212928541753582,0.2453984204287184,0.18840299353143336,0.32259560633661705,1.8671605797337976,-1.0047068135382113,0.740246311042837,-1.0179310324189286,-0.7893367156647542,1.0138406355995777
SBep2_d2-N,d,N,0.08394223491085491,-1.4406495028928885,-1.0913909161555266,2.197611492092498,0.6198088360681687,0.38166654169396125,0.29909278185644556,-2.39907804294728,-1.588086607501532,5.447565482637873,1.099772731410784,0.04023656788683183,0.6915950135954121,-1.06643630608826,-0.35692545384914026
SBep16_d479-N,d,N,-2.765820594192382,-0.7391794871229973,-4.341531892542634,0.4852787824941024,2.131169769356066,-1.3614514925053833,1.2083451811132553,0.03918589919353354,1.2134798691320727,-1.1538368368703185,0.1341487040720753,-0.1354558314013056,0.09237441880822421,-0.03495013969870349,0.030774349491213323
SBep6_d197-I,d,I,0.013046455249958849,-1.4362008196102503,-1.8953203232641782,0.39865975320826547,-1.567655371021159,-0.6566420563461631,-0.20046277169580115,2.011620381349166,-0.3534129403655281,0.870148462978198,-0.13351452807710568,0.24930989210132712,0.036641959224108615,0.4691804543087805,-0.12321374465829506
SBep4_d691-N,d,N,-2.8905166576379497,-3.742053011140121,-1.9434314690370964,1.9355592939142419,0.8850645105132969,0.03763321654473937,-1.0081619380981441,-0.22041200261464475,-0.5470576815698796,0.5862646797028574,-1.2362879746984459,-0.4809720485602947,1.6285776744536187,1.178034010961406,0.8682874586563848
SBep14_d364-I,d,I,1.017621105377054,3.2866794730026916,-1.8645137861960401,-2.1790725513848073,-0.17801048970495145,-1.9500111452343198,-1.0415134070707333,1.9977557197945548,-0.5581519785721999,0.89064312759092,0.5760106514004092,0.25022981308682657,-0.20838669201478702,0.9778341617631706,0.8476275320751506
SBep21_d762-I,d,I,0.6173126283571853,-1.2337807795827396,-0.9015856473254217,-2.7729493919985777,-1.3945022163644438,-0.1670841615572288,1.8055640273438385,0.5064540178617984,-0.9927402977420793,-1.564689512821887,0.7946194089289486,-0.39841286020910727,-0.2837780118144972,0.25590690651594855,-0.14053697391755038
SBep16_c95-N,c,N,0.5600016116564062,-0.8116548412401795,-0.9377596856315698,1.854608049786836,-2.856236617221953,-1.8900847704846582,-0.08713888037222496,1.1899983522720126,0.7632413875957432,0.26930297256217267,0.7707381086638443,0.46216572228485564,0.6591002048565056,-0.8310938615941564,0.5149914164663245
SBep27_t217-N,t,N,1.0153553232879595,-3.02569853156638,0.5336907510437534,-0.7009807474423896,-1.1733330447170478,-0.06525645957339916,-0.06780584054498838,-1.5325991042990963,0.16196952913655435,-0.7984318346542659,0.6476509501826333,-0.14667308140475005,-0.22198065814925022,-1.2130109626262902,-0.165397519118923
SBep3_d1226-N,d,N,4.849940909698772,-1.2308493559759874,-2.3461821389742537,-0.06999745079498837,-2.7394660133990074,1.1423613311110832,-0.7019480038069245,2.413743971250236,0.020310196434502294,2.5562866334821575,1.4658353613732158,1.770786683926748,0.6646738323476257,0.42788073023998574,0.25904583850013735
SBep21_c1663-N,c,N,-3.8584081157398646,-2.652101482892369,-1.001544292978345,1.7544000295046964,-0.1492463131674433,-0.9710217057801074,0.8838513213049293,0.9948053570923481,-0.24706503057349738,0.21474702561447667,-0.5475419385805823,1.1125490060096246,-0.49493866851573465,0.7355561036928003,0.13121941958067457
SBep16_c468-I,c,I,-0.7161823415409077,1.0646833106668225,0.29632183176366683,-1.2271321062232257,0.10581321959735203,1.922477895062582,-0.8340622614270722,0.5623812011292323,0.15920895684102968,0.37034332411130305,0.685811840534276,1.4723060984814782,1.8678107535591968,-1.0247795665000288,0.6277213857945089
SBep3_d1208-I,d,I,2.231681486043896,-0.10838390391838554,1.096565385944336,1.5559374627575517,1.1726127211865685,-0.4823392306461539,-0.49820031529292685,-0.15163868098212593,0.1354634218380122,-0.2635155330285038,-0.25036924111634573,0.8470837276403669,0.02648104956273697,-0.3935799678590873,-0.7184350920022494
SBep23_c494-N,c,N,-1.3367275116739752,0.9691652897442803,1.65304078884851,-0.16492882591631275,0.6944106647409976,-0.04191725160216733,-2.6717597590378968,-0.017089691032037797,-2.426920952288559,-0.8964802707863466,1.4616850251499647,-0.2777166181169313,-1.1792502674330552,1.0769333447974934,0.263830666755271
SBep23_c1336-N,c,N,-0.6633452063298046,0.963181947464967,1.2102428706390957,1.8924123980287288,0.3882076397286746,-4.772119031631493,4.183247721582927,-0.030396725120712037,-3.372032299029928,1.6079726933515077,-1.4784123845984036,3.792191778120531,-0.46818518088980327,-1.6633992114089866,2.0870128347266728
SBep4_c1257-N,c,N,4.14970695955645,-1.0530880207976545,-1.4848109082882202,0.9522817339795825,0.9782090130110936,0.8391229698304168,0.5560799143269131,-5.286813626130651,3.1860335458779145,1.4510147705537197,-0.33518322084013324,-0.5478452345022925,1.1758035990369042,-0.37767683934444524,0.5935762096931203
SBep3_f1108-I,f,I,-0.7122009854683998,1.1477022403288102,-0.15600920424791487,-1.1187016495985835,-0.2395980764825412,-0.7982577766025781,0.6070404543524752,-0.9751377708602887,1.2434306013330265,0.812912239284709,0.5119067370436708,0.01266613517468823,-0.6523028884631574,-0.20337277387408018,-0.6148042552055982
SBep13_c252-N,c,N,0.47981762815387663,0.9710199498937382,1.9481193198064506,0.9218737192971,-1.528081707781133,-0.03148755818366268,1.7413305577396707,-0.45947154212283,-0.2233925178762345,0.30761472497129844,-1.0605454764868154,0.8198522852348775,-0.6990266572667188,0.036089345418077685,-0.08210279236768013
SBep27_d87-I,d,I,0.26384207313114066,2.5537592249793066,0.5069851771781276,-1.4547331474942953,1.4033398047354928,-0.8975436843393836,2.9838427482856793,-2.095596372617314,-0.5001103669889677,2.535892018955815,0.9121664025315913,1.1347110968293959,-1.6638252421491302,-1.1798370403658982,-0.21532246052708207
SBep3_f831-N,f,N,3.5434189020532174,-0.2925420163432501,1.9625376117288031,-2.745539509592606,-0.4341093568663457,0.6437320462252757,2.1667117739703103,-0.17031411728932083,-1.0646555397692743,0.14748045735918022,1.9657511503005025,0.5370588244367871,0.05258631528236676,0.5252570457180673,-0.15233466442050675
SBep19_d304-N,d,N,0.38228423550829715,-1.2600391872588719,-0.3525962373657947,-0.27742003601806897,-1.9087596035839578,-1.2385742763222858,0.24337623488841278,0.46376233702587794,1.0957730627940068,0.9687093443326691,0.3273562310200823,1.4368702352799683,-0.06208494450900891,-0.16910721918234725,0.8340364916290699
SBep3_d908-N,d,N,-2.6187658489796393,-2.0638383332922183,-1.0512365446069598,0.9351632385463265,0.6222982852661765,-0.7093093791866532,-1.7634939754529193,0.47340523226582165,0.8506708855187617,-0.49679443251830024,-1.4287233986188128,0.5353206241873579,-0.3848811762040019,-0.0966007579887171,-0.5523323151424652
SBep21_c883-N,c,N,-1.3538384243326078,-2.5625380806058615,1.6543929726850168,-0.07353595173892231,-0.782154621486789,-0.5716226130743856,-1.4314247844150765,-0.613029205368965,-0.30323418100640714,0.42924337367701737,0.3503587469037834,-1.059031936008755,1.6086506678766133,1.0468946139936675,-0.03636001577834831
SBep4_d1131-N,d,N,2.084839550828708,-1.56804353069389,-1.5170610720424575,0.5152600702318447,-0.8625037541223027,0.7097396298367971,0.17180694658251686,-1.3777686608010595,1.7329537242395943,-0.5697507868632157,-0.21728385756967702,-0.04958041482663128,-0.5295582171181099,1.1234354681346064,-1.2288064534567682
SBep23_o1160-N,o,N,-2.2352604882557343,-0.15135980678654973,1.9184520473371902,-0.5977522407679584,0.4312671488419946,-0.17030145108781142,0.036026408437536815,-1.050762401513383,-0.615020200609873,0.2363070974297071,-0.4112353121662965,-0.6965414065326879,-1.5431245246962173,-0.6268942439572542,0.13214145362388538
SBep21_d1480-N,d,N,1.1414157398128166,-1.064875677330596,-0.8189421377010946,-1.2617820345461186,1.7583430824511965,2.139033785137378,0.6602227926986254,0.9285811330136136,1.8436046283705645,0.5458949316076719,0.28841644209302636,0.07521101021119991,0.34288698084876224,-0.7160986680684729,-0.8656801071378333
SBep3_f537-N,f,N,-2.9397351726535166,2.4438849948937675,-0.1424664682251349,-0.3207299003949611,2.0751371568621355,-0.8381487182233115,1.366991536087077,-1.9759049066270957,-0.720732527818987,2.0476752147740207,1.4989212993283025,0.4088174971424354,-1.2487935815704225,-0.03595522340532373,-0.04153631445323329
SBep16_c4-I,c,I,-1.132126835664415,-0.48893559006496873,1.0034756882527085,-1.6395549204761,-0.6844315034870381,-0.4465722343683115,0.2557314903602665,0.5681257517597347,0.1588943486604508,0.503072518343868,-0.6078433218114935,0.640313007010442,-0.2701418563485587,-0.7165375513541536,0.35635011983962755
SBep13_d763-I,d,I,-0.2825513299570076,0.6387767964663299,-0.43512416238175955,-0.5812642982207171,-0.6207874703539032,0.46662367399888127,-0.606116589329165,1.477855796817779,0.25569397155534734,-0.7962498264700406,-0.5096719777349338,0.2267927571341577,0.8696547997270169,-0.14882881442904722,0.35882300878210677
SBep23_c1461-N,c,N,-0.19608432563245948,-2.7264701974899586,0.8190889994250277,-0.2777377412439806,0.0620566662338084,-1.942445207641049,-0.25772288805135046,0.6625906642135453,-0.5044694352110826,0.8775959492061584,0.4259333957097127,-0.276383694611216,-1.2007271958723449,-0.43958311693386054,-0.20944550045207302
SBep3_c118-N,c,N,-0.22043942216749352,-1.1155068939572383,-0.13602899873693544,-1.1580627432794839,-0.0947628952417666,0.31119983445768157,-1.2230326246511922,0.3628492716545413,0.9102749851330405,-0.5001780677094404,0.44184009507180744,-0.5743803880371549,-0.6032647228086944,1.1356224927107819,0.2236842738693977
SBep15_c15-N,c,N,-2.3139259284296987,-1.3075982769923482,1.0104612569266131,-0.04993545841314875,0.2705766866409345,0.10606666724916117,0.2515281270871208,0.2264798888785584,0.1912939207792335,-1.130299029428752,-0.23332552005980065,-0.3890337112554996,-0.291535958490235,-0.12134691474375073,-0.8055756328056459
SBep16_c253-N,c,N,2.3616078307230097,-0.1683640352748252,-0.09800922049713993,2.740036385762574,0.0642319905570005,-0.9255122042592331,-2.6644490714912474,-1.9783128461573258,0.07642873649507935,-0.608178404882135,-2.3350986425755025,0.8513420759116931,-0.4088631243190402,-1.0138023015853581,0.6606775308810523
