fileName,speaker,label,PC0,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29
SBep4_d750-I,d,I,4.525802032424456,-2.080464092861932,0.4111213180985567,0.5434952822865894,1.7673378220855689,-0.037743565912331335,0.48707659633574346,0.3068894982648947,1.3330613989684814,-0.7097846745272187,-0.7328729363935663,-1.1733456057350344,-0.7349493806249956,0.09830896191783958,-0.22316390341837944,0.8107862685994199,-1.347514494785477,-0.7231431477258192,1.3973876483613188,-0.5262854241926901,-0.2930737534346591,-0.6989851034458393,0.5576259990931862,-2.3713953766886466,0.04943245971324643,-0.11052138855165869,-0.33843798993135615,1.0089664708862842,0.04893297822604624,-0.5658646852153788
SBep13_c114-N,c,N,-0.7254321291011333,-2.345191015429968,-0.9028843621936822,0.04314115184840389,-2.159728939078668,-1.4353254670599596,1.7620418563609728,0.03632104569668445,0.6891908799368432,1.0089025194374848,-0.15590482778436107,-1.6930128591323135,2.161392754810151,-0.40380519972840034,-0.06596647050708264,-0.051931241341996885,-0.6954652004313978,0.09651222804055144,-0.33145995588053256,0.6521164735504096,0.16125258170523316,0.2030997139056973,-0.5883633351662653,-0.49379845708165115,0.22120016553514826,0.3149081553288625,-0.12845105108688826,-0.61868623912277,0.23099045695283188,-0.029821300105006398
SBep6_c909-N,c,N,-0.06261773991740069,-1.1765291555216648,1.2147842728841618,-0.6318294141766535,0.43722394199552383,0.5655502958121126,-1.511064229942769,-1.411424341766345,1.042296552779086,0.22445355870311165,0.5085417266481148,-0.12564001404817599,-0.5969754939015149,0.09536092880110386,0.42798951790173057,-0.2297995937218591,-0.017946862512540334,0.7812645386376785,0.43423198687946457,0.16424696745278616,-0.5052846705776126,0.8748963966477862,-0.2144834070266419,1.0721460091222388,-0.5628229099863845,0.6734917443197507,0.15335085883888752,-0.3174193211364867,0.65586055219987,-0.35638719634382315
SBep21_d1037-I,d,I,1.9967968485733403,-0.030904152533515857,0.46785816698244925,0.2407696805929907,-1.9390971273009667,0.3483853746654815,-2.13208390564751,-0.3419135609712366,1.5972463172714606,0.044948357107487256,2.6071167077798707,2.4879859566858213,0.23275779187996234,-1.3927083834460015,1.2236766086129989,-0.1932246606544934,-1.089993376390647,-0.7388154046110657,-1.0621403974581842,0.08810979191916823,0.3658023664298354,-0.3182246210964071,0.35130552964583034,0.2003489654000067,0.5802767044666046,0.12047165614838444,-0.41322664527513675,-0.6114382583207064,0.13609457289190666,0.7611814811953189
SBep23_d793-I,d,I,0.030283631280563383,3.304630258540571,-2.2030762692279096,-0.5719189185249999,1.5461607635738674,-0.7708151933469128,1.0481129533813376,-1.775751937206905,1.9676901458755884,-0.8026134215993795,-0.024864409975328728,-0.347526390882071,-0.7308264040015677,-0.034518698027544495,-0.5445863231344165,0.7301004462856701,1.0725719358667387,2.438445385479873,0.5888878390340514,0.7356130550002034,0.7843504068457502,-0.8951569203368487,0.24304379299854884,-0.1604916627555668,-0.14962346792577536,1.0002010511605726,-0.6527107352301027,-0.6313110361468542,-0.7814183395325052,0.47111460871040184
SBep21_c188-I,c,I,1.6033101368096891,0.9883787371342914,0.4628304443919798,0.6403273103546554,-0.00961391518467481,-0.1732331858965213,-0.8689326599915629,-1.0587339511056175,-0.17332618361471913,-0.38564742798995066,-0.4056190646293932,0.5090459376262421,-0.5211835118435902,-0.5372676989983914,0.6215160594636568,-0.1818392174760219,0.318105034838419,-0.3771037723921421,-0.02857930928881039,-0.5247178460181705,0.319151567789071,0.10395239825749145,-0.7040084355901924,0.07534429776147046,-0.6339504787784337,-0.14564920790268165,-0.04602047105987545,0.10192482649118532,0.07006572671965025,-0.3260398998069133
SBep13_c409-N,c,N,2.381518304949086,1.2863668206699563,-1.4156805512825128,1.675241641627808,0.11941321786491493,-4.685073356222179,-1.3763541397060248,-1.9574457238322034,0.9753890706452182,-0.17923787082929438,2.260453856143386,0.06571704761446112,2.616880815568756,0.21100706961206567,0.28891779656569255,1.2144453047470765,-0.23407995361381886,-0.38305027470003616,-0.12454075457960477,-0.6836099108213858,-0.3543420408236173,-0.0189617472338491,-0.44415589268148176,0.6420025119610502,0.865982219126679,-0.14585121728724798,0.41508137237173,1.3373126571448508,3.7423325502125233,-0.864815675109176
SBep21_c724-N,c,N,1.7380484287704399,-0.762792084066002,2.6874070427199674,2.659634573455946,0.4480546063271186,2.352408692985429,-0.3347706505856605,-0.6089247839253489,-0.18718137477017152,-0.3943992926933507,-1.186518783601016,-1.1973939793708093,-0.09864438656248029,1.6853207164233375,-0.37161926420944547,-0.16723912438155464,0.10184165750692553,0.4607834681685207,0.0806219455952889,0.3528420303451075,0.47650442973273577,0.27855903458554376,-1.0693430913660764,0.040760865319143955,-0.45032668179211643,0.7392552751749191,-0.35790089458979185,-0.27915817084118305,-0.42358583043680537,-0.2834853053489124
SBep4_c173-I,c,I,-1.2689800847253103,1.0867387080251687,0.6980098921577905,3.3850071816334526,-0.9134659449157113,0.9503555212907348,-1.2112691406277103,-0.5058535545440919,-1.0621997594739097,0.3496243023677172,2.389893495304547,-0.9612256911826852,-0.16487540921590352,0.7567074935189808,-1.7108272418891022,0.14752001073182575,-1.0602196862698179,1.4668804470490586,0.6937684451373969,-0.6611243723205135,0.4883748848079001,-0.40488014421578594,0.27549193446860326,0.496709260287251,-0.8876247361857295,-1.0832079615644132,-1.848565145176916,-0.046092045825249305,0.020622707289833554,0.18393926467181654
SBep13_d406-N,d,N,4.551752984078308,-0.30201205626454775,-2.656597582241685,-2.795480182184875,0.5453271319926557,1.8142719911749012,3.657301683299603,-2.8202522511624464,5.84151113603347,-0.08878022280936508,-0.19178909571762315,-1.0973959716106665,-0.3007483582103674,0.6289896935376564,-0.5309617472637008,0.6434153983712867,-0.3797959935470843,-0.9317348049374927,-0.5875578087200215,0.054710575957509416,-0.3141052789758685,0.07723403330593204,0.5844222925723854,1.5013955960989411,-0.3231113989262637,-0.3603317576726571,0.6282523591282239,-0.7501266791490485,-1.6072276439821611,-0.6043214352633086
SBep21_c1453-I,c,I,0.4659963633757727,0.5876306863414864,1.965749108429882,1.6710005820281502,1.7850581961566336,0.2241509336089231,0.7330995667021253,0.8420854584097327,1.0651302870570276,0.820391709470204,0.3777901789316197,0.19137950402978704,-0.7845720981877743,-0.5542946312058815,1.6045640388343845,-0.5866942119344327,0.058719895770111934,1.5076401108233446,1.1770406861505993,-0.24622845049977637,0.09075268493661467,1.572978728210937,0.4186400805042743,1.4291929567713264,0.2609487709927639,0.3565825234278407,-1.5021040750991854,0.8388945886737189,-0.5058611633000161,-0.5920566023926168
SBep15_d52-I,d,I,-0.6123260565614304,1.0713442386422511,-3.8790212405883224,0.36951254571510533,1.0255377702413297,0.5576295131930096,0.542169506344338,-0.36339086699711726,-1.1628096903013212,-2.4976542278551537,-0.7879776415296822,2.473479697897165,1.0697717018574382,0.10150715097750827,-1.679297285610423,0.618642459044454,-2.759061653280859,-0.6891191249066383,0.9199554532576865,0.06954884055293176,0.07077936975902109,0.6569858717222393,0.1726402259404251,-0.13464207727166388,0.3108235101378341,0.5320477266958361,0.15384497004089456,-0.8114668959798439,0.024840836459788736,-0.4684594592355396
SBep6_d430-I,d,I,1.8596856017476446,1.1795447727928685,-1.395514938894372,-0.011271198430695057,-0.4233185909227073,0.9417657670900931,-0.14488020833753756,0.3593815588621155,0.3636386399760253,1.4956927036299503,-1.5427135488886516,0.5817051020456853,-0.2980136273214502,-0.3760321179738632,-0.5852267029607454,0.01749381840652072,-0.7970378000829884,0.3790184043059699,0.5967815628242629,0.765544486202959,-0.7999032929496646,0.3473972969544809,-0.26568323669266297,1.8916256855645734,-0.8050830824298928,-0.6485670145795775,0.9550685282505299,0.19902658384707483,-0.5179670097363521,0.1848157269881922
SBep2_d151-I,d,I,3.2862848705538537,0.03873834025013724,-2.2748869535364213,1.4593097823419865,-0.6998122313746217,-3.591863164821395,-0.9928973558544337,-2.9362963880653026,-0.19007027433602722,1.3286221378088465,1.9713403171046275,1.0464405272407724,1.831798446458481,-0.022189127514613858,0.9197547356204762,0.03356020512893098,-0.6987694660484035,0.32873102068253807,-1.3215522928746397,-1.0350530719213042,0.38317663442226246,0.15668486152846492,0.1855609633670004,-0.5973871620339022,0.4857520976191671,-0.5894948567382448,0.7115170288679189,0.7283584475291677,2.0020998660742917,0.004388365136287073
SBep2_c123-N,c,N,-3.9164654258078935,-5.187348198513781,-3.160228230700597,0.922579556062901,1.0419958073707332,-0.41129819465172923,0.1766018240401049,1.0638359681309753,0.08016267524321147,0.1720106380751052,0.6086142749883962,-2.726276601423489,1.3947110104907483,-1.366614366460157,1.3456771350507557,-1.0180183633496485,-0.10322504633931187,-1.097690954050068,-1.7336025581487997,0.21827574487335685,-0.5271859047100408,0.6555007483277001,-0.34939384674339596,-0.3173201361337398,-0.78739203583543,0.23631215373184342,-0.005221018983518381,-0.027611671422117193,-0.4327386120963677,-0.13030892733783145
SBep23_o1232-N,o,N,-2.14312473286894,3.4242265772602827,1.746032641002511,-0.8635669427355611,0.832717577994845,0.8300246153437497,1.2976836643121432,-1.278634889279126,0.21828947408243374,0.35493310470289713,0.9266506762694436,1.6651275234880647,0.33844663863860014,-0.2401148119799255,0.45914626586514784,-0.48105074275172055,-0.4268346265261081,0.8147272719476414,0.7411329041956284,0.9399708930227938,-0.07856075190667948,0.5815085616701565,-0.5031248116191284,0.01542609726724458,-0.04958570611224418,-0.05636010416579619,-0.29301817914124956,-0.13920618752886563,-1.0166410354192033,0.07678742763328586
SBep21_s505-I,s,I,-1.5035581558748126,0.7864591541252525,1.8159968978352068,0.7456479921513796,0.7478590240446802,1.8010957896811353,0.4103144802167772,-1.6876093833007746,-1.1803979340719473,-0.20227863434793847,-0.8019620724432845,0.689172886266441,-0.5876906408509394,0.0058373843329020585,-0.2102937525126882,0.21369563762603108,-1.1029429730489595,-0.1744832766301369,0.5324585121855386,-0.7991261664518883,0.45282939057383054,0.5229116978169487,-1.542028965016756,-0.2592675619806101,0.8974801074843949,-0.8245280495482638,-0.28697598363370636,0.24981967317811937,0.08319659816026899,-0.6066578956250185
SBep27_c155-I,c,I,-0.7453366969436372,-1.7741693004752883,2.0599402855438624,-1.9680427490151104,-0.8129720036551236,0.8426888825641414,-0.5151692441478225,0.3883431205106726,0.17503205321909096,0.5550924512186544,1.088478701672713,-0.42505257052728107,-0.3794132656736489,-0.337153318951333,0.25635748966150623,-0.2528349766696182,0.18221807044342167,-0.4267823320563564,0.645000087915834,0.13980997441077245,-0.4942505094189562,-0.22773155647555393,-0.05872549274997257,0.3509794545025275,0.6229286443393154,-0.22141521891096408,-0.3123213774633665,-0.052171830481308315,-0.3918348198563199,0.11366544358726813
SBep14_c311-I,c,I,-0.7885658684683235,-0.8337419509449667,2.7065033746772285,-0.5933624311908352,-1.6288740985431769,0.23018033847703984,0.3557519065581014,0.04983327712726364,-0.018149756996140187,-1.2704787713328045,0.48633981860449726,0.13332317408635053,-0.18783558823347193,-0.2643958719920431,0.03351196976583267,-0.701121592360745,0.39942086087814543,-0.5015286697590218,0.6166153987754968,0.3899427719353587,0.060269132487872246,-0.0104812653401244,-0.6463055764412123,0.2537128730357436,0.4250812534018053,-0.13724097206208977,-0.6075611311919187,-0.2784740958414786,0.557208054667393,0.5312928050730271
SBep23_c1033-N,c,N,-0.7121278371197994,-0.9070434824635037,2.8667078769917578,-1.420571341322002,-1.4847706062401218,0.8111690443572163,-1.251711693397225,1.2044947041364424,-0.6191861373409754,0.17168474549686083,0.4743481861577558,-0.2294018694482929,0.2064638301768992,-0.42775316588287277,-0.6600877041442084,-0.10910229894407178,0.03649722409890539,0.8086928363531114,0.13097800562822173,0.4474434159952689,0.5448830648659566,-0.2818228849110185,0.16996759005679543,-0.23147814688303373,-0.5112117290363292,0.300386791799575,-0.1686021614363451,1.074034162683212,0.8105794273822492,0.5788168351163533
SBep6_d253-N,d,N,-1.8120618811149067,1.467117227707303,4.464193377507693,0.5985233866515665,-0.0952067543763174,-0.14097315914623657,0.9448026634944865,0.5454731284108849,1.0006198358394616,-0.5067856425580373,-0.27678588531918735,2.5358430598910577,1.140072106752765,0.18341517436147778,-0.703758329420051,-1.3823958238441163,-0.5267933008320683,-0.2062149095190198,-1.7199835311498528,0.047201002779631004,-2.779091456659633,-1.404787194915916,0.8651498050203401,0.6077732047603595,0.675052921833948,0.6993318271708805,-0.7286420172831397,0.29780107172931175,1.4588669891768176,1.589776746582393
SBep4_c854-N,c,N,-2.5288275210143447,-1.7425208412700381,-2.7834090230404303,1.1617151062476934,0.7976048060337809,-2.789859855961364,0.019558909731146313,-1.1146353342739912,-0.20077916569353924,0.14888368302713761,0.4781625384007081,-1.1205120204780956,0.8143865127502187,-1.1316854685302007,0.5866613805811648,0.006376840879765617,0.004549398601679678,-0.3469886501021691,0.29408747459509244,-0.31189769449281085,0.1227698604653873,-0.13740278450145782,0.3055949346131672,0.7657442895048983,-0.3828189143996399,0.07782771563922192,0.08344920649879917,0.7468773230250839,0.19097425621581338,0.41964172101918573
SBep23_c1125-N,c,N,-0.7689191399832982,-1.135753886997848,0.6579462953395405,-0.8122807956038653,-0.3961351406052867,0.35567840580364996,0.08952163517567858,-0.23776064465701643,-0.06898090157680786,-0.7156951518468723,0.16855660375317208,0.051672916711654755,-0.14736965480427036,1.337289877467869,0.4818382196152924,0.3551008034196551,-0.26541075105550843,-0.19271035668314934,0.2694306128113954,-0.4049084503331375,-0.12214229298429333,0.2630951288147518,0.07386241624635834,0.4826211552136506,-0.7157333727161825,0.385495814405476,0.08905296731313678,-0.11429506000089937,-0.2888383367791822,0.32740407475924965
SBep21_s879-N,s,N,-4.394332909202846,0.9345103804040019,-0.397353526094357,0.16282401133824148,1.838469743732757,-0.2097776330249269,0.6968664212049023,-0.45437040610410157,-0.23068228346539613,-0.16120771433268663,0.260331638874336,0.4393435842943722,-0.4973331995670953,-0.6711952076229958,0.16621147430889438,-0.47384707479672306,0.21756703276978567,-0.15597138748046868,-0.37828845500240815,-0.40519106079868383,-0.7192805690061169,0.1436529238523489,-0.5519459844245276,-0.3554782698635181,-0.23980895373246847,0.31632549686034866,-0.03855231910585357,-0.9738779733011385,-0.3333477965704712,-0.2805988543315263
SBep23_c844-N,c,N,-1.8155636742737986,-0.5058100744362428,2.772743935552747,-1.17151953383985,-1.296861414435418,0.5451553083643145,-0.39783965595733545,0.5739757987380388,1.10418308328821,0.5842606586182352,-1.0177501511254574,-0.11492046861717947,0.518860965432002,-0.38815244962046613,-0.48670695534102365,0.5633278420073331,-1.377407633053909,0.8372553544141674,0.0356413754022288,0.7226294313425586,0.1995451153983148,0.31573586241196594,-0.15882585527900536,-0.07106478079214426,-0.6968074901970487,0.30662314900737175,0.46286693583816435,-0.42883282279146806,-0.19928523620373784,-0.3918543017521304
SBep2_c447-I,c,I,4.797810801350326,-0.2572041549324537,4.248681908719558,1.9579554013689477,2.2654036409488056,-1.4624061294568949,2.4689627864208803,1.3250161154083293,0.45980571803267467,-0.7760261457605785,-0.26724528344143916,-0.9207920159947294,-0.00023912595087989395,-0.40001282975465496,-0.5296251796738978,0.269740719281551,-0.11574764967629808,0.08446671294693628,-0.5787101975845969,0.7740960892928129,-0.055211117717706384,0.2054825913438488,-0.5562790661457929,0.08979574885750981,-0.1265231184163441,0.5747753609959522,-0.34256138512455825,0.16989699741328318,-0.27811573978997944,0.502227967066141
SBep13_d783-N,d,N,0.07942525442326051,-0.16954819059401993,-2.136349319583459,-1.3962021801754785,-0.8294544773350895,-1.1456748482515688,0.28408221740527817,1.1008486573748002,0.7470760060682368,-0.26570528383578584,0.2229890437505889,0.8535131268907743,0.6446366396796238,0.912571164468123,-0.015512960949305325,0.6264157955699821,1.2781477506410301,0.5578697812854151,0.530390828641449,-0.6815868118500731,-0.13602406818556895,-0.18796710571137928,0.13668420888447963,-1.2838623745747546,0.08721929661495896,-0.5145803064024704,0.22278825201290034,0.05181213419269908,-0.27591148735480275,-0.07522448642695352
SBep28_c375-N,c,N,-0.6934165737513076,-2.9986902334938916,1.9135355715638929,0.764490621546238,0.47485348285639184,-0.26332732373088524,-0.5558365983637364,1.3566450375581012,0.6413354985979924,-0.13354323959545614,0.7814411456975603,0.30844160508568463,-0.3085260827623209,-0.13776287994511133,0.49045041802258793,-0.5170252719378405,0.01599508432739936,-1.4838176129027858,0.8914332073198837,-0.39330436971872895,0.5073446991804677,-0.21307980511655503,-0.14997036694473853,-0.7361503286214758,1.169284083978916,0.05383868714533095,-0.562390855301977,-0.6333034943492375,-0.2976912966436427,-0.5337708297845082
SBep21_c168-I,c,I,-0.683345864834682,-3.1808235076524087,1.8152727652493101,0.6131965841217965,-0.47387356689615373,0.5474537713743822,-2.3130937955052757,-0.12775085920832424,-0.0023991023541124084,-0.42335727448224486,-0.38803862768194025,1.0845503116457784,-0.19241441545910723,-0.4138941761376568,-0.451413632913099,-0.9333401763455466,0.16189271463183771,-0.39052978425080026,0.11463440400369108,-0.19345694259266524,-0.010234668092395764,-0.37067514934118123,-0.00584831974333522,-0.30595317728134114,0.13157926429446154,0.23097486404108436,0.24400763282436455,-0.44764906101290003,0.33892426100360584,-0.3020588783708958
SBep2_d191-N,d,N,0.10528272361892826,-1.8675038556507453,-1.3683558618189868,0.5336784197389419,0.30437567891970524,-0.8767201933016239,1.1744869053341702,-2.1037964505365934,-0.18419778313384869,-0.13023167833892263,-0.10343595563922431,-0.6628750162993106,-0.394017924321835,0.09696121604259957,-0.2931784378896454,-1.2897261117386378,1.6931974919139983,0.9356109263540041,1.0879373480233538,-1.0490320419795713,0.30970317758274607,-0.39066116365085746,0.2502220731786136,0.6385015241651416,-0.7305890587353252,0.5479311305694302,0.4196079994921647,-0.6526791248573548,0.40363546091780333,0.16664879825961912
SBep4_h931-N,h,N,-3.303429807665735,-4.166845850355477,-1.918512400658841,2.2121227624126756,0.45082823065791094,-1.6705334983695757,0.8258320599068979,-0.6205267263693197,-0.46686148880350864,0.09831200721956575,-0.6640297117700009,-1.095934413515814,-0.21185095196174594,-1.0698829932952039,-0.5035403098805977,0.3033160732001842,-0.46115989777182376,0.35839886470688337,-1.0795721263378093,0.8056532122347844,-0.366849386246215,0.6699618690676442,-0.12090471473097554,-0.45668359380580004,-0.21636666402709398,-0.17741048511161184,0.36892271390418846,-0.022177815340714474,-0.325882925844705,-0.5875552486117809
SBep13_c600-N,c,N,-0.7369656147436366,0.05462511239111316,-0.1883113726029615,-1.084668985875473,-1.00748231375728,-1.663502819861281,0.8852888185557134,0.3535628697492286,1.270271302979111,-0.65156112235118,-0.24835742543926992,0.10225668339764436,0.11805476110987172,0.19840832606747189,-0.294836850307337,0.12549133225635006,1.0116473944247792,-1.302528062083862,0.07271183802055672,-0.2147280779444805,0.12199989271369271,0.34429572613245996,-0.4556971967806141,1.2011420114526532,1.4024522510678346,-0.8089358442910205,-0.3970006497937484,-0.2698004175805057,0.16078097578428446,-0.156046523829325
SBep6_d752-I,d,I,1.1402823543466822,1.2889848837426183,-1.7033392377637107,-1.3728867071410857,0.4564464788212146,0.7644989452934661,0.361548095804296,0.17079903934197774,0.11641837506671635,0.6007729345918106,0.3179612904781591,0.04140622181611212,0.18186330354193947,-0.1514051027448977,0.4001932004700324,-1.1313412821539295,1.061958634599698,0.49979692366389816,-0.2925218267627756,-0.2573463506094109,-0.328030104323842,0.04467917200311581,-0.23873345832911483,0.6952575018734075,-0.39801930695552495,0.14865991664400138,-0.18834170408068462,0.024349204049275215,-0.2647310289020168,-0.27031591135848754
SBep4_d919-N,d,N,4.259431099851163,-0.1861675323573432,-0.4462461866982243,3.373102310412894,-0.7978226209435058,0.14299045066320137,-0.02033883185698761,-2.2272239659802513,-1.6065586257971838,2.2968511965367173,-1.517642582684628,-1.9680091762004683,0.6849403067701799,-0.25078708665248256,0.3087589082607959,0.33102326629309753,-1.0949659830464413,-0.09707215509945744,-0.3306428975784358,0.5588660206695536,0.08309150570827478,-0.9131711886682276,-1.8865698862184956,0.9335568631594551,0.03376410836715776,0.20151508036842733,0.6530054623920734,-0.8065395076629431,-0.49095751937191423,0.3383125337466385
SBep19_c279-I,c,I,-3.7815874556063873,1.0395823466932044,4.51421819365466,-0.1392371792322668,-0.8791190076926869,-1.5862981934010247,0.372749639095384,0.2592416151771076,0.3302278160065766,1.8856105715487366,-1.338822524838752,0.19964739179386828,-0.5728040727956317,0.24215031708609,-0.7500086885434288,1.2043728763752357,-1.532510171595062,-0.6166891497460572,-0.6465570002376435,-0.14972049227701192,3.7145220905884644,-1.446587538669865,0.1673395235015085,0.04049390829336029,0.08324175950609558,0.2332120618878793,0.3092800276839423,0.14646124676043076,-0.42540417662443664,-0.5488937174439714
SBep2_d2-N,d,N,0.46005773781857134,-1.1869069691565903,-1.2810099363908845,2.20073177919,0.6891704373745409,-0.026263148249759925,0.40681632046036037,-2.7662281330682275,-0.9550746837027924,5.41224588433352,0.5140341195844119,-0.03573233682946991,0.5243097411151911,1.062329270363694,0.11982341079038157,-0.6130310245648448,-0.5429857849828074,0.5023657019805596,0.4024071358811288,-0.4559356332223799,-0.6089503181793088,1.1881522414705854,-1.021094500178026,0.8999487227804194,1.2738470747503012,-1.043574213864104,0.6781065030631129,-1.3503087845674482,0.11883993430867244,0.39779359597675296
