fileName,speaker,label,PC1,PC2,PC3,PC4,PC5,PC6
SBep21_s879-N,s,N,-5.320976296347097,2.1828916813705788,0.6782284820799563,0.5669173535865043,2.1201015977586755,-0.37090555380787543
SBep23_c844-N,c,N,-2.5997989984557717,0.1582932770844463,-2.6102384005321757,-1.6547648635319943,-2.0337071755751284,0.7115916685706535
SBep2_c447-I,c,I,2.161806598662189,-0.25873519807967815,-2.534818638047782,0.8807947931705505,-2.0898152995793042,-0.11184516849641866
SBep13_d783-N,d,N,-0.02944006797344952,-0.1586149931292922,3.202652350237946,-0.8220090324554256,-1.2039921050893552,-1.3012477225251466
SBep28_c375-N,c,N,-1.3451186561382946,-3.2763676166018336,-2.2440526842080497,1.1700219945837254,1.7770000125442775,-1.1191599516788537
SBep21_c168-I,c,I,-2.2187940695500066,-3.7014684340784325,-2.115124542542646,0.927287600948002,-0.29891133237022083,0.4799200572850955
SBep2_d191-N,d,N,-0.4391666620958759,-2.0656161744409194,1.3643591749893889,1.2983003782963018,0.451931927817801,-0.7676137004000727
SBep4_h931-N,h,N,-1.6724800546284146,-2.225233895672431,0.13622335808120836,1.9069531655496867,-0.7850872885008633,-1.5314468589581816
SBep13_c600-N,c,N,-0.9133017074612758,0.6700881896471682,0.7996727860297151,-0.5176400197397528,-1.3285245587431704,-2.3259905264053136
SBep6_d752-I,d,I,1.4608189233479019,1.0787238099801892,2.110740187175195,-1.3303115009337159,1.1168784480852962,0.7996376187114971
SBep3_d1043-I,d,I,2.267040022482111,-0.3700002570234711,-3.588636360027662,-0.05493099452896749,0.954944183827967,3.8303998891245947
SBep4_d919-N,d,N,3.9754221237831695,-0.3981590729631562,-1.7022304328542368,4.594222186517145,-0.6099193881818735,0.9960601665609603
SBep3_f128-N,f,N,-0.887932774389184,0.6863457678613781,-0.7756121578761583,0.7376916637183415,0.05315712963973495,0.276952588153351
SBep19_c279-I,c,I,-1.4716380564923828,1.3608724960865881,-2.701880985465859,0.7599347261372232,-1.9418307983760241,-0.7199943356317313
SBep2_d2-N,d,N,-0.7945140002549423,-1.5518035100624088,-0.6914943892669769,2.8958056892151562,0.018231843275581677,-0.43598223714204604
SBep16_d479-N,d,N,0.2251790402111162,1.1774468280167156,3.1514215045665086,0.20824388352325102,1.1260018070123399,-1.5267415928114352
SBep6_d197-I,d,I,0.08529532361823244,-1.0464682009602477,2.594202028916986,1.4997157876282907,-1.9631512321297364,0.10547915802974903
SBep4_d691-N,d,N,-3.018542257196057,-3.2855419090773244,1.4821534596322101,2.1030658767714607,0.5474010139755243,0.9421002005529346
SBep14_d364-I,d,I,1.023257758246463,3.8009349556158605,2.010795981135457,-2.1798948817023946,-0.3213369412411552,-0.7112604920876854
SBep21_d762-I,d,I,0.5229904257091283,-1.2516542078075596,2.1857778449668177,-2.930547425883331,-1.7983669493375978,-0.35148234260624395
SBep16_c95-N,c,N,0.8172645102141353,0.1885328786928551,0.9675498870312967,4.177098992645997,-3.831262115201226,-0.928274054164681
SBep27_t217-N,t,N,0.5497053432505006,-3.5126862769543727,-0.3172831348280455,-0.7612147970793659,-1.1883340311119837,-0.17402459092027192
SBep3_d1226-N,d,N,3.8393113313640286,-1.5852571798787038,0.4208661618299736,1.510678237938925,-2.3674757046641326,0.47652315513009863
SBep21_c1663-N,c,N,-4.731877752092798,-2.230364090173545,1.72340216480508,3.2862427955135622,-0.758165540225395,-1.094019275311583
SBep16_c468-I,c,I,-1.6583768614523149,0.9166852823083268,-0.81331723529083,-1.9419830789738945,0.9556331464667139,2.866529361715418
SBep3_d1208-I,d,I,1.8137900636349331,0.03178909818184407,-1.0440115655670332,1.6132178793629486,1.210817493057342,-0.39612428044616504
SBep23_c494-N,c,N,-1.6834800424719905,1.5658704144132511,-1.3609158745959589,-0.7588284213522204,1.7008578236350838,0.43794052718789767
SBep23_c1336-N,c,N,2.1347968052171984,0.3630772785062974,-2.4920981992216817,2.7672523499483694,0.2620039559226375,-2.096226367163401
SBep4_c1257-N,c,N,3.358051658154576,-1.9018672528998193,-0.4706759231106417,0.6020355795411374,0.9997987598150309,-0.3254431409317301
SBep3_f1108-I,f,I,-0.8817125983671475,1.7414765602569255,0.7969527168671001,-0.8185005496808838,-0.6443178765755029,-1.1488619831313354
SBep13_c252-N,c,N,1.01948301242023,1.7308992814613418,-2.682275233179228,1.7569600528133762,-1.8782258120882986,0.30303154659562975
SBep27_d87-I,d,I,2.5311831892275727,2.5909348223279287,0.6724502859060477,-1.5954578409168805,0.732913452534842,-1.5744591511218933
SBep3_f831-N,f,N,2.634253436675046,-0.8159868257131919,-0.9011849444136434,-3.0262061728006873,0.4841142452670953,-0.47395489961489146
SBep19_d304-N,d,N,0.4873853532095615,-1.0961013590459638,1.0057366517533495,0.235892046992819,-2.645990025337512,-1.0383443909103733
SBep3_d908-N,d,N,-2.252885582769145,-1.2238302914762322,0.9759405724415832,1.0146005988248092,-0.09295975022057047,-0.5114901906431797
SBep21_c883-N,c,N,-1.8327455678815467,-2.802754778448862,-1.5481756114430287,-0.44058663947697774,-0.9539377562948653,-0.3365917820335455
SBep4_d1131-N,d,N,2.349870285070728,-1.5826721819851362,1.6839001345042643,1.3686124247293938,-0.3830616119738332,1.1916051058043695
SBep23_o1160-N,o,N,-2.883548356808207,0.16966611627463601,-1.7793274377838393,-0.8175423628660156,0.21448679165138765,-0.5786511377332114
SBep21_d1480-N,d,N,1.1196833917964448,-2.045883391930335,0.3056357942352728,-1.7369192467442358,3.317525292012525,1.0789984802022734
SBep3_f537-N,f,N,-2.6782560002350064,3.2199110374811593,0.9906902551921338,-0.17498171777735327,1.8778438002421218,-1.356566186161496
SBep16_c4-I,c,I,-1.5267827258974502,-0.45502021019079614,-0.2551962477958539,-2.013970876125253,-1.2760430844947752,-0.6913153685146429
SBep13_d763-I,d,I,-0.3929113017061599,1.1014429151168297,0.8393493260044839,-0.4708520156229627,-0.4042270839011537,0.9844344534490173
SBep23_c1461-N,c,N,-0.05455239218119812,-3.166112265517669,-0.38327983943254273,-0.09596066728313286,0.14610432220506062,-2.9607640390467442
SBep3_c118-N,c,N,-0.6524834557835143,-1.43927603920892,0.6125784719461309,-1.2638486817409782,0.34991253440753806,0.15299121148929862
SBep15_c15-N,c,N,-2.8564447216591673,-1.181604374145153,-0.8516405586197787,0.1807080611650543,0.5064222913096579,-0.41356895161745516
SBep16_c253-N,c,N,2.9634587085312862,0.08370423682843837,-0.9282983183292748,2.642516827990539,-0.4861517033970235,0.26920842214050295
SBep23_o143-I,o,I,-1.1434607428505281,-0.10153795327918211,-1.249872284471193,-1.8706202050712062,0.7203809165461952,-0.5866027156295005
SBep4_c550-N,c,N,-1.135520568869574,-1.6561055894980135,1.3766941610366672,0.44590642595483215,-0.14531930944560525,-1.578038595393837
SBep21_d1432-I,d,I,1.5176871476485818,-1.66791409767403,-0.2336385973888754,-1.6312983750431373,0.7299185422971338,2.5435861412184972
SBep3_c16-I,c,I,-0.858562217806638,1.6951479375645686,-1.0877323558619134,5.273242637641559,-0.21617715910149354,-0.4349019129158857
SBep21_s1045-N,s,N,1.7339906276282464,4.640333699978879,-3.023510595477797,0.5328397888438078,1.1723642702149395,-0.0934285169988196
SBep28_d454-I,d,I,-0.11230229781202926,-0.3389082613914279,0.3772111940522781,-0.5509513076634416,-1.7686732801626681,-0.846593568133817
SBep2_c272-I,c,I,1.9104650789123874,-2.3601008608355576,-0.4613010345966437,-1.3860245606128685,-0.7265634639772115,-0.04592941693660857
SBep2_d50-N,d,N,-0.6592489417889733,-3.4330116772388863,1.1885967201189973,0.20580667478847564,0.1021208666514372,-1.0172142026628193
SBep15_c396-N,c,N,-2.939536002573698,-2.199158856511026,-2.377395568995986,0.4570070516790399,-0.6315541023547269,-0.40613286273850074
SBep3_d801-I,d,I,-2.3567382078538492,-1.707542601595572,2.632265303405686,1.3119051320624586,-0.26999193389416626,-1.04685558924649
SBep3_f573-I,f,I,-1.7696893204268094,3.804788661707595,-1.470971878941438,-3.4248851398864386,-0.5235657199061616,0.5610183362890975
SBep6_j180-I,j,I,0.5022022098659701,3.3626769556488223,-3.111959943997823,0.17402347925704,-1.3666140404178144,-0.42335138803772554
SBep21_d1422-N,d,N,1.6816849151330613,-0.6516027203580096,-3.2362912177467775,4.471621642715958,3.3311018036756854,-3.6180460215477264
SBep2_d91-N,d,N,-0.6608658989848452,-1.1619627928205685,-1.7779594173488094,0.5783511133936915,0.2666098295358735,-3.0813223145790283
SBep23_c1398-N,c,N,-1.9531665649386123,-1.3661025821784991,-1.2132180060024322,-0.24050357977302333,0.04606782190607582,-0.14671213289848048
SBep3_d626-N,d,N,2.826855343315517,-1.7151169893315763,-0.299883005380495,-2.1046446599430193,-1.7121723454025974,1.034292744074503
SBep14_d24-I,d,I,-0.765075440930879,-1.6473071253703901,-1.5145351944046348,0.016694613150473197,1.9701081674409597,1.4452477379632338
SBep21_d522-N,d,N,3.7328586433805397,-2.878087071501857,-2.241656898103825,-1.6075565454199494,1.1217431700367253,0.5069492020461468
SBep28_d52-I,d,I,1.7816798802287397,0.20375481309373883,-2.7228009479053554,2.9565795445314773,1.1249304047393651,0.8553892090193081
SBep2_e416-N,e,N,-3.2266970228100447,2.055303116525447,-0.4718455902199895,-1.8204857821480047,-0.21346980282132785,-0.7095812277419061
SBep16_d395-I,d,I,2.1546239325421843,-0.16213894639859286,1.8174078878065296,2.012275631531132,-2.2440526903718894,0.4581084086540581
SBep6_d823-I,d,I,3.8881045779100574,0.9452288013096297,0.9464232199009672,-0.4507252491614104,-0.008572732164630717,0.41166612428472077
SBep15_c520-I,c,I,-3.135997823502552,1.9364045589687942,-1.7924605043883697,1.0225097938345755,1.0634332032782854,-0.20911628201174426
SBep2_d573-I,d,I,3.6403353496148068,2.8816837591804996,1.1911558046606103,2.2280025432555437,-0.846672798108088,-0.9582225728220298
SBep27_d169-I,d,I,2.9662476363647703,-2.2782926220558357,-2.024742255332958,1.365382623210789,-0.7154938726600286,-0.8790983429056978
SBep2_c19-N,c,N,2.3701306876356973,1.1039306604463073,-3.26610750784306,0.4820003774151336,-0.015037684626762237,-0.9424252896453342
SBep23_c73-I,c,I,3.184696678472785,-3.3345143369527515,-3.207058563935708,-2.491958157474451,0.9784980627755998,0.1304476709384916
SBep13_c323-I,c,I,1.017543564873342,-0.871489037158779,0.12581618509127182,-1.6154509860664148,-0.5881033116208848,0.07586069480763127
SBep3_d1023-I,d,I,-0.4075340330289739,0.4108288863657098,-2.9696855816467638,1.3737259628090037,-3.239116339730042,0.29368677162727136
SBep27_d270-N,d,N,-1.1419546471498538,-0.3670132085257856,0.6789488532316823,1.5578014773436053,0.12574312674707946,1.1827436055108291
SBep15_d245-I,d,I,0.4547630590651493,0.6050968504228128,4.720722287614165,-0.25301531472266486,0.7678075702880803,1.1228647204424238
SBep16_c405-N,c,N,2.380543856549641,-0.27217073631690764,0.4623634056062624,-0.3307580058593244,0.012996956190560967,0.7661283391153882
SBep23_c338-N,c,N,-4.267998890331635,0.2126777201997595,-1.5177803726561647,-0.8607817760924114,-1.355254875351827,0.9723888164527793
SBep3_d451-I,d,I,1.5564504877636929,2.8946795889142773,-1.1710715315939588,-2.17974098047785,0.546104335526926,-0.74367430891507
SBep2_d471-I,d,I,2.5587805765960754,0.2427404667346396,-0.18650609500661738,0.4167030698156458,0.12361744697330679,1.1231569702346955
SBep3_d1390-N,d,N,0.653917790575935,-0.6295232416948585,2.886735757924254,-1.741884534674567,1.2407399963106154,0.20153629443071874
SBep6_c657-I,c,I,-3.555908299402704,-2.3307285505437165,-0.2667830965438833,0.5323749419136596,0.12864630589175324,0.11938071763750879
SBep23_o1235-N,o,N,0.016322487641930405,-1.626390077097851,-0.5274006361069308,-2.251139018005665,-1.0420484349692247,0.20041614265836294
SBep13_c454-I,c,I,0.22367312039226628,-1.67078941552667,0.8064791918314838,-1.229042432340812,-0.9061888069384884,-0.4647250387230888
SBep13_c518-N,c,N,-2.061642330319385,-2.555299625197274,-0.016112788136348852,-0.5685264561884532,-0.8478843955039398,-0.18764963682678779
SBep27_c7-N,c,N,-0.8893490763920286,-2.1235915745910834,-4.330138758690388,-1.7327176330948513,-0.4254621061257466,-0.15620344531323993
SBep19_c539-I,c,I,1.4440821973641502,-1.2828763103261376,1.790899963586535,1.2691305899962233,0.9117956414369639,-0.7060300571080791
SBep2_e61-I,e,I,0.29334639702981896,1.2993319076044592,-1.996497015068889,-0.8840344283696272,-0.22529830457529687,-0.17434005914033565
SBep4_c203-N,c,N,0.0751852702732066,-2.0546081001753302,0.30835764850165986,-0.7131252080935385,-1.3965199291389365,-0.9998959941944483
SBep3_d938-N,d,N,1.6811959212191623,3.9197149052883056,2.0203342790885515,1.666540740297269,-1.9869450615767867,0.29714105551045644
SBep13_c506-N,c,N,-1.8949397800670875,-1.4431070329375504,1.7616506212482907,-0.27440750150118004,-0.607168285406305,-0.7733823827535685
SBep15_o629-I,o,I,1.4578497637756627,1.5061240232342277,2.481488889817602,-0.6637291376446516,0.6535781881294029,-0.8004696570895572
SBep21_s271-I,s,I,-1.211229154186691,2.8071888960782974,-0.6212246945871776,-0.42872584850675854,2.472145759866029,0.46959621410883157
SBep16_c120-I,c,I,-0.35507162159968136,2.569248621072967,0.24212460449227646,-1.3747303701731688,-1.3775315504762993,-0.7195476950610271
SBep3_c81-I,c,I,-0.6585922143993386,1.6748095268763195,-0.8213702662326228,0.29624539545479356,-1.1221489549940509,-0.2658167956389362
SBep6_j343-I,j,I,1.5917431681905112,2.951727829923942,-1.3740854969771452,0.5430599894832762,0.585507645564958,-0.11303550963005696
SBep2_d128-N,d,N,0.6692631861767807,-0.044302182983272764,3.854007828470342,-0.6635906560857613,-2.3310051737690713,1.163841769810194
SBep28_d730-I,d,I,-1.4611059774628705,0.28996758882434553,0.8310775721417225,-0.36746394315716885,3.090581948333445,2.820703797018753
SBep16_d521-I,d,I,-1.9015992310871712,1.175411553081331,1.873619904476971,1.5622994870903075,-1.6315632203532393,-0.44318063094310584
SBep23_o319-I,o,I,-0.1614217284553342,3.68345742312692,-0.5189142495680901,-2.26793430143394,0.8292278252353916,-0.5401284120145717
SBep15_c589-I,c,I,-1.622259457268091,2.5544783143899776,-0.9501240978538323,2.1640032256253,0.5256878348126622,0.19862430138732506
SBep21_d1681-I,d,I,-0.1776055812246096,-0.6588776827418708,0.9886572068326832,0.5494421288764899,-0.39294079094695034,1.076047248803648
SBep4_d100-N,d,N,1.112794806821452,2.0600769469055895,2.7240985691497084,0.7606270796636111,1.3088279314998001,-0.49229750148349016
SBep16_d274-I,d,I,0.759813536206219,0.6399938620357541,2.2121852714433943,-1.3259838609896213,0.15145509042727182,-0.5618474442992525
SBep21_d388-I,d,I,1.9951261185558073,2.5231439695275135,1.9884242147008615,2.2403007771694003,1.4345500464686924,0.1860603899964405
SBep3_d1361-I,d,I,1.5390196264604088,-2.316514342918474,1.9875433419434962,-0.4929871627084148,0.08947162907329496,0.9166251764840946
SBep4_c110-N,c,N,3.658610124157169,1.8621410814471846,-0.9526606922192482,2.287749157953631,0.04980077858055938,0.2630171834542634
SBep3_c1382-N,c,N,0.854561478922825,-2.055261858658679,1.1470697460657007,-2.2125661260951626,-0.8226519527460071,1.4362407918856728
SBep28_c162-N,c,N,0.46097827628605265,-3.1718923705367574,-3.1066729929592127,-1.0034802850859348,1.6392729977577012,-0.4849312364647641
SBep23_c260-N,c,N,-0.12035631706892315,-4.937499363020345,-3.8935864458570006,-1.691371024041059,-1.193846188914796,2.341865219905466
SBep14_c277-N,c,N,0.9792692906906736,0.415330028100831,-1.3284000055160172,1.0098460810526757,-0.9781197375871005,-0.2896483119235957
SBep3_d841-I,d,I,1.9614271881642082,2.427350570456519,2.13669684337913,1.393843237024541,-0.13659021367661495,1.1799731927527557
SBep21_c287-I,c,I,-1.0524772536084934,-3.075656213297064,-2.613778611244552,-0.8940510084194494,-2.2029660232863404,-0.44164932498972065
SBep19_d118-I,d,I,0.4877018860554346,0.8126675499796986,-0.3617765520693359,0.49190634863368626,2.667581634853068,-1.1141590549468998
SBep15_c373-I,c,I,0.02243883107669146,0.3839286183665284,-2.2807631759083726,-0.061954825333194914,-1.6797061166509968,-0.9004766807686144
SBep3_d677-I,d,I,0.8907743287467798,1.6885441137477106,0.8984010833952559,3.0867970056665337,-1.9202173287046882,1.2314821634998472
SBep21_d1407-N,d,N,-0.6628982835046164,-2.6874448298404787,1.1611089341348615,-0.6234284839499764,-0.3299810088558596,-0.32109328651448954
SBep13_d416-N,d,N,2.8424345467336667,0.6876050591294228,0.45823563280761737,1.4725442873885348,-1.9380569754435812,-1.4069765671208656
SBep16_d448-I,d,I,0.216674037289814,1.2418251520324157,2.1992555088735783,2.189018791327488,-3.3564421863401437,0.27514223475354305
SBep14_k717-I,k,I,-1.1305128470011534,0.14179529469377541,-0.26831900074775283,3.566379696348159,-2.537391941871921,-0.9288885809439096
SBep15_o168-I,o,I,0.500586014199339,0.0872940267890569,0.013724316746430822,-2.1972099590282492,0.10517148122424763,1.7584883523743229
SBep16_d99-I,d,I,-1.5344712450004585,3.7609168007165383,-0.6574362448896893,0.642788089267036,-1.4438268858768488,-0.9541553820858679
SBep6_j854-I,j,I,0.7510915995464809,2.627781622090553,-0.39285039279138406,1.895259977912556,-1.4629706031448912,2.852258382523974
SBep4_c159-N,c,N,-0.9117126877031639,-1.7085087702376973,-0.5418017545800663,-1.5667216181983743,0.2965595158878021,0.9815286526050333
SBep15_d279-N,d,N,-1.8733451639451184,0.5966512593010387,-0.050337038746771215,1.0983801448208959,0.30917723315231,1.2960543348090654
SBep19_d313-N,d,N,-0.3945139196593272,1.1251798387514358,0.1048789222473581,1.2593661368847018,-0.8411115655345517,-1.3178899909028774
SBep13_d431-N,d,N,0.1352260444856938,-1.0592782101366454,3.7973689623211935,-1.3595612411930391,-1.521370865050412,0.10562354968904217
SBep3_c880-I,c,I,0.9024024297605246,1.6601065501577366,3.40757259646462,-1.4801678680237305,0.6036799928741285,-0.4604180775247884
SBep6_c735-I,c,I,-0.5996748005222253,2.055389018892253,-1.4452947831815899,0.05344004784496325,-1.501933981919821,1.142828909860348
SBep16_d346-N,d,N,-2.573914224846681,-0.7546143844282752,4.814696723110578,2.02647879407367,1.2495825311004611,-1.5298747451508548
SBep6_j156-I,j,I,0.9276123645971106,4.309868774453144,0.37987582233278494,-1.979108077390047,-0.18386408797400464,0.11746464486165283
SBep27_d252-I,d,I,1.6629192282453273,-0.747872382058303,3.046543316977157,-2.153333885040737,0.6981482137382518,0.9919196140356973
SBep23_c196-N,c,N,1.1970903536443431,-3.7869605639384543,-2.0023765580647233,-1.0930603278781192,0.8312404173315083,0.38036752521889294
SBep15_c53-N,c,N,-5.641302719961576,-0.28188950412245545,0.31841232635593775,0.8137458500407002,0.39647420769206543,-0.2389252619437513
SBep4_d577-N,d,N,2.212451693057708,-0.07892520114366793,0.7595429746208469,0.28690553210830927,0.039027106882486534,-0.7353830895644677
SBep2_d562-N,d,N,-2.401734027187894,-1.4186239944865726,2.4573574878147295,3.210991196751295,1.629537281643185,-1.0127261030050865
SBep2_d277-I,d,I,3.0004857728295713,-0.3118035987459053,4.762848335098879,0.21928594520772454,0.7987647127617117,-1.173709718240134
SBep3_d147-N,d,N,-0.933567336897113,-1.472400318898838,1.1162857633471381,-0.3010709549585948,-1.2418447080377177,-0.06459199605496097
SBep3_d888-N,d,N,-0.9026709495541277,-2.970352167612609,0.6596004418532934,-0.5723061426476508,0.11883776248613659,0.7581501480308406
SBep16_d180-I,d,I,4.47391950014177,-1.8096333013511898,-1.2496806822169721,0.918987707234936,3.3159367073092483,-1.2646078395045124
SBep3_d1402-I,d,I,3.3364387537112474,-0.4258189297351871,2.2144800574698174,-2.493535756091539,-0.518380400447375,0.36582575404679923
SBep6_d445-I,d,I,-0.827012406397613,2.1251281812664757,3.566107684303611,2.218540355467573,1.5276204763503507,0.4931909499417468
SBep21_d1135-I,d,I,1.6044892293603754,3.11855603832376,2.8550144132119613,-1.286960371307588,0.3623586226439489,0.9773831757510971
SBep4_d1095-N,d,N,1.5383767276044964,-2.2511264291910087,2.6737083476133288,-0.19779793864612508,0.10566411767461481,1.4979342055053482
SBep27_c373-N,c,N,-1.9700241156394975,-2.4254162071774763,-4.602874448066801,3.252597904673271,3.0057410329057985,-0.6152360788141774
SBep6_c314-I,c,I,-1.6747845414015372,-0.894137551576127,-1.6656701498394888,-1.8897793764335447,-1.090348481512612,-1.1961756778514443
SBep27_d490-I,d,I,-2.6050013692242904,-2.0251521625743005,3.601611608267122,1.6730839108679003,1.106942160323415,0.31943762640462553
SBep2_e10-N,e,N,-2.603922988508783,2.328565871430801,0.1384043383837271,-1.3697107241269832,-0.15380810916379709,-0.8369126641573619
SBep14_d533-N,d,N,-3.2146923397369576,0.17884454784776724,0.6804000010656567,0.08185230284905162,0.06549753838057201,-0.6338818043872807
SBep2_d546-N,d,N,-0.8404548017766015,-2.232462508158161,0.7474873743423022,-1.1014182394431808,2.486014575980862,2.0508196910619128
SBep19_d33-I,d,I,0.5573718281474123,2.3802158417352683,1.428044186987632,2.0370902691133486,0.8749632712876136,1.82303217078395
SBep3_f39-I,f,I,1.7221256353224246,0.5344717362199994,2.4686212210918552,0.29889589249271276,1.356898718039579,-0.4027281288205726
SBep3_c325-N,c,N,-2.351757431523348,-0.23979507824688934,0.6671964595997044,0.18755641051454813,1.4388128753649507,-1.033793006065564
SBep21_d1019-N,d,N,-0.01968557563987461,0.2851030142734164,-2.7257681008688746,-0.6578447084997572,4.835387848148179,0.16278572530598043
SBep27_c21-I,c,I,-3.1872287546438476,-2.1592483555776703,-0.9541768331920977,-1.1902757772257766,0.39466451593142915,1.699848628765102
