fileName,speaker,label,PC1,PC2,PC3
SBep13_c323-I,c,I,-1.16087198007102,-0.7247814958162073,-0.6867394771005688
SBep3_d1023-I,d,I,-0.07255074827899435,1.9551424072373917,2.3943442616890334
SBep27_d270-N,d,N,-0.5981341716028938,0.25878935017203075,0.8333841621074135
SBep15_d245-I,d,I,0.6467664936065404,-3.0271020736972476,-0.7520780984014709
SBep16_c405-N,c,N,-0.5897148278154729,-1.8148821955216285,0.142195878265096
SBep23_c338-N,c,N,-0.0921492055344473,3.472097137991961,-0.5969341619517436
SBep3_d451-I,d,I,2.271376471489775,-0.15741185932183738,-1.8433377761827978
SBep2_d471-I,d,I,-0.1454237942420633,-1.708861981501706,0.25290878834931996
SBep3_d1390-N,d,N,0.615128146242954,-3.614996318455238,-1.9150528389204822
SBep6_c657-I,c,I,-2.0617809384688033,2.3270705311645856,0.19495314391837631
SBep23_o1235-N,o,N,-1.8149583814952415,0.3176383625259897,-1.1809759096468828
SBep13_c454-I,c,I,-1.8292643429049906,-0.4011803692249437,-0.8914581368307911
SBep13_c518-N,c,N,-2.3780135123502033,1.189920514984579,-0.35336937402080953
SBep27_c7-N,c,N,-2.202156045657006,2.996621807548463,-0.25118206361387885
SBep19_c539-I,c,I,-1.1003804388062766,-1.5158047649445627,1.0709252467992951
SBep2_e61-I,e,I,3.631868351094411,1.917432263447171,0.004795562313176543
SBep4_c203-N,c,N,-2.192431709133553,-0.2230322155248582,-0.4106159650111097
SBep3_d938-N,d,N,4.938153213808907,-1.5629750051035196,1.7358550430951931
SBep13_c506-N,c,N,-1.3576056392297378,0.4185886616547216,-0.8485558211675445
SBep15_o629-I,o,I,0.9848879740548261,-2.0977005006185196,-1.0724715687098756
SBep21_s271-I,s,I,3.414144850039247,2.15842302185322,-0.8164683388477731
SBep16_c120-I,c,I,1.5833374583761686,0.4394819025998798,-1.3784463519549812
SBep3_c81-I,c,I,2.885893881802143,1.737305335230404,-1.0860159056886094
SBep6_j343-I,j,I,1.9756247307741244,-0.34450749867009384,0.4333990125789583
SBep2_d128-N,d,N,-0.4302690571656254,-3.6533986950459947,-0.38922086541001816
SBep28_d730-I,d,I,0.0391183301325697,1.9843323129308739,1.465150993378579
SBep16_d521-I,d,I,1.271264001826684,-0.31324929719377953,-0.6825909038971851
SBep23_o319-I,o,I,3.1706693207891807,-0.37478364831514926,-2.4670447205972796
SBep15_c589-I,c,I,1.5852636128325495,1.737901085951856,1.253451071495584
SBep21_d1681-I,d,I,-0.9159336909292266,-0.20867454239053781,0.618204147103616
SBep4_d100-N,d,N,2.087976436352519,-3.370665203846693,-0.10574709045995725
SBep16_d274-I,d,I,0.2416990656136509,-1.5555666574864184,-1.3946748098889188
SBep21_d388-I,d,I,2.453457898617832,-3.676308258147982,0.8687909357344678
SBep3_d1361-I,d,I,-2.1261379078662506,-2.1573702506045014,-0.23796887065458858
SBep4_c110-N,c,N,2.0960449044401592,-2.1482414590013286,4.359094752973265
SBep3_c1382-N,c,N,-1.9744183817199727,-1.2838386816182479,-1.205276152650956
SBep28_c162-N,c,N,-2.79676807053731,1.541087055205414,-0.28990463944381506
SBep23_c260-N,c,N,-4.971437867325969,1.4406551610245086,0.9574420338145848
SBep14_c277-N,c,N,0.2396270161359135,0.11266542243009989,1.7250555338209
SBep3_d841-I,d,I,1.9278806722615682,-2.5173305957425587,0.5361310982664012
SBep21_c287-I,c,I,-3.1697361225278047,2.219729060640481,0.04389424772939506
SBep19_d118-I,d,I,0.9367993999207453,0.26802312044789356,0.48018200348829465
SBep15_c373-I,c,I,-0.3016426437023086,1.499752831020817,0.1761931492811162
SBep3_d677-I,d,I,0.5399263375476153,-1.1998900289785233,1.7610638272908314
SBep21_d1407-N,d,N,-2.462168368270645,-0.1437815303421925,-0.6516707037671969
SBep13_d416-N,d,N,-0.055995608839586875,-2.791706956727856,0.7464653668357586
SBep16_d448-I,d,I,0.09163035128635147,-1.347915664372513,1.1997964358374256
SBep14_k717-I,k,I,-0.7647751027268237,0.8861432959025363,2.0156723685066202
SBep15_o168-I,o,I,-0.09505655983913235,-0.49681220509535196,-0.911318974948647
SBep16_d99-I,d,I,5.97887004190306,1.6239762467841021,-2.625369395163859
SBep6_j854-I,j,I,7.85018592846028,1.7427430020056487,-1.2009689234973797
SBep4_c159-N,c,N,-1.692382169608071,0.7696735184472251,-0.6420237805476413
SBep15_d279-N,d,N,1.1967414362301756,0.11679785927786465,0.3458548817405562
SBep19_d313-N,d,N,3.2438980925103196,-1.592352575164199,-0.14090237173693831
SBep13_d431-N,d,N,-1.0534953728946552,-2.06427540692079,-1.414382606318826
SBep3_c880-I,c,I,1.497479792893062,-2.6813944350336905,-1.7534807647434927
SBep6_c735-I,c,I,1.2895840994969243,1.1717719327089575,0.1873411459853019
SBep16_d346-N,d,N,-0.33947186213840497,-1.134516919534053,-0.17931691786210566
SBep6_j156-I,j,I,3.1857701626147277,-0.5353894987465311,-1.8459987289015825
SBep27_d252-I,d,I,-0.6725364902228593,-2.763512976624857,-1.584773739285631
SBep23_c196-N,c,N,-3.505626928072058,0.21843610830948426,0.10472803691110127
SBep15_c53-N,c,N,-0.15379677446757406,3.369424611773014,-0.16333327702218764
SBep4_d577-N,d,N,-0.6362162588631086,-1.720257102228533,0.039033871525276195
SBep2_d562-N,d,N,-1.113296544863341,-0.3862444474849321,1.1691810141178713
SBep2_d277-I,d,I,0.05119539680942816,-5.030155769548469,-0.8316946439525761
SBep3_d147-N,d,N,-1.4553856860890273,0.6826887311990866,-0.7245613442723088
SBep3_d888-N,d,N,-2.7598510270298187,1.1041965604774244,0.549143541154893
SBep16_d180-I,d,I,-1.2340404097169764,-2.543432313743605,0.8063586706403506
SBep3_d1402-I,d,I,-0.37354680609377555,-4.135398204659084,-2.1973518974872235
SBep6_d445-I,d,I,7.452179878421667,-1.3668070308160738,11.690995989608215
SBep21_d1135-I,d,I,2.3800120219776315,-2.7850116970873215,-1.3371493270950605
SBep4_d1095-N,d,N,-2.0881387306436703,-2.8455694253160964,-0.028032073300849367
SBep27_c373-N,c,N,-0.8304130350422374,4.1202414194302435,4.335453947421431
SBep6_c314-I,c,I,-1.2223450147136603,2.2851680331038597,-1.3411132191829793
SBep27_d490-I,d,I,-1.3753113892153264,-0.45818398350771344,0.22815040262431555
SBep2_e10-N,e,N,1.5896040652957584,1.8539346773160887,-1.5412810947420161
SBep14_d533-N,d,N,0.06130795751621121,1.7032933603672114,-0.7277045830754767
SBep2_d546-N,d,N,-1.8100409046507813,-0.1357754245186456,-0.41660187088407324
SBep19_d33-I,d,I,4.7103889200669595,-1.7653928465222553,5.5861378542032085
SBep3_f39-I,f,I,0.16094173401532832,-2.2359027280195063,-0.07235189094377745
SBep3_c325-N,c,N,-0.7724775047914507,3.8763583519701434,-1.234443705216955
SBep21_d1019-N,d,N,1.4754264711728846,0.5562478185508847,-0.5088146935136643
SBep27_c21-I,c,I,-1.8003281764506909,2.3276664413194905,-0.4387781352725407
SBep21_d278-I,d,I,-0.7484474992132926,0.19039155308644368,-0.08295226187645369
SBep3_c974-I,c,I,3.0337716474578036,0.31181792952661963,-0.5128734029836642
SBep3_c1063-N,c,N,-1.8648079576772942,2.378613305171359,0.29996734121906615
SBep23_c306-I,c,I,1.087734036035352,1.3674315283905598,-0.47063632642845254
SBep2_c274-I,c,I,-1.1745035805240511,-0.007055790432037908,-0.4414821928952178
SBep23_c122-I,c,I,-0.4984077038277844,1.7973582138382054,0.1516240616349503
SBep16_c325-N,c,N,4.196711292002841,2.7382205536873188,0.9405378482062745
SBep21_d1684-I,d,I,-0.8292513359210627,-2.0836322202349327,1.2864456603358116
SBep27_d449-I,d,I,-1.102002032021304,-1.670300451776775,-0.31353298267987423
SBep19_d11-N,d,N,1.9372037071020227,-0.11452237566879551,-0.5004040680351333
SBep13_d455-I,d,I,0.041954289895763365,-0.2512688449672485,0.36877653920457276
SBep4_h943-N,h,N,-2.3361314788002905,0.2641610702855481,0.5726940988902955
SBep15_o184-N,o,N,2.7106764991505545,-0.27685643586169684,-1.807526278267076
SBep21_d279-I,d,I,-1.9164371024095992,-0.4795093673761587,-0.00312561986005688
SBep23_d303-I,d,I,0.23564736349290463,-1.6904862818289217,0.891033266090301
SBep3_c1299-I,c,I,0.30481312000419714,1.0419983683220109,-1.33035025209949
SBep27_t408-I,t,I,-1.1555933788744193,-0.3808028112976099,-0.7959404670805865
SBep19_d13-N,d,N,-1.3155104447844266,-0.08664418035928874,0.7620306312251143
SBep6_j282-I,j,I,3.960315554372602,4.336566967725743,-1.065536706510028
SBep23_o939-N,o,N,1.4127358623543242,0.7225973990179431,-2.62181646837592
SBep14_k335-I,k,I,2.4925364680544035,1.7846363967915944,6.507869503656807
SBep16_d6-N,d,N,-0.5655438017346198,2.552149206061557,0.13092188980202182
SBep21_d159-I,d,I,-2.670375634073663,-0.24551528344221482,0.4188273866281663
SBep4_h457-N,h,N,-2.66545264519155,2.4714595509624004,1.089998231569125
SBep28_c8-N,c,N,-0.3002194402643258,0.18086706046823536,-0.4026331607404443
SBep21_s1101-N,s,N,4.288330255700397,0.5198888958350604,-0.7749084625383209
SBep23_o11-N,o,N,0.52301409327309,-1.2809394375805692,-0.28415996455959924
SBep14_d314-I,d,I,4.111383660440307,0.3384429007199036,4.7318510483819685
SBep23_d96-I,d,I,2.108264671911142,-2.38457370514569,0.2368910576939455
SBep3_f561-N,f,N,2.5563721926678267,1.5304628032859438,-1.9321311629554074
SBep14_d527-I,d,I,1.2579945538431079,-1.2541273132305464,-0.6666951386292279
SBep3_d260-N,d,N,0.22768918560696091,-1.916704075491461,-0.6692124554058183
SBep2_c176-N,c,N,-1.0117677292518088,-0.7668028705143841,0.6056735468516217
SBep14_d290-I,d,I,1.6555481462969743,-0.5674746813517803,-1.5697406965463625
SBep2_c553-N,c,N,-1.9384027898254714,-2.17171421993609,-0.5102418247522948
SBep16_c402-I,c,I,-3.4345254774193408,0.9572674305207953,1.8311142456133251
SBep21_c1156-I,c,I,-1.3231763538168801,4.385825466367815,0.2754326735934302
SBep16_d500-I,d,I,2.8458343332318936,-2.982707884098892,2.5961444122662587
SBep14_d381-I,d,I,3.2343333676619945,-2.9229046750095287,-1.6213485010538167
SBep6_c108-I,c,I,-1.950858623075125,2.4177679277361297,-0.2677156092797291
SBep13_d141-N,d,N,0.25345470984466967,-2.3882376949026254,-1.5148209690157561
SBep15_d313-N,d,N,-0.33454840483917675,2.9308009996710167,2.295762927925769
SBep27_t438-N,t,N,-2.499452523757684,1.5769781813884414,1.921355418177108
SBep23_o1230-N,o,N,0.8847356344613845,2.5460148710054886,-0.8978979828434198
SBep19_d513-I,d,I,-2.587602113968579,-1.193705509995673,-0.6831779192406184
SBep23_d508-N,d,N,-1.2571735433676046,-0.03550899979105111,-0.4576127376222537
SBep6_d852-I,d,I,-1.7167873726431317,-1.0654689352666755,-1.1855895475434712
SBep2_e516-I,e,I,3.9928569621794154,1.1470676136667937,-1.9362358867702236
SBep27_c67-I,c,I,-5.099761406048716,2.4024160418477627,0.4933925036631028
SBep21_s1379-N,s,N,2.9282210602632857,2.905585000367207,-0.6847176155541521
SBep21_c239-N,c,N,-3.7011533334240996,2.752953200170731,1.6120923901118487
SBep3_d729-I,d,I,-1.4085620058496242,-3.048591089836726,-1.6715756175247267
SBep4_h68-N,h,N,-1.7985178858007878,-0.4349324147845496,1.6531292034727139
SBep21_d272-I,d,I,4.074344119532497,1.7620609999108123,-0.46250128805177837
SBep2_e334-I,e,I,2.792470195649838,-0.8698279311666838,0.2923087638196257
SBep21_c793-I,c,I,-2.495244333454111,0.7877869964265661,0.32526098516024327
SBep21_d1351-N,d,N,-1.805365556037732,1.2168215998687533,-0.23932014665933804
SBep6_d695-I,d,I,-0.6006445182589016,-2.833600443038642,-0.2218740476751895
SBep3_d1322-I,d,I,-1.6462751407593548,-0.10398816564339423,-0.037157658041040986
SBep6_d699-N,d,N,-2.0067271535625184,-1.3069577608199028,0.913019534207204
SBep14_c120-I,c,I,0.8259139204132543,1.257679217044841,-1.822011849401368
SBep4_d1100-N,d,N,-4.4176409925739115,-1.4505226080652474,0.7968160864347053
SBep21_c1635-I,c,I,-2.931055900422937,2.097350893368472,-0.034586836829452274
SBep6_d734-I,d,I,-0.9856723567347495,-3.3759955821715746,-0.6930583464424552
SBep21_s276-I,s,I,0.7644047763841272,3.0432375031880627,-1.5612683729271561
SBep4_d836-I,d,I,-0.00045348986624553684,-0.5214517003412115,1.0078731208096083
SBep16_q316-N,q,N,-0.5040722547303286,1.8429034070668735,-0.7637176066236783
SBep27_d432-I,d,I,1.290906680709871,-3.0312922098370874,-1.125677032840385
SBep13_d293-N,d,N,-1.136344874995253,-1.271976566750122,-0.991096293394691
SBep23_c1228-N,c,N,-0.2645342926861839,1.5918848305511821,-0.6885211257111945
SBep3_d597-I,d,I,1.338846477089972,-6.647430674223383,-0.5546155021466195
SBep14_k615-I,k,I,-1.4876336937730572,-2.669345704235627,1.471536978436404
SBep23_c574-I,c,I,-0.18940441891973533,2.8491660579842084,0.07800660897707015
SBep28_u627-N,u,N,2.4365171313052216,1.6859380426926582,-2.3997493125686704
SBep6_c439-I,c,I,-1.4265944255929108,1.0755104379896636,-1.9162067351126795
SBep3_d47-N,d,N,4.415832247708229,-3.9302517747322745,-2.7471350602251734
SBep21_d646-N,d,N,-2.6233639609029527,0.5028790747565771,-0.25849419630356224
SBep6_d83-I,d,I,-1.9752575102566639,-3.0346979479773943,-0.6901950216059305
SBep16_d254-N,d,N,-1.8517731690331276,-1.2776822981184854,-0.14117976883633018
SBep23_c383-N,c,N,-0.6862426602024507,2.887072446596853,-1.3224972034809566
SBep19_c158-N,c,N,-1.451047777149336,2.6477863983792536,1.2597777638368253
SBep14_c667-N,c,N,-2.0945464769628575,1.2880406076707758,1.0980846207354094
SBep28_c396-N,c,N,-0.5043614850567195,0.25276643935048665,2.04076205711652
SBep3_c868-I,c,I,0.16869947178104738,0.9129261103285836,-0.6463640963029507
SBep4_c783-N,c,N,-1.2291177510141225,-1.4881471438821492,-0.07119853904160768
SBep2_e525-I,e,I,1.419815975693658,2.5765179472719786,1.0471626659417248
SBep3_c1308-N,c,N,-0.7296019960137257,-0.09893178626778874,-1.2379988798351904
SBep23_d1108-N,d,N,-0.08118752172843864,-0.2454999162306587,-0.14713439683485421
SBep21_d98-I,d,I,-0.6419527451591384,0.4791279636917049,0.10214044388308818
SBep6_d838-I,d,I,-2.5651572849742115,-1.357108680745645,-0.4917505905290714
SBep21_c1886-I,c,I,0.804016996250624,0.15995468406556287,-0.46827581644110006
SBep4_c16-N,c,N,-1.1350341030254378,1.3408248668443377,-0.08744961277684987
SBep2_d130-N,d,N,-1.5151705403335007,-3.870965720620387,0.3764758597810917
SBep14_k683-I,k,I,-0.9447959528401084,0.13921067885654823,-0.3979058304415755
SBep2_d185-I,d,I,-0.7457525557766049,-3.930263227085857,-0.6072999191145546
SBep4_d423-I,d,I,2.884428488798044,-3.0352671982896964,-1.411178825749059
SBep3_c1352-I,c,I,-2.2441538468418942,-0.571767872621774,0.04897673074015017
SBep2_c453-N,c,N,-0.3457732209224726,-3.2827453856260504,1.3886767170800296
SBep21_d710-N,d,N,-2.3257775024166474,-4.18005451628527,2.3452551344628243
SBep4_d1024-N,d,N,-1.8877645780485535,-2.792840548906097,-0.9699252241825892
SBep6_d291-I,d,I,1.4412436405339883,-1.224738767889082,1.27096107131283
SBep13_c298-N,c,N,-0.07692650408484401,-0.6183180589943514,1.755307899302138
SBep23_o403-N,o,N,-0.5901635161173605,1.188514970234091,-0.43032601364011025
SBep6_d123-I,d,I,0.6489799821150595,-1.2605715615935646,0.05044104677760085
SBep6_j478-N,j,N,-0.48559551296486236,1.2870391109795403,0.03711209227732465
SBep21_c63-I,c,I,0.13189614746169046,3.0982953843845498,-0.33307975700290754
SBep19_d351-I,d,I,-0.8137711565171685,-1.5438136763972734,-0.16588595121840996
SBep21_s606-N,s,N,1.0564768547226422,2.8991302211807732,-1.459936197933549
SBep21_d1853-N,d,N,-2.344158230991205,-2.248365311732491,-1.1125734156984008
SBep3_f874-I,f,I,0.5806983266105803,1.7310724686841663,-0.46457374559282394
SBep19_c517-I,c,I,-1.9988000499728258,2.9414619766323433,2.2543822872860617
SBep3_c514-I,c,I,0.9920888917155493,1.4898053487718665,-1.7530854761902024
SBep19_c57-I,c,I,-0.5772359445684067,0.6057069940163055,3.0498474518235215
SBep19_c223-I,c,I,-0.6831262452638404,1.0367005661992996,0.4686193286857006
SBep3_d1005-I,d,I,2.2848698736227746,-3.14479660462176,-0.5699518645489992
SBep6_d775-I,d,I,1.914016431430755,-4.362216690653827,-0.7874561644285858
SBep6_c182-I,c,I,-1.529135667302139,-0.3662748961493982,1.293406693530802
SBep23_c663-N,c,N,-0.24258313885857857,3.053927824643307,0.6805224951429076
SBep3_c421-N,c,N,-1.2239253666547778,-1.4057834508228604,-1.1057365737194842
SBep19_d198-N,d,N,1.4255950244776379,-1.17356594746383,1.3404141916731056
SBep27_t372-N,t,N,-4.31075771536119,-1.0809744444922886,-0.5806102553330835
SBep14_d718-I,d,I,-2.0486941194155994,-0.9564762137069895,1.6942484102112798
SBep3_d1113-I,d,I,1.7828135576700452,-0.7857383131192484,-1.9782788592595368
SBep28_c256-N,c,N,-1.9600131898262032,2.3364191204295546,-1.0691365700811033
SBep28_d596-N,d,N,-3.095116937319798,-0.49808795076037815,-0.242220270471565
SBep21_c1817-N,c,N,-2.4842518838374805,1.2481151963707056,1.4596609363842714
SBep3_c1027-I,c,I,2.994262050818489,-0.004360627028266492,-2.658843615095297
SBep19_d71-I,d,I,-1.7917751948020264,0.2591272079103783,-0.22016393572659482
SBep16_c75-N,c,N,-0.7737918761161408,1.1449362716117488,-1.0309395779074955
SBep23_o914-N,o,N,-0.2456352455050627,-0.1951630290212768,-0.40003927576219644
SBep19_d339-N,d,N,2.8356270754696813,-0.930501065414637,0.6364889413641148
SBep6_c797-N,c,N,-1.633998982025316,-1.616754777853455,1.1144552485649994
