fileName,speaker,label,PC1,PC2,PC3,Avg. Word Dur.,stressedVowels_F0,sonorants_F0,f0globalMean,f0globalSD,hnrglobalRange,sonorants_F1,hnrglobalMean,hnrglobalSD,sonorants_F2,Avg. Voca. Dur.,SyllPerSecond,stops_duration,Avg. Cons. Dur.
SBep21_c188-I,c,I,0.2705492407989799,-0.9111602341210787,0.8428914061826309,-0.13165259400061,0.003266641937036579,0.12673241790385917,0.16717448599198714,0.25044352035691225,-1.1353446328452044,0.17887662475771315,-0.807656165345903,-0.6799463946104445,0.14277581478947332,0.6515955972603776,-1.2190770707046705,-0.008255372081220739,-0.04403936541573548
SBep13_c409-N,c,N,0.04129878530160982,-2.2432659187866295,1.2651570941944505,0.3573508852116111,-0.8026255493482259,0.046501675632364896,-0.5441192427615447,0.5269855011357623,-1.4283869452305318,-0.24007108993442197,-1.2935604602367285,-0.9141894191985022,-0.3542796953257565,-0.2377807494237699,-1.2892978840051785,0.5347163537500484,0.38225242975826823
SBep21_c724-N,c,N,-1.2350549185377953,0.9270028162848507,3.364204575519617,0.3340650052491249,-0.757954933098431,0.12673241790385917,-0.6111037991762034,-0.23344137512441948,-0.8246561340853016,0.17887662475771315,-0.24637716509107357,0.03633018336869979,0.14277581478947332,0.2563172209563125,-1.048910871618669,1.3463867019201528,1.329112090192835
SBep3_c1219-N,c,N,-3.37914719510433,0.4966765650442697,0.4980391448007726,-0.6066845452353387,-0.9176344646848537,-0.8870392285108355,-1.0875053947351236,-1.829028996521322,-0.27119286626387223,-0.8654759424627827,1.2119030172624288,0.12414113728787822,-0.7369822793030466,-0.1073388852434283,-0.0851121094889602,0.09301325749885572,-0.14651335464025544
SBep4_c173-I,c,I,1.5494829741994682,1.6572433854452027,4.164849004757797,1.7467417229733189,-0.012317890776476426,0.0037773575774241635,0.13674805549598554,-0.027075429658655174,-0.15387998245566187,0.3282600149349255,0.041200724183721615,0.6397699299898869,0.17059573312438822,-0.15477229039991489,-1.3754853832274778,5.491839090847346,1.0353533210825434
SBep13_d406-N,d,N,-1.4031692237684852,-5.2439531706695455,-2.005751515631404,-0.9642035175397874,-1.054660382316362,-0.7281120333901169,-1.0072560312985794,-1.2592376753435777,-1.3371586081950158,1.0854229075366173,-0.9822633262912239,-1.5369280165021566,-0.1396705489058716,-0.7636790808132159,2.931219490955711,-0.4367873322263587,-0.5844326024065155
SBep21_c1453-I,c,I,0.5400495466784376,1.149698613969892,1.1978700130091315,0.7881396645176159,0.02067777712334057,1.4823653104741843,0.18967905524203002,-0.41654525476481785,0.6512636454473488,-1.0553376799491727,0.2130740356001383,0.12064205418915912,1.4828976014726662,1.7425639158595985,-1.1328339520273696,0.2550985013773378,-0.08502896110554346
SBep15_d52-I,d,I,1.507092566967804,-2.393715206323435,-0.016280546295538295,-0.0998539262467098,-0.5199496136458076,-0.16552080498497979,-0.034327509411200066,0.6166323501158422,0.03287678081054516,0.7503125143057171,-0.8390707972833426,-0.30426918269002895,0.5275089760761745,-0.49580137551288417,-0.20945410220771102,-0.3293988810411856,-0.3564163782982818
SBep3_d679-N,d,N,-1.5193866688747075,-2.3758342221111213,0.4651487340322774,-0.25221773756808735,-0.8133146816010826,0.12673241790385917,-0.5622395686845133,0.08796597340350461,-1.4990611279343842,0.17887662475771315,-1.3656165747088729,-1.5188412412734942,0.14277581478947332,0.48503034668926126,-0.27860859785424796,-0.23470012170028978,-0.17857530923125792
SBep6_d430-I,d,I,0.6348076595692544,-2.5716353583833778,0.4469227649949886,0.4072617164469971,0.03693907712084988,-0.06882273329817729,-0.12180031027379776,-0.5965207729209089,-1.3168272245729287,3.5088197941259605,-0.23506966370802454,-0.2305796948251575,2.006395242976282,0.39967552506250914,-0.5619101687926358,-0.042518030545463194,-0.12122590910866722
SBep2_d151-I,d,I,-1.0870068315533377,-3.141811248992846,1.2704480166397922,0.20563742477359556,-0.7353658375701074,-0.8721967183764004,-0.7737516195197983,0.19621006168612698,-1.585127671868462,-0.43507234760775815,-1.142992311442253,-0.9481224663251563,0.4194969977718087,0.3427723106446751,-1.0388395852568113,-0.3926913332589471,-0.020864458894133332
SBep2_c123-N,c,N,-3.3804835120546235,1.419048480824833,-0.1896756882394521,-0.666118981711019,-0.8825363270519889,-0.554414306334895,-0.8719731526470319,-0.6476539427392349,0.508153111978304,-0.06591598625719297,-0.01616490438712076,-0.17156997323327636,-0.16281937822086323,-0.42865147222813055,1.0032177138114342,-0.32773185475639793,-0.45393532231381567
SBep23_o1232-N,o,N,3.70300119473974,2.118583460413078,-0.9443310366015327,0.7504379790424117,1.5828351416649347,1.4116985002424827,1.8216719016852245,1.6444512140235161,0.8610659130294607,-0.3714672440336014,1.4202950575297548,1.7281069209627338,0.386280713609702,0.6146802238869904,-0.9949288150142245,-0.21203340176363658,-0.1881552521982067
SBep3_d988-I,d,I,2.4963100501885127,-0.9880081489664914,-1.6558266602382807,-0.10351982245895383,-0.07985987498755477,2.049858491019732,0.9834107559062583,-0.44008352816614554,0.7178333948306056,1.4447232887516541,0.08975641827408558,-0.0555523709253403,0.7794297177472236,0.6130625791293891,-0.6186285646872665,-0.26683769355834863,0.17316767818729853
SBep21_s505-I,s,I,0.9840665425831863,2.1330326987085084,0.8419290733029828,-0.2130117280100106,-0.4602733612408699,0.13333339699715177,1.095677355719878,1.4546261723136629,1.0027276197628732,0.2392887755333652,0.5341662930629137,1.2295658122504731,-0.052237758678944014,0.6766434517617759,-1.2334139974953322,-0.17592415763298988,0.05697808102939493
SBep3_f113-I,f,I,1.500450600609819,0.6994135008634397,-1.1571084315671902,-0.1995173411697426,0.7979051861716081,1.3033271661905679,1.3955233637135103,-0.5995275060964558,0.14273507117420373,-0.3297225103613778,1.8274265184650447,0.05598613107062513,-1.0306113685760803,0.17121514030175092,-0.6704653182351314,0.09301325749885572,0.17133371790446944
SBep27_c155-I,c,I,-1.9907003932563905,2.130776284009597,-1.243470864507484,-0.6524095458889488,0.19570159207665547,0.1583478255485622,0.40317507000726616,-1.0653464735607883,1.3189138464895138,0.12360548893536676,0.44007334949432303,-0.010331855167657403,-0.6015502798516064,-0.7349193226984985,1.0761142549510894,-0.25029900561743157,-0.35891398685107917
SBep14_c311-I,c,I,-1.0018862469491232,2.470173526799501,0.06593461348303399,-0.35674943363798134,0.08225592546364238,-0.049019242002950374,0.27957263635663937,-0.0972527071792358,1.1125924596979235,-1.249096596123251,0.30442003822084407,0.05826428275413096,-1.7402453090748198,0.019150195173873088,-0.5109730353004037,0.5667278328268689,0.1455375146496269
SBep23_c1033-N,c,N,-1.158112524092714,2.644667367157376,-0.4838537538864563,-0.4692978534566671,-0.09887714736674137,0.31439867543218586,0.67008106016198,-0.668793280583287,0.029134572196257588,-0.9577986133583153,0.7690486609272023,-0.1407399539642037,-0.2810489186926348,-0.7450546656806538,0.3189036609643697,0.48444832447348835,0.06429028033589974
SBep16_c303-I,c,I,0.4812200447215801,2.263227848149086,-0.5344303459032566,-0.054032994125654044,0.6369507343489764,0.46323496239320505,0.8346698071676587,0.04838540774338121,0.2322209849065609,-0.8470919880854726,0.9550421533769198,0.5690163675487051,-0.1391960300137277,0.17726154569549854,-0.32382813381354036,0.024831962614375622,-0.060435203691658265
SBep6_d253-N,d,N,1.7626744113040806,4.088394644503497,0.5855721872862896,0.44086576505923103,3.4614534796718277,3.299473214072708,-0.6382122814798535,-0.6049405439405239,1.0333473001454254,-0.6924746561710119,1.4326101554562127,0.08904924879273252,-3.3293216587695977,0.6272883827338473,-2.2084262144174986,0.09301325749885572,0.5478504256548915
SBep4_c854-N,c,N,-0.9481116235979824,0.6602033657392972,-0.016526525372846667,-0.30947204098687225,-0.4043047693391035,-0.2543735254590324,-0.3079257472816744,-0.04990629983206005,-0.09753875995591457,-0.15942035206706145,0.23845388688483884,0.6780380764700034,-0.14338186908756578,0.03496133022603612,-0.3316550655734107,-0.3328536435317921,-0.3252470567760468
SBep23_c1125-N,c,N,-1.1179261383760533,1.1301812782430307,-0.5089652140720378,-0.41108315355045016,0.17527113682331996,0.14119420605654798,0.09735849185368325,-0.8236850234784977,-0.10381915766886855,-0.3804966136050393,0.6346166996555237,0.3103456019442536,-0.9069609832215979,-0.44530189698340417,0.4745269562098112,-0.07680368547208748,-0.25076950019911515
SBep21_s879-N,s,N,2.0459909690405014,3.0161869671713064,-0.7986565054643996,-0.031108594878299294,1.1788736439579997,1.1407740916098488,1.4317410605628436,1.5242928921510228,0.7819556921749589,-0.3230248493344241,1.12772816604018,1.7436612172410952,-0.729068597127509,0.12409378896484462,-0.5947265092380163,-0.16318386652540723,-0.1343589866273416
SBep23_c844-N,c,N,-0.2875649658182525,3.202872321440366,-0.6562567595350052,-0.29253685555960895,0.5328479555337978,0.6778317185991953,0.6974751374690877,-0.4487490945205614,-0.12411642340982457,-0.2870574006153732,1.4175336972323584,0.8689295288432899,-0.4589545696896122,-0.11919723653254977,-0.14872799331644831,-0.18508520443271398,-0.23259150558885278
SBep2_c447-I,c,I,-1.187822637377415,-0.5174970609516921,1.3481812422706656,-0.13165259400060977,-0.10626586156499915,0.09212539704597356,-0.09723033774841519,-1.1447103064853688,-0.9360935360175596,-0.6126148123777684,-0.052568560834617126,-0.5011266185231764,-0.5836882336955651,0.41442857147793827,-1.169851782881841,0.09301325749885572,0.7757525483804257
SBep13_d783-N,d,N,-0.46484997219893215,-1.3152752658779177,-1.292177168727534,-0.4695939270284737,0.45248060312129157,-0.8056201833664876,-0.16636730932058955,0.21184343951036635,0.2600460343603345,-0.16743136954373214,-0.6502133962690351,-0.2775691187708606,0.9728001228319083,-0.4752113966116958,0.6504714598624064,-0.2093956900297507,-0.3022700938093942
SBep28_c375-N,c,N,-2.659639707529758,2.154250866006748,0.7002896394355778,-0.03850907415066283,-0.9852115885140328,-0.8850127247607417,-0.41085392408022753,0.30842720780486094,2.0264146076601626,-0.9112031757873563,-0.04434898015208398,0.23281990592398946,-0.4145713439996456,-0.46308942391708746,-0.031372730274370264,-0.04794225391673326,-0.12929772445053572
SBep21_c168-I,c,I,-3.3635936586562254,2.504179624698793,1.228906859780805,-0.39944021356920695,-0.9792539609931504,-0.7806387980297417,-0.6781760935351233,0.03914400102018185,0.15324597428955014,-0.7176383265579104,-0.2614522860277483,0.022875060990379087,-0.9372451838596799,-0.652823044543038,-0.07208813812383831,-0.303399690658636,-0.2626505424280455
SBep2_d191-N,d,N,-2.172336270906329,-0.17199855255058644,0.3560351560572426,-0.5017277985139221,-0.8439806073630517,-1.1359426114650364,-1.1355866519934028,-0.9068946606224711,-0.666258288468848,-0.9644310082759906,0.23900075644220226,0.5845751946457888,-0.43474944276057037,-0.1551308155113757,0.48466345116652804,0.0132138886320577,-0.04917153459566852
SBep4_h931-N,h,N,-2.6730734616381757,1.5234852742693938,1.1721998168202685,0.1944555152141115,-0.7446853108031503,-0.7400350207810521,-0.8844749316722748,-1.3095204972959078,0.30330244193590705,0.04786779289944324,0.4994983431595617,1.260108234296268,0.2065618508656731,-0.15728116302536183,0.045952985127288536,-0.15700994647426014,-0.19874632049027402
SBep13_c600-N,c,N,0.02123214323241403,0.473730375746337,-1.119520201799648,-0.2586664847050826,0.03729559604528363,0.39665139507200287,0.34280489963661304,0.6157756636046432,1.6946233737590584,-0.28579966307719185,-0.8040167647148919,-0.0641666148449803,-1.2160971079708893,-0.21236999666136505,0.17879604404130547,0.04470728141928998,-0.05914079540671768
SBep6_d752-I,d,I,0.8222888366927308,-2.1186376926444503,-1.2458404769435665,-0.38579383080171603,0.09566961213803624,0.769728147445718,0.3724119495565496,0.07794149150467686,-0.5855397147871784,1.1545384720772423,-0.8011056645129544,-0.9486306444716459,1.3494758133433393,-0.06029212481498527,0.2544411571167637,-0.1446059612278235,-0.3043415375702727
SBep3_d1043-I,d,I,-0.6617786621165881,0.3259997654665834,1.9510595946090483,0.23924147338582913,-0.1550508289823079,0.20997941811599022,-0.10351925101303189,-0.8942304066577077,-0.3416269098571938,-0.7191788627161384,-0.8143549715399718,-1.1612945529328276,1.0189579833699576,1.3385785629567772,-1.0285542189827024,-0.4292076852128912,-0.0543182756323115
SBep4_d919-N,d,N,-1.215615274729297,-3.3733163780299273,3.744118008162215,0.5416779108959313,-1.2825120335989473,-0.9590325315143289,-1.406033155576554,-1.2145229129162483,-1.7826674367660056,4.21559994031958,-0.7173443680156228,-0.6641460037852378,0.3428380861518919,1.623094635045948,-1.5753878979172955,0.09301325749885572,1.6183725612765856
SBep3_f128-N,f,N,1.3348249780809813,1.6086491589684273,0.6064642801716488,0.35687431846306633,0.8874468172939848,0.45749430883743547,0.13028296257267433,0.32766575188008706,-0.007184133206127886,-0.4587153582131168,0.010023307381100155,0.42650669050234924,-0.33393979830145365,0.6510711597367848,-0.6599856662875474,-0.2551528465406693,-0.1694367227542379
SBep19_c279-I,c,I,1.5641510236813496,5.635588822007439,-0.34886731068250426,0.07326314966927314,0.2662064838977886,0.8364404575803482,0.46952533046474476,0.6154331341346287,1.4666227890679515,-1.0615347118785436,2.6475050454809144,3.017300464614776,-1.7722539408108011,0.2958450585867193,-1.3078100654660434,0.09301325749885572,0.6879177004736938
SBep2_d2-N,d,N,-1.3389849922850803,-0.6467668772346657,2.1300527459647522,0.48119062339391167,0.12347140054983385,-1.0321076593888192,-1.2008984448590008,-0.7134098459243947,1.0727346269179514,3.1923664706692314,0.869405872152284,1.8406193352351192,1.513447680279361,0.3901916559928709,-0.9359295512873818,0.02746298414077445,0.3897051101653234
SBep16_d479-N,d,N,0.3967609268832718,-0.9032579069858545,-0.7793462103225827,-0.21283799310062643,-0.012389415547782187,0.2954276914602902,0.2792578277446297,0.6429625223820215,0.5841823075761848,-0.4895071740209383,-0.6821579899636392,-0.22626919703187903,0.11386194950840589,-0.29738885155596084,0.44198856803057823,-0.04768531709815839,-0.16901707587749362
SBep6_d197-I,d,I,-1.2921071856456061,-1.4186618395589983,0.6380527300978872,0.41795391373270796,-0.7134288536062953,-0.8021182520571759,-0.9707979650793152,-0.7806949513594018,-0.11484893415677185,2.0065799492406824,-0.5389615341397056,-0.2582236460992458,0.5674577922777856,0.5650504919643411,-0.4253154867587282,-0.13288798894005843,-0.024878916902714987
SBep4_d691-N,d,N,-3.024254218446478,1.2306814235808925,1.5824418204772113,-0.3749658595822185,-0.7900124656939533,-0.9416996137585882,-1.186168589114946,-0.9839712149721689,-0.4567027243851733,0.5335724751370982,-0.41213767298930964,-0.16257909904093865,0.19900422950608965,-0.26284047137370475,0.20788010513475355,-0.2863617877891641,-0.21568374460469933
SBep14_d364-I,d,I,3.0598712227694556,-2.07600254676308,-2.456511933413183,-0.37823291986396357,1.9409952578904524,0.6435373957699787,1.2856666219142328,1.6016593119264328,-0.04718820752723787,1.4606804410857435,-1.2139007802660469,-0.993898149921459,1.3088662161130358,-0.38630012408382797,-0.22003118579560105,0.03440843298576118,-0.06268172981685617
SBep21_d762-I,d,I,-1.378020513164679,-1.4226049149597284,-2.299921023610044,-0.637824195393468,-0.503917049861923,-0.5785187586527402,-0.5494440222505482,-1.2171659669296357,0.1586275043867099,0.07778657650717155,0.18804596919490618,-0.646045271569196,-0.1660045530379937,-0.5961307272495923,1.79274070217232,-0.4292753705523474,-0.40269940166437107
SBep16_c95-N,c,N,-0.8605548127883965,-0.9083771207843986,2.514186111689406,1.7467417229733193,-0.9734741505951594,-0.8741714336751204,-1.0281746765375703,-0.5455846620273337,-0.24314010872575792,0.0017640484877999272,-0.5397770884473773,-0.24265799409912717,-0.23119795573883642,-0.11919723653255158,-1.269923000908344,2.12635221183701,0.6650806400179452
SBep27_t217-N,t,N,-3.5166477307648396,-0.1709561807786959,0.033559160702216234,-0.1998238302474734,-0.8771218653228576,-0.883354954397797,-0.9240522686584999,-1.0740112373496236,-0.3316838915654498,-0.9668995082146548,-0.6607276407999236,-0.6878179903886792,-1.172466607353021,-0.9079173153005734,1.4605915089096781,-0.3540201270311632,-0.3067991673404055
SBep3_d1226-N,d,N,-1.5753378622938052,-5.4859782168408096,1.3080091262186049,0.2896475463041795,-1.498252548242132,-1.4468593499861921,-1.5859161897525622,-0.8717227017704321,0.2691701682116056,5.360300898469951,-3.1089176154197267,-1.5593904532149248,2.513764120264988,0.41390132866696794,-0.9925467485023205,0.052458600088860705,0.11964157140621388
SBep21_c1663-N,c,N,-1.927733874631049,2.0955172377268565,1.1909310354910034,-0.12278178258632916,-0.6660753480433964,-1.0934901366541163,-0.8289235949369301,-0.6911093839417886,1.1547036266858919,-0.043686374787803774,0.9424581076602437,0.9671325192217134,-0.32213982764332244,0.5384022440460322,-0.9117202828970498,0.10297426506616526,-0.03123011676267066
SBep16_c468-I,c,I,0.7978334006185065,1.2717981691551299,-0.5722700120493032,-0.18487746248629366,0.2829042754790665,0.751224315827,0.9730728600139812,0.6481105568706415,0.17984581082131984,0.06766224358887443,-0.03767750424792164,-0.21367168524173677,0.5304779550158575,-0.4479969768218408,0.10574335257131925,-0.3246227866691537,-0.46564663536804696
SBep3_d1208-I,d,I,-0.30137687382105,-0.9630206691832481,1.268802421883254,-0.16400710996097448,0.42750844443618685,0.12673241790385917,-0.4636517168378058,0.6906181320225712,0.6636877028396814,0.17887662475771315,-1.3033255324169803,-0.007607378243331307,0.14277581478947332,0.9118044548230186,-1.1005065028692573,0.16153481244494705,-0.12122590910866742
SBep23_c494-N,c,N,0.782560983502737,2.1936763504979084,-0.4147062118681449,-0.3748606736088041,1.6263668256461385,0.873228285895628,1.1654541219628891,0.6640821582127414,-0.85041360485212,0.19629948222917687,-0.0397975052698683,0.2791682453382294,-0.7440778478227674,-0.5078876398982146,-0.3120500283549278,0.09768491597495607,-0.11091712680436959
SBep23_c1336-N,c,N,0.9481019280369062,1.5122695733618854,0.7262124272946309,0.26420736536166417,0.3325391682420134,0.12226630581366607,-0.27116488383519133,-0.34646450028646847,0.5179712941846026,-1.1364054253294584,3.8417512312259725,3.307981185266856,-0.02016582358623711,2.015305995509403,-1.9818201120680075,0.09301325749885572,0.16090861303330495
SBep4_c1257-N,c,N,-1.2220492231018572,-4.189908156659344,1.2243529034728853,-0.17822435392558342,0.9408332730972714,-1.1231682539119814,-1.5844199768378968,-0.781282552103399,-1.3976842388330355,0.6851823326081823,-1.0897634102023324,-0.6164309190158996,1.6156901051199588,-0.4156560187605992,-0.460935102211859,-0.07640891013068063,-0.6178937050730484
SBep3_f1108-I,f,I,0.9393871423623482,0.3980513323376432,-1.200437184446226,0.3659459216092532,0.5715674816458189,0.7731066277982926,0.6542776280844429,0.8881276787824308,0.30842640881562056,-0.4372074919592506,0.535856694378218,0.5260910670608141,-0.13291266693465312,-0.2638543173193463,0.16345546076719392,-0.1787910902728624,-0.06368037910153561
SBep13_c252-N,c,N,0.6011204196865442,0.8745297004761211,1.2345719635536256,0.4039226451365846,-0.058501603883711104,0.13498886340043909,0.281649596158244,-0.3372263848407458,-0.44202766518403497,-0.702049076976047,1.1885941546223313,0.7000141692906336,-0.11802854463617433,1.6002637003901354,-1.6005427460682455,0.09301325749885572,0.9602057289845615
SBep27_d87-I,d,I,2.3756709666414513,-0.2080748207848562,-2.103268115942706,-0.180809134267091,0.8359448043852638,1.091640047728671,1.118922759852193,0.5384045525242342,0.11137821407963691,0.6575895598394019,3.0384025761199562,2.6571273708499903,2.220904717629023,-0.11956630650022976,-0.153564912196371,-0.20218786129925792,-0.12122590910866705
SBep3_f831-N,f,N,-1.1320992082727919,-1.5820659306804803,-2.017054061374292,-0.8980307834261492,0.2985423856021876,0.2906260372736698,0.25468565292776735,-1.2980699598659549,-1.217218272308652,-0.2730552776926131,0.8771552293936481,-1.2772516097497049,0.09773410360463299,-0.532573688202965,0.8419713321896185,-0.5818737201804922,-0.5219578682632461
SBep19_d304-N,d,N,-1.5107859154802559,-0.5202938082359337,0.05778078981992249,-0.05689420500947945,-0.8007767619976719,-0.3314589422475838,-0.5097842579608257,-1.0289305131746938,-0.30151353500681366,0.28064781211533,0.3557952619227658,0.12045164983014459,0.5496305006592506,-0.03658245214088782,-0.4857398988076847,-0.506189583513522,0.12131426224312342
SBep3_d908-N,d,N,-1.504089209336393,1.2671664489254337,0.3968685959295157,-0.549613567786355,-0.2830321360509246,0.4183612867972134,0.027633788070997145,0.6944435848684185,-0.1464772160395648,-0.6263773219881897,-0.1894276864325237,0.27810645116572746,-0.30927706173110336,-0.18476790635399767,0.15118720563598512,-0.08444522694516822,-0.3483063621193297
