fileName,speaker,label,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30
SBep23_c695-I,c,I,-1.7819832097516815,2.1316265909236694,-0.08053346043120466,0.13951535212266367,-0.46891500214174975,1.0674124317154994,-0.1425654473686102,-1.132941197949944,-0.12228401063738034,0.3190898285067081,-0.2886882516223728,0.7829308325464631,-0.10736466237487916,1.1310731483566288,-0.42254998587255727,-0.9126376128338575,-1.1055761954727386,-1.2965035234896218,0.07244273646850102,-0.27911805646234644,-0.11234328859031534,-0.37126938826862493,-0.14394454599886358,-0.021892862991505738,0.22341833429647837,0.379595910704308,-1.087493101684311,0.9694495094964428,0.38492514584476994,0.22733715294806628
SBep3_c664-N,c,N,0.5628222651379627,-1.1899995130643932,-1.2499898703581873,0.5667475737048719,1.0467186945936626,-1.6093443045104066,1.633738427829963,1.0342556014627424,-1.3308937634557285,0.5726177423455227,-0.5516818260613142,-1.5878556551538625,2.2355409545796556,1.2764172527861957,0.0522744542777628,0.9348140926349042,-1.785610829381224,-0.26913348982608504,2.6775148686377475,-1.234262209625831,0.33493351324091186,-0.7120803360635768,-0.8824524290200984,-0.3799304101592772,1.0456586202369527,-0.6060432869099673,0.2903234330367984,0.1173171766102204,0.036252953107795534,0.05851827749587202
SBep4_c990-N,c,N,-0.1594678484237754,-0.1836138917983247,0.36912407436134104,-1.0848396505271534,-0.4137296866118444,-0.9059774249896292,0.31937077766929667,-0.5105300824549354,-1.5624186532128848,-1.2206221584484296,0.5983420419168793,1.6476452457081519,-1.3797377831404467,0.2942242963104244,-0.13669419118099788,0.8568545838977961,0.8574342824821253,0.060435703717378435,0.18764376874688282,-0.30209773823642416,0.3792640063885042,-1.358104545961187,0.39233591522804523,0.7651510341006396,-0.14509279275659917,-0.326908318171092,-0.9335632489427999,2.051439305310969,0.9341992035326161,-0.24543644387206742
SBep16_c123-N,c,N,0.03341479688751396,-0.8657999523804,0.4132999714980543,-2.216782703275453,0.2087341189164906,-1.228934871489582,1.444724159082982,0.6859442722130186,0.23693214543018343,-0.7856957325843744,0.6619692265909891,-0.5803308179661107,0.7885777377427755,0.12965807638776666,-0.28431566050759477,1.8386651032125605,0.19657040923368269,1.2432005820533887,1.1890376661030078,0.08555431545871087,-0.7442467347516608,0.2003780494992855,0.37140928169508813,0.7458288593818184,-0.02022431905247722,0.47211258815680557,-0.6278168944954782,-0.9835446186010444,-0.7977061206906757,-0.049764278680421416
SBep4_d750-I,d,I,-3.0568489482896317,-2.705574336371041,0.48307130193744424,0.48967837066483566,1.0018862339002381,-0.7693269650977296,1.3601486989201204,-1.0228992110313297,-0.6783134614947265,0.5059299718548835,-1.4994573114838103,-1.8116409340629323,-1.2137707842790766,-0.46935085565353896,-0.6064598110218418,-0.5517266692893724,0.6256301157933125,0.17918714680686243,-0.542716619821768,0.24528704010350247,-2.1307789635653727,2.0512610933809254,-0.8504998974703646,0.06558350995580864,0.011540689352005185,-0.20329954757819207,0.4138002915097766,0.5257274035773846,0.37566333867215307,0.4384124712741728
SBep13_c114-N,c,N,-1.908992774016221,0.19756663863589466,-0.02378874575363614,-1.8588915390375045,-0.30943406168559556,2.202293122833219,0.6709531665306134,-0.6010847578675567,0.152630928353124,-0.020398775743543422,0.9180712731601168,-0.8579578662502977,-0.15677617557690016,0.10654953276102783,-0.6012548020607547,0.15406078969572143,0.9278408306579942,0.27769941064027315,0.1800372844431109,0.46111928807919017,0.025221538534226134,-0.47289085728854136,-0.3199270025485062,0.6281147810228646,-0.6150907986817457,-0.11210889256235541,-1.1538359913095217,-0.36575156590597047,-0.6492736720744874,0.21498429389059412
SBep3_c453-I,c,I,0.4209834550630788,2.3459481590065354,-0.9777389447316834,-0.2982965687096455,-2.2218007039735173,0.194738001844735,0.8141761017795945,0.05344375361507555,-0.17017148347039765,-1.1712300596719916,0.2572963652215377,-0.7496149550667651,-0.21563877548117907,1.0170979334538248,0.318943789409766,1.4610077658187606,-1.0503834291252259,0.059221508532563416,-0.2656877528979247,0.373013963804066,-0.7733934667204102,-0.4661546060961539,-0.5149184172741951,-0.02825879285803535,-0.2832316191370448,0.3974269220242125,-0.022628993537563053,1.4651982481185164,0.42613329563909835,-0.6020341745257267
SBep6_c909-N,c,N,-1.5897692419095943,1.3307090439472868,-0.22158608417156184,0.7663211173449195,0.6422462174342912,-1.2282067434322665,0.2184020278351817,-1.0357185322126954,-0.12809475537117665,-0.9382294202958982,-0.8540572082929044,0.5193368371143066,-0.24212125526538025,0.2612251282483898,0.21937466324927957,0.26817344995679754,0.5525785488493201,-0.29270623316450006,0.9041472333686119,-1.1325015901763174,0.9879387994013277,-0.3767396721900688,0.49514027282645096,-0.21997176277633337,-0.2218458796759896,0.5564671583915792,0.10318425918852538,-0.9183788427967834,0.31551312028201145,0.5311597055289178
SBep21_d1037-I,d,I,-0.8507033220121951,-1.1368118350214431,1.2854608076438283,-0.7262165583940795,1.5384694130716472,-0.3295720449422572,-0.5037025643178774,-1.3961637167494645,-1.5635258264630363,-1.2045892741390076,-0.039151595976181265,3.1967649781406595,-2.5870275490663124,0.2532467549531797,0.003590413584453306,0.731606623300852,-0.7109008649458584,-0.0919833298962336,-0.6384325374218438,0.9558001481844624,0.7664103162825139,-0.13942363848661327,0.1986273755468566,-0.03799346107532058,-0.32567200903405236,0.1708096448833498,-0.8303905647391976,-0.3388216788950833,0.11493379872598292,-0.6750083865931892
SBep23_d793-I,d,I,3.1000413243349336,-1.6740063631693138,-1.1387817369642144,0.6629135434485168,-1.6350114309483332,-1.0400185843778957,2.8755193919111584,-1.1148924275464716,-0.3866768052036639,-0.6081771673051294,0.45642900573941647,-0.2640257587554429,1.4829928095615235,-0.6520628546605628,1.0775606257201729,0.15110735672418932,2.416579785859963,0.32386086138969983,0.30842807229525204,0.8270516370688036,-0.26807712081286017,0.01739071922457579,0.182561737145263,-0.7440669769347276,0.8304071307695211,1.2617463062815912,-0.543281500494603,0.19790531304917866,-0.3767696540406171,0.22856015945107566
SBep21_c188-I,c,I,0.27054996075525956,-0.9111623465061399,0.8427526262497766,-0.14960310579574337,0.9219315655335125,-1.6838918174174926,0.19881125836620264,0.13696383147117402,-0.128110217922008,0.318692685038615,-0.16476738332283614,0.1685611168068755,-0.5243936369322018,0.03004882673679501,0.5838283047990418,-0.17806584175213605,-0.2412876619848966,-0.44124263518007883,-0.027309993267992563,-0.15235780267892227,-0.3071002652204874,-0.2125199666573422,0.7319115300730682,-0.24946092938514405,-0.5057708255208283,-0.1793191940077772,0.18779513532889078,-0.041722502084451316,-0.3268854212984245,0.3082099157302636
SBep13_c409-N,c,N,0.04129818779171257,-2.243256526033494,1.2652843462655121,-2.4477922678537416,-0.9269502535675463,-2.7719414982221653,0.5417348977989326,-0.593608608758267,-1.873371327695363,-1.9100836804055261,2.578984425491237,0.8457907798726806,-1.3058154378902374,0.7772773319478599,-0.8366173109364462,-0.4654171348356719,1.0445676313204133,-0.3504315115859725,-0.3382912555175711,-0.03639450048668449,-0.008059008015700572,-0.6831313812773367,-0.3166711483099778,1.303869769474214,-0.6404561853951313,-2.0063032473258,0.7878079681512506,-1.4960908284735026,0.5077375581964718,2.224786035695702
SBep21_c724-N,c,N,-1.2350546870104535,0.9270110742444654,3.3643042412248807,1.7211337572441792,2.1522205995434227,-0.7380058304427464,0.12754718211436283,0.0798810968211108,0.15916504230709724,0.5078050272565683,-1.8737011333855778,-0.9283159403567803,1.6579070264572329,0.6684086286682503,-0.6606022994489562,-0.6058592302918826,0.5315065097053038,-0.164510795954329,0.6898294577786264,0.019106693230736285,-0.363315143683549,-0.335239669718578,1.017568075055061,-0.07533250002450592,-0.3892194094897076,1.1540702476574074,-0.3151905572109157,0.14841019634901798,-0.29229039546146707,-0.1682707925255923
SBep3_c1219-N,c,N,-3.3791470586842514,0.4966821848214774,0.49823806946493454,-1.0070568889049054,1.9532835284325387,1.1038114505477359,1.6122281228866226,1.1775192480056946,1.3471075932135275,-0.2355509096807449,0.12265574912943202,-0.5715816473905624,0.4816549420447969,0.07981141382543366,-1.5300379107218334,1.496472259455007,-1.081746428149607,-0.3759657881921227,-0.27621979256471313,-0.01142917085004532,-0.2062722124120143,0.49658452434163236,0.10334211980537478,-0.5294135934983863,0.039471841842062885,0.4406129433019612,-0.212128373276416,0.38526969779437487,-0.7141620774559467,0.15155210656515652
SBep4_c173-I,c,I,1.549479927634588,1.6572482235795445,4.165405347712044,0.07176282674388655,-0.45778585963640545,0.2218434952287099,-1.5617512350995313,0.506867073886428,-0.46610093068637237,-2.66025651225135,-1.286158707712369,0.19255361309006125,1.1246449277000423,-1.230362267645827,-1.7119335432779752,0.8454931853411087,1.4783279466656523,-0.8564801950299675,0.019608051450861728,0.1868135800383695,-0.23641248549148686,0.03408855479597607,0.31551334974887857,-2.202918136013416,-0.45561103417075716,-0.505245952175608,0.05342452579979953,0.5149675229762988,0.6699128424631247,-0.1858224695764773
SBep13_d406-N,d,N,-1.403169289857629,-5.243950634322158,-2.005569345684744,2.6424312838130732,1.0127189535558208,1.441873220093693,6.397452813259464,-3.613830697829384,-0.4432599026547912,-0.6061081426646805,-0.20630813299280903,-1.0521950662546913,-0.12989880123736264,-0.1447681290459651,-1.4843623269899233,-0.4042363066722109,-0.3678061487162592,-0.2965356041111949,-0.09391268780352732,-0.22333763292548706,1.6792504912155242,-1.1876541768171474,0.2192138697767461,-0.559933530126338,1.486942072995327,0.01769633221669675,-0.0029472574457490544,1.0818515979430563,-0.41342627714383207,0.10316630937279296
SBep21_c1453-I,c,I,0.540050875624661,1.1497041768094636,1.1975983287718774,-0.100989461943552,0.5634001971140804,-0.22099587239092455,0.7629024143774105,-0.6513946727738972,1.312104374667037,-0.3510141145180276,-1.0293028343920765,0.8062412496821724,-0.6393032608253492,0.5184417956086135,1.6918314863678503,-0.11325313260597634,0.890656221879943,-1.2944095251732866,2.046909700868486,-0.7947794841496851,0.5308603224062702,-0.6543015458936694,-0.27549158377170485,-1.0414946919071726,-0.8130085577978807,0.8752115573551293,0.28432958881155923,1.300030709687654,0.7263188727046367,0.4844479448629046
SBep15_d52-I,d,I,1.507093360335299,-2.3936965679986946,-0.01589051643110456,1.5689609374879796,-3.4138104376542575,-0.2578317680221156,0.12132680188701188,2.147086925194738,-2.700517155225195,3.04399833069795,-0.4007776044144706,0.704608290221275,-1.5346833345055804,-0.8131319198792111,-2.716822479259013,0.4825449682771113,0.08712554289168907,-0.4380898172369432,0.5520022406889294,-0.17854172997881,-0.09940189310178876,0.12348920573949144,-0.47705170693415644,0.13674748007681028,0.7145259741229009,0.48862076739429827,-0.43687634040487344,-0.06405979944557194,0.5366787929062955,0.19628379609283986
SBep3_d679-N,d,N,-1.5193848147273392,-2.375831672255114,0.4650063180573802,-1.5856805987109819,1.4161425390341662,-0.7886101034092496,-0.5166174045782996,-1.6752916092182104,-0.44339377086383674,0.744252667870579,0.6521592262979647,0.3523508694425006,-0.40479708846036877,0.8217832733565646,-0.05538056484103749,-0.7702176960045686,-0.6167277023448281,0.04982363896059443,0.20802310446791,0.5514365543619268,0.6411018046803437,-0.19526369783515599,0.030606219557725706,-0.5387976943033974,-0.23995127566313865,0.7998322040312811,-0.037806120659917605,-0.21918863272196756,-0.13253591598790468,0.25232112302706
SBep6_d430-I,d,I,0.6348076969925783,-2.5716266671565298,0.44706826817957807,0.5674025948972783,-0.17194534761468738,0.4159613558211028,-0.8304017941015441,-1.0298322477352768,1.470548707240412,1.6652554574713285,-0.25788713093342686,-0.04858973195912568,-0.4031589598331066,-0.6523551681280486,-0.7933744260236079,0.39875388816488605,0.5354626066023795,0.7204245767757912,0.6621059232436335,-1.3106073290428844,1.4093962303194303,-1.498567822144061,0.47104191090888176,-0.3695095801336958,0.57212772989146,-0.626899261414871,0.8490168065619704,0.3610834921334937,-0.9079719439596421,0.3507765947129375
SBep2_d151-I,d,I,-1.087006042971696,-3.141789506909481,1.2705656483473358,-2.327577113539532,-0.8828094031875057,-2.962262535746584,0.9812111228496301,0.26736422070787946,0.6562892565410677,-2.006211766640383,2.431050029864893,1.4202631571069813,-1.0111557500350525,1.5737706887670915,-1.1984818689602534,1.78973262452416,0.05260415661332637,-0.8159270956959492,-0.5868193079987473,0.6168451119273929,0.21739662647770774,0.7555828196854505,-0.34311768187124475,1.2916259581320906,-0.8323115660350583,-1.7072984663640451,0.3703210209022253,-1.0646964847235065,0.23847567545034618,0.7451737791282794
SBep2_c123-N,c,N,-3.3804826358251656,1.4190372580864807,-0.19002916689057267,0.5087220426567874,-3.282535364361431,0.946832816370843,-0.573020936085928,-0.3577067913377063,-0.013080296165821426,-1.060689659985993,-0.6937125434893069,-0.9431210476862351,-0.6087540210331581,0.316847813267673,1.53657439468984,-0.5212796947765977,-0.8618959993450664,-0.02941066275590602,-0.4066500932858062,0.4533079233006463,0.5416145459720029,-0.7527589155996709,-1.3319719490855066,0.03280058655393091,-1.0937582959017607,0.13310350342244148,-0.07409614839928652,-0.34119988052287376,-1.0102370006059407,-0.27229134676487293
SBep23_o1232-N,o,N,3.7030026261386406,2.1186002847185024,-0.9442799318892922,1.0099719474934483,0.5159151842259982,0.003783819228455207,1.6290582213025364,0.6295298184973546,0.4625425187814787,-0.01621968620923465,-0.5177509817221291,2.148832482434068,-0.6080541963696626,0.3479777558148315,-0.11984825197300183,0.3915875162798403,0.8922469684143481,0.6693194802833687,1.1160590458468083,-0.48210519386493433,-0.35122968969368074,-0.2947273512807565,0.31503678639641486,-0.36088945824323715,0.07133516206904059,0.5381149741172963,-0.16067016268876763,0.6923242837860606,-0.006296067521392241,-0.8654190621099827
SBep3_d988-I,d,I,2.496309484996503,-0.9879969533121842,-1.6557720434184187,-0.35380371308572445,-0.6000182840347302,2.829802435074766,-1.3061078073706687,0.32071898477664784,0.06068779507240576,0.9875616427549019,1.0043006295554961,-0.43927100319971174,-0.5959761375817129,0.37901734851451835,-0.3514172611715583,0.37360211651528313,1.0051871622610373,0.07150574620241468,-0.34596645978606017,-0.535618476463724,-1.0168300408711468,-0.515366776274499,-0.4689941829054324,-0.30418206120873753,-0.752911523290287,1.4129532471768205,0.2851021065877941,0.14046246253136538,0.5114490283104968,0.8759675109138306
SBep21_s505-I,s,I,0.984067348636466,2.133046591182461,0.842023349647475,1.8458273703727484,0.5026362092333287,-0.703048322178524,0.603526740148096,1.403330274625401,0.3316840901559949,1.1078561624441958,-1.220050995756236,0.10214422815995439,-0.8420880655636706,-0.21867613526482704,-0.7636754985885301,0.021156816555194323,0.6145110111646557,-0.9835714806088979,0.02952255990836612,-0.6367471429611845,-0.826413460403019,-0.15229025189229228,1.1010950346474981,0.9643182687180107,-0.8715674009228989,-0.9192602223391798,-0.49497888032981885,0.7520042658020604,0.4004705567629754,-0.09546768376625474
SBep3_f113-I,f,I,1.5004506299369742,0.6993959496231982,-1.157011741432637,-0.983589526576941,1.8226537136218863,0.9124899932698421,1.2587637150231137,1.290916249744098,1.4835855880237436,1.2179732366061575,0.3574892661997842,-0.2692228119137917,0.4875922985870999,-1.6042128088413092,-0.7053732167426872,-1.0127527683590272,-1.3441974256950109,-0.25465698580148466,-0.97317489496269,-0.3330734489388636,0.15423050085406478,0.360318355300578,-0.31670358791005326,-0.2316709719443165,-0.7038833281080408,0.16483196257871013,0.6714829302209376,-0.5042209288748586,0.003383573906678356,0.034351756010789526
SBep27_c155-I,c,I,-1.9906998785234988,2.130774094018958,-1.2435398862898044,0.17705141191938886,1.4771159928866475,0.9907777666862685,-0.7913627042334693,-0.4938577005106874,0.123875628658728,-1.1680612168009654,-0.6275207973277563,0.20157934157045526,-0.6228882849310844,-0.17687516331813533,0.290772374294431,0.05118893614805953,-0.3423969030831678,0.4851325665993019,-0.07287729866384754,-0.6102214289427849,-0.05820627471537145,-0.2865586426531873,0.04014044174752378,-0.09606875626546069,0.24001244363394408,0.14766178915819755,-0.18706497182787216,0.5532801338499566,0.4007569044366633,-0.26986068413630976
SBep14_c311-I,c,I,-1.0018860591472007,2.4701656103265517,0.06588204763784387,-0.9294127532853633,1.6953027117476982,0.9274098937424814,0.36007032666974026,0.6682942598374926,-1.3506791591748397,-0.16280796843563425,-0.5177709401997937,0.34461286042219225,0.014536541879107528,-0.289982142715748,0.36561835589415104,-0.12915796240763347,-0.5198448687990025,0.5086214755587752,0.25089044316965,-0.38586731078821007,-0.45988488896334306,-0.5702476644395503,0.47899890167915754,0.04328826533604434,-0.5347629088064833,-0.1530822562684785,-0.58496547238947,-0.35920544162253104,0.46461033259557905,-0.3075787831218704
SBep23_c1033-N,c,N,-1.158113934638883,2.6446653631264403,-0.48372239024162333,-0.3034909908299828,2.1240271939443387,1.0407893019491494,-1.9934298676915445,-0.3756372934138711,-0.35527893968003704,-0.19197241884066746,-0.20133495809111457,0.3928617397087948,0.4501213709102597,-0.6633477894392491,0.10491730266946486,0.5063502310155146,0.6007703811036799,0.33200493064564024,0.39260134442739064,0.7587585482059784,-0.5145972694404458,0.3766647455680262,-0.07644854763204141,-0.14728114378469637,-0.5306880827997036,0.22211756798491009,1.2361922364245717,-0.8138508536439495,0.5376995070922308,-0.24168766243460607
SBep16_c303-I,c,I,0.4812198881155984,2.2632188061524046,-0.5345234422098722,-0.11613451809606734,2.091874933418348,-0.2132186716326846,0.4164624186902823,1.5300918189122559,-0.22889835275465928,-0.01348925000994484,-0.5488591689008001,0.17873799822832734,0.25175034754006675,-0.4317542171784267,0.9361971060096396,-0.4846910333846449,-0.0230841663936545,1.2078623416212106,0.8944132982555302,0.5425818283046364,-0.3661177896531434,-0.4037681755898872,0.7323201495944472,-0.4050481113884373,0.02352120253679443,0.1577998273993326,0.7416578256276438,0.5958737274266668,-0.11503469724118452,-0.4176859514200573
SBep6_d253-N,d,N,1.7626766980345365,4.088401520050051,0.5857077863680137,-1.0117532967155278,1.6239804791082304,0.17302180288345562,1.1097513129294294,-0.4631936322806406,-0.5177613182141159,2.3112358950483975,0.022024069059304346,2.6086206612230485,0.47714444671547906,-0.06450481368485265,-1.291259872964027,0.019919074071107958,-0.8751517480248393,1.3085607181224463,-2.259716281340397,-0.7156593099002653,1.1749934129718065,-0.33233311901953133,-2.217736316591691,-0.1719687964831805,-1.0120241043257752,0.6314410899294343,-0.0921523808409365,-0.9969338065504255,0.3259742778136573,0.06358493357656618
SBep4_c854-N,c,N,-0.9481122375635342,0.6601996838771089,-0.016652479280426975,-1.2648295084161283,-3.7673106586701963,-1.3551365301794194,0.6947490903938806,0.5268135029538438,0.15120162187497804,-1.0812185732341018,0.7396656948793453,-1.1639687520970257,-0.8810996443376161,0.22038402866574092,0.5381301221426216,1.361687145602018,-0.665701377713731,0.03304920566650354,-0.03175796293985563,0.08322146559373361,0.22696363382366805,-0.4535028393307733,-0.11191197046594673,-0.284242629682192,-0.13040258427556242,-0.15680846163905443,0.8998615010769025,-0.05178025408520379,-0.35581516861195356,0.4200842077979463
SBep23_c1125-N,c,N,-1.1179246598829198,1.130191601680599,-0.5089677759030014,0.26803401975952706,0.1652273674578304,0.4194619393231781,0.36346973760608514,0.3967910435234773,-0.6951986878512281,-0.19433886068939857,-0.6663651456247118,-0.07793251460550514,-0.08715383690865984,0.9854172734173202,-0.7445412791622413,-0.8556097157346159,0.09302470933524025,-0.4892589746146763,0.19658965439725204,-0.4709198878634695,0.39692017819433684,-0.01119158406389524,0.4044660876684837,-0.616191772431769,0.1585633410664331,0.6221043455247525,0.43803813578068534,-0.28480037882960896,-0.1857890245188311,-0.41613830926785533
SBep21_s879-N,s,N,2.0459913943334995,3.016180047041214,-0.798761877473631,0.6874574798454123,-2.116182385789467,-0.6935240524674445,0.9272427744143528,0.7143258113535951,0.19880563546740998,-0.0822400051265377,-0.38133587710242417,0.6555007311102661,-0.2720008030085971,-0.47781175449906266,0.7246899243693281,-0.2651016482930664,-0.24775274129389008,-0.08758293038336255,-0.555278671420556,-0.7301554182351767,-0.2360980303979037,-0.15597549153053727,-0.13508296529506741,-0.10365727626695995,-0.10307289072483336,0.2782138653772701,-0.872353910714889,-0.10516152951675735,-0.6638339672482038,0.25260267903369144
SBep23_c844-N,c,N,-0.2875659747621953,3.2028890749125525,-0.6560032218883352,-0.3305966575488932,1.6965874768156632,1.1573990023419058,-0.532632437763919,-1.5431839361318964,-0.12155235262453737,1.2547389832192941,-0.19580463430211356,-0.2394399999854465,-0.4932009496008479,-0.3004852665434133,-1.0653419176353358,0.9135655841812467,1.32154938183424,0.08869639271058515,0.7274031570247196,0.21512642596567844,0.23632337200321152,-0.2590119863296131,0.09604853030510067,-0.10066878534609908,0.19218964770614896,0.1512575638020806,-0.20292943962235946,-0.26591711429307113,-0.8643052586360581,0.47664578936689656
SBep2_c447-I,c,I,-1.1878239427417252,-0.5175042682173041,1.3482704805814179,-1.3051524836199793,3.5257275476261487,-1.2059089145039112,2.0303705247129393,0.7560897612515797,0.39564611340022426,0.5284465436841208,-0.04052005647780186,-0.725371032384785,0.4952575097856564,-0.8865256883640962,0.07427322922125158,-0.8094335682251217,0.605061718825708,0.4136408367798562,0.2534001303770161,0.5071769114606295,-0.5703925120815287,-1.5005265762422177,-1.30608667826323,-0.030926996470440785,-0.20563220880688204,0.6485874788256106,0.1450385647429061,0.18162709404774116,-0.4852383385907366,0.07166580300178649
