fileName,speaker,label,PC1,PC2,PC3,PC4,PC5,PC6
SBep16_d395-I,d,I,-0.8432271564274364,-2.3574237441825714,1.2771586424786505,-0.9886368299806925,-0.37500810401196416,1.042634115179138
SBep6_d823-I,d,I,1.56779687255213,-4.411774290516087,-0.41599139114804706,0.9234816071681061,0.8018268774615601,-0.5851849510226346
SBep15_c520-I,c,I,1.6358702241483098,5.652588953021291,0.8489003846881026,0.4591987560494206,-5.309849120857089,-1.9004091853700213
SBep2_d573-I,d,I,4.453899817183198,-3.535704848015626,3.473023969743901,-1.401879113159354,-0.03709323717955816,0.22631929938842277
SBep27_d169-I,d,I,-2.4226522019094268,-0.8602447825949074,1.4932015807597723,-1.457600073979954,1.5068123660460808,-1.7867819309273407
SBep2_c19-N,c,N,0.2912907730801487,0.26517871453278635,0.5956321589651418,-1.0034477265755546,2.374956643419976,-1.7880600759977385
SBep23_c73-I,c,I,-2.949788844522927,-0.41330924111455514,-0.50052396959812,0.2763541664404443,3.3027910652091457,-0.059985097948186926
SBep13_c323-I,c,I,-1.1608179866635444,-0.724869959444105,-0.6874120733685899,0.08361244523250533,0.7767786938252592,0.3822978266743526
SBep3_d1023-I,d,I,-0.07254192732934382,1.9551874594684346,2.3946101185001045,-1.8867402071218102,1.9356890984384287,2.374477597009867
SBep27_d270-N,d,N,-0.5981482489751281,0.25882856496121054,0.8331525977970445,0.32565724475397856,-0.902580876517804,-0.3324638225057492
SBep15_d245-I,d,I,0.646780307126655,-3.0271915633910944,-0.7523667709247472,1.3083573478144024,-2.3165644804613947,0.45694338861550593
SBep16_c405-N,c,N,-0.5897459252180897,-1.814875582890745,0.1420414763582926,-0.09494319187325824,0.7630129769355957,-1.460766839319904
SBep23_c338-N,c,N,-0.0921383855634596,3.471991940311209,-0.5972724977390814,0.008099145742714182,0.4814065490095834,1.7416493680794438
SBep3_d451-I,d,I,2.2714407586264795,-0.1574591325956217,-1.8429351418385291,-0.46849608805340354,1.739008425157888,0.844879227301829
SBep2_d471-I,d,I,-0.14546034154568405,-1.7087873065650112,0.25306873593061746,0.5416790822384389,1.058015123459803,0.5081244669720552
SBep3_d1390-N,d,N,0.6151173914472999,-3.6149532690191744,-1.914341626498266,2.4445059153524094,-1.3762047387617833,1.2473838668114754
SBep6_c657-I,c,I,-2.0618271722480226,2.327229406045061,0.1952609703827781,0.14839751836492332,-0.7284601312500413,-0.035934056665404134
SBep23_o1235-N,o,N,-1.814895765489629,0.3174864774627966,-1.181481820361213,-0.08032849839947442,1.082739858007189,0.5522287957705065
SBep13_c454-I,c,I,-1.8292542520793544,-0.40117371327366874,-0.8915688680126225,-0.5043825681111105,0.04723753515663838,0.5326361650232306
SBep13_c518-N,c,N,-2.3779796994402753,1.189833662789104,-0.3537398725107672,-0.244969571823962,0.17795773892873493,0.4189614788223447
SBep27_c7-N,c,N,-2.2021233851907325,2.996539516104119,-0.2513084922895562,-0.20615166937156082,2.3369124279134827,-0.4732847025838712
SBep19_c539-I,c,I,-1.1003768078586482,-1.5157303208974513,1.071059487064442,-0.3886293450655837,-2.139533040502363,-2.337078803322919
SBep2_e61-I,e,I,3.6319236146560576,1.9171811926927318,0.00472244045923118,-0.8776627218381386,1.8031638061693265,-0.5858983622442567
SBep4_c203-N,c,N,-2.192419106323821,-0.22302294327548336,-0.41076160072950507,-1.0814580617281486,0.5227376528737769,0.07454906989321679
SBep3_d938-N,d,N,4.938186005242051,-1.5630719416098153,1.736468943878796,-1.6416042454122388,0.22278411143455443,1.8384500002292998
SBep13_c506-N,c,N,-1.3576072998019366,0.41855907435244605,-0.8491198569699856,-0.6248874595137467,-1.1110814812061556,1.7060502281342294
SBep15_o629-I,o,I,0.9849420002157593,-2.0976056023661687,-1.07276402728205,-0.2878429491083063,-0.6950963337801321,-1.2069513234448106
SBep21_s271-I,s,I,3.4141731346217576,2.158241804190892,-0.8176004327755463,1.2603817738408842,-1.3005863078951696,-2.527379131150692
SBep16_c120-I,c,I,1.583399891386384,0.43931520428321547,-1.379421813338787,-1.1479593689141703,0.43549664839309277,0.25077136597902877
SBep3_c81-I,c,I,2.885839440155507,1.7372278501749687,-1.0855992790139015,-0.8437976628679581,0.675640480976763,-0.13781454600895815
SBep6_j343-I,j,I,1.9756316722587377,-0.3444635996104794,0.4332513841184276,-0.08650723368809059,1.3430158013724327,-1.6513221197086758
SBep2_d128-N,d,N,-0.4302482025374793,-3.6534176268278324,-0.38883832197966584,0.9312441542688024,-1.3118731981802272,0.8683369979026981
SBep28_d730-I,d,I,0.03909350822890055,1.9845044009906117,1.4657369553953588,7.206924222816719,-2.4440546078795875,-2.6321537788630187
SBep16_d521-I,d,I,1.2712736615063525,-0.31338562595708247,-0.6835326623428211,-2.317064477489157,-1.5687849047167826,2.7454825126217077
SBep23_o319-I,o,I,3.1707239630736535,-0.37490352422673917,-2.467004379193878,-0.6413280642343706,0.1869077447278747,0.009791225668775529
SBep15_c589-I,c,I,1.585260916543575,1.7380100796768176,1.2533755311480563,0.15046489035180538,-1.9849811122482175,-1.7843743441172253
SBep21_d1681-I,d,I,-0.9160117896233253,-0.20840520294682488,0.6190743139900227,0.5074923273687993,-1.9652138609013585,-1.1812173988242418
SBep4_d100-N,d,N,2.0879605687397893,-3.370778595941768,-0.10534613374827675,1.485922719175989,-1.7057232374073386,-1.199747036049433
SBep16_d274-I,d,I,0.24169130576278294,-1.5555138105031825,-1.3946069649857942,-0.10836123127064214,-0.5618769191457986,-0.28884417616610125
SBep21_d388-I,d,I,2.4533830913898873,-3.6761975027710005,0.8696292090703723,1.3681744794011397,-1.1561717095322177,0.032231614079463344
SBep3_d1361-I,d,I,-2.126156984050314,-2.1573508718667167,-0.237873039612786,0.6238203264916995,-0.5810651841936424,0.7716564707125373
SBep4_c110-N,c,N,2.0960177143842467,-2.148158219018172,4.35923410620889,-1.1018627802958496,1.605470720137929,-1.8604901845575441
SBep3_c1382-N,c,N,-1.9743678360414587,-1.283857094641315,-1.205684617257799,0.8262786463592086,0.8099935492442392,2.5108871821601952
SBep28_c162-N,c,N,-2.796804785731397,1.5411810610998158,-0.28982764088646584,-0.028075143644598236,1.5436370162145097,0.05192326573142461
SBep23_c260-N,c,N,-4.971482107002324,1.4407271062191125,0.9577563370998895,1.0424296370544937,3.965949184223402,0.31400734063776226
SBep14_c277-N,c,N,0.2396733353252553,0.11250849836195562,1.7244519839590786,-1.0707006044610266,0.8715214320592902,0.9709484644017361
SBep3_d841-I,d,I,1.9279067345947174,-2.5172191310017924,0.5365336851289341,0.07975566194344655,-0.8174433999675484,-0.0960027513031397
SBep21_c287-I,c,I,-3.169704688048188,2.219668382950577,0.04373124986604653,-1.1935081179030855,1.6201321669247908,0.6673880675595462
SBep19_d118-I,d,I,0.9368422963045091,0.26798805664841824,0.4799905891430503,0.1301253428590893,-1.5930974626913825,-2.878696790016517
SBep15_c373-I,c,I,-0.3015870451277958,1.4996491040536344,0.1755583836957501,-1.4270773768173997,1.417482149862459,0.3140463650373184
SBep3_d677-I,d,I,0.5399459237575367,-1.1998674999879873,1.761044697913816,-0.6751579120574314,-0.467584418070019,0.7445535248997758
SBep21_d1407-N,d,N,-2.462186491847225,-0.1437311412789201,-0.6514670639315385,-0.2784106667267556,-0.5383766431277339,0.49859153835730113
SBep13_d416-N,d,N,-0.056028023826915435,-2.7916915484286022,0.7463183508531416,-2.7252687149480965,1.0251030553410645,-0.8928505211895646
SBep16_d448-I,d,I,0.0916457734390119,-1.347819928058203,1.2003058210278652,-1.3991431992978804,-0.7093524749230441,0.237711217722419
SBep14_k717-I,k,I,-0.764733074359938,0.8860881740394307,2.015339157675745,-2.025767103314977,-0.6748693914242269,1.012861284525236
SBep15_o168-I,o,I,-0.0950288630927928,-0.49681293967334733,-0.9115537446413585,1.3692819066352964,1.1854853319694911,0.605279034154006
SBep16_d99-I,d,I,5.978941047695453,1.623815132941683,-2.6254761724494977,-2.906655923712005,-0.5488699375836678,0.3556872386528917
SBep6_j854-I,j,I,7.850258028710014,1.7426401710819346,-1.2009099711345483,0.28116433837952187,1.2485772202533605,-1.5464083616285085
SBep4_c159-N,c,N,-1.6923754523234011,0.7695991220881713,-0.6417736899919564,0.744083214632645,0.4188201392797028,-0.6569690336278337
SBep15_d279-N,d,N,1.196685418229352,0.11692738928939635,0.34638686066246116,1.3832876603022088,-0.7790982945210904,0.2628255377359125
SBep19_d313-N,d,N,3.2438652946928124,-1.5923299893667329,-0.14094467428629126,1.3204739461244697,-2.2088129777942425,-2.012696418916418
SBep13_d431-N,d,N,-1.0534902685416676,-2.0642910994080763,-1.4148828665174114,-0.23165092214594538,-0.8112565187639589,2.1057121275080073
SBep3_c880-I,c,I,1.4975394513040183,-2.681620302952042,-1.75448292568901,0.7605843498094442,-1.6010158203943972,-0.4094665884786414
SBep6_c735-I,c,I,1.289635617941923,1.17176280261364,0.18730604894162248,-0.394929464081844,0.6436161179698554,0.667996793076852
SBep16_d346-N,d,N,-0.3395269170797917,-1.1344619566376797,-0.17929296827354682,-0.42016330771556176,-3.4738975633856786,-0.10398956797702878
SBep6_j156-I,j,I,3.1858041508750268,-0.5353684285446059,-1.8466373274440113,-0.24309403821536937,1.0456245526372099,0.5543001153717095
SBep27_d252-I,d,I,-0.6725452911950837,-2.76346034524669,-1.5848412809517431,1.0901129321568295,-0.5041970451477986,0.49515171999884566
SBep23_c196-N,c,N,-3.50565997926464,0.21850310076824503,0.10472747562814423,0.708094703211121,1.570848181298281,-1.7938001467047937
SBep15_c53-N,c,N,-0.15380670283980036,3.369431325516248,-0.1632318329339476,-0.03467807027387752,-1.711821953680214,0.1575968696768668
SBep4_d577-N,d,N,-0.6362040404395244,-1.7203284377795545,0.03883366245454237,-0.7253698163995945,-0.06711690739857686,-1.4454507765323243
SBep2_d562-N,d,N,-1.1132612714602457,-0.38631893820721924,1.1692504301363442,0.18276861829330343,-2.641143692371103,-1.3331962080722313
SBep2_d277-I,d,I,0.05116809826615606,-5.030134134018389,-0.8313398973816082,0.4509176741771008,-2.0984957138814098,-0.8124435083714769
SBep3_d147-N,d,N,-1.4554529331917527,0.682917017376696,-0.7239336628412274,-0.6098439776431432,-0.2658826224610883,1.2878984739653792
SBep3_d888-N,d,N,-2.7598315783441034,1.104122539661633,0.5488510653419332,3.361980792700578,0.44728438776525864,0.2738806924461202
SBep16_d180-I,d,I,-1.2341189110718673,-2.54327890856009,0.8064567896473935,0.5977345541754316,0.5326306701732765,-1.3169163253884435
SBep3_d1402-I,d,I,-0.37354713641186693,-4.135403899513771,-2.1972646797702056,-0.5567454078428978,0.3495526819676902,0.8217855710551825
SBep6_d445-I,d,I,7.452432759019141,-1.36760517459593,11.68900576781593,-1.7912470568930496,-3.6604944038808958,2.2489136804379455
SBep21_d1135-I,d,I,2.3800296525799935,-2.785186287001089,-1.337481589755535,1.0812820945764152,-0.6313530182202016,1.0528818110301679
SBep4_d1095-N,d,N,-2.0880919053005593,-2.8457048072320212,-0.02877348489303903,1.2329771979140374,-0.5722512454282457,0.750384880597354
SBep27_c373-N,c,N,-0.8303953824138235,4.1202256412158595,4.335470814406455,-0.12597223347019218,-1.0142825429190856,-0.7062587858838322
SBep6_c314-I,c,I,-1.2224071362263622,2.285264997163462,-1.3405659200153266,-1.0885800645911783,0.902030244530668,0.10376103517337704
SBep27_d490-I,d,I,-1.375341911872378,-0.45812748208762183,0.22859839805785928,0.5056205499754195,-2.9293786466993987,0.6817697724850349
SBep2_e10-N,e,N,1.589601691772535,1.8538221170645903,-1.541202420794384,-0.6778575711619487,-0.4005444185326231,-0.28793998076121885
SBep14_d533-N,d,N,0.06135187659203155,1.703263765837713,-0.7275103159981153,-0.46772435913633675,-0.8290428261165819,-0.42004430769643525
SBep2_d546-N,d,N,-1.8100233367457574,-0.13584624000090204,-0.41669286328724614,2.6088445224594814,-0.9284854894123659,-0.8402379733165297
SBep19_d33-I,d,I,4.710283695682635,-1.7649299234526827,5.58823404199031,0.8364345883959746,-1.1771984627564231,2.6993973613111457
SBep3_f39-I,f,I,0.16097294337340007,-2.2359154368772725,-0.07227352831211187,0.04003010133547562,-1.6233889304155706,-2.2923685192831846
SBep3_c325-N,c,N,-0.772484224269287,3.876298607517289,-1.2343047950342056,0.6196672510041369,-4.833124572257883,1.9745349999199637
SBep21_d1019-N,d,N,1.4754609384125934,0.5561266181272583,-0.5089615599423792,2.6049734544012577,0.3219818856460144,-1.5263807157939329
