fileName,speaker,label,PC1,PC2,PC3,PC4,PC5,PC6
SBep4_d691-N,d,0,-2.898148499,2.317539003,-2.029490916,2.744347314,0.694882107,1.298962534
SBep14_d364-I,d,1,3.020712636,-2.056577841,-1.580381965,-2.10006039,-1.218871009,-0.006062726
SBep21_d762-I,d,1,-1.306850022,-0.94795095,-1.754067916,-2.06157166,-0.422806456,-1.858139284
SBep16_c95-N,c,0,-0.830915738,-0.605640246,-0.246025819,2.523678866,-2.909148367,-1.744898751
SBep27_t217-N,t,0,-3.413586214,0.035512144,0.194688026,-0.348107606,-0.345378871,-1.05275483
SBep3_d1226-N,d,0,-1.84224987,-5.247377522,-0.631365664,1.026571749,0.357417587,-2.971937846
SBep21_c1663-N,c,0,-1.736168654,3.081263186,-1.848136047,2.251206175,-1.351506169,0.669937123
SBep16_c468-I,c,1,0.947165611,1.171712248,0.282368848,-0.733870261,2.819807795,-0.831732543
SBep3_d1208-I,d,1,-0.539951196,-1.578541846,1.9275251,0.657960416,-0.197036463,1.513528083
SBep23_c494-N,c,0,0.957402804,1.885293087,1.104047816,-0.829304567,0.181781946,0.741845114
SBep23_c1336-N,c,0,0.844567139,1.037164095,0.757647276,0.928359933,-4.175453762,2.572444355
SBep4_c1257-N,c,0,-1.503547528,-4.230392307,-0.009245444,1.094153771,1.792666448,0.948337339
SBep3_f1108-I,f,1,1.077199652,0.460262292,-0.705068968,-1.039935819,-0.83772246,-0.058091854
SBep13_c252-N,c,0,0.637916265,0.353478141,2.030531704,0.363026498,-0.980857407,-1.147881064
SBep27_d87-I,d,1,2.353511232,-0.604663862,-0.155721732,-2.044362063,-0.364482772,1.476103474
SBep3_f831-N,f,0,-1.279257412,-2.214714806,1.925917889,-3.299328946,0.451112222,-1.35362312
SBep19_d304-N,d,0,-1.424422244,-0.200043448,-0.679326536,0.089928908,-1.662289657,-1.307778099
SBep3_d908-N,d,0,-1.343422228,1.96962732,-1.655312706,1.265975832,-0.461987804,1.212565234
SBep21_c883-N,c,0,-2.5560229,2.338118944,0.564827278,-0.202813531,-0.777713515,-0.464005757
SBep4_d1131-N,d,0,-1.7779105,-2.390988196,-0.704757989,1.128194193,0.292871134,-0.858537608
SBep23_o1160-N,o,0,0.061911189,2.779875357,0.589147302,-1.027539145,-0.109976191,0.507336731
SBep21_d1480-N,d,0,-1.286547998,-1.215354795,-0.601413639,-0.83333767,2.460411059,0.543826655
SBep3_f537-N,f,0,2.889303398,2.174337816,-1.017416932,-0.691529811,-0.105626048,2.316536292
SBep16_c4-I,c,1,-0.53264083,1.579647507,-0.270954634,-1.554715134,-0.725096593,-0.656691084
SBep13_d763-I,d,1,0.748383618,0.040244398,-0.597904128,-0.354921444,0.031505299,-0.907097859
SBep23_c1461-N,c,0,-2.941682641,0.905928905,-0.128467645,-0.47552168,-1.986438969,0.69357732
SBep3_c118-N,c,0,-1.249975279,0.476144979,-0.569839884,-0.857063698,0.19910966,-0.379972336
SBep15_c15-N,c,0,-1.001030542,2.539065027,-0.019944571,-0.108331425,-0.178661088,0.266876724
SBep16_c253-N,c,0,-0.543869992,-1.784670184,1.249063162,2.149668718,-0.699360772,1.291450351
SBep23_o143-I,o,1,-0.227354706,1.290590481,0.477831065,-1.486145645,0.317460206,0.485958988
SBep4_c550-N,c,0,-1.981129638,1.996417298,-3.178428525,1.352477747,-0.709017643,1.385963467
SBep21_d1432-I,d,1,-0.563261867,-0.831368012,0.60489515,-1.38159006,1.808494969,-0.742751802
SBep3_c16-I,c,1,0.994038454,0.970066673,0.682159481,3.593258229,-1.241322755,0.91890014
SBep21_s1045-N,s,0,3.869467879,-0.7756825,2.222126946,-0.839664567,0.353326321,1.218163342
SBep28_d454-I,d,1,-0.835653874,0.39833647,-0.470282085,-0.647964002,-1.272450654,-0.95325712
SBep2_c272-I,c,1,-2.474709649,-0.816226915,0.412932252,-0.877554174,-0.362930073,-0.885124266
SBep2_d50-N,d,0,-3.133566767,0.379381384,-1.18434038,0.481904404,-0.515270152,0.805621849
SBep15_c396-N,c,0,-2.545745341,5.60437914,-2.260224716,2.503093275,0.006661019,2.244444017
SBep3_d801-I,d,1,-1.437127793,0.999733838,-2.149906759,0.888088717,-0.982426199,0.454452869
SBep3_f573-I,f,1,3.306758049,2.09461599,0.421443714,-2.114927033,0.223672579,-0.246587381
SBep6_j180-I,j,1,2.107747393,1.707886355,2.917352757,-1.885792849,-1.019794748,-1.773049592
SBep21_d1422-N,d,0,-0.66858342,0.726152058,2.125699165,2.789445413,-2.261672279,3.247494653
SBep2_d91-N,d,0,-1.474580875,1.387709696,0.958090488,-0.243451085,-1.84780804,1.421554287
SBep23_c1398-N,c,0,-1.894415662,4.586561012,-3.145720474,2.149835211,0.577183192,2.04716034
SBep3_d626-N,d,0,-1.929587157,-1.989811569,0.437773409,-1.429807049,0.460810142,-2.208247311
SBep14_d24-I,d,1,-5.159290257,-6.063406792,14.60070348,0.356940566,2.435845797,18.52363983
SBep21_d522-N,d,0,-2.558803708,-2.438424969,1.486978706,-1.191596135,1.028569141,-0.612227339
SBep28_d52-I,d,1,1.207872368,-0.070126163,2.838828515,2.218088824,-0.38677823,-0.360454803
SBep2_e416-N,e,0,1.668682559,2.705116752,-0.451967841,-1.463522368,-0.205860397,0.225898638
SBep16_d395-I,d,1,-0.898754661,-2.03561059,-0.831479092,1.406078387,-1.077124858,-1.376423833
SBep6_d823-I,d,1,1.31315972,-4.519953218,-0.64041149,-0.470181608,0.953722331,-0.39743917
SBep15_c520-I,c,1,1.957053621,6.545179162,-2.285083789,2.774669745,0.295184292,4.101987454
SBep2_d573-I,d,1,4.181679041,-3.931609977,0.607551745,3.327222502,-1.46604902,-0.35944513
SBep27_d169-I,d,1,-2.505057974,-1.188509777,1.838393652,0.587889505,-1.429630916,-0.089776833
SBep2_c19-N,c,0,0.237083247,-0.508214409,2.713425634,-0.583542827,-0.890396299,0.403893381
SBep23_c73-I,c,1,-3.139729551,-1.079610077,2.631181906,-1.807640547,0.441385158,-1.026563712
SBep13_c323-I,c,1,-1.120289632,-0.710679213,0.005596354,-0.96266455,0.098483212,-0.778452073
SBep3_d1023-I,d,1,0.055853945,1.477271345,2.571123215,1.289939762,-1.883773348,-2.716413879
SBep27_d270-N,d,0,-0.51984815,0.562491644,-0.578643055,1.12365578,0.250793718,-0.06233017
SBep15_d245-I,d,1,0.563236333,-2.248340513,-3.270573933,0.507375798,1.201102202,0.307402407
SBep16_c405-N,c,0,-0.646017736,-1.887807026,0.174249564,-0.178305166,-0.095304504,-0.406622737
SBep23_c338-N,c,0,0.192298673,3.645088534,0.320160181,-0.721724954,0.026248114,-1.238199242
SBep3_d451-I,d,1,2.150558317,-0.821241228,0.972923229,-2.363548377,-0.334826754,-0.657664496
SBep2_d471-I,d,1,-0.286874834,-1.909365976,0.502124539,-0.092553371,0.574596722,-0.755984551
SBep3_d1390-N,d,0,0.483481933,-3.09109561,-2.971507078,-0.917292342,2.399412999,0.012687566
SBep6_c657-I,c,1,-1.836356659,2.791709856,-0.389328155,0.422706254,0.098431173,-0.030096019
SBep23_o1235-N,o,0,-1.690203771,0.369983046,0.160181457,-1.561746106,-0.049026688,-1.073780381
SBep13_c454-I,c,1,-1.739555,-0.119204487,-0.708966523,-0.862374242,-0.521829973,-0.690178711
SBep13_c518-N,c,0,-2.22215634,1.606570605,-0.324704188,-0.363666938,-0.256730392,-0.871668728
SBep27_c7-N,c,0,-2.02404617,2.451768656,2.659275141,-1.440587836,-0.112214283,-0.600599543
SBep19_c539-I,c,1,-1.12410443,-1.186200535,-1.248619124,1.669688808,-0.514752237,1.61163361
SBep2_e61-I,e,1,3.73919743,1.079399527,2.222451528,-0.892886477,-0.786021694,-0.231227501
SBep4_c203-N,c,0,-2.105379704,0.043747304,-0.212635096,-0.601247859,-1.084633705,-0.771068841
SBep3_d938-N,d,0,4.84804385,-1.751950162,-0.000254054,1.722459824,-1.67042609,-1.854547447
SBep13_c506-N,c,0,-1.272147895,1.03791257,-1.634006955,-0.219793364,-0.668454478,-0.485475566
SBep15_o629-I,o,1,0.946374052,-1.943547036,-1.376666828,-0.687978729,-0.303061169,0.663316426
SBep21_s271-I,s,1,3.541095638,1.728187713,0.161178193,-0.512088041,1.254335084,2.784707344
SBep16_c120-I,c,1,1.687938357,0.363353961,-0.22181468,-1.455705252,-1.110817769,-0.43681464
SBep3_c81-I,c,1,3.035753869,1.274019326,0.772449157,-1.418243668,-0.797416233,0.059713947
SBep6_j343-I,j,1,1.929869987,-0.936856866,1.532617053,-0.223398189,-0.02574189,0.414118198
SBep2_d128-N,d,0,-0.330557762,-2.84101253,-2.990624172,0.328292497,0.780316546,-1.425722145
SBep28_d730-I,d,1,0.11522945,2.333176774,-0.784267599,2.418837365,7.099620585,2.287737609
SBep16_d521-I,d,1,1.35258025,0.409085313,-2.419141798,0.22681636,-2.388969792,-1.162774321
SBep23_o319-I,o,1,3.160987073,-0.688138036,-0.503918703,-2.360509316,-0.562514049,0.647717909
SBep15_c589-I,c,1,1.727153166,1.763864826,-0.234101223,1.724809773,0.056169025,1.852887604
SBep21_d1681-I,d,1,-0.800065752,0.226626937,-1.449497661,1.2461983,0.369062122,0.427591525
SBep4_d100-N,d,0,1.921521346,-3.048718488,-2.117048922,0.76942208,1.415153674,1.408846162
SBep16_d274-I,d,1,0.238476969,-1.276060844,-1.481134185,-0.987792473,-0.119480403,0.239711412
SBep21_d388-I,d,1,2.173886242,-3.557361067,-1.372852776,1.515363707,1.31240418,0.590706499
SBep3_d1361-I,d,1,-2.176159891,-1.730500371,-1.385281749,0.102580331,0.559305842,-0.761301095
SBep4_c110-N,c,0,1.880644678,-2.77834244,2.582983285,3.364589371,-1.110205887,-0.292757584
SBep3_c1382-N,c,0,-1.966840774,-0.987499962,-0.785989666,-1.254712709,0.84021494,-1.955872101
SBep28_c162-N,c,0,-2.849191429,1.098556508,1.951426055,-1.038077608,0.065247251,-0.030164409
SBep23_c260-N,c,0,-5.654929003,-0.260858014,5.966727094,-0.880755067,1.345471436,1.211355186
SBep14_c277-N,c,0,0.219902147,-0.190676404,1.359545011,1.170914376,-1.081295225,-1.05948775
SBep3_d841-I,d,1,1.8012259,-2.390895145,-1.1380288,0.95466928,0.026410538,-0.190160793
SBep21_c287-I,c,1,-2.955315224,2.129634774,1.524188402,-0.804714628,-1.162982849,-1.464310337
SBep19_d118-I,d,1,0.88374501,0.034889597,0.001788382,0.820157403,0.089924618,2.583181342
SBep15_c373-I,c,1,-0.206168556,1.131161006,1.574484863,-0.560926246,-1.379990893,-0.882183397
SBep3_d677-I,d,1,0.574764863,-1.078651283,-0.307676897,1.788682688,-0.775891758,-1.153144977
SBep21_d1407-N,d,0,-2.380085415,0.334015244,-1.079232305,-0.367540631,-0.314444654,-0.418872608
SBep13_d416-N,d,0,-1.1256629,-4.452962888,3.486070743,0.174234579,-2.471975926,3.869466263
SBep16_d448-I,d,1,0.253495778,-0.861604517,-1.221899732,1.392388029,-1.53089962,-1.467542036
SBep14_k717-I,k,1,-0.642170575,1.09808429,0.151970669,2.008696024,-2.119467051,-0.817449341
SBep15_o168-I,o,1,-0.066966637,-0.54575424,0.120520348,-1.20330879,1.414222706,-1.089185527
SBep16_d99-I,d,1,6.120556631,1.204150268,-0.528090664,-2.337965319,-2.836054287,1.168344416
SBep6_j854-I,j,1,7.94124704,0.786099925,1.374340242,-1.657826287,0.398612062,0.426072617
SBep4_c159-N,c,0,-1.547908637,0.932352516,-0.021558491,-0.805016043,0.744295639,-0.293312825
SBep15_d279-N,d,0,1.262141235,0.350311828,-0.784248527,0.735689343,1.330943577,-0.102268437
SBep19_d313-N,d,0,3.209802094,-1.538728355,-1.689402495,0.701856151,1.223362222,1.974921713
SBep13_d431-N,d,0,-1.053849121,-1.247439744,-2.606818135,-0.665032967,-0.276492909,-1.325365559
SBep3_c880-I,c,1,1.436788499,-2.256403809,-2.64999655,-0.822035916,0.712595402,0.816477915
SBep6_c735-I,c,1,1.432663633,0.909458757,0.746817077,-0.19776076,-0.397489125,-1.074714573
SBep16_d346-N,d,0,-0.380806807,0.01273217,-3.563874154,1.489508476,-0.545226155,1.410095775
SBep6_j156-I,j,1,3.187268245,-0.86742549,-0.035877372,-2.029482693,-0.158686663,-0.514014874
SBep27_d252-I,d,1,-0.74207452,-2.335197319,-1.995484734,-1.068336296,1.06816802,-0.385928182
SBep23_c196-N,c,0,-3.467267336,0.043939465,1.423311494,-0.680183873,0.747581757,-0.108101059
SBep15_c53-N,c,0,0.106812712,3.977235685,-1.08065898,0.553240837,-0.089810465,0.663606365
SBep4_d577-N,d,0,-0.685631679,-1.68425592,-0.297064715,-0.003548217,-0.742550944,0.48853453
SBep2_d562-N,d,0,-1.07321264,0.285916254,-1.768363658,2.107366151,0.049709164,1.63279487
SBep2_d277-I,d,1,-0.175533859,-4.37472677,-3.213875946,0.290536067,0.362760859,1.147805909
SBep3_d147-N,d,0,-1.311648845,1.174308088,-0.997323489,-0.476676007,-0.634052316,-1.0461782
SBep3_d888-N,d,0,-2.656922152,1.364598112,0.28325376,0.419466533,3.339089093,-0.941706049
SBep16_d180-I,d,1,-1.630910513,-3.068186151,1.218558355,0.474526929,0.656709642,1.624590468
SBep3_d1402-I,d,1,-0.514179233,-3.867330708,-1.857378015,-1.966133861,-0.535521965,-0.892364635
SBep6_d445-I,d,1,7.261525294,-1.271638444,0.624305435,12.39911606,-2.201498709,-2.172783434
SBep21_d1135-I,d,1,2.288246716,-2.623044467,-1.842751376,-0.77435863,1.059708186,-0.264151407
SBep4_d1095-N,d,0,-2.160319894,-2.283780085,-1.638240737,0.387132405,1.16729924,-0.597652214
SBep27_c373-N,c,0,-0.872280037,3.532207981,2.962450282,4.011172644,-0.187640331,1.75713654
SBep6_c314-I,c,1,-0.982153811,2.200222724,0.634346278,-1.786804518,-1.050891142,-0.534541948
SBep27_d490-I,d,1,-1.374196081,0.553142068,-2.832009015,1.590637304,0.381246639,0.730868442
SBep2_e10-N,e,0,1.777616028,1.95268845,-0.59327493,-1.29543348,-0.660151117,0.410090445
SBep14_d533-N,d,0,0.224617169,2.08273868,-0.841365931,-0.319702212,-0.476098323,0.492445116
SBep2_d546-N,d,0,-1.738271558,0.203214254,-0.968647694,-0.026735654,2.556216484,0.727251836
SBep19_d33-I,d,1,4.607913649,-1.826707391,0.227534934,5.811959649,0.639834311,-2.005975124
SBep3_f39-I,f,1,0.117892048,-1.9834285,-1.543074814,0.501509581,-0.040619604,1.406778524
SBep3_c325-N,c,0,-0.43095734,5.15501196,-3.775243063,0.813951071,0.463297245,1.781007452
SBep21_d1019-N,d,0,1.245944636,-0.153093989,1.294763216,-0.638315525,2.70616436,1.950598923
SBep27_c21-I,c,1,-1.581685424,2.5966333,0.101841013,-0.516317409,1.399711859,-0.762217032
SBep21_d278-I,d,1,-0.741901908,-0.202283961,1.460327689,-0.830675871,-0.980580818,-0.131884068
SBep3_c974-I,c,1,3.12009112,0.596779111,-1.482534624,0.122353713,-1.325605566,-0.77836727
SBep3_c1063-N,c,0,-1.649200634,3.243328,-1.470618798,1.102934463,1.008789457,0.275616562
SBep23_c306-I,c,1,1.221989965,0.979064216,1.306881219,-1.165249844,0.781249125,-1.595343508
SBep2_c274-I,c,1,-1.131934265,0.600188861,-1.404785517,0.073705139,0.263000173,-0.643636227
SBep23_c122-I,c,1,-0.309430366,1.822870182,0.464118626,-0.086422847,-0.077554228,-1.030108639
SBep16_c325-N,c,0,4.296188747,1.698875277,2.930779924,-0.003594074,-1.152031215,0.863968315
SBep21_d1684-I,d,1,-0.9746037,-2.47116336,1.653212957,0.343545412,0.032781859,-1.05102439
SBep27_d449-I,d,1,-1.24406745,-1.980016283,0.764626483,-0.787374535,-0.431840324,0.721607305
SBep19_d11-N,d,0,1.903841974,-0.288948212,-0.298089347,-0.216140633,0.902893183,1.572039206
SBep13_d455-I,d,1,0.07803494,-0.065694786,-0.166760274,0.269854699,-0.527642253,-1.895108143
SBep4_h943-N,h,0,-2.220632552,0.688138423,-0.474061242,0.633123113,-1.58643135,-0.700075884
SBep15_o184-N,o,0,2.762502689,-0.194010956,-1.26983476,-1.342561142,-0.244412405,0.820089861
SBep21_d279-I,d,1,-1.860802377,-0.38917022,0.216952782,-0.349065306,-1.120458573,-0.522395962
SBep23_d303-I,d,1,-0.237888313,-2.339962931,1.106582599,0.856160177,-1.359714259,1.777540536
SBep3_c1299-I,c,1,0.377795794,0.480174598,1.657038584,-2.234108924,-0.32799461,-0.620367618
SBep27_t408-I,t,1,-1.066280577,-0.222266036,-0.394692366,-0.944535498,-1.878207476,-1.095566253
SBep19_d13-N,d,0,-1.266449362,0.839737124,-2.501534487,2.011751254,0.250698653,0.687473616
SBep6_j282-I,j,1,4.233899467,4.272726317,0.227451002,-0.804915026,6.761411867,-0.21620443
SBep23_o939-N,o,0,1.544920306,1.254376062,-2.551173302,-1.510448772,-0.602607189,1.875979144
SBep14_k335-I,k,1,2.466482567,0.933040753,4.175611602,5.195591576,-3.032507912,-1.729442852
SBep16_d6-N,d,0,-0.340846225,2.483542102,0.612296555,-0.022254353,0.202746684,0.4542505
SBep21_d159-I,d,1,-2.637154486,-0.343772187,0.912325492,-0.135123871,0.931164858,-0.634206986
SBep4_h457-N,h,0,-2.448386929,3.09889188,-0.403370502,1.402100183,-0.201785582,-0.0043881
SBep28_c8-N,c,0,-0.215371563,0.091904419,0.254360257,-0.668656784,-1.030487006,-0.358460868
SBep21_s1101-N,s,0,4.178269482,-0.612683202,2.423287888,-1.600675637,-0.183708711,2.536650433
SBep23_o11-N,o,0,0.211225433,-2.021159017,1.627786728,-0.781661947,1.599024549,1.917893823
SBep14_d314-I,d,1,4.13970183,0.096521048,1.428673893,4.296819303,-0.752765813,-3.924728664
SBep23_d96-I,d,1,1.867393317,-2.294791729,-1.124560483,0.828311152,0.544104403,0.549659311
SBep3_f561-N,f,0,2.719588455,2.259511246,-3.140429206,-0.344621368,-0.220008308,1.949222761
SBep14_d527-I,d,1,1.281564167,-1.000788363,-1.630913381,-0.074591901,0.449195506,0.036784236
SBep3_d260-N,d,0,0.206167765,-1.602919714,-1.471893174,-0.26592677,-0.555356699,-0.058315815
SBep2_c176-N,c,0,-1.358590293,-1.577829352,2.473741879,-0.289298943,0.024874185,-0.456255301
SBep14_d290-I,d,1,1.689892343,-0.726408038,-0.228150898,-1.698569278,0.08403479,-0.3272718
SBep2_c553-N,c,0,-2.008791815,-2.133577437,-0.107733399,-0.793733458,1.330721316,-0.933868104
SBep16_c402-I,c,1,-3.348062496,0.792254047,1.887259394,0.964944248,-1.061131162,-0.745468828
SBep21_c1156-I,c,1,-1.069999983,4.006959413,2.570593392,-0.669018596,4.177123136,-0.935227177
SBep16_d500-I,d,1,2.703937423,-3.036870928,0.067051076,2.361420633,-1.813670268,-3.084447521
SBep14_d381-I,d,1,3.141163422,-3.002970405,-1.083693312,-1.533504569,2.312770519,-1.440752502
SBep6_c108-I,c,1,-1.702460802,2.718105311,-0.159765231,-0.238817541,-0.176736977,-0.928729369
SBep13_d141-N,d,0,0.25041159,-1.912084925,-2.081254273,-1.060268107,-0.609925433,-1.710078964
SBep15_d313-N,d,0,-0.197149787,3.873680534,-1.944382764,3.851309515,2.316981901,1.716426559
SBep27_t438-N,t,0,-2.354198164,2.786903811,-2.201367261,3.196904319,-1.216048019,1.239130259
SBep23_o1230-N,o,0,1.097895532,3.313258934,-2.230391896,0.334223165,0.169579302,1.212280335
SBep19_d513-I,d,1,-2.541130412,-0.053247913,-3.105797834,0.466355267,-0.689664378,-0.323664137
SBep23_d508-N,d,0,-1.173466762,1.015755122,-2.765374359,0.726896364,0.1550969,0.157703188
SBep6_d852-I,d,1,-1.677572674,-1.057359908,0.13127718,-1.705025196,-0.260054797,-1.865524341
SBep2_e516-I,e,1,4.055208666,0.46682141,0.815451354,-2.20487316,-0.08830018,1.947281012
SBep27_c67-I,c,1,-4.998480599,2.337952001,1.816360653,-0.330240483,0.773191875,-1.86201308
SBep21_s1379-N,s,0,3.133106077,2.565096514,0.328847543,-0.495987739,-0.01234453,2.40986666
SBep21_c239-N,c,0,-3.700333892,2.484857665,2.216571511,1.006573904,1.816139606,-0.091632486
SBep3_d729-I,d,1,-1.456540019,-2.540876074,-2.028920822,-1.303282196,0.406905626,-1.46308207
SBep4_h68-N,h,0,-1.763087736,-0.04258096,-0.488298484,1.904540784,-0.262830834,0.428035347
SBep21_d272-I,d,1,3.738750276,0.230372573,3.337612615,-1.191964309,1.954386932,3.061910675
SBep2_e334-I,e,1,2.754168182,-1.480519928,1.707716327,-0.718101567,-0.178551946,-2.515393776
SBep21_c793-I,c,1,-2.359228904,0.74879986,1.287300374,-0.511978815,1.939603376,-2.464727323
SBep21_d1351-N,d,0,-1.68032208,2.524099523,-3.520160228,1.606051678,-0.003301437,2.50779904
SBep6_d695-I,d,1,-0.689894256,-2.656927248,-0.858086109,-0.196569713,-0.77166641,-0.803942084
SBep3_d1322-I,d,1,-1.564869089,1.06203587,-3.045243865,1.301705725,-0.864160902,0.216793006
SBep6_d699-N,d,0,-2.059509452,-1.589648418,1.662517877,-0.155860837,-3.195197304,-1.522915783
SBep14_c120-I,c,1,0.988869722,0.765419356,1.275520593,-2.65749431,0.433767177,-1.370298231
SBep4_d1100-N,d,0,-4.514291506,-1.648443619,1.808939228,-0.301938754,-0.433106295,-0.792635526
