,name,speaker,lab,time
180,SPPep12_g44,G,n,31
181,SPPep12_g44,G,n,32
182,SPPep12_g44,G,n,33
183,SPPep12_g44,G,n,34
184,SPPep12_g44,G,n,35
185,SPPep12_g44,G,n,36
186,SPPep12_g44,G,n,37
187,SPPep12_g44,G,n,38
188,SPPep12_g44,G,n,39
189,SPPep12_g44,G,n,40
190,SPPep12_g44,G,n,41
191,SPPep12_g44,G,n,42
192,SPPep12_g44,G,n,43
193,SPPep12_g44,G,n,44
194,SPPep12_g44,G,n,45
195,SPPep12_g44,G,n,46
196,SPPep12_g44,G,n,47
197,SPPep12_g44,G,n,48
198,SPPep12_g44,G,n,49
199,SPPep12_g44,G,n,50
200,SPPep12_g44,G,n,51
201,SPPep12_g44,G,n,52
202,SPPep12_g44,G,n,53
203,SPPep12_g44,G,n,54
204,SPPep12_g44,G,n,55
205,SPPep12_g44,G,n,56
206,SPPep12_g44,G,n,57
207,SPPep12_g44,G,n,58
208,SPPep12_g44,G,n,59
209,SPPep12_g44,G,n,60
210,SPPep12_g44,G,n,61
211,SPPep12_g44,G,n,62
212,SPPep12_g44,G,n,63
213,SPPep12_g44,G,n,64
214,SPPep12_g44,G,n,65
215,SPPep12_g44,G,n,66
216,SPPep12_g44,G,n,67
217,SPPep12_g44,G,n,68
218,SPPep12_g44,G,n,69
219,SPPep12_g44,G,n,70
220,SPPep12_g44,G,n,71
221,SPPep12_g44,G,n,72
222,SPPep12_g44,G,n,73
223,SPPep12_g44,G,n,74
224,SPPep12_g44,G,n,75
225,SPPep12_g43,G,n,1
226,SPPep12_g43,G,n,2
227,SPPep12_g43,G,n,3
228,SPPep12_g43,G,n,4
229,SPPep12_g43,G,n,5
230,SPPep12_g43,G,n,6
231,SPPep12_g43,G,n,7
232,SPPep12_g43,G,n,8
233,SPPep12_g43,G,n,9
234,SPPep12_g43,G,n,10
235,SPPep12_g43,G,n,11
236,SPPep12_g43,G,n,12
237,SPPep12_g43,G,n,13
238,SPPep12_g43,G,n,14
239,SPPep12_g43,G,n,15
240,SPPep12_g43,G,n,16
241,SPPep12_g43,G,n,17
242,SPPep12_g43,G,n,18
243,SPPep12_g43,G,n,19
244,SPPep12_g43,G,n,20
245,SPPep12_g43,G,n,21
246,SPPep12_g43,G,n,22
247,SPPep12_g43,G,n,23
248,SPPep12_g43,G,n,24
249,SPPep12_g43,G,n,25
250,SPPep12_g43,G,n,26
251,SPPep12_g43,G,n,27
252,SPPep12_g43,G,n,28
253,SPPep12_g43,G,n,29
254,SPPep12_g43,G,n,30
255,SPPep12_g43,G,n,31
256,SPPep12_g43,G,n,32
257,SPPep12_g43,G,n,33
258,SPPep12_g43,G,n,34
259,SPPep12_g43,G,n,35
260,SPPep12_g43,G,n,36
261,SPPep12_g43,G,n,37
262,SPPep12_g43,G,n,38
263,SPPep12_g43,G,n,39
264,SPPep12_g43,G,n,40
265,SPPep12_g43,G,n,41
266,SPPep12_g43,G,n,42
267,SPPep12_g43,G,n,43
268,SPPep12_g43,G,n,44
269,SPPep12_g43,G,n,45
270,SPPep12_g43,G,n,46
271,SPPep12_g43,G,n,47
272,SPPep12_g43,G,n,48
273,SPPep12_g43,G,n,49
274,SPPep12_g43,G,n,50
275,SPPep12_g43,G,n,51
276,SPPep12_g43,G,n,52
277,SPPep12_g43,G,n,53
278,SPPep12_g43,G,n,54
279,SPPep12_g43,G,n,55
280,SPPep12_g43,G,n,56
281,SPPep12_g43,G,n,57
282,SPPep12_g43,G,n,58
283,SPPep12_g43,G,n,59
284,SPPep12_g43,G,n,60
285,SPPep12_g43,G,n,61
286,SPPep12_g43,G,n,62
287,SPPep12_g43,G,n,63
288,SPPep12_g43,G,n,64
289,SPPep12_g43,G,n,65
290,SPPep12_g43,G,n,66
291,SPPep12_g43,G,n,67
292,SPPep12_g43,G,n,68
293,SPPep12_g43,G,n,69
294,SPPep12_g43,G,n,70
295,SPPep12_g43,G,n,71
296,SPPep12_g43,G,n,72
297,SPPep12_g43,G,n,73
298,SPPep12_g43,G,n,74
299,SPPep12_g43,G,n,75
300,PPep12_g17_I,G,i,1
301,PPep12_g17_I,G,i,2
302,PPep12_g17_I,G,i,3
303,PPep12_g17_I,G,i,4
304,PPep12_g17_I,G,i,5
305,PPep12_g17_I,G,i,6
306,PPep12_g17_I,G,i,7
307,PPep12_g17_I,G,i,8
308,PPep12_g17_I,G,i,9
309,PPep12_g17_I,G,i,10
310,PPep12_g17_I,G,i,11
311,PPep12_g17_I,G,i,12
312,PPep12_g17_I,G,i,13
313,PPep12_g17_I,G,i,14
314,PPep12_g17_I,G,i,15
315,PPep12_g17_I,G,i,16
316,PPep12_g17_I,G,i,17
317,PPep12_g17_I,G,i,18
318,PPep12_g17_I,G,i,19
319,PPep12_g17_I,G,i,20
320,PPep12_g17_I,G,i,21
321,PPep12_g17_I,G,i,22
322,PPep12_g17_I,G,i,23
323,PPep12_g17_I,G,i,24
324,PPep12_g17_I,G,i,25
325,PPep12_g17_I,G,i,26
326,PPep12_g17_I,G,i,27
327,PPep12_g17_I,G,i,28
328,PPep12_g17_I,G,i,29
329,PPep12_g17_I,G,i,30
330,PPep12_g17_I,G,i,31
331,PPep12_g17_I,G,i,32
332,PPep12_g17_I,G,i,33
333,PPep12_g17_I,G,i,34
334,PPep12_g17_I,G,i,35
335,PPep12_g17_I,G,i,36
336,PPep12_g17_I,G,i,37
337,PPep12_g17_I,G,i,38
338,PPep12_g17_I,G,i,39
339,PPep12_g17_I,G,i,40
340,PPep12_g17_I,G,i,41
341,PPep12_g17_I,G,i,42
342,PPep12_g17_I,G,i,43
343,PPep12_g17_I,G,i,44
344,PPep12_g17_I,G,i,45
345,PPep12_g17_I,G,i,46
346,PPep12_g17_I,G,i,47
347,PPep12_g17_I,G,i,48
348,PPep12_g17_I,G,i,49
349,PPep12_g17_I,G,i,50
350,PPep12_g17_I,G,i,51
351,PPep12_g17_I,G,i,52
352,PPep12_g17_I,G,i,53
353,PPep12_g17_I,G,i,54
354,PPep12_g17_I,G,i,55
355,PPep12_g17_I,G,i,56
356,PPep12_g17_I,G,i,57
357,PPep12_g17_I,G,i,58
358,PPep12_g17_I,G,i,59
359,PPep12_g17_I,G,i,60
360,PPep12_g17_I,G,i,61
361,PPep12_g17_I,G,i,62
362,PPep12_g17_I,G,i,63
363,PPep12_g17_I,G,i,64
364,PPep12_g17_I,G,i,65
365,PPep12_g17_I,G,i,66
366,PPep12_g17_I,G,i,67
367,PPep12_g17_I,G,i,68
368,PPep12_g17_I,G,i,69
369,PPep12_g17_I,G,i,70
370,PPep12_g17_I,G,i,71
371,PPep12_g17_I,G,i,72
372,PPep12_g17_I,G,i,73
373,PPep12_g17_I,G,i,74
374,PPep12_g17_I,G,i,75
375,SPPep12_g90,G,n,1
376,SPPep12_g90,G,n,2
377,SPPep12_g90,G,n,3
378,SPPep12_g90,G,n,4
379,SPPep12_g90,G,n,5
380,SPPep12_g90,G,n,6
381,SPPep12_g90,G,n,7
382,SPPep12_g90,G,n,8
383,SPPep12_g90,G,n,9
384,SPPep12_g90,G,n,10
385,SPPep12_g90,G,n,11
386,SPPep12_g90,G,n,12
387,SPPep12_g90,G,n,13
388,SPPep12_g90,G,n,14
389,SPPep12_g90,G,n,15
390,SPPep12_g90,G,n,16
391,SPPep12_g90,G,n,17
392,SPPep12_g90,G,n,18
393,SPPep12_g90,G,n,19
394,SPPep12_g90,G,n,20
395,SPPep12_g90,G,n,21
396,SPPep12_g90,G,n,22
397,SPPep12_g90,G,n,23
398,SPPep12_g90,G,n,24
399,SPPep12_g90,G,n,25
400,SPPep12_g90,G,n,26
401,SPPep12_g90,G,n,27
402,SPPep12_g90,G,n,28
403,SPPep12_g90,G,n,29
404,SPPep12_g90,G,n,30
405,SPPep12_g90,G,n,31
406,SPPep12_g90,G,n,32
407,SPPep12_g90,G,n,33
408,SPPep12_g90,G,n,34
409,SPPep12_g90,G,n,35
410,SPPep12_g90,G,n,36
411,SPPep12_g90,G,n,37
412,SPPep12_g90,G,n,38
413,SPPep12_g90,G,n,39
414,SPPep12_g90,G,n,40
415,SPPep12_g90,G,n,41
416,SPPep12_g90,G,n,42
417,SPPep12_g90,G,n,43
418,SPPep12_g90,G,n,44
419,SPPep12_g90,G,n,45
420,SPPep12_g90,G,n,46
421,SPPep12_g90,G,n,47
422,SPPep12_g90,G,n,48
423,SPPep12_g90,G,n,49
424,SPPep12_g90,G,n,50
425,SPPep12_g90,G,n,51
426,SPPep12_g90,G,n,52
427,SPPep12_g90,G,n,53
428,SPPep12_g90,G,n,54
429,SPPep12_g90,G,n,55
430,SPPep12_g90,G,n,56
431,SPPep12_g90,G,n,57
432,SPPep12_g90,G,n,58
433,SPPep12_g90,G,n,59
434,SPPep12_g90,G,n,60
435,SPPep12_g90,G,n,61
436,SPPep12_g90,G,n,62
437,SPPep12_g90,G,n,63
438,SPPep12_g90,G,n,64
439,SPPep12_g90,G,n,65
440,SPPep12_g90,G,n,66
441,SPPep12_g90,G,n,67
442,SPPep12_g90,G,n,68
443,SPPep12_g90,G,n,69
444,SPPep12_g90,G,n,70
445,SPPep12_g90,G,n,71
446,SPPep12_g90,G,n,72
447,SPPep12_g90,G,n,73
448,SPPep12_g90,G,n,74
449,SPPep12_g90,G,n,75
450,PPep12_g18_I,G,i,1
451,PPep12_g18_I,G,i,2
452,PPep12_g18_I,G,i,3
453,PPep12_g18_I,G,i,4
454,PPep12_g18_I,G,i,5
455,PPep12_g18_I,G,i,6
456,PPep12_g18_I,G,i,7
457,PPep12_g18_I,G,i,8
458,PPep12_g18_I,G,i,9
459,PPep12_g18_I,G,i,10
460,PPep12_g18_I,G,i,11
461,PPep12_g18_I,G,i,12
462,PPep12_g18_I,G,i,13
463,PPep12_g18_I,G,i,14
464,PPep12_g18_I,G,i,15
465,PPep12_g18_I,G,i,16
466,PPep12_g18_I,G,i,17
467,PPep12_g18_I,G,i,18
468,PPep12_g18_I,G,i,19
469,PPep12_g18_I,G,i,20
470,PPep12_g18_I,G,i,21
471,PPep12_g18_I,G,i,22
472,PPep12_g18_I,G,i,23
473,PPep12_g18_I,G,i,24
474,PPep12_g18_I,G,i,25
475,PPep12_g18_I,G,i,26
476,PPep12_g18_I,G,i,27
477,PPep12_g18_I,G,i,28
478,PPep12_g18_I,G,i,29
479,PPep12_g18_I,G,i,30
480,PPep12_g18_I,G,i,31
481,PPep12_g18_I,G,i,32
482,PPep12_g18_I,G,i,33
483,PPep12_g18_I,G,i,34
484,PPep12_g18_I,G,i,35
485,PPep12_g18_I,G,i,36
486,PPep12_g18_I,G,i,37
487,PPep12_g18_I,G,i,38
488,PPep12_g18_I,G,i,39
489,PPep12_g18_I,G,i,40
490,PPep12_g18_I,G,i,41
491,PPep12_g18_I,G,i,42
492,PPep12_g18_I,G,i,43
493,PPep12_g18_I,G,i,44
494,PPep12_g18_I,G,i,45
495,PPep12_g18_I,G,i,46
496,PPep12_g18_I,G,i,47
497,PPep12_g18_I,G,i,48
498,PPep12_g18_I,G,i,49
499,PPep12_g18_I,G,i,50
500,PPep12_g18_I,G,i,51
501,PPep12_g18_I,G,i,52
502,PPep12_g18_I,G,i,53
503,PPep12_g18_I,G,i,54
504,PPep12_g18_I,G,i,55
505,PPep12_g18_I,G,i,56
506,PPep12_g18_I,G,i,57
507,PPep12_g18_I,G,i,58
508,PPep12_g18_I,G,i,59
509,PPep12_g18_I,G,i,60
510,PPep12_g18_I,G,i,61
511,PPep12_g18_I,G,i,62
512,PPep12_g18_I,G,i,63
513,PPep12_g18_I,G,i,64
514,PPep12_g18_I,G,i,65
515,PPep12_g18_I,G,i,66
516,PPep12_g18_I,G,i,67
517,PPep12_g18_I,G,i,68
518,PPep12_g18_I,G,i,69
519,PPep12_g18_I,G,i,70
520,PPep12_g18_I,G,i,71
521,PPep12_g18_I,G,i,72
522,PPep12_g18_I,G,i,73
523,PPep12_g18_I,G,i,74
524,PPep12_g18_I,G,i,75
525,SPPep12_g49,G,n,1
526,SPPep12_g49,G,n,2
527,SPPep12_g49,G,n,3
528,SPPep12_g49,G,n,4
529,SPPep12_g49,G,n,5
530,SPPep12_g49,G,n,6
531,SPPep12_g49,G,n,7
532,SPPep12_g49,G,n,8
533,SPPep12_g49,G,n,9
534,SPPep12_g49,G,n,10
535,SPPep12_g49,G,n,11
536,SPPep12_g49,G,n,12
537,SPPep12_g49,G,n,13
538,SPPep12_g49,G,n,14
539,SPPep12_g49,G,n,15
540,SPPep12_g49,G,n,16
541,SPPep12_g49,G,n,17
542,SPPep12_g49,G,n,18
543,SPPep12_g49,G,n,19
544,SPPep12_g49,G,n,20
545,SPPep12_g49,G,n,21
546,SPPep12_g49,G,n,22
547,SPPep12_g49,G,n,23
548,SPPep12_g49,G,n,24
549,SPPep12_g49,G,n,25
550,SPPep12_g49,G,n,26
551,SPPep12_g49,G,n,27
552,SPPep12_g49,G,n,28
553,SPPep12_g49,G,n,29
554,SPPep12_g49,G,n,30
555,SPPep12_g49,G,n,31
556,SPPep12_g49,G,n,32
557,SPPep12_g49,G,n,33
558,SPPep12_g49,G,n,34
559,SPPep12_g49,G,n,35
560,SPPep12_g49,G,n,36
561,SPPep12_g49,G,n,37
562,SPPep12_g49,G,n,38
563,SPPep12_g49,G,n,39
564,SPPep12_g49,G,n,40
565,SPPep12_g49,G,n,41
566,SPPep12_g49,G,n,42
567,SPPep12_g49,G,n,43
568,SPPep12_g49,G,n,44
569,SPPep12_g49,G,n,45
570,SPPep12_g49,G,n,46
571,SPPep12_g49,G,n,47
572,SPPep12_g49,G,n,48
573,SPPep12_g49,G,n,49
574,SPPep12_g49,G,n,50
575,SPPep12_g49,G,n,51
576,SPPep12_g49,G,n,52
577,SPPep12_g49,G,n,53
578,SPPep12_g49,G,n,54
579,SPPep12_g49,G,n,55
580,SPPep12_g49,G,n,56
581,SPPep12_g49,G,n,57
582,SPPep12_g49,G,n,58
583,SPPep12_g49,G,n,59
584,SPPep12_g49,G,n,60
585,SPPep12_g49,G,n,61
586,SPPep12_g49,G,n,62
587,SPPep12_g49,G,n,63
588,SPPep12_g49,G,n,64
589,SPPep12_g49,G,n,65
590,SPPep12_g49,G,n,66
591,SPPep12_g49,G,n,67
592,SPPep12_g49,G,n,68
593,SPPep12_g49,G,n,69
594,SPPep12_g49,G,n,70
595,SPPep12_g49,G,n,71
596,SPPep12_g49,G,n,72
597,SPPep12_g49,G,n,73
598,SPPep12_g49,G,n,74
599,SPPep12_g49,G,n,75
600,SPPep12_g68,G,n,1
601,SPPep12_g68,G,n,2
602,SPPep12_g68,G,n,3
603,SPPep12_g68,G,n,4
604,SPPep12_g68,G,n,5
605,SPPep12_g68,G,n,6
606,SPPep12_g68,G,n,7
607,SPPep12_g68,G,n,8
608,SPPep12_g68,G,n,9
609,SPPep12_g68,G,n,10
610,SPPep12_g68,G,n,11
611,SPPep12_g68,G,n,12
612,SPPep12_g68,G,n,13
613,SPPep12_g68,G,n,14
614,SPPep12_g68,G,n,15
615,SPPep12_g68,G,n,16
616,SPPep12_g68,G,n,17
617,SPPep12_g68,G,n,18
618,SPPep12_g68,G,n,19
619,SPPep12_g68,G,n,20
620,SPPep12_g68,G,n,21
621,SPPep12_g68,G,n,22
622,SPPep12_g68,G,n,23
623,SPPep12_g68,G,n,24
624,SPPep12_g68,G,n,25
625,SPPep12_g68,G,n,26
626,SPPep12_g68,G,n,27
627,SPPep12_g68,G,n,28
628,SPPep12_g68,G,n,29
629,SPPep12_g68,G,n,30
630,SPPep12_g68,G,n,31
631,SPPep12_g68,G,n,32
632,SPPep12_g68,G,n,33
633,SPPep12_g68,G,n,34
634,SPPep12_g68,G,n,35
635,SPPep12_g68,G,n,36
636,SPPep12_g68,G,n,37
637,SPPep12_g68,G,n,38
638,SPPep12_g68,G,n,39
639,SPPep12_g68,G,n,40
640,SPPep12_g68,G,n,41
641,SPPep12_g68,G,n,42
642,SPPep12_g68,G,n,43
643,SPPep12_g68,G,n,44
644,SPPep12_g68,G,n,45
645,SPPep12_g68,G,n,46
646,SPPep12_g68,G,n,47
647,SPPep12_g68,G,n,48
648,SPPep12_g68,G,n,49
649,SPPep12_g68,G,n,50
650,SPPep12_g68,G,n,51
651,SPPep12_g68,G,n,52
652,SPPep12_g68,G,n,53
653,SPPep12_g68,G,n,54
654,SPPep12_g68,G,n,55
655,SPPep12_g68,G,n,56
656,SPPep12_g68,G,n,57
657,SPPep12_g68,G,n,58
658,SPPep12_g68,G,n,59
659,SPPep12_g68,G,n,60
660,SPPep12_g68,G,n,61
661,SPPep12_g68,G,n,62
662,SPPep12_g68,G,n,63
663,SPPep12_g68,G,n,64
664,SPPep12_g68,G,n,65
665,SPPep12_g68,G,n,66
666,SPPep12_g68,G,n,67
667,SPPep12_g68,G,n,68
668,SPPep12_g68,G,n,69
669,SPPep12_g68,G,n,70
670,SPPep12_g68,G,n,71
671,SPPep12_g68,G,n,72
672,SPPep12_g68,G,n,73
673,SPPep12_g68,G,n,74
674,SPPep12_g68,G,n,75
675,SPPep12_g95,G,n,1
676,SPPep12_g95,G,n,2
677,SPPep12_g95,G,n,3
678,SPPep12_g95,G,n,4
679,SPPep12_g95,G,n,5
680,SPPep12_g95,G,n,6
681,SPPep12_g95,G,n,7
682,SPPep12_g95,G,n,8
683,SPPep12_g95,G,n,9
684,SPPep12_g95,G,n,10
685,SPPep12_g95,G,n,11
686,SPPep12_g95,G,n,12
687,SPPep12_g95,G,n,13
688,SPPep12_g95,G,n,14
689,SPPep12_g95,G,n,15
690,SPPep12_g95,G,n,16
691,SPPep12_g95,G,n,17
692,SPPep12_g95,G,n,18
693,SPPep12_g95,G,n,19
694,SPPep12_g95,G,n,20
695,SPPep12_g95,G,n,21
696,SPPep12_g95,G,n,22
697,SPPep12_g95,G,n,23
698,SPPep12_g95,G,n,24
699,SPPep12_g95,G,n,25
700,SPPep12_g95,G,n,26
701,SPPep12_g95,G,n,27
702,SPPep12_g95,G,n,28
703,SPPep12_g95,G,n,29
704,SPPep12_g95,G,n,30
705,SPPep12_g95,G,n,31
706,SPPep12_g95,G,n,32
707,SPPep12_g95,G,n,33
708,SPPep12_g95,G,n,34
709,SPPep12_g95,G,n,35
710,SPPep12_g95,G,n,36
711,SPPep12_g95,G,n,37
712,SPPep12_g95,G,n,38
713,SPPep12_g95,G,n,39
714,SPPep12_g95,G,n,40
715,SPPep12_g95,G,n,41
716,SPPep12_g95,G,n,42
717,SPPep12_g95,G,n,43
718,SPPep12_g95,G,n,44
719,SPPep12_g95,G,n,45
720,SPPep12_g95,G,n,46
721,SPPep12_g95,G,n,47
722,SPPep12_g95,G,n,48
723,SPPep12_g95,G,n,49
724,SPPep12_g95,G,n,50
725,SPPep12_g95,G,n,51
726,SPPep12_g95,G,n,52
727,SPPep12_g95,G,n,53
728,SPPep12_g95,G,n,54
729,SPPep12_g95,G,n,55
730,SPPep12_g95,G,n,56
731,SPPep12_g95,G,n,57
732,SPPep12_g95,G,n,58
733,SPPep12_g95,G,n,59
734,SPPep12_g95,G,n,60
735,SPPep12_g95,G,n,61
736,SPPep12_g95,G,n,62
737,SPPep12_g95,G,n,63
738,SPPep12_g95,G,n,64
739,SPPep12_g95,G,n,65
740,SPPep12_g95,G,n,66
741,SPPep12_g95,G,n,67
742,SPPep12_g95,G,n,68
743,SPPep12_g95,G,n,69
744,SPPep12_g95,G,n,70
745,SPPep12_g95,G,n,71
746,SPPep12_g95,G,n,72
747,SPPep12_g95,G,n,73
748,SPPep12_g95,G,n,74
749,SPPep12_g95,G,n,75
750,SPPep12_g98,G,n,1
751,SPPep12_g98,G,n,2
752,SPPep12_g98,G,n,3
753,SPPep12_g98,G,n,4
754,SPPep12_g98,G,n,5
755,SPPep12_g98,G,n,6
756,SPPep12_g98,G,n,7
757,SPPep12_g98,G,n,8
758,SPPep12_g98,G,n,9
759,SPPep12_g98,G,n,10
760,SPPep12_g98,G,n,11
761,SPPep12_g98,G,n,12
762,SPPep12_g98,G,n,13
763,SPPep12_g98,G,n,14
764,SPPep12_g98,G,n,15
765,SPPep12_g98,G,n,16
766,SPPep12_g98,G,n,17
767,SPPep12_g98,G,n,18
768,SPPep12_g98,G,n,19
769,SPPep12_g98,G,n,20
770,SPPep12_g98,G,n,21
771,SPPep12_g98,G,n,22
772,SPPep12_g98,G,n,23
773,SPPep12_g98,G,n,24
774,SPPep12_g98,G,n,25
775,SPPep12_g98,G,n,26
776,SPPep12_g98,G,n,27
777,SPPep12_g98,G,n,28
778,SPPep12_g98,G,n,29
779,SPPep12_g98,G,n,30
780,SPPep12_g98,G,n,31
781,SPPep12_g98,G,n,32
782,SPPep12_g98,G,n,33
783,SPPep12_g98,G,n,34
784,SPPep12_g98,G,n,35
785,SPPep12_g98,G,n,36
786,SPPep12_g98,G,n,37
787,SPPep12_g98,G,n,38
788,SPPep12_g98,G,n,39
789,SPPep12_g98,G,n,40
790,SPPep12_g98,G,n,41
791,SPPep12_g98,G,n,42
792,SPPep12_g98,G,n,43
793,SPPep12_g98,G,n,44
794,SPPep12_g98,G,n,45
795,SPPep12_g98,G,n,46
796,SPPep12_g98,G,n,47
797,SPPep12_g98,G,n,48
798,SPPep12_g98,G,n,49
799,SPPep12_g98,G,n,50
800,SPPep12_g98,G,n,51
801,SPPep12_g98,G,n,52
802,SPPep12_g98,G,n,53
803,SPPep12_g98,G,n,54
804,SPPep12_g98,G,n,55
805,SPPep12_g98,G,n,56
806,SPPep12_g98,G,n,57
807,SPPep12_g98,G,n,58
808,SPPep12_g98,G,n,59
809,SPPep12_g98,G,n,60
810,SPPep12_g98,G,n,61
811,SPPep12_g98,G,n,62
812,SPPep12_g98,G,n,63
