id,speaker,label
SBep6_d361-I,d,I
SBep2_d524-I,d,I
SBep23_d1037-N,d,N
SBep21_d1651-N,d,N
SBep23_d386-I,d,I
SBep21_d1681-I,d,I
SBep6_d413-N,d,N
SBep21_d1936-I,d,I
SBep23_d1453-I,d,I
SBep6_d22-N,d,N
SBep2_d576-N,d,N
SBep6_d1034-I,d,I
SBep28_d48-I,d,I
SBep23_d1357-N,d,N
SBep2_d561-N,d,N
SBep21_d174-N,d,N
SBep28_d466-N,d,N
SBep23_d1518-N,d,N
SBep21_d187-I,d,I
SBep2_d185-I,d,I
SBep28_d17-N,d,N
SBep2_d164-I,d,I
SBep2_d228-I,d,I
SBep2_d153-I,d,I
SBep23_d699-I,d,I
SBep6_d558-I,d,I
SBep23_d120-I,d,I
SBep6_d567-N,d,N
SBep6_d262-I,d,I
SBep2_d165-I,d,I
SBep21_d1122-I,d,I
SBep21_d321-I,d,I
SBep2_d408-N,d,N
SBep21_d1525-N,d,N
SBep6_d352-I,d,I
SBep23_d923-N,d,N
SBep21_d1701-I,d,I
SBep6_d163-N,d,N
SBep21_d222-N,d,N
SBep28_d442-N,d,N
SBep23_d124-I,d,I
SBep28_d183-N,d,N
SBep21_d1286-N,d,N
SBep21_d233-N,d,N
SBep23_d1465-N,d,N
SBep21_d569-I,d,I
SBep6_d979-I,d,I
SBep23_d453-I,d,I
SBep2_d611-N,d,N
SBep6_d646-I,d,I
SBep23_d1161-N,d,N
SBep6_d1036-I,d,I
SBep21_d1867-I,d,I
SBep23_d683-N,d,N
SBep21_d550-I,d,I
SBep21_d476-N,d,N
SBep2_d564-N,d,N
SBep6_d634-N,d,N
SBep21_d1158-N,d,N
SBep21_d923-I,d,I
SBep6_d130-I,d,I
SBep2_d337-I,d,I
SBep6_d934-N,d,N
SBep28_d172-I,d,I
SBep28_d263-I,d,I
SBep2_d111-I,d,I
SBep21_d608-I,d,I
SBep6_d312-I,d,I
SBep6_d482-N,d,N
SBep6_d356-I,d,I
SBep23_d145-I,d,I
SBep21_d319-I,d,I
SBep21_d344-N,d,N
SBep6_d199-I,d,I
SBep21_d762-I,d,I
SBep21_d669-I,d,I
SBep21_d438-N,d,N
SBep21_d513-N,d,N
SBep21_d1531-N,d,N
SBep21_d500-I,d,I
SBep21_d691-I,d,I
SBep21_d220-N,d,N
SBep6_d611-N,d,N
SBep21_d1205-N,d,N
SBep21_d792-I,d,I
SBep6_d385-I,d,I
SBep21_d1070-I,d,I
SBep21_d582-N,d,N
SBep23_d1039-N,d,N
SBep21_d458-I,d,I
SBep21_d1003-I,d,I
SBep21_d237-I,d,I
SBep28_d104-I,d,I
SBep21_d615-I,d,I
SBep2_d271-I,d,I
SBep21_d477-N,d,N
SBep6_d759-I,d,I
SBep21_d1159-N,d,N
SBep6_d710-I,d,I
SBep23_d523-N,d,N
SBep21_d1955-I,d,I
SBep23_d1002-N,d,N
SBep6_d948-N,d,N
SBep28_d138-N,d,N
SBep6_d976-N,d,N
SBep2_d568-N,d,N
SBep28_d473-I,d,I
SBep28_d109-N,d,N
SBep28_d583-N,d,N
SBep23_d870-I,d,I
SBep6_d123-I,d,I
SBep21_d388-I,d,I
SBep28_d527-I,d,I
SBep2_d625-N,d,N
SBep23_d149-N,d,N
SBep2_d198-I,d,I
SBep21_d474-I,d,I
SBep2_d413-N,d,N
SBep21_d1813-N,d,N
SBep23_d741-N,d,N
SBep28_d215-N,d,N
SBep21_d1906-I,d,I
SBep21_d1540-N,d,N
SBep23_d450-N,d,N
SBep21_d1562-I,d,I
SBep23_d63-I,d,I
SBep23_d1153-N,d,N
SBep23_d1468-N,d,N
SBep21_d699-I,d,I
SBep21_d1553-N,d,N
SBep6_d40-I,d,I
SBep6_d424-I,d,I
SBep2_d95-N,d,N
SBep23_d570-N,d,N
SBep2_d360-N,d,N
SBep2_d343-I,d,I
SBep6_d861-N,d,N
SBep21_d108-I,d,I
SBep21_d745-I,d,I
SBep21_d123-I,d,I
SBep6_d83-I,d,I
SBep21_d1338-N,d,N
SBep21_d241-N,d,N
SBep21_d275-N,d,N
SBep6_d1039-I,d,I
SBep6_d61-I,d,I
SBep28_d586-N,d,N
SBep21_d286-I,d,I
SBep2_d72-I,d,I
SBep21_d653-N,d,N
SBep6_d136-I,d,I
SBep21_d1565-I,d,I
SBep2_d159-N,d,N
SBep23_d45-I,d,I
SBep21_d1772-N,d,N
SBep23_d1378-N,d,N
SBep21_d1378-I,d,I
SBep6_d53-I,d,I
SBep2_d79-I,d,I
SBep21_d1020-N,d,N
SBep23_d1261-N,d,N
SBep2_d318-I,d,I
SBep2_d307-N,d,N
SBep23_d1045-N,d,N
SBep6_d713-I,d,I
SBep21_d386-I,d,I
SBep2_d633-I,d,I
SBep21_d390-I,d,I
SBep23_d432-N,d,N
SBep6_d320-N,d,N
SBep6_d1019-I,d,I
SBep6_d905-I,d,I
SBep21_d917-I,d,I
SBep28_d322-N,d,N
SBep21_d1262-I,d,I
SBep2_d18-N,d,N
SBep23_d519-N,d,N
SBep6_d1060-N,d,N
SBep6_d642-N,d,N
SBep21_d1250-I,d,I
SBep28_d197-I,d,I
SBep21_d1632-I,d,I
SBep2_d458-N,d,N
SBep23_d783-I,d,I
SBep21_d492-N,d,N
SBep21_d200-I,d,I
SBep21_d159-I,d,I
SBep23_d499-N,d,N
SBep6_d635-I,d,I
SBep2_d452-I,d,I
SBep28_d252-N,d,N
SBep23_d318-I,d,I
SBep21_d870-I,d,I
SBep6_d1054-I,d,I
SBep21_d1438-N,d,N
SBep23_d670-N,d,N
SBep21_d888-I,d,I
SBep2_d120-I,d,I
SBep6_d344-I,d,I
SBep6_d1001-I,d,I
SBep23_d620-I,d,I
SBep23_d1332-N,d,N
SBep21_d495-I,d,I
SBep21_d1666-I,d,I
SBep23_d541-N,d,N
SBep23_d89-N,d,N
SBep21_d1560-N,d,N
SBep2_d116-N,d,N
SBep21_d1822-I,d,I
SBep23_d381-I,d,I
SBep21_d1478-N,d,N
SBep21_d537-N,d,N
SBep2_d618-I,d,I
SBep28_d655-I,d,I
SBep23_d1474-I,d,I
SBep28_d720-I,d,I
SBep21_d395-I,d,I
SBep6_d663-I,d,I
SBep6_d693-I,d,I
SBep23_d1370-N,d,N
SBep23_d408-I,d,I
SBep28_d526-I,d,I
SBep28_d505-N,d,N
SBep2_d398-N,d,N
SBep6_d794-N,d,N
SBep28_d653-N,d,N
SBep23_d1242-N,d,N
SBep2_d269-N,d,N
SBep2_d379-N,d,N
SBep6_d961-N,d,N
SBep2_d407-N,d,N
SBep21_d831-I,d,I
SBep2_d36-N,d,N
SBep21_d1851-N,d,N
SBep23_d454-I,d,I
SBep21_d1471-I,d,I
SBep21_d710-N,d,N
SBep23_d148-N,d,N
SBep23_d1526-N,d,N
SBep28_d153-I,d,I
SBep23_d342-I,d,I
SBep21_d1467-I,d,I
SBep21_d404-I,d,I
SBep23_d691-I,d,I
SBep21_d1846-I,d,I
SBep21_d1006-N,d,N
SBep23_d900-N,d,N
SBep28_d591-I,d,I
SBep23_d818-N,d,N
SBep23_d698-I,d,I
SBep21_d193-N,d,N
SBep23_d271-I,d,I
SBep21_d782-I,d,I
SBep21_d1639-I,d,I
SBep2_d71-I,d,I
SBep23_d984-N,d,N
SBep21_d1247-I,d,I
SBep21_d1355-N,d,N
SBep6_d135-I,d,I
SBep2_d215-I,d,I
SBep2_d241-I,d,I
SBep2_d626-I,d,I
SBep2_d365-N,d,N
SBep2_d327-N,d,N
SBep23_d566-N,d,N
SBep23_d1473-I,d,I
SBep2_d492-I,d,I
SBep2_d146-N,d,N
SBep2_d526-I,d,I
SBep2_d182-I,d,I
SBep28_d221-I,d,I
SBep6_d437-I,d,I
SBep2_d148-N,d,N
SBep21_d1303-I,d,I
SBep21_d1623-I,d,I
SBep6_d688-I,d,I
SBep21_d380-I,d,I
SBep6_d143-N,d,N
SBep21_d1466-I,d,I
SBep21_d1494-I,d,I
SBep2_d202-N,d,N
SBep2_d238-I,d,I
SBep2_d480-N,d,N
SBep21_d637-I,d,I
SBep6_d257-I,d,I
SBep2_d437-I,d,I
SBep28_d491-N,d,N
SBep21_d763-I,d,I
SBep21_d1568-I,d,I
SBep28_d173-I,d,I
SBep6_d191-I,d,I
SBep21_d473-I,d,I
SBep21_d1527-N,d,N
SBep6_d197-I,d,I
SBep2_d309-I,d,I
SBep2_d529-I,d,I
SBep21_d1769-I,d,I
SBep21_d1665-I,d,I
SBep6_d23-I,d,I
SBep6_d652-N,d,N
SBep6_d922-I,d,I
SBep21_d905-I,d,I
SBep21_d335-I,d,I
SBep21_d1718-N,d,N
SBep6_d837-I,d,I
SBep6_d441-I,d,I
SBep21_d938-I,d,I
SBep6_d54-I,d,I
SBep2_d151-I,d,I
SBep23_d118-I,d,I
SBep21_d270-I,d,I
SBep2_d172-N,d,N
SBep2_d519-I,d,I
SBep21_d803-I,d,I
SBep23_d753-N,d,N
SBep23_d1051-I,d,I
SBep6_d371-N,d,N
SBep6_d895-N,d,N
SBep21_d785-N,d,N
SBep6_d110-I,d,I
SBep2_d26-N,d,N
SBep23_d532-I,d,I
SBep23_d230-I,d,I
SBep23_d200-I,d,I
SBep21_d1526-N,d,N
SBep28_d614-N,d,N
SBep21_d1499-I,d,I
SBep23_d1324-N,d,N
SBep21_d1435-I,d,I
SBep21_d21-I,d,I
SBep21_d1477-N,d,N
SBep21_d150-I,d,I
SBep6_d185-I,d,I
SBep21_d298-I,d,I
SBep2_d548-N,d,N
SBep23_d513-N,d,N
SBep23_d550-N,d,N
SBep21_d619-I,d,I
SBep6_d886-N,d,N
SBep28_d363-I,d,I
SBep28_d513-N,d,N
SBep21_d1602-N,d,N
SBep23_d1201-I,d,I
SBep2_d301-I,d,I
SBep6_d538-N,d,N
SBep6_d855-I,d,I
SBep6_d221-I,d,I
SBep21_d408-I,d,I
SBep6_d451-N,d,N
SBep2_d608-N,d,N
SBep23_d580-I,d,I
SBep23_d1422-N,d,N
SBep2_d630-I,d,I
SBep23_d624-I,d,I
SBep2_d471-I,d,I
SBep21_d1925-I,d,I
SBep21_d60-I,d,I
SBep28_d71-I,d,I
SBep21_d1313-I,d,I
SBep6_d124-I,d,I
SBep6_d56-I,d,I
SBep23_d1430-N,d,N
SBep23_d878-N,d,N
SBep21_d504-I,d,I
SBep2_d469-I,d,I
SBep23_d1445-N,d,N
SBep21_d1490-I,d,I
SBep21_d907-I,d,I
SBep21_d871-I,d,I
SBep21_d1375-N,d,N
SBep28_d673-I,d,I
SBep23_d771-N,d,N
SBep23_d592-I,d,I
SBep23_d1335-I,d,I
SBep23_d1318-I,d,I
SBep6_d884-N,d,N
SBep6_d844-I,d,I
SBep6_d605-N,d,N
SBep23_d406-I,d,I
SBep28_d120-I,d,I
SBep23_d567-N,d,N
SBep6_d1062-I,d,I
SBep6_d405-I,d,I
SBep6_d265-I,d,I
SBep21_d297-I,d,I
SBep21_d1658-I,d,I
SBep23_d411-I,d,I
SBep23_d22-I,d,I
SBep23_d502-N,d,N
SBep21_d1646-I,d,I
SBep2_d143-I,d,I
SBep21_d138-I,d,I
SBep2_d540-I,d,I
SBep23_d1138-N,d,N
SBep6_d217-N,d,N
SBep21_d1800-N,d,N
SBep23_d1260-N,d,N
SBep28_d580-I,d,I
SBep2_d80-I,d,I
SBep28_d681-I,d,I
SBep6_d890-I,d,I
SBep23_d146-N,d,N
SBep21_d1818-I,d,I
SBep21_d1476-I,d,I
SBep2_d303-I,d,I
SBep2_d359-N,d,N
SBep6_d664-I,d,I
SBep2_d167-N,d,N
SBep6_d445-I,d,I
SBep2_d74-N,d,N
SBep28_d124-I,d,I
SBep21_d1208-N,d,N
SBep21_d502-I,d,I
SBep23_d871-I,d,I
SBep21_d616-I,d,I
SBep6_d440-I,d,I
SBep6_d238-I,d,I
SBep6_d473-N,d,N
SBep23_d142-I,d,I
SBep21_d1537-N,d,N
SBep21_d255-N,d,N
SBep2_d431-N,d,N
SBep6_d1004-I,d,I
SBep23_d27-I,d,I
SBep6_d851-I,d,I
SBep21_d1447-I,d,I
SBep28_d535-I,d,I
SBep6_d354-I,d,I
SBep6_d1009-N,d,N
SBep23_d1280-N,d,N
SBep21_d247-I,d,I
SBep23_d1514-N,d,N
SBep21_d558-I,d,I
SBep21_d1189-N,d,N
SBep6_d58-I,d,I
SBep23_d569-N,d,N
SBep2_d42-N,d,N
SBep6_d178-I,d,I
SBep2_d124-I,d,I
SBep21_d1908-I,d,I
SBep21_d332-I,d,I
SBep23_d765-N,d,N
SBep23_d43-I,d,I
SBep21_d1820-I,d,I
SBep2_d451-I,d,I
SBep6_d337-I,d,I
SBep23_d335-I,d,I
SBep6_d555-I,d,I
SBep28_d220-I,d,I
SBep23_d1521-I,d,I
SBep21_d393-I,d,I
SBep23_d354-I,d,I
SBep6_d310-I,d,I
SBep21_d278-I,d,I
SBep28_d190-N,d,N
SBep23_d1009-I,d,I
SBep6_d249-I,d,I
SBep21_d1598-I,d,I
SBep21_d624-I,d,I
SBep21_d1675-I,d,I
SBep23_d743-N,d,N
SBep6_d402-I,d,I
SBep23_d421-I,d,I
SBep23_d631-N,d,N
SBep23_d465-N,d,N
SBep21_d471-I,d,I
SBep6_d467-N,d,N
SBep23_d829-N,d,N
SBep21_d288-I,d,I
SBep21_d98-I,d,I
SBep28_d294-I,d,I
SBep6_d258-I,d,I
SBep6_d599-N,d,N
SBep6_d849-I,d,I
SBep21_d1837-I,d,I
SBep2_d488-N,d,N
SBep23_d510-N,d,N
SBep21_d1644-I,d,I
SBep23_d1101-N,d,N
SBep23_d1287-N,d,N
SBep21_d719-N,d,N
SBep23_d267-N,d,N
SBep21_d1857-N,d,N
SBep21_d563-I,d,I
SBep21_d1880-I,d,I
SBep2_d396-N,d,N
SBep23_d1128-I,d,I
SBep2_d102-N,d,N
SBep21_d1389-N,d,N
SBep28_d664-I,d,I
SBep2_d217-I,d,I
SBep23_d1379-N,d,N
SBep21_d1367-N,d,N
SBep6_d1032-I,d,I
SBep23_d1402-N,d,N
SBep21_d412-I,d,I
SBep6_d21-N,d,N
SBep23_d748-N,d,N
SBep28_d118-I,d,I
SBep6_d969-N,d,N
SBep21_d1713-N,d,N
SBep21_d743-I,d,I
SBep23_d75-I,d,I
SBep21_d1601-N,d,N
SBep21_d372-I,d,I
SBep23_d1483-N,d,N
SBep21_d1135-I,d,I
SBep2_d354-N,d,N
SBep23_d1022-N,d,N
SBep21_d347-N,d,N
SBep21_d1422-N,d,N
SBep23_d897-N,d,N
SBep6_d400-I,d,I
SBep2_d64-N,d,N
SBep6_d281-I,d,I
SBep23_d872-I,d,I
SBep6_d534-N,d,N
SBep6_d915-N,d,N
SBep21_d784-I,d,I
SBep6_d678-N,d,N
SBep23_d1349-I,d,I
SBep23_d60-I,d,I
SBep21_d555-I,d,I
SBep21_d132-N,d,N
SBep23_d1144-N,d,N
SBep21_d988-N,d,N
SBep2_d273-I,d,I
SBep28_d643-I,d,I
SBep28_d432-N,d,N
SBep28_d246-N,d,N
SBep2_d442-I,d,I
SBep6_d152-I,d,I
SBep6_d174-N,d,N
SBep6_d736-I,d,I
SBep6_d213-N,d,N
SBep2_d225-I,d,I
SBep21_d1216-I,d,I
SBep6_d859-N,d,N
SBep6_d430-I,d,I
SBep21_d152-I,d,I
SBep2_d253-N,d,N
SBep28_d390-N,d,N
SBep2_d76-N,d,N
SBep21_d202-I,d,I
SBep28_d730-I,d,I
SBep23_d456-I,d,I
SBep2_d411-N,d,N
SBep23_d525-N,d,N
SBep21_d1199-N,d,N
SBep6_d738-N,d,N
SBep21_d1909-I,d,I
SBep21_d1432-I,d,I
SBep21_d1587-I,d,I
SBep21_d1634-I,d,I
SBep21_d948-I,d,I
SBep21_d185-N,d,N
SBep28_d44-N,d,N
SBep21_d800-I,d,I
SBep28_d96-I,d,I
SBep28_d642-I,d,I
SBep21_d198-I,d,I
SBep23_d315-I,d,I
SBep21_d885-I,d,I
SBep2_d472-N,d,N
SBep21_d635-I,d,I
SBep28_d156-I,d,I
SBep23_d947-N,d,N
SBep23_d1354-I,d,I
SBep28_d665-I,d,I
SBep23_d467-N,d,N
SBep23_d1079-I,d,I
SBep6_d761-I,d,I
SBep6_d1044-I,d,I
SBep21_d1699-I,d,I
SBep28_d94-I,d,I
SBep28_d223-I,d,I
SBep6_d341-I,d,I
SBep23_d1352-I,d,I
SBep23_d66-I,d,I
SBep6_d540-I,d,I
SBep21_d1366-N,d,N
SBep23_d385-I,d,I
SBep21_d1528-N,d,N
SBep23_d1167-I,d,I
SBep6_d261-I,d,I
SBep6_d938-I,d,I
SBep6_d614-I,d,I
SBep21_d860-I,d,I
SBep21_d1923-I,d,I
SBep6_d956-N,d,N
SBep2_d227-I,d,I
SBep21_d40-I,d,I
SBep2_d250-I,d,I
SBep21_d1145-N,d,N
SBep21_d1898-I,d,I
SBep23_d789-I,d,I
SBep28_d639-N,d,N
SBep21_d246-I,d,I
SBep2_d306-N,d,N
SBep23_d419-I,d,I
SBep2_d372-I,d,I
SBep23_d281-N,d,N
SBep6_d193-I,d,I
SBep28_d581-N,d,N
SBep23_d1286-N,d,N
SBep6_d294-I,d,I
SBep21_d1684-I,d,I
SBep21_d373-I,d,I
SBep6_d43-I,d,I
SBep6_d752-I,d,I
SBep21_d778-N,d,N
SBep23_d439-N,d,N
SBep21_d1357-I,d,I
SBep23_d1114-N,d,N
SBep23_d95-I,d,I
SBep2_d335-I,d,I
SBep23_d1341-I,d,I
SBep2_d574-N,d,N
SBep28_d431-I,d,I
SBep6_d165-N,d,N
SBep21_d1319-I,d,I
SBep6_d207-I,d,I
SBep6_d175-N,d,N
SBep21_d169-I,d,I
SBep6_d299-I,d,I
SBep21_d1328-I,d,I
SBep23_d1330-N,d,N
SBep2_d567-N,d,N
SBep23_d498-I,d,I
SBep23_d299-N,d,N
SBep21_d1264-I,d,I
SBep6_d708-I,d,I
SBep21_d891-I,d,I
SBep6_d834-I,d,I
SBep28_d462-N,d,N
SBep23_d1451-N,d,N
SBep21_d84-I,d,I
SBep21_d823-I,d,I
SBep21_d931-I,d,I
SBep21_d1316-I,d,I
SBep6_d323-N,d,N
SBep21_d692-I,d,I
SBep6_d393-I,d,I
SBep6_d718-I,d,I
SBep21_d1009-I,d,I
SBep23_d1069-N,d,N
SBep28_d499-N,d,N
SBep21_d556-I,d,I
SBep21_d996-I,d,I
SBep28_d689-I,d,I
SBep2_d597-I,d,I
SBep6_d993-N,d,N
SBep21_d1513-I,d,I
SBep2_d4-I,d,I
SBep21_d623-I,d,I
SBep23_d578-N,d,N
SBep6_d391-I,d,I
SBep6_d695-I,d,I
SBep23_d1497-I,d,I
SBep21_d1501-I,d,I
SBep21_d560-I,d,I
SBep21_d1005-N,d,N
SBep21_d634-I,d,I
SBep21_d992-N,d,N
SBep23_d297-N,d,N
SBep23_d113-I,d,I
SBep6_d236-N,d,N
SBep6_d983-I,d,I
SBep2_d377-N,d,N
SBep28_d340-N,d,N
SBep6_d903-I,d,I
SBep6_d542-I,d,I
SBep21_d1483-I,d,I
SBep21_d1563-I,d,I
SBep2_d573-I,d,I
SBep28_d502-N,d,N
SBep6_d775-I,d,I
SBep23_d440-N,d,N
SBep23_d534-N,d,N
SBep28_d452-I,d,I
SBep2_d389-I,d,I
SBep23_d38-I,d,I
SBep23_d793-I,d,I
SBep23_d1292-I,d,I
SBep23_d539-N,d,N
SBep2_d244-I,d,I
SBep21_d1882-I,d,I
SBep21_d1223-N,d,N
SBep21_d402-I,d,I
SBep6_d650-I,d,I
SBep21_d1153-I,d,I
SBep21_d1305-I,d,I
SBep28_d23-I,d,I
SBep21_d738-I,d,I
SBep6_d789-N,d,N
SBep21_d1613-N,d,N
SBep2_d39-N,d,N
SBep21_d1546-N,d,N
SBep6_d531-I,d,I
SBep2_d537-I,d,I
SBep6_d488-I,d,I
SBep23_d1259-N,d,N
SBep6_d524-N,d,N
SBep2_d133-I,d,I
SBep23_d1166-I,d,I
SBep21_d1037-I,d,I
SBep21_d1585-I,d,I
SBep6_d817-I,d,I
SBep28_d93-N,d,N
SBep2_d45-N,d,N
SBep23_d444-N,d,N
SBep28_d339-N,d,N
SBep21_d979-N,d,N
SBep6_d687-N,d,N
SBep28_d145-N,d,N
SBep2_d510-N,d,N
SBep23_d67-I,d,I
SBep21_d696-I,d,I
SBep21_d732-I,d,I
SBep28_d601-N,d,N
SBep2_d315-N,d,N
SBep6_d62-I,d,I
SBep23_d848-N,d,N
SBep21_d128-I,d,I
SBep23_d1434-I,d,I
SBep6_d187-I,d,I
SBep28_d337-N,d,N
SBep2_d583-N,d,N
SBep21_d375-I,d,I
SBep21_d277-I,d,I
SBep23_d582-I,d,I
SBep21_d279-I,d,I
SBep21_d1888-I,d,I
SBep23_d1372-N,d,N
