id,speaker,label
SBep28_c248-I,c,I
SBep21_c1821-I,c,I
SBep21_c1678-N,c,N
SBep2_c299-N,c,N
SBep6_c102-N,c,N
SBep2_c534-I,c,I
SBep28_c287-N,c,N
SBep28_c696-I,c,I
SBep6_c1058-N,c,N
SBep6_c26-I,c,I
SBep6_c626-N,c,N
SBep28_c34-N,c,N
SBep21_c327-I,c,I
SBep23_c112-I,c,I
SBep6_c485-I,c,I
SBep23_c461-N,c,N
SBep28_c135-N,c,N
SBep28_c423-N,c,N
SBep28_c174-I,c,I
SBep21_c1808-N,c,N
SBep21_c65-I,c,I
SBep21_c470-I,c,I
SBep6_c190-I,c,I
SBep21_c1398-I,c,I
SBep6_c602-N,c,N
SBep21_c1204-N,c,N
SBep21_c1858-N,c,N
SBep21_c845-N,c,N
SBep21_c759-I,c,I
SBep21_c330-I,c,I
SBep21_c248-I,c,I
SBep21_c754-N,c,N
SBep21_c564-I,c,I
SBep2_c44-N,c,N
SBep6_c141-I,c,I
SBep21_c1334-I,c,I
SBep23_c979-N,c,N
SBep21_c980-I,c,I
SBep28_c149-N,c,N
SBep28_c588-N,c,N
SBep21_c167-I,c,I
SBep23_c924-N,c,N
SBep6_c527-I,c,I
SBep2_c556-N,c,N
SBep21_c1544-I,c,I
SBep21_c660-N,c,N
SBep6_c744-I,c,I
SBep2_c355-N,c,N
SBep2_c73-I,c,I
SBep23_c1409-N,c,N
SBep23_c1494-I,c,I
SBep6_c746-N,c,N
SBep21_c1473-I,c,I
SBep21_c921-I,c,I
SBep6_c521-I,c,I
SBep23_c81-N,c,N
SBep28_c243-N,c,N
SBep21_c1492-N,c,N
SBep21_c1576-I,c,I
SBep28_c84-N,c,N
SBep21_c552-I,c,I
SBep23_c601-N,c,N
SBep23_c413-I,c,I
SBep23_c807-N,c,N
SBep28_c450-N,c,N
SBep21_c1413-I,c,I
SBep21_c338-N,c,N
SBep23_c645-N,c,N
SBep23_c279-N,c,N
SBep28_c685-I,c,I
SBep21_c678-N,c,N
SBep21_c1206-N,c,N
SBep21_c1508-N,c,N
SBep21_c814-I,c,I
SBep21_c1768-I,c,I
SBep2_c278-I,c,I
SBep28_c236-N,c,N
SBep21_c506-I,c,I
SBep2_c152-N,c,N
SBep28_c545-N,c,N
SBep21_c377-I,c,I
SBep21_c414-I,c,I
SBep6_c397-I,c,I
SBep28_c298-N,c,N
SBep23_c23-I,c,I
SBep28_c86-I,c,I
SBep6_c665-N,c,N
SBep21_c864-N,c,N
SBep28_c727-N,c,N
SBep2_c239-I,c,I
SBep28_c351-N,c,N
SBep28_c699-I,c,I
SBep28_c683-I,c,I
SBep21_c1661-I,c,I
SBep21_c139-I,c,I
SBep28_c498-N,c,N
SBep23_c1014-I,c,I
SBep2_c376-I,c,I
SBep21_c1455-I,c,I
SBep23_c104-I,c,I
SBep21_c680-N,c,N
SBep2_c83-I,c,I
SBep21_c343-I,c,I
SBep21_c223-N,c,N
SBep23_c781-N,c,N
SBep23_c716-N,c,N
SBep6_c593-N,c,N
SBep21_c984-N,c,N
SBep23_c404-I,c,I
SBep21_c61-I,c,I
SBep2_c58-N,c,N
SBep21_c1320-I,c,I
SBep23_c784-N,c,N
SBep23_c1213-N,c,N
SBep2_c590-I,c,I
SBep23_c446-N,c,N
SBep6_c157-I,c,I
SBep28_c121-I,c,I
SBep23_c600-N,c,N
SBep23_c714-N,c,N
SBep23_c268-N,c,N
SBep21_c1559-I,c,I
SBep23_c110-I,c,I
SBep6_c42-I,c,I
SBep23_c1203-N,c,N
SBep23_c1016-N,c,N
SBep28_c290-N,c,N
SBep6_c116-I,c,I
SBep6_c77-I,c,I
SBep6_c751-I,c,I
SBep2_c493-I,c,I
SBep6_c572-N,c,N
SBep28_c674-I,c,I
SBep6_c464-N,c,N
SBep28_c518-I,c,I
SBep23_c782-N,c,N
SBep21_c149-I,c,I
SBep28_c724-N,c,N
SBep21_c599-I,c,I
SBep28_c678-I,c,I
SBep28_c725-N,c,N
SBep21_c1551-N,c,N
SBep21_c1125-I,c,I
SBep2_c199-N,c,N
SBep2_c632-N,c,N
SBep21_c1536-N,c,N
SBep23_c766-N,c,N
SBep28_c333-N,c,N
SBep21_c1246-I,c,I
SBep23_c1205-N,c,N
SBep21_c1394-N,c,N
SBep21_c714-I,c,I
SBep21_c700-I,c,I
SBep2_c393-N,c,N
SBep21_c86-I,c,I
SBep2_c32-N,c,N
SBep2_c600-N,c,N
SBep28_c288-N,c,N
SBep2_c361-N,c,N
SBep2_c47-N,c,N
SBep2_c591-I,c,I
SBep2_c544-N,c,N
SBep2_c55-I,c,I
SBep28_c686-I,c,I
SBep6_c374-I,c,I
SBep21_c472-I,c,I
SBep21_c1679-N,c,N
SBep23_c58-I,c,I
SBep28_c682-I,c,I
SBep28_c557-N,c,N
SBep6_c591-I,c,I
SBep6_c81-N,c,N
SBep23_c410-I,c,I
SBep23_c1127-N,c,N
SBep23_c786-N,c,N
SBep28_c3-N,c,N
SBep28_c651-N,c,N
SBep28_c68-I,c,I
SBep23_c400-I,c,I
SBep21_c987-I,c,I
SBep2_c388-N,c,N
SBep28_c266-N,c,N
SBep21_c1285-I,c,I
SBep28_c552-N,c,N
SBep2_c520-I,c,I
SBep6_c278-N,c,N
SBep23_c1297-N,c,N
SBep23_c1277-N,c,N
SBep28_c372-N,c,N
SBep23_c589-N,c,N
SBep23_c91-I,c,I
SBep23_c1047-N,c,N
SBep21_c1889-I,c,I
SBep21_c1593-N,c,N
SBep21_c1726-N,c,N
SBep23_c681-N,c,N
SBep6_c298-N,c,N
SBep2_c181-I,c,I
SBep23_c583-N,c,N
SBep21_c124-N,c,N
SBep28_c97-I,c,I
SBep2_c34-N,c,N
SBep28_c261-N,c,N
SBep23_c628-N,c,N
SBep21_c1725-N,c,N
SBep23_c712-N,c,N
SBep23_c19-I,c,I
SBep6_c1017-N,c,N
SBep23_c1406-N,c,N
SBep21_c161-I,c,I
SBep6_c7-N,c,N
SBep23_c447-N,c,N
SBep2_c483-N,c,N
SBep21_c1127-I,c,I
SBep28_c51-I,c,I
SBep28_c89-N,c,N
SBep23_c1223-N,c,N
SBep21_c1089-I,c,I
SBep21_c1169-I,c,I
SBep21_c1809-N,c,N
SBep28_c163-N,c,N
SBep21_c1932-N,c,N
SBep21_c1566-I,c,I
SBep23_c1005-N,c,N
SBep28_c387-N,c,N
SBep2_c179-N,c,N
SBep6_c412-N,c,N
SBep23_c949-N,c,N
SBep21_c952-N,c,N
SBep23_c59-I,c,I
SBep6_c541-I,c,I
SBep28_c168-N,c,N
SBep23_c986-N,c,N
SBep23_c590-I,c,I
SBep21_c1238-N,c,N
SBep28_c301-N,c,N
SBep21_c1039-I,c,I
SBep6_c647-I,c,I
SBep21_c1263-N,c,N
SBep21_c750-I,c,I
SBep21_c974-I,c,I
SBep21_c1912-I,c,I
SBep28_c571-N,c,N
SBep21_c607-I,c,I
SBep23_c690-N,c,N
SBep21_c1116-I,c,I
SBep23_c1190-N,c,N
SBep2_c481-N,c,N
SBep23_c232-N,c,N
SBep23_c1048-I,c,I
SBep2_c558-N,c,N
SBep6_c338-I,c,I
SBep21_c1695-I,c,I
SBep28_c592-I,c,I
SBep28_c295-I,c,I
SBep6_c47-N,c,N
SBep6_c422-I,c,I
SBep21_c1638-I,c,I
SBep28_c702-I,c,I
SBep21_c1260-I,c,I
SBep21_c434-N,c,N
SBep23_c987-N,c,N
SBep28_c453-N,c,N
SBep6_c822-I,c,I
SBep6_c984-I,c,I
SBep23_c169-N,c,N
SBep2_c538-N,c,N
SBep28_c18-N,c,N
SBep2_c52-N,c,N
SBep21_c886-N,c,N
SBep21_c943-N,c,N
SBep21_c387-I,c,I
SBep23_c1226-N,c,N
SBep23_c776-N,c,N
SBep21_c677-N,c,N
SBep28_c88-N,c,N
SBep21_c1703-I,c,I
SBep6_c31-N,c,N
SBep21_c1902-N,c,N
SBep6_c295-I,c,I
SBep23_c1053-I,c,I
SBep6_c995-N,c,N
SBep21_c1166-I,c,I
SBep23_c982-N,c,N
SBep23_c963-N,c,N
SBep2_c403-I,c,I
SBep6_c714-I,c,I
SBep21_c820-I,c,I
SBep21_c593-I,c,I
SBep21_c475-I,c,I
SBep6_c548-I,c,I
SBep2_c410-I,c,I
SBep6_c783-N,c,N
SBep23_c224-I,c,I
SBep21_c946-N,c,N
SBep6_c200-I,c,I
SBep21_c670-I,c,I
SBep2_c490-I,c,I
SBep23_c1204-N,c,N
SBep23_c14-N,c,N
SBep21_c1437-I,c,I
SBep28_c354-N,c,N
SBep2_c559-N,c,N
SBep21_c566-I,c,I
SBep2_c245-I,c,I
SBep21_c281-I,c,I
SBep23_c10-N,c,N
SBep6_c472-N,c,N
SBep23_c393-N,c,N
SBep23_c788-N,c,N
SBep21_c1767-I,c,I
SBep21_c99-I,c,I
SBep21_c110-N,c,N
SBep23_c737-N,c,N
SBep23_c822-N,c,N
SBep6_c112-I,c,I
SBep23_c313-I,c,I
SBep28_c644-I,c,I
SBep21_c466-I,c,I
SBep2_c78-I,c,I
SBep28_c467-N,c,N
SBep6_c218-N,c,N
SBep23_c100-I,c,I
SBep21_c1897-I,c,I
SBep21_c1240-N,c,N
SBep2_c33-N,c,N
SBep23_c1186-N,c,N
SBep6_c351-I,c,I
SBep21_c1581-N,c,N
SBep28_c573-N,c,N
SBep28_c394-N,c,N
SBep6_c423-I,c,I
SBep6_c815-I,c,I
SBep6_c721-I,c,I
SBep28_c576-N,c,N
SBep21_c1700-I,c,I
SBep6_c224-N,c,N
SBep21_c949-N,c,N
SBep2_c288-I,c,I
SBep21_c1600-N,c,N
SBep2_c402-I,c,I
SBep28_c205-N,c,N
SBep6_c638-I,c,I
SBep2_c572-I,c,I
SBep28_c636-I,c,I
SBep6_c74-I,c,I
SBep23_c688-N,c,N
SBep23_c853-N,c,N
SBep6_c675-I,c,I
SBep2_c77-N,c,N
SBep2_c467-I,c,I
SBep2_c517-I,c,I
SBep23_c800-N,c,N
SBep23_c726-N,c,N
SBep23_c862-N,c,N
SBep23_c125-I,c,I
SBep28_c667-I,c,I
SBep2_c38-N,c,N
SBep23_c1012-I,c,I
SBep23_c278-N,c,N
SBep28_c383-N,c,N
SBep23_c1284-N,c,N
SBep6_c442-I,c,I
SBep2_c206-N,c,N
SBep21_c1937-I,c,I
SBep21_c1185-N,c,N
SBep28_c200-N,c,N
SBep28_c105-I,c,I
SBep28_c395-N,c,N
SBep2_c381-I,c,I
SBep6_c446-I,c,I
SBep2_c474-I,c,I
SBep6_c583-N,c,N
SBep6_c539-N,c,N
SBep2_c616-N,c,N
SBep21_c1361-I,c,I
SBep23_c1116-N,c,N
SBep28_c262-N,c,N
SBep2_c433-I,c,I
SBep2_c619-N,c,N
SBep21_c889-I,c,I
SBep28_c594-N,c,N
SBep28_c408-N,c,N
SBep28_c546-N,c,N
SBep23_c1017-N,c,N
SBep6_c263-I,c,I
SBep2_c276-I,c,I
SBep28_c75-N,c,N
SBep2_c293-I,c,I
SBep23_c1399-N,c,N
SBep28_c457-N,c,N
SBep2_c511-I,c,I
SBep23_c270-N,c,N
SBep28_c19-I,c,I
SBep21_c802-I,c,I
SBep6_c774-I,c,I
SBep6_c17-I,c,I
SBep23_c1481-N,c,N
SBep6_c260-I,c,I
SBep23_c836-N,c,N
SBep23_c773-N,c,N
SBep2_c216-I,c,I
SBep23_c1209-N,c,N
SBep28_c728-N,c,N
SBep6_c339-I,c,I
SBep23_c221-N,c,N
SBep6_c491-I,c,I
SBep21_c1002-I,c,I
SBep23_c891-N,c,N
SBep28_c24-I,c,I
SBep23_c906-I,c,I
SBep23_c220-N,c,N
SBep23_c117-I,c,I
SBep28_c7-N,c,N
SBep6_c1061-N,c,N
SBep21_c322-N,c,N
SBep2_c563-N,c,N
SBep21_c1653-N,c,N
SBep23_c426-N,c,N
SBep23_c966-N,c,N
SBep28_c663-I,c,I
SBep23_c7-N,c,N
SBep2_c65-I,c,I
SBep21_c420-I,c,I
SBep2_c200-N,c,N
SBep28_c125-I,c,I
SBep21_c1179-N,c,N
SBep28_c456-N,c,N
SBep6_c986-I,c,I
SBep21_c955-N,c,N
SBep21_c1198-N,c,N
SBep28_c53-I,c,I
SBep21_c877-N,c,N
SBep21_c129-I,c,I
SBep23_c705-N,c,N
SBep21_c1833-N,c,N
SBep21_c464-I,c,I
