id,speaker,label
SBep21_s331-I,s,I
SBep6_c26-I,c,I
SBep6_j676-N,j,N
SBep23_o1356-I,o,I
SBep21_c464-I,c,I
SBep28_c125-I,c,I
SBep2_c523-I,c,I
SBep21_c1437-I,c,I
SBep21_s406-I,s,I
SBep23_c220-N,c,N
SBep23_o1395-I,o,I
SBep21_c916-I,c,I
SBep23_o1484-N,o,N
SBep21_d1412-I,d,I
SBep23_o231-I,o,I
SBep28_c326-N,c,N
SBep23_d580-I,d,I
SBep21_c1396-N,c,N
SBep6_j874-N,j,N
SBep2_c355-N,c,N
SBep21_c826-I,c,I
SBep2_e101-N,e,N
SBep21_s964-N,s,N
SBep21_s1933-I,s,I
SBep23_d67-I,d,I
SBep6_c182-I,c,I
SBep21_c1114-I,c,I
SBep23_o48-N,o,N
SBep23_c812-N,c,N
SBep6_j1031-I,j,I
SBep21_c1493-N,c,N
SBep28_d612-N,d,N
SBep21_d762-I,d,I
SBep21_s737-I,s,I
SBep28_c283-N,c,N
SBep21_d537-N,d,N
SBep23_c1226-N,c,N
SBep21_c1377-I,c,I
SBep21_s1777-N,s,N
SBep21_d422-I,d,I
SBep21_d560-I,d,I
SBep6_j685-N,j,N
SBep21_d1820-I,d,I
SBep23_c91-I,c,I
SBep23_c1494-I,c,I
SBep6_d155-I,d,I
SBep6_d265-I,d,I
SBep6_d99-N,d,N
SBep23_o97-I,o,I
SBep21_c167-I,c,I
SBep28_u211-N,u,N
SBep2_c538-N,c,N
SBep28_d191-N,d,N
SBep2_d480-N,d,N
SBep21_d1563-I,d,I
SBep21_c1779-N,c,N
SBep2_e163-N,e,N
SBep21_c1179-N,c,N
SBep23_c1190-N,c,N
SBep23_d1483-N,d,N
SBep2_d304-I,d,I
SBep21_s1871-N,s,N
SBep23_d1286-N,d,N
SBep23_o1257-N,o,N
SBep21_c441-N,c,N
SBep21_d1093-N,d,N
SBep21_c65-I,c,I
SBep6_d310-I,d,I
SBep23_c1016-N,c,N
SBep6_j119-I,j,I
SBep21_d1553-N,d,N
SBep28_d35-I,d,I
SBep21_c1246-I,c,I
SBep28_c373-N,c,N
SBep6_j776-I,j,I
SBep21_s370-I,s,I
SBep2_c278-I,c,I
SBep2_c544-N,c,N
SBep23_o849-N,o,N
SBep2_d120-I,d,I
SBep21_d1867-I,d,I
SBep23_c910-I,c,I
SBep21_d792-I,d,I
SBep2_d379-N,d,N
SBep6_d175-N,d,N
SBep21_d1189-N,d,N
SBep6_c399-I,c,I
SBep6_j940-N,j,N
SBep2_e248-N,e,N
SBep28_d579-I,d,I
SBep2_d202-N,d,N
SBep23_c104-I,c,I
SBep6_j80-I,j,I
SBep21_c1683-I,c,I
SBep28_d183-N,d,N
SBep6_d430-I,d,I
SBep21_c389-I,c,I
SBep23_o99-N,o,N
SBep6_j329-I,j,I
SBep2_d111-I,d,I
SBep23_c583-N,c,N
SBep28_c550-N,c,N
SBep21_d1161-N,d,N
SBep23_d432-N,d,N
SBep21_c322-N,c,N
SBep2_e386-I,e,I
SBep21_s914-I,s,I
SBep21_d476-N,d,N
SBep21_c1127-I,c,I
SBep23_c14-N,c,N
SBep21_c1413-I,c,I
SBep21_d163-I,d,I
SBep6_d113-I,d,I
SBep2_e121-N,e,N
SBep21_s1781-N,s,N
SBep21_s862-I,s,I
SBep6_c822-I,c,I
SBep6_d193-I,d,I
SBep6_j259-I,j,I
SBep21_d1003-I,d,I
SBep2_c559-N,c,N
SBep28_d150-I,d,I
SBep23_c794-N,c,N
SBep21_d1286-N,d,N
SBep21_d671-I,d,I
SBep6_c189-I,c,I
SBep23_d408-I,d,I
SBep2_c44-N,c,N
SBep21_c814-I,c,I
SBep6_c545-I,c,I
SBep28_d71-I,d,I
SBep23_c76-N,c,N
SBep23_o1502-N,o,N
SBep23_o273-N,o,N
SBep21_s702-I,s,I
SBep2_d561-N,d,N
SBep21_c1821-I,c,I
SBep2_d151-I,d,I
SBep28_u523-N,u,N
SBep21_d1183-N,d,N
SBep21_d347-N,d,N
SBep6_j683-N,j,N
SBep23_o208-N,o,N
SBep6_c548-I,c,I
SBep2_c479-N,c,N
SBep21_c470-I,c,I
SBep28_c243-N,c,N
SBep23_d567-N,d,N
SBep21_c1833-N,c,N
SBep6_d855-I,d,I
SBep21_c1443-I,c,I
SBep6_c420-I,c,I
SBep23_o877-I,o,I
SBep23_d467-N,d,N
SBep21_d484-N,d,N
SBep2_c239-I,c,I
SBep21_s1514-N,s,N
SBep2_d182-I,d,I
SBep6_j770-N,j,N
SBep23_d1114-N,d,N
SBep28_u22-I,u,I
SBep21_s1472-I,s,I
SBep23_d298-N,d,N
SBep2_c600-N,c,N
SBep6_d834-I,d,I
SBep21_s694-I,s,I
SBep23_c452-N,c,N
SBep6_d135-I,d,I
SBep21_d692-I,d,I
SBep23_c268-N,c,N
SBep23_c413-I,c,I
SBep6_j501-N,j,N
SBep28_u547-N,u,N
SBep21_d803-I,d,I
SBep6_c215-N,c,N
SBep2_c145-N,c,N
SBep21_d1159-N,d,N
SBep21_d275-N,d,N
SBep6_d356-I,d,I
SBep21_s1035-N,s,N
SBep28_c686-I,c,I
SBep21_s1687-N,s,N
SBep6_d1032-I,d,I
SBep6_d663-I,d,I
SBep6_c423-I,c,I
SBep6_j576-N,j,N
SBep21_s1926-I,s,I
SBep23_o333-N,o,N
SBep21_c416-I,c,I
SBep2_e126-N,e,N
SBep21_s1554-N,s,N
SBep21_d1857-N,d,N
SBep2_d532-I,d,I
SBep28_d94-I,d,I
SBep28_c518-I,c,I
SBep6_c295-I,c,I
SBep23_d1198-I,d,I
SBep2_e501-N,e,N
SBep2_d566-N,d,N
SBep23_c348-N,c,N
SBep21_d384-I,d,I
SBep28_d196-I,d,I
SBep21_c935-I,c,I
SBep6_j985-I,j,I
SBep6_d639-I,d,I
SBep23_o1344-N,o,N
SBep23_d1324-N,d,N
SBep23_d1002-N,d,N
SBep23_o1438-N,o,N
SBep23_o321-N,o,N
SBep28_c95-I,c,I
SBep2_e251-N,e,N
SBep21_d1336-I,d,I
SBep21_d1467-I,d,I
SBep21_c677-N,c,N
SBep28_c291-N,c,N
SBep23_d532-I,d,I
SBep21_d1632-I,d,I
SBep23_o1470-N,o,N
SBep6_j648-I,j,I
SBep23_o1234-N,o,N
SBep2_d352-N,d,N
SBep28_d504-N,d,N
SBep21_s1892-N,s,N
SBep6_d150-N,d,N
SBep21_s392-I,s,I
SBep6_d829-N,d,N
SBep23_o1160-N,o,N
SBep6_j760-I,j,I
SBep6_c74-I,c,I
SBep23_o501-N,o,N
SBep28_c99-I,c,I
SBep28_c320-N,c,N
SBep21_s936-N,s,N
SBep6_d729-I,d,I
SBep21_d907-I,d,I
SBep21_d1526-N,d,N
SBep23_c1415-N,c,N
SBep28_c154-I,c,I
SBep21_d554-I,d,I
SBep2_d408-N,d,N
SBep21_c857-N,c,N
SBep6_d508-N,d,N
SBep23_d973-N,d,N
SBep28_d347-I,d,I
SBep21_d1168-I,d,I
SBep23_d1451-N,d,N
SBep23_c7-N,c,N
SBep28_d118-I,d,I
SBep6_d174-N,d,N
SBep21_s1138-N,s,N
SBep23_c688-N,c,N
SBep21_d1319-I,d,I
SBep6_j282-I,j,I
SBep6_j990-N,j,N
SBep23_o17-N,o,N
SBep28_u139-N,u,N
SBep21_c980-I,c,I
SBep23_o506-N,o,N
SBep23_o37-I,o,I
SBep23_o638-N,o,N
SBep23_d984-N,d,N
SBep6_j1028-I,j,I
SBep21_d109-I,d,I
SBep28_c699-I,c,I
SBep6_d844-I,d,I
SBep21_d200-I,d,I
SBep21_d1070-I,d,I
SBep23_d454-I,d,I
SBep28_u102-N,u,N
SBep23_d499-N,d,N
SBep28_u234-N,u,N
SBep6_d83-I,d,I
SBep23_d453-I,d,I
SBep6_d1015-N,d,N
SBep6_c751-I,c,I
SBep6_d261-I,d,I
SBep28_d628-I,d,I
SBep6_d247-I,d,I
SBep6_j806-N,j,N
SBep21_d569-I,d,I
SBep6_d394-I,d,I
SBep23_c81-N,c,N
SBep2_e430-N,e,N
SBep6_d734-I,d,I
SBep23_o355-I,o,I
SBep28_c89-N,c,N
SBep21_d1639-I,d,I
SBep23_o1085-N,o,N
SBep2_c302-N,c,N
SBep6_d406-I,d,I
SBep21_c1661-I,c,I
SBep2_c606-I,c,I
SBep21_d669-I,d,I
SBep6_c804-N,c,N
SBep23_d1422-N,d,N
SBep23_c604-N,c,N
SBep21_s421-I,s,I
SBep21_d295-I,d,I
SBep23_c788-N,c,N
SBep23_c314-I,c,I
SBep21_c932-I,c,I
SBep21_c1260-I,c,I
SBep6_d1019-I,d,I
SBep2_d253-N,d,N
SBep23_d1121-N,d,N
SBep28_d263-I,d,I
SBep28_c702-I,c,I
SBep28_c545-N,c,N
SBep28_d44-N,d,N
SBep23_o189-N,o,N
SBep28_u538-N,u,N
SBep23_o25-I,o,I
SBep21_d1009-I,d,I
SBep21_d174-N,d,N
SBep28_d426-I,d,I
SBep6_j72-I,j,I
SBep21_d1145-N,d,N
SBep21_c1187-N,c,N
SBep6_j256-I,j,I
SBep21_d1305-I,d,I
SBep23_c836-N,c,N
SBep23_o1072-N,o,N
SBep6_j758-I,j,I
SBep21_s1693-I,s,I
SBep6_j589-I,j,I
SBep21_c1726-N,c,N
SBep21_c1826-N,c,N
SBep28_c47-I,c,I
SBep6_d948-N,d,N
SBep23_o1491-N,o,N
SBep6_d62-I,d,I
SBep28_d713-I,d,I
SBep2_e525-I,e,I
SBep23_c117-I,c,I
SBep23_o1066-N,o,N
SBep21_c678-N,c,N
SBep21_d512-N,d,N
SBep6_d61-I,d,I
SBep21_c1663-N,c,N
SBep23_c1294-N,c,N
SBep23_d1464-N,d,N
SBep21_d513-N,d,N
SBep21_d1410-I,d,I
SBep23_d802-N,d,N
SBep28_d67-I,d,I
SBep21_c1285-I,c,I
SBep23_o1010-I,o,I
SBep6_j902-I,j,I
SBep2_c53-N,c,N
SBep6_j623-I,j,I
SBep6_d664-I,d,I
SBep6_j737-N,j,N
SBep28_d339-N,d,N
SBep21_s516-N,s,N
SBep23_d915-I,d,I
SBep6_j1035-I,j,I
SBep23_c1209-N,c,N
SBep23_d124-I,d,I
SBep21_s1307-N,s,N
SBep21_d152-I,d,I
SBep28_c599-N,c,N
SBep21_c714-I,c,I
SBep23_c1012-I,c,I
SBep2_e514-N,e,N
SBep21_c1680-N,c,N
SBep6_j546-I,j,I
SBep23_d1326-N,d,N
SBep23_c1213-N,c,N
SBep21_c1593-N,c,N
SBep21_d212-N,d,N
SBep23_c681-N,c,N
SBep6_d1039-I,d,I
SBep23_d1465-N,d,N
SBep28_c594-N,c,N
SBep23_c1125-N,c,N
SBep21_d1011-N,d,N
SBep21_c341-I,c,I
SBep2_d165-I,d,I
SBep21_c1723-I,c,I
SBep21_d40-I,d,I
SBep21_s993-I,s,I
SBep6_j279-I,j,I
SBep28_d491-N,d,N
SBep21_s893-N,s,N
SBep6_d178-I,d,I
SBep28_c644-I,c,I
SBep23_d510-N,d,N
SBep2_d338-I,d,I
SBep28_d319-N,d,N
SBep28_d493-N,d,N
SBep2_d411-N,d,N
SBep2_c553-N,c,N
SBep6_j499-N,j,N
SBep21_d581-N,d,N
SBep23_d1518-N,d,N
SBep21_d1328-I,d,I
SBep23_d533-N,d,N
SBep6_c649-I,c,I
SBep21_c1039-I,c,I
SBep6_j661-I,j,I
SBep28_c604-N,c,N
SBep6_c55-I,c,I
SBep2_c57-I,c,I
SBep2_e516-I,e,I
SBep28_d96-I,d,I
SBep21_d558-I,d,I
SBep23_d1292-I,d,I
SBep2_c209-N,c,N
SBep6_c407-I,c,I
SBep28_d115-N,d,N
SBep21_d1474-I,d,I
SBep21_d408-I,d,I
SBep21_d1965-N,d,N
SBep21_d1565-I,d,I
SBep28_c68-I,c,I
SBep2_c176-N,c,N
SBep2_d519-I,d,I
SBep21_c806-I,c,I
SBep21_d1338-N,d,N
SBep21_d1373-N,d,N
SBep28_c467-N,c,N
SBep21_d634-I,d,I
SBep6_d187-I,d,I
SBep21_s1456-N,s,N
SBep28_u238-N,u,N
SBep23_d63-I,d,I
SBep6_d713-I,d,I
SBep6_j475-N,j,N
SBep21_d286-I,d,I
SBep21_s501-I,s,I
SBep2_e161-N,e,N
SBep6_d395-I,d,I
SBep23_c680-N,c,N
SBep21_d1665-I,d,I
SBep23_d570-N,d,N
SBep6_d16-I,d,I
SBep28_c372-N,c,N
SBep21_d1623-I,d,I
SBep21_d409-I,d,I
SBep21_c315-I,c,I
SBep2_c81-I,c,I
SBep6_c532-I,c,I
SBep21_c641-N,c,N
SBep28_d589-I,d,I
SBep23_d1430-N,d,N
SBep2_d451-I,d,I
SBep21_d582-N,d,N
SBep6_j1002-I,j,I
SBep23_d35-I,d,I
SBep21_s385-I,s,I
SBep21_s1423-N,s,N
SBep23_d120-I,d,I
SBep21_s1864-I,s,I
SBep21_d344-N,d,N
SBep2_d620-I,d,I
SBep6_d688-I,d,I
SBep28_u425-N,u,N
SBep2_d39-N,d,N
SBep6_c13-I,c,I
SBep21_d833-I,d,I
SBep6_c735-I,c,I
SBep23_d1473-I,d,I
SBep6_c980-I,c,I
SBep21_d909-I,d,I
SBep21_c497-I,c,I
SBep21_d1587-I,d,I
SBep6_j313-I,j,I
SBep23_d1006-I,d,I
SBep23_o243-N,o,N
SBep6_d599-N,d,N
SBep6_j753-I,j,I
SBep23_c695-I,c,I
SBep23_o121-I,o,I
SBep2_d626-I,d,I
SBep6_d752-I,d,I
SBep23_c1223-N,c,N
SBep21_c336-N,c,N
SBep6_j170-I,j,I
SBep21_d1925-I,d,I
SBep23_c53-I,c,I
SBep23_o1321-I,o,I
SBep23_o1449-N,o,N
SBep23_o1313-N,o,N
SBep21_c467-I,c,I
SBep2_e235-I,e,I
SBep23_c1205-N,c,N
SBep6_d245-I,d,I
SBep6_j345-I,j,I
SBep6_d22-N,d,N
SBep21_d797-I,d,I
SBep28_u112-I,u,I
SBep6_j709-I,j,I
SBep23_d925-N,d,N
SBep23_c260-N,c,N
SBep21_c376-I,c,I
SBep21_c63-I,c,I
SBep6_c539-N,c,N
SBep23_c122-I,c,I
SBep23_o1389-N,o,N
SBep6_j625-N,j,N
SBep6_j792-N,j,N
SBep21_c139-I,c,I
SBep6_j359-I,j,I
SBep28_d120-I,d,I
SBep2_d203-N,d,N
SBep23_d1161-N,d,N
SBep28_u468-N,u,N
SBep28_u438-N,u,N
SBep23_o44-I,o,I
SBep2_c616-N,c,N
SBep21_c1589-N,c,N
SBep23_o621-I,o,I
SBep21_c499-I,c,I
SBep23_o651-N,o,N
SBep6_d488-I,d,I
SBep28_d714-I,d,I
SBep21_s1462-N,s,N
SBep2_e461-N,e,N
SBep6_j411-I,j,I
SBep2_c73-I,c,I
SBep21_s734-I,s,I
SBep23_o70-N,o,N
SBep23_o1506-N,o,N
SBep23_c1284-N,c,N
SBep21_d1233-I,d,I
SBep23_d741-N,d,N
SBep21_c877-N,c,N
SBep21_c1935-N,c,N
SBep21_c465-I,c,I
SBep21_c955-N,c,N
SBep21_c824-I,c,I
SBep23_c1025-N,c,N
SBep23_o50-N,o,N
SBep28_c36-I,c,I
SBep23_d947-N,d,N
SBep2_e226-N,e,N
SBep21_d1313-I,d,I
SBep23_d1402-N,d,N
SBep6_c112-I,c,I
SBep28_d98-I,d,I
SBep21_c1576-I,c,I
SBep2_d164-I,d,I
SBep28_d673-I,d,I
SBep23_c660-N,c,N
SBep2_d327-N,d,N
SBep28_c728-N,c,N
SBep6_d238-I,d,I
SBep23_d1260-N,d,N
SBep21_s1392-N,s,N
SBep23_d1311-I,d,I
SBep23_d1175-I,d,I
SBep2_e515-N,e,N
SBep21_d1602-N,d,N
SBep21_c287-I,c,I
SBep21_c170-N,c,N
SBep23_o1444-N,o,N
SBep21_s947-I,s,I
SBep21_s345-N,s,N
SBep6_c585-N,c,N
SBep2_d524-I,d,I
SBep21_d817-N,d,N
SBep2_e406-N,e,N
SBep21_s859-I,s,I
SBep21_s326-I,s,I
SBep21_c1506-N,c,N
SBep28_c342-N,c,N
SBep23_c1005-N,c,N
SBep2_d273-I,d,I
SBep6_j438-I,j,I
SBep28_c672-N,c,N
SBep6_j389-I,j,I
SBep21_s748-I,s,I
SBep6_d221-I,d,I
SBep21_d1769-I,d,I
SBep21_d1513-I,d,I
SBep23_c1336-N,c,N
SBep21_d1598-I,d,I
SBep6_j662-I,j,I
SBep28_c557-N,c,N
SBep6_j592-I,j,I
SBep21_d1494-I,d,I
SBep23_c712-N,c,N
SBep28_d591-I,d,I
SBep21_c162-I,c,I
SBep21_s941-N,s,N
SBep23_c575-I,c,I
SBep21_s875-N,s,N
SBep2_d62-I,d,I
SBep23_o1096-N,o,N
SBep6_j911-N,j,N
SBep6_j682-N,j,N
SBep6_j39-I,j,I
SBep23_d1287-N,d,N
SBep6_j390-I,j,I
SBep2_c421-I,c,I
SBep6_c472-N,c,N
SBep21_c1946-N,c,N
SBep28_c727-N,c,N
SBep21_s289-I,s,I
SBep28_d526-I,d,I
SBep21_d732-I,d,I
SBep6_d165-N,d,N
SBep6_d849-I,d,I
SBep21_d298-I,d,I
SBep23_c737-N,c,N
SBep23_d1378-N,d,N
SBep2_d464-I,d,I
SBep23_o427-N,o,N
SBep23_o898-N,o,N
SBep6_j799-N,j,N
SBep2_e112-N,e,N
SBep23_o1323-N,o,N
SBep2_d630-I,d,I
SBep6_c529-I,c,I
SBep23_o936-N,o,N
SBep21_c698-I,c,I
SBep6_d467-N,d,N
SBep21_d555-I,d,I
SBep6_j290-N,j,N
SBep23_d412-I,d,I
SBep23_o635-N,o,N
SBep23_c792-N,c,N
SBep2_d611-N,d,N
SBep6_j898-N,j,N
SBep21_s280-I,s,I
SBep21_c1038-I,c,I
SBep21_c213-N,c,N
SBep2_d369-I,d,I
SBep21_d1528-N,d,N
SBep6_d192-I,d,I
SBep6_d337-I,d,I
SBep2_e530-N,e,N
SBep6_d635-I,d,I
SBep23_o907-N,o,N
SBep28_c16-N,c,N
SBep21_d1208-N,d,N
SBep21_s1924-I,s,I
SBep23_d1167-I,d,I
SBep2_d303-I,d,I
SBep21_s439-N,s,N
SBep28_c731-I,c,I
SBep23_d1201-I,d,I
SBep2_d537-I,d,I
SBep2_c489-N,c,N
SBep6_d152-I,d,I
SBep21_c1320-I,c,I
SBep2_d89-I,d,I
SBep23_d691-I,d,I
SBep2_c245-I,c,I
SBep2_c290-N,c,N
SBep21_s1084-N,s,N
SBep23_o359-N,o,N
SBep21_d860-I,d,I
SBep28_u240-N,u,N
SBep6_j220-I,j,I
SBep23_c1116-N,c,N
SBep23_c966-N,c,N
SBep6_d922-I,d,I
SBep6_d817-I,d,I
SBep28_d466-N,d,N
SBep23_c864-N,c,N
SBep6_d890-I,d,I
SBep21_c820-I,c,I
SBep21_d1643-I,d,I
SBep23_o1237-N,o,N
SBep21_s847-N,s,N
SBep23_o431-N,o,N
SBep23_c853-N,c,N
SBep21_d1527-N,d,N
SBep6_d693-I,d,I
SBep21_s1497-N,s,N
SBep28_d138-N,d,N
SBep23_d670-N,d,N
SBep23_o201-N,o,N
SBep21_d438-N,d,N
SBep2_d372-I,d,I
SBep23_d1038-N,d,N
SBep23_o356-N,o,N
SBep2_c349-I,c,I
SBep23_d1039-N,d,N
SBep23_c784-N,c,N
SBep21_d743-I,d,I
SBep21_c718-N,c,N
SBep2_c520-I,c,I
SBep6_j543-I,j,I
SBep21_d84-I,d,I
SBep2_c152-N,c,N
SBep6_j568-N,j,N
SBep2_d504-I,d,I
SBep28_d182-N,d,N
SBep21_d913-I,d,I
SBep6_j504-N,j,N
SBep28_c387-N,c,N
SBep28_d48-I,d,I
SBep6_c425-I,c,I
SBep23_c1297-N,c,N
SBep23_o380-I,o,I
SBep21_d154-I,d,I
SBep21_d1531-N,d,N
SBep28_d23-I,d,I
SBep23_o331-N,o,N
SBep23_d795-N,d,N
SBep28_d715-N,d,N
SBep6_d824-I,d,I
SBep21_d1518-I,d,I
SBep6_c593-N,c,N
SBep28_u718-N,u,N
SBep28_d409-N,d,N
SBep2_d442-I,d,I
SBep2_d250-I,d,I
SBep2_c77-N,c,N
SBep28_c621-N,c,N
SBep21_d1601-N,d,N
SBep2_c631-I,c,I
SBep21_s772-N,s,N
SBep23_c447-N,c,N
SBep6_j766-N,j,N
SBep6_j841-I,j,I
SBep28_d119-I,d,I
SBep23_o325-N,o,N
SBep6_j731-N,j,N
SBep6_c909-N,c,N
SBep21_c101-I,c,I
SBep23_o308-N,o,N
SBep28_u122-I,u,I
SBep2_d420-I,d,I
