id,speaker,label
SBep23_c1458-N,c,N
SBep6_c146-N,c,N
SBep6_c243-I,c,I
SBep19_c193-I,c,I
SBep2_c513-N,c,N
SBep2_c40-N,c,N
SBep3_c342-N,c,N
SBep21_c966-I,c,I
SBep21_c832-I,c,I
SBep21_c426-I,c,I
SBep2_c240-I,c,I
SBep28_c70-I,c,I
SBep23_c899-N,c,N
SBep4_c856-N,c,N
SBep13_c22-N,c,N
SBep28_c605-N,c,N
SBep19_c345-N,c,N
SBep28_c356-N,c,N
SBep23_c839-N,c,N
SBep21_c698-I,c,I
SBep28_c540-N,c,N
SBep3_c462-I,c,I
SBep19_c495-I,c,I
SBep4_c603-N,c,N
SBep23_c416-I,c,I
SBep2_c266-I,c,I
SBep19_c311-N,c,N
SBep23_c109-I,c,I
SBep23_c151-N,c,N
SBep13_c305-N,c,N
SBep3_c114-I,c,I
SBep14_c694-I,c,I
SBep4_c319-N,c,N
SBep16_c178-I,c,I
SBep23_c1135-N,c,N
SBep4_c638-N,c,N
SBep4_c1023-N,c,N
SBep3_c1048-N,c,N
SBep27_c292-I,c,I
SBep14_c505-N,c,N
SBep15_c624-I,c,I
SBep21_c824-I,c,I
SBep4_c509-N,c,N
SBep6_c913-N,c,N
SBep3_c548-I,c,I
SBep16_c401-I,c,I
SBep14_c657-N,c,N
SBep15_c241-I,c,I
SBep2_c57-I,c,I
SBep23_c176-N,c,N
SBep27_c40-I,c,I
SBep19_c500-I,c,I
SBep2_c336-I,c,I
SBep23_c1064-N,c,N
SBep23_c967-N,c,N
SBep3_c771-N,c,N
SBep15_c658-I,c,I
SBep3_c469-I,c,I
SBep4_c1157-I,c,I
SBep3_c244-I,c,I
SBep4_c548-N,c,N
SBep16_c469-I,c,I
SBep3_c278-I,c,I
SBep21_c497-I,c,I
SBep27_c467-N,c,N
SBep23_c1299-N,c,N
SBep23_c629-N,c,N
SBep2_c342-I,c,I
SBep3_c500-N,c,N
SBep13_c277-N,c,N
SBep13_c170-I,c,I
SBep16_c263-N,c,N
SBep4_c1218-N,c,N
SBep19_c417-N,c,N
SBep16_c481-I,c,I
SBep27_c505-N,c,N
SBep21_c783-I,c,I
SBep27_c337-I,c,I
SBep19_c30-N,c,N
SBep13_c67-N,c,N
SBep23_c660-N,c,N
SBep3_c1298-I,c,I
SBep3_c695-N,c,N
SBep23_c770-N,c,N
SBep4_c209-I,c,I
SBep21_c1848-I,c,I
SBep28_c461-N,c,N
SBep4_c590-N,c,N
SBep19_c66-I,c,I
SBep3_c775-N,c,N
SBep19_c536-N,c,N
SBep16_c90-N,c,N
SBep4_c1027-N,c,N
SBep21_c1007-I,c,I
SBep2_c455-N,c,N
SBep4_c838-I,c,I
SBep23_c3-N,c,N
SBep21_c1657-N,c,N
SBep3_c1255-N,c,N
SBep23_c1308-N,c,N
SBep21_c172-N,c,N
SBep16_c477-I,c,I
SBep23_c1065-I,c,I
SBep4_c1107-N,c,N
SBep3_c314-I,c,I
SBep3_c1368-I,c,I
SBep14_c291-I,c,I
SBep4_c317-N,c,N
SBep16_c419-N,c,N
SBep21_c568-I,c,I
SBep14_c315-N,c,N
SBep21_c1622-I,c,I
SBep21_c1463-I,c,I
SBep16_c509-I,c,I
SBep4_c572-N,c,N
SBep15_c433-I,c,I
SBep3_c878-I,c,I
SBep3_c1041-N,c,N
SBep3_c1137-I,c,I
SBep16_c66-I,c,I
SBep21_c339-N,c,N
SBep21_c1947-N,c,N
SBep15_c196-I,c,I
SBep23_c734-I,c,I
SBep21_c389-I,c,I
SBep23_c87-N,c,N
SBep23_c175-N,c,N
SBep23_c1021-N,c,N
SBep3_c366-N,c,N
SBep16_c480-N,c,N
SBep27_c334-I,c,I
SBep21_c1354-N,c,N
SBep23_c503-N,c,N
SBep27_c451-N,c,N
SBep3_c1304-N,c,N
SBep19_c335-N,c,N
SBep3_c748-N,c,N
SBep28_c225-N,c,N
SBep13_c119-N,c,N
SBep28_c729-N,c,N
SBep4_c1070-N,c,N
SBep4_c676-N,c,N
SBep6_c134-N,c,N
SBep13_c624-N,c,N
SBep4_c1090-N,c,N
SBep28_c404-N,c,N
SBep13_c117-N,c,N
SBep3_c322-N,c,N
SBep4_c1154-N,c,N
SBep2_c107-N,c,N
SBep6_c13-I,c,I
SBep15_c394-N,c,N
SBep13_c390-N,c,N
SBep19_c473-I,c,I
SBep6_c545-I,c,I
SBep28_c397-N,c,N
SBep21_c1445-I,c,I
SBep13_c466-N,c,N
SBep28_c16-N,c,N
SBep16_c269-I,c,I
SBep19_c26-N,c,N
SBep15_c319-N,c,N
SBep19_c32-I,c,I
SBep2_c139-I,c,I
SBep4_c1254-N,c,N
SBep2_c70-N,c,N
SBep6_c55-I,c,I
SBep14_c607-I,c,I
SBep28_c458-N,c,N
SBep3_c1359-I,c,I
SBep23_c53-I,c,I
SBep23_c314-I,c,I
SBep15_c617-I,c,I
SBep3_c251-I,c,I
SBep16_c446-I,c,I
SBep6_c848-I,c,I
SBep21_c144-I,c,I
SBep3_c875-I,c,I
SBep3_c42-I,c,I
SBep14_c332-I,c,I
SBep4_c1071-N,c,N
SBep6_c850-I,c,I
SBep2_c606-I,c,I
SBep14_c147-N,c,N
SBep21_c1583-N,c,N
SBep4_c677-N,c,N
SBep13_c683-N,c,N
SBep19_c472-I,c,I
SBep3_c295-I,c,I
SBep21_c1288-N,c,N
SBep27_c533-N,c,N
SBep3_c248-N,c,N
SBep3_c153-N,c,N
SBep27_c369-I,c,I
SBep14_c53-I,c,I
SBep14_c374-N,c,N
SBep19_c491-I,c,I
SBep23_c1503-N,c,N
SBep19_c126-N,c,N
SBep28_c613-N,c,N
SBep6_c741-I,c,I
SBep21_c693-I,c,I
SBep3_c796-N,c,N
SBep4_c1159-N,c,N
SBep14_c676-N,c,N
SBep4_c81-N,c,N
SBep15_c11-I,c,I
SBep3_c1303-N,c,N
SBep23_c375-I,c,I
SBep3_c464-I,c,I
SBep4_c1049-N,c,N
SBep19_c370-I,c,I
SBep3_c1295-I,c,I
SBep3_c381-N,c,N
SBep2_c557-N,c,N
SBep19_c35-I,c,I
SBep21_c1343-I,c,I
SBep4_c94-N,c,N
SBep19_c318-I,c,I
SBep19_c262-I,c,I
SBep4_c1089-N,c,N
SBep4_c182-N,c,N
SBep4_c835-I,c,I
SBep23_c751-N,c,N
SBep13_c692-N,c,N
SBep14_c582-N,c,N
SBep2_c466-I,c,I
SBep6_c137-I,c,I
SBep21_c1712-I,c,I
SBep21_c156-I,c,I
SBep13_c397-N,c,N
SBep19_c465-N,c,N
SBep4_c224-N,c,N
SBep21_c432-N,c,N
SBep3_c1222-N,c,N
SBep23_c4-N,c,N
SBep13_c434-N,c,N
SBep27_c439-I,c,I
SBep28_c348-N,c,N
SBep21_c394-I,c,I
SBep6_c171-I,c,I
SBep14_c7-I,c,I
SBep13_c488-N,c,N
SBep19_c410-N,c,N
SBep16_c198-N,c,N
SBep4_c187-N,c,N
SBep6_c617-I,c,I
SBep6_c37-I,c,I
SBep13_c591-N,c,N
SBep3_c778-N,c,N
SBep2_c290-N,c,N
SBep4_c720-I,c,I
SBep21_c376-I,c,I
SBep4_c310-N,c,N
SBep16_c443-I,c,I
SBep14_c259-N,c,N
SBep15_c561-N,c,N
SBep15_c442-N,c,N
SBep27_c421-N,c,N
SBep19_c367-I,c,I
SBep3_c1002-I,c,I
SBep16_c378-I,c,I
SBep13_c314-I,c,I
SBep4_c55-N,c,N
SBep6_c959-N,c,N
SBep4_c360-N,c,N
SBep21_c1176-N,c,N
SBep16_c523-N,c,N
SBep21_c186-I,c,I
SBep21_c916-I,c,I
SBep14_c154-N,c,N
SBep16_c484-I,c,I
SBep16_c566-N,c,N
SBep13_c164-I,c,I
SBep27_c123-N,c,N
SBep27_c195-I,c,I
SBep21_c796-I,c,I
SBep6_c881-I,c,I
SBep13_c360-N,c,N
SBep19_c82-I,c,I
SBep4_c262-N,c,N
SBep6_c425-I,c,I
SBep3_c1223-N,c,N
SBep16_c368-N,c,N
SBep28_c90-N,c,N
SBep14_c209-I,c,I
SBep16_c431-I,c,I
SBep21_c379-I,c,I
SBep3_c764-I,c,I
SBep14_c708-I,c,I
SBep4_c1209-N,c,N
SBep3_c239-N,c,N
SBep3_c35-N,c,N
SBep28_c21-N,c,N
SBep23_c1351-I,c,I
SBep4_c693-N,c,N
SBep19_c540-I,c,I
SBep3_c1264-N,c,N
SBep4_c370-N,c,N
SBep4_c378-N,c,N
SBep2_c212-N,c,N
SBep16_c76-N,c,N
SBep27_c166-I,c,I
SBep3_c1124-N,c,N
SBep3_c631-N,c,N
SBep28_c687-I,c,I
SBep27_c510-N,c,N
SBep13_c300-N,c,N
SBep23_c1273-N,c,N
SBep3_c781-I,c,I
SBep15_c393-N,c,N
SBep23_c1174-I,c,I
SBep13_c597-N,c,N
SBep2_c5-N,c,N
SBep3_c1301-N,c,N
SBep23_c889-N,c,N
SBep3_c5-N,c,N
SBep19_c186-I,c,I
SBep13_c185-N,c,N
SBep27_c3-N,c,N
SBep14_c302-N,c,N
SBep21_c1957-N,c,N
SBep21_c1460-N,c,N
SBep28_c209-N,c,N
SBep21_c391-I,c,I
SBep6_c808-N,c,N
SBep13_c306-N,c,N
SBep6_c459-N,c,N
SBep3_c963-I,c,I
SBep23_c449-N,c,N
SBep28_c81-N,c,N
SBep21_c1677-N,c,N
SBep6_c434-I,c,I
SBep23_c639-N,c,N
SBep4_c914-N,c,N
SBep19_c358-N,c,N
SBep19_c499-I,c,I
SBep27_c370-I,c,I
SBep23_c1173-N,c,N
SBep27_c162-N,c,N
SBep3_c1103-N,c,N
SBep16_c222-N,c,N
SBep28_c399-N,c,N
SBep3_c1144-N,c,N
SBep4_c598-N,c,N
SBep21_c416-I,c,I
SBep6_c790-N,c,N
SBep14_c361-N,c,N
SBep4_c964-N,c,N
SBep14_c341-N,c,N
SBep19_c352-I,c,I
SBep14_c681-I,c,I
SBep4_c858-N,c,N
SBep28_c169-N,c,N
SBep16_c339-N,c,N
SBep23_c1208-N,c,N
SBep21_c557-I,c,I
SBep15_c608-N,c,N
SBep3_c487-N,c,N
SBep21_c919-I,c,I
SBep13_c342-N,c,N
SBep28_c265-N,c,N
SBep21_c1244-I,c,I
SBep3_c630-N,c,N
SBep27_c185-I,c,I
SBep16_c427-I,c,I
SBep13_c720-N,c,N
SBep16_c12-I,c,I
SBep28_c45-N,c,N
SBep4_c179-N,c,N
SBep14_c365-N,c,N
SBep6_c846-N,c,N
SBep13_c788-N,c,N
SBep19_c255-I,c,I
SBep21_c1254-N,c,N
SBep21_c1949-N,c,N
SBep14_c636-N,c,N
SBep16_c384-I,c,I
SBep23_c74-N,c,N
SBep23_c1030-N,c,N
SBep21_c499-I,c,I
SBep6_c336-I,c,I
SBep23_c1185-N,c,N
SBep2_c154-N,c,N
SBep14_c149-N,c,N
SBep14_c100-I,c,I
SBep2_c476-N,c,N
SBep27_c468-N,c,N
SBep15_c366-N,c,N
SBep21_c799-I,c,I
SBep21_c808-I,c,I
SBep15_c37-N,c,N
SBep23_c1211-N,c,N
SBep23_c1302-N,c,N
SBep13_c413-N,c,N
SBep4_c531-N,c,N
SBep27_c224-N,c,N
SBep3_c351-I,c,I
SBep28_c47-I,c,I
SBep15_c108-I,c,I
SBep21_c1377-I,c,I
SBep19_c107-I,c,I
SBep21_c1795-N,c,N
SBep3_c635-N,c,N
SBep3_c1007-I,c,I
SBep4_c679-N,c,N
SBep23_c960-N,c,N
SBep3_c772-N,c,N
SBep16_c387-I,c,I
SBep13_c499-N,c,N
SBep3_c1343-I,c,I
SBep2_c506-N,c,N
SBep16_c43-I,c,I
SBep21_c1866-I,c,I
SBep28_c260-N,c,N
SBep4_c332-N,c,N
SBep19_c286-I,c,I
SBep3_c704-N,c,N
SBep23_c371-I,c,I
SBep21_c983-I,c,I
SBep28_c160-N,c,N
SBep28_c680-I,c,I
SBep14_c682-I,c,I
SBep19_c447-I,c,I
SBep2_c325-N,c,N
SBep15_c457-I,c,I
SBep4_c863-N,c,N
SBep3_c1101-N,c,N
SBep14_c503-N,c,N
SBep3_c641-I,c,I
SBep23_c1460-N,c,N
SBep4_c328-N,c,N
SBep19_c544-I,c,I
SBep21_c1333-I,c,I
SBep2_c482-N,c,N
SBep21_c162-I,c,I
SBep3_c217-N,c,N
SBep28_c130-N,c,N
SBep21_c1843-I,c,I
SBep23_c579-N,c,N
SBep15_c31-I,c,I
SBep6_c1033-I,c,I
SBep3_c1024-I,c,I
SBep13_c462-N,c,N
SBep21_c1779-N,c,N
SBep4_c684-N,c,N
SBep2_c232-N,c,N
SBep23_c850-N,c,N
SBep16_c124-I,c,I
SBep21_c1337-I,c,I
SBep15_c563-N,c,N
SBep3_c1302-N,c,N
SBep14_c134-I,c,I
SBep14_c66-I,c,I
SBep3_c65-N,c,N
SBep2_c219-N,c,N
SBep13_c146-I,c,I
SBep4_c340-I,c,I
SBep3_c245-N,c,N
SBep19_c523-N,c,N
SBep4_c11-N,c,N
SBep2_c340-I,c,I
SBep15_c556-N,c,N
SBep21_c465-I,c,I
SBep13_c284-N,c,N
SBep3_c1021-I,c,I
SBep6_c215-N,c,N
SBep23_c1467-I,c,I
SBep14_c737-I,c,I
SBep27_c220-N,c,N
SBep14_c46-N,c,N
SBep4_c562-N,c,N
SBep3_c882-N,c,N
SBep15_c244-N,c,N
SBep3_c40-I,c,I
SBep6_c562-N,c,N
SBep3_c55-I,c,I
SBep21_c199-I,c,I
SBep23_c575-I,c,I
SBep21_c341-I,c,I
SBep13_c669-N,c,N
SBep13_c350-N,c,N
SBep3_c1293-I,c,I
SBep13_c43-N,c,N
SBep21_c701-I,c,I
SBep3_c601-I,c,I
SBep15_c537-I,c,I
SBep2_c523-I,c,I
SBep3_c341-N,c,N
SBep19_c481-I,c,I
SBep28_c270-N,c,N
SBep13_c176-N,c,N
SBep6_c271-N,c,N
SBep3_c1323-I,c,I
SBep2_c137-I,c,I
SBep23_c1527-N,c,N
SBep16_c447-I,c,I
SBep27_c55-N,c,N
SBep3_c359-I,c,I
SBep13_c445-N,c,N
SBep4_c728-N,c,N
SBep23_c528-N,c,N
SBep23_c18-I,c,I
SBep14_c452-I,c,I
SBep28_c549-N,c,N
SBep23_c821-N,c,N
SBep23_c127-N,c,N
SBep2_c485-N,c,N
SBep19_c434-I,c,I
SBep6_c649-I,c,I
SBep14_c206-I,c,I
SBep19_c244-I,c,I
SBep28_c36-I,c,I
SBep3_c640-N,c,N
SBep16_c200-N,c,N
SBep6_c357-I,c,I
SBep27_c77-N,c,N
SBep23_c799-N,c,N
SBep14_c603-N,c,N
SBep23_c1485-N,c,N
SBep27_c365-I,c,I
SBep4_c1106-N,c,N
SBep3_c922-N,c,N
SBep14_c679-I,c,I
SBep4_c571-N,c,N
SBep14_c419-I,c,I
SBep3_c727-N,c,N
SBep16_c315-N,c,N
SBep14_c250-N,c,N
SBep27_c12-N,c,N
SBep23_c910-I,c,I
SBep21_c1826-N,c,N
SBep23_c457-N,c,N
SBep2_c587-N,c,N
SBep13_c497-N,c,N
SBep2_c20-I,c,I
SBep16_c495-I,c,I
SBep16_c185-N,c,N
SBep2_c214-I,c,I
SBep4_c228-N,c,N
SBep4_c899-I,c,I
SBep14_c621-N,c,N
SBep4_c1015-I,c,I
SBep27_c367-I,c,I
SBep21_c1830-N,c,N
SBep14_c140-I,c,I
SBep27_c199-I,c,I
SBep3_c54-I,c,I
SBep27_c22-I,c,I
SBep3_c881-I,c,I
SBep27_c331-N,c,N
SBep2_c229-I,c,I
SBep2_c631-I,c,I
SBep3_c378-N,c,N
SBep14_c39-N,c,N
SBep4_c594-N,c,N
SBep23_c595-N,c,N
SBep21_c723-N,c,N
SBep6_c1018-N,c,N
SBep6_c694-I,c,I
SBep3_c699-I,c,I
SBep3_c1268-N,c,N
SBep4_c115-N,c,N
SBep28_c593-I,c,I
SBep3_c1347-I,c,I
SBep15_c88-N,c,N
SBep3_c702-N,c,N
SBep28_c448-N,c,N
SBep2_c531-I,c,I
SBep4_c650-N,c,N
SBep6_c1041-N,c,N
SBep2_c218-I,c,I
SBep14_c145-N,c,N
SBep14_c571-I,c,I
SBep6_c308-I,c,I
SBep27_c62-I,c,I
SBep21_c101-I,c,I
SBep27_c327-I,c,I
SBep27_c11-N,c,N
SBep6_c431-I,c,I
SBep14_c421-I,c,I
SBep15_c260-I,c,I
SBep6_c836-I,c,I
SBep21_c1004-I,c,I
SBep2_c81-I,c,I
SBep21_c565-I,c,I
SBep21_c935-I,c,I
SBep19_c258-I,c,I
SBep16_c393-N,c,N
SBep16_c215-I,c,I
SBep23_c76-N,c,N
SBep28_c46-N,c,N
SBep6_c587-N,c,N
SBep14_c529-I,c,I
SBep23_c1036-N,c,N
SBep27_c262-N,c,N
SBep27_c261-N,c,N
SBep4_c1044-N,c,N
SBep16_c288-N,c,N
SBep27_c515-N,c,N
SBep23_c1418-N,c,N
SBep4_c955-N,c,N
SBep3_c329-I,c,I
SBep28_c49-I,c,I
SBep15_c493-N,c,N
SBep13_c364-N,c,N
SBep13_c188-N,c,N
SBep19_c231-I,c,I
SBep14_c336-I,c,I
SBep16_c335-I,c,I
SBep6_c255-N,c,N
SBep28_c731-I,c,I
SBep3_c1400-I,c,I
SBep19_c76-N,c,N
SBep14_c351-N,c,N
SBep28_c366-I,c,I
SBep23_c1196-N,c,N
SBep14_c249-N,c,N
SBep27_c486-N,c,N
SBep6_c307-N,c,N
SBep23_c55-I,c,I
SBep21_c598-I,c,I
SBep19_c532-I,c,I
SBep28_c460-N,c,N
SBep13_c603-N,c,N
SBep13_c676-N,c,N
SBep28_c137-N,c,N
SBep3_c1292-I,c,I
SBep14_c199-I,c,I
SBep16_c192-I,c,I
SBep16_c25-I,c,I
SBep19_c105-I,c,I
SBep2_c489-N,c,N
SBep21_c1961-N,c,N
SBep19_c315-I,c,I
SBep28_c164-N,c,N
SBep4_c158-N,c,N
SBep21_c1723-I,c,I
SBep3_c965-I,c,I
SBep6_c916-N,c,N
SBep23_c687-N,c,N
SBep3_c917-I,c,I
SBep3_c1201-N,c,N
SBep28_c250-I,c,I
SBep13_c3-N,c,N
SBep14_c326-I,c,I
SBep19_c521-N,c,N
SBep14_c234-N,c,N
SBep6_c355-I,c,I
SBep14_c675-I,c,I
SBep23_c1278-N,c,N
SBep13_c439-N,c,N
SBep4_c511-N,c,N
SBep3_c785-I,c,I
SBep6_c189-I,c,I
SBep3_c1404-N,c,N
SBep4_c211-N,c,N
SBep27_c42-I,c,I
SBep23_c1276-N,c,N
SBep21_c1069-I,c,I
SBep4_c1228-N,c,N
SBep3_c221-I,c,I
SBep19_c350-I,c,I
SBep3_c323-N,c,N
SBep3_c937-I,c,I
SBep16_c375-I,c,I
SBep23_c1176-N,c,N
SBep27_c380-I,c,I
SBep13_c283-N,c,N
SBep27_c125-N,c,N
SBep14_c213-N,c,N
SBep3_c20-I,c,I
SBep16_c10-I,c,I
SBep19_c28-N,c,N
SBep3_c676-N,c,N
SBep28_c328-N,c,N
SBep4_c396-N,c,N
SBep16_c487-N,c,N
SBep14_c247-N,c,N
SBep14_c143-I,c,I
SBep23_c662-N,c,N
SBep6_c980-I,c,I
SBep2_c373-N,c,N
SBep16_c567-N,c,N
SBep3_c1260-N,c,N
SBep21_c1390-N,c,N
SBep13_c259-N,c,N
SBep19_c47-I,c,I
SBep2_c35-N,c,N
SBep16_c478-I,c,I
SBep16_c525-N,c,N
SBep14_c514-I,c,I
SBep14_c502-N,c,N
SBep13_c211-N,c,N
SBep21_c725-N,c,N
SBep28_c449-N,c,N
SBep4_c724-N,c,N
SBep23_c868-N,c,N
SBep21_c1656-I,c,I
SBep15_c232-N,c,N
SBep27_c528-N,c,N
SBep28_c411-N,c,N
SBep3_c592-I,c,I
SBep15_c645-N,c,N
SBep2_c302-N,c,N
SBep4_c1126-N,c,N
SBep21_c1038-I,c,I
SBep28_c154-I,c,I
SBep19_c296-I,c,I
SBep3_c311-I,c,I
SBep21_c1503-I,c,I
SBep27_c150-N,c,N
SBep23_c948-N,c,N
SBep23_c828-N,c,N
SBep21_c317-I,c,I
SBep14_c193-I,c,I
SBep28_c672-N,c,N
SBep4_c918-N,c,N
SBep23_c1295-N,c,N
SBep19_c184-I,c,I
SBep14_c212-N,c,N
SBep4_c7-N,c,N
SBep19_c455-N,c,N
SBep23_c1529-N,c,N
SBep16_c74-N,c,N
SBep21_c781-I,c,I
SBep14_c13-I,c,I
SBep15_c612-N,c,N
SBep19_c486-I,c,I
SBep16_c33-N,c,N
SBep27_c483-I,c,I
SBep19_c84-I,c,I
SBep27_c148-N,c,N
SBep19_c88-I,c,I
SBep14_c189-I,c,I
SBep21_c1597-I,c,I
SBep3_c102-N,c,N
SBep21_c119-I,c,I
SBep23_c692-N,c,N
SBep2_c491-N,c,N
SBep6_c477-N,c,N
SBep23_c1450-N,c,N
SBep27_c115-N,c,N
SBep4_c884-N,c,N
SBep27_c186-N,c,N
SBep6_c853-I,c,I
SBep23_c1452-N,c,N
SBep21_c932-I,c,I
SBep4_c1086-N,c,N
SBep3_c700-N,c,N
SBep3_c646-N,c,N
SBep3_c1245-N,c,N
SBep13_c33-N,c,N
SBep23_c903-N,c,N
SBep2_c264-I,c,I
SBep27_c347-I,c,I
SBep19_c432-N,c,N
SBep3_c486-N,c,N
SBep6_c132-I,c,I
SBep28_c159-N,c,N
SBep3_c346-N,c,N
SBep3_c96-I,c,I
SBep16_c347-N,c,N
SBep23_c1151-N,c,N
SBep3_c313-I,c,I
SBep2_c565-I,c,I
SBep16_c342-I,c,I
SBep21_c407-I,c,I
SBep28_c611-N,c,N
SBep3_c1205-N,c,N
SBep2_c533-I,c,I
SBep15_c238-I,c,I
SBep13_c336-N,c,N
SBep19_c389-N,c,N
SBep28_c132-N,c,N
SBep13_c709-N,c,N
SBep4_c1085-N,c,N
SBep13_c150-N,c,N
SBep23_c497-N,c,N
SBep4_c120-N,c,N
SBep2_c462-N,c,N
SBep13_c528-N,c,N
SBep15_c335-N,c,N
SBep13_c158-N,c,N
SBep3_c600-I,c,I
SBep23_c846-N,c,N
SBep6_c1030-I,c,I
SBep14_c324-I,c,I
SBep21_c1312-I,c,I
SBep6_c697-I,c,I
SBep4_c368-I,c,I
SBep19_c502-I,c,I
SBep14_c594-N,c,N
SBep14_c28-N,c,N
SBep21_c1645-I,c,I
SBep4_c201-N,c,N
SBep2_c283-I,c,I
SBep23_c172-N,c,N
SBep23_c1150-N,c,N
SBep16_c394-N,c,N
SBep19_c168-I,c,I
SBep2_c349-I,c,I
SBep21_c1442-I,c,I
SBep6_c407-I,c,I
SBep6_c1000-N,c,N
SBep16_c204-N,c,N
SBep3_c177-I,c,I
SBep27_c448-N,c,N
SBep21_c1823-I,c,I
SBep23_c591-I,c,I
SBep19_c512-I,c,I
SBep13_c220-N,c,N
SBep16_c172-I,c,I
SBep3_c418-N,c,N
SBep28_c100-I,c,I
SBep2_c144-N,c,N
SBep23_c980-N,c,N
SBep4_c485-N,c,N
SBep19_c110-N,c,N
SBep4_c1233-N,c,N
SBep27_c469-N,c,N
SBep14_c383-I,c,I
SBep23_c791-I,c,I
SBep3_c604-I,c,I
SBep6_c532-I,c,I
SBep4_c473-N,c,N
SBep19_c412-N,c,N
SBep13_c148-I,c,I
SBep3_c1064-N,c,N
SBep28_c712-N,c,N
SBep13_c140-N,c,N
SBep14_c263-N,c,N
SBep6_c399-I,c,I
SBep23_c646-N,c,N
SBep2_c231-N,c,N
SBep16_c531-I,c,I
SBep4_c1076-N,c,N
SBep3_c1328-I,c,I
SBep21_c4-N,c,N
SBep23_c921-N,c,N
SBep3_c163-N,c,N
