id,speaker,label
SPPep12_g65B-N,g,N
SPPep12_p75-N,p,N
SPPep12_r194-N,r,N
SPPep12_r123-N,r,N
SPPep12_p148-N,p,N
SPPep12_r143-N,r,N
SPPep12_y13-N,y,N
SPPep12_p110-N,p,N
SPPep12_r55-N,r,N
SPPep12_r59-N,r,N
SPPep12_p124-N,p,N
SPPep12_g65-N,g,N
SPPep12_r182-N,r,N
SPPep12_y45-N,y,N
SPPep12_b68-I,b,I
SPPep12_y47-N,y,N
SPPep12_b123-I,b,I
SPPep12_r277-N,r,N
SPPep12_y37-N,y,N
SPPep12_r282-N,r,N
SPPep12_r33-N,r,N
SPPep12_y12-N,y,N
SPPep12_r160-N,r,N
SPPep12_r302-N,r,N
SPPep12_g36-N,g,N
SPPep12_r35-N,r,N
SPPep12_r34-N,r,N
SPPep12_r219-N,r,N
SPPep12_p18A-N,p,N
SPPep12_g51-N,g,N
SPPep12_y31-N,y,N
SPPep12_r166-N,r,N
SPPep12_b14-I,b,I
SPPep12_p108-N,p,N
SPPep12_p117-N,p,N
SPPep12_p21-N,p,N
SPPep12_r164-N,r,N
SPPep12_r187-N,r,N
SPPep12_p127-N,p,N
SPPep12_r281-N,r,N
SPPep12_r120-N,r,N
SPPep12_r98-N,r,N
SPPep12_g82-I,g,I
SPPep12_p84-N,p,N
SPPep12_r193-N,r,N
SPPep12_r136-N,r,N
SPPep12_g73-N,g,N
SPPep12_r275-N,r,N
SPPep12_r84-I,r,I
SPPep12_p33-I,p,I
SPPep12_b31-N,b,N
SPPep12_y35-I,y,I
SPPep12_r299-N,r,N
SPPep12_r213-N,r,N
SPPep12_g26-I,g,I
SPPep12_r131-N,r,N
SPPep12_b53-N,b,N
SPPep12_r284-N,r,N
SPPep12_r180-N,r,N
SPPep12_b104-N,b,N
SPPep12_p2-N,p,N
SPPep12_r125-N,r,N
SPPep12_y16-N,y,N
SPPep12_y95-I,y,I
SPPep12_b105-N,b,N
SPPep12_g95-N,g,N
SPPep12_g96-I,g,I
SPPep12_p63-N,p,N
SPPep12_p7-I,p,I
SPPep12_p80-N,p,N
SPPep12_y6-I,y,I
SPPep12_r151-N,r,N
SPPep12_p163-I,p,I
SPPep12_b86B-I,b,I
SPPep12_g64-I,g,I
SPPep12_p24-I,p,I
SPPep12_p101-N,p,N
SPPep12_r90-N,r,N
SPPep12_r159-N,r,N
SPPep12_r179-N,r,N
SPPep12_p159-N,p,N
SPPep12_r147-N,r,N
SPPep12_p149-N,p,N
SPPep12_p58-N,p,N
SPPep12_g44-N,g,N
SPPep12_r97-N,r,N
SPPep12_r255-N,r,N
SPPep12_p142-N,p,N
SPPep12_p135-N,p,N
SPPep12_p133-N,p,N
SPPep12_g5-I,g,I
SPPep12_r230-N,r,N
SPPep12_b121-N,b,N
SPPep12_r17-I,r,I
SPPep12_p55-N,p,N
SPPep12_g15-N,g,N
SPPep12_r176-N,r,N
SPPep12_p128-N,p,N
SPPep12_r273-N,r,N
SPPep12_y30-I,y,I
SPPep12_p29-N,p,N
SPPep12_b38-N,b,N
SPPep12_g75-N,g,N
SPPep12_y59-N,y,N
SPPep12_r129-N,r,N
SPPep12_r237-N,r,N
SPPep12_g16-N,g,N
SPPep12_r263-N,r,N
SPPep12_g25-N,g,N
SPPep12_b95-N,b,N
SPPep12_y56-N,y,N
SPPep12_b97-N,b,N
SPPep12_y25-I,y,I
SPPep12_r293-N,r,N
SPPep12_g46-N,g,N
SPPep12_r239-N,r,N
SPPep12_g24-I,g,I
SPPep12_p90-N,p,N
SPPep12_r303-N,r,N
SPPep12_y20-N,y,N
SPPep12_r200-N,r,N
SPPep12_r278-N,r,N
SPPep12_p129-N,p,N
SPPep12_g8-I,g,I
SPPep12_g74-N,g,N
SPPep12_r119-N,r,N
SPPep12_p104-I,p,I
SPPep12_p87-N,p,N
SPPep12_p115-N,p,N
SPPep12_y17-I,y,I
SPPep12_p100-N,p,N
SPPep12_g81-N,g,N
SPPep12_p138-N,p,N
SPPep12_y85-N,y,N
SPPep12_r171-N,r,N
SPPep12_p13-N,p,N
SPPep12_r127-I,r,I
SPPep12_b23-N,b,N
SPPep12_g9-N,g,N
SPPep12_r209-N,r,N
SPPep12_p39-N,p,N
SPPep12_p3-N,p,N
SPPep12_b128-N,b,N
SPPep12_p69-N,p,N
SPPep12_b83-N,b,N
SPPep12_r245-N,r,N
SPPep12_y93-N,y,N
SPPep12_p145-N,p,N
SPPep12_b96-N,b,N
SPPep12_r298-N,r,N
SPPep12_g76-N,g,N
SPPep12_r67-N,r,N
SPPep12_r95-N,r,N
SPPep12_r47-N,r,N
SPPep12_r99-N,r,N
SPPep12_r227-N,r,N
SPPep12_b98-N,b,N
SPPep12_b60-N,b,N
SPPep12_r36-N,r,N
SPPep12_r172-N,r,N
SPPep12_r38-N,r,N
SPPep12_b65-N,b,N
SPPep12_r163-N,r,N
SPPep12_r28-N,r,N
SPPep12_r195-N,r,N
SPPep12_g50-N,g,N
SPPep12_r85-N,r,N
SPPep12_g17-I,g,I
SPPep12_r66-N,r,N
SPPep12_p60-I,p,I
SPPep12_r46A-N,r,N
SPPep12_g28-I,g,I
SPPep12_b90-I,b,I
SPPep12_g49-N,g,N
SPPep12_r80-I,r,I
SPPep12_r144-N,r,N
SPPep12_r301-N,r,N
SPPep12_r292-N,r,N
SPPep12_p151-N,p,N
SPPep12_g78-N,g,N
SPPep12_r87-N,r,N
SPPep12_r18-N,r,N
SPPep12_p122-N,p,N
SPPep12_g53-N,g,N
SPPep12_p9-N,p,N
SPPep12_y5-N,y,N
SPPep12_g32-N,g,N
SPPep12_r181-N,r,N
SPPep12_y40-N,y,N
SPPep12_r8-N,r,N
SPPep12_p45-N,p,N
SPPep12_g3-N,g,N
SPPep12_p66-N,p,N
SPPep12_p143-N,p,N
SPPep12_p105-I,p,I
SPPep12_y63-N,y,N
SPPep12_r258-N,r,N
SPPep12_b22-N,b,N
SPPep12_r76-N,r,N
SPPep12_r114-N,r,N
SPPep12_p41-N,p,N
SPPep12_b42-N,b,N
SPPep12_r130-N,r,N
SPPep12_b86-N,b,N
SPPep12_y42-N,y,N
SPPep12_p93-N,p,N
SPPep12_b50-N,b,N
SPPep12_g10-N,g,N
SPPep12_r208-N,r,N
SPPep12_r238-N,r,N
SPPep12_b69-N,b,N
SPPep12_r174-N,r,N
SPPep12_g87-N,g,N
SPPep12_r158-N,r,N
SPPep12_y92-N,y,N
SPPep12_r257-N,r,N
SPPep12_p18B-N,p,N
SPPep12_p118-N,p,N
SPPep12_b81-N,b,N
SPPep12_g47-N,g,N
SPPep12_r229-N,r,N
SPPep12_p153-N,p,N
SPPep12_b111-N,b,N
SPPep12_g61-N,g,N
SPPep12_b35-I,b,I
SPPep12_g6-I,g,I
SPPep12_y57-N,y,N
SPPep12_r286-N,r,N
SPPep12_p125-N,p,N
SPPep12_y60-I,y,I
SPPep12_b36-N,b,N
SPPep12_r44-N,r,N
SPPep12_r78-I,r,I
SPPep12_y36-N,y,N
SPPep12_r192-N,r,N
SPPep12_r39-N,r,N
SPPep12_r306-N,r,N
SPPep12_g63-N,g,N
SPPep12_b4-N,b,N
SPPep12_r46B-I,r,I
SPPep12_p126-N,p,N
SPPep12_b129-N,b,N
SPPep12_p96-N,p,N
SPPep12_y96-I,y,I
SPPep12_y1-N,y,N
SPPep12_y22-N,y,N
SPPep12_r141-N,r,N
SPPep12_y46-N,y,N
SPPep12_b126-N,b,N
SPPep12_r279-N,r,N
SPPep12_r103-N,r,N
SPPep12_g79-N,g,N
SPPep12_r256-N,r,N
SPPep12_b30-N,b,N
SPPep12_r70-N,r,N
SPPep12_g13-I,g,I
SPPep12_g98-N,g,N
SPPep12_g40-N,g,N
SPPep12_y54-N,y,N
SPPep12_r82-I,r,I
SPPep12_y89-N,y,N
SPPep12_p23-N,p,N
SPPep12_r253-N,r,N
SPPep12_r203-N,r,N
SPPep12_b103-N,b,N
SPPep12_g80-N,g,N
SPPep12_r228-N,r,N
SPPep12_y8-N,y,N
SPPep12_p94-N,p,N
SPPep12_r153-N,r,N
SPPep12_p152-N,p,N
SPPep12_r267-N,r,N
SPPep12_y19-N,y,N
SPPep12_g90-N,g,N
SPPep12_p117B-N,p,N
SPPep12_p88-N,p,N
SPPep12_r204-N,r,N
SPPep12_b117-I,b,I
SPPep12_p62-N,p,N
SPPep12_r154-N,r,N
SPPep12_y2-N,y,N
SPPep12_y86-N,y,N
SPPep12_r56-N,r,N
SPPep12_r140-N,r,N
SPPep12_r175-N,r,N
SPPep12_g18-I,g,I
SPPep12_r25-N,r,N
SPPep12_r167-N,r,N
SPPep12_r37-N,r,N
SPPep12_b112-N,b,N
SPPep12_b33-I,b,I
SPPep12_b94-N,b,N
SPPep12_p30-N,p,N
SPPep12_y27-N,y,N
SPPep12_r105-N,r,N
SPPep12_p28-N,p,N
SPPep12_r53-N,r,N
SPPep12_r113-N,r,N
SPPep12_r210-N,r,N
SPPep12_r112-N,r,N
SPPep12_r191-N,r,N
SPPep12_g58-I,g,I
SPPep12_p144-I,p,I
SPPep12_b6-N,b,N
SPPep12_y10-I,y,I
SPPep12_b113-N,b,N
SPPep12_b13-N,b,N
SPPep12_r224-N,r,N
SPPep12_b119-N,b,N
SPPep12_r126-I,r,I
SPPep12_p19-N,p,N
SPPep12_b77-I,b,I
SPPep12_p38-N,p,N
SPPep12_b73-I,b,I
SPPep12_p76-N,p,N
SPPep12_b63-N,b,N
SPPep12_p57-N,p,N
SPPep12_g30-I,g,I
SPPep12_g45-I,g,I
SPPep12_g4-N,g,N
SPPep12_r102-N,r,N
SPPep12_g84-I,g,I
SPPep12_y94-N,y,N
SPPep12_r43-N,r,N
SPPep12_b9-I,b,I
SPPep12_b64-N,b,N
