id,speaker,label
SPPep12_r259-N,r,N
SPPep12_r135-I,r,I
SPPep12_r189-N,r,N
SPPep12_r297-I,r,I
SPPep12_r12-N,r,N
SPPep12_r71-N,r,N
SPPep12_r168-N,r,N
SPPep12_r55-N,r,N
SPPep12_r51-N,r,N
SPPep12_r305-N,r,N
SPPep12_r204-N,r,N
SPPep12_r253-N,r,N
SPPep12_r275-N,r,N
SPPep12_r236-N,r,N
SPPep12_r178-N,r,N
SPPep12_r45-N,r,N
SPPep12_r224-N,r,N
SPPep12_r157-N,r,N
SPPep12_r222-N,r,N
SPPep12_r241-N,r,N
SPPep12_r69-N,r,N
SPPep12_r152-N,r,N
SPPep12_r223-N,r,N
SPPep12_r209-N,r,N
SPPep12_r134-I,r,I
SPPep12_r62-N,r,N
SPPep12_r33-N,r,N
SPPep12_r258-N,r,N
SPPep12_r94-N,r,N
SPPep12_r10-N,r,N
SPPep12_r264-N,r,N
SPPep12_r177-N,r,N
SPPep12_r103-N,r,N
SPPep12_r197-N,r,N
SPPep12_r262-N,r,N
SPPep12_r304-N,r,N
SPPep12_r50-N,r,N
SPPep12_r269-N,r,N
SPPep12_r136-N,r,N
SPPep12_r80-I,r,I
SPPep12_r75-N,r,N
SPPep12_r58-N,r,N
SPPep12_r243-N,r,N
SPPep12_r185-N,r,N
SPPep12_r172-N,r,N
SPPep12_r219-N,r,N
SPPep12_r34-N,r,N
SPPep12_r130-N,r,N
SPPep12_r184-N,r,N
SPPep12_r163-N,r,N
SPPep12_r8-N,r,N
SPPep12_r111-N,r,N
SPPep12_r175-N,r,N
SPPep12_r116-N,r,N
SPPep12_r85-N,r,N
SPPep12_r106-N,r,N
SPPep12_r41-N,r,N
SPPep12_r299-N,r,N
SPPep12_r170-N,r,N
SPPep12_r78-I,r,I
SPPep12_r17-I,r,I
SPPep12_r98-N,r,N
SPPep12_r44-N,r,N
SPPep12_r291-N,r,N
SPPep12_r221-N,r,N
SPPep12_r276-N,r,N
SPPep12_r54-N,r,N
SPPep12_r270-N,r,N
SPPep12_r181-N,r,N
SPPep12_r6-N,r,N
SPPep12_r166-N,r,N
SPPep12_r35-N,r,N
SPPep12_r255-N,r,N
SPPep12_r63-N,r,N
SPPep12_r281-N,r,N
SPPep12_r128-N,r,N
SPPep12_r226-N,r,N
SPPep12_r25-N,r,N
SPPep12_r267-N,r,N
SPPep12_r127-I,r,I
SPPep12_r227-N,r,N
SPPep12_r300-I,r,I
SPPep12_r84-I,r,I
SPPep12_r290-N,r,N
SPPep12_r133-N,r,N
SPPep12_r123-N,r,N
SPPep12_r7-N,r,N
SPPep12_r32-N,r,N
SPPep12_r238-N,r,N
SPPep12_r67-N,r,N
SPPep12_r188-N,r,N
SPPep12_r162-N,r,N
SPPep12_r59-N,r,N
SPPep12_r288-N,r,N
SPPep12_r40-N,r,N
SPPep12_r283-I,r,I
SPPep12_r14-N,r,N
SPPep12_r257-N,r,N
SPPep12_r31-N,r,N
SPPep12_r38-N,r,N
SPPep12_r289-N,r,N
SPPep12_r165-N,r,N
SPPep12_r193-N,r,N
SPPep12_r49-N,r,N
SPPep12_r174-N,r,N
SPPep12_r284-N,r,N
SPPep12_r265-N,r,N
SPPep12_r302-N,r,N
SPPep12_r120-N,r,N
SPPep12_r307-N,r,N
SPPep12_r48-N,r,N
SPPep12_r121-N,r,N
SPPep12_r150-N,r,N
SPPep12_r169-N,r,N
SPPep12_r207-N,r,N
SPPep12_r82-I,r,I
SPPep12_r110-N,r,N
SPPep12_r296-N,r,N
SPPep12_r218-N,r,N
SPPep12_r303-N,r,N
SPPep12_r140-N,r,N
SPPep12_r233-N,r,N
SPPep12_r160-N,r,N
SPPep12_r234-N,r,N
SPPep12_r66-N,r,N
SPPep12_r46B-I,r,I
