id,speaker,label
SBep21_d1097-N,d,N
SBep6_d356-I,d,I
SBep21_d1391-N,d,N
SBep23_d489-N,d,N
SBep21_d1338-N,d,N
SBep6_d817-I,d,I
SBep21_d807-I,d,I
SBep6_d745-N,d,N
SBep21_d1962-N,d,N
SBep28_d689-I,d,I
SBep13_d273-N,d,N
SBep21_d174-N,d,N
SBep6_d61-I,d,I
SBep21_d1965-N,d,N
SBep21_d1706-I,d,I
SBep6_d405-I,d,I
SBep21_d21-I,d,I
SBep13_d564-N,d,N
SBep2_d309-I,d,I
SBep23_d1147-N,d,N
SBep27_d246-I,d,I
SBep28_d589-I,d,I
SBep15_d468-I,d,I
SBep28_d643-I,d,I
SBep2_d496-N,d,N
SBep28_d499-N,d,N
SBep21_d608-I,d,I
SBep6_d207-I,d,I
SBep27_d178-I,d,I
SBep6_d257-I,d,I
SBep15_d152-I,d,I
SBep21_d888-I,d,I
SBep13_d361-N,d,N
SBep6_d113-I,d,I
SBep21_d985-N,d,N
SBep23_d227-I,d,I
SBep2_d540-I,d,I
SBep23_d470-N,d,N
SBep23_d1349-I,d,I
SBep2_d323-N,d,N
SBep6_d886-N,d,N
SBep21_d46-I,d,I
SBep6_d198-I,d,I
SBep13_d740-N,d,N
SBep28_d314-N,d,N
SBep2_d463-I,d,I
SBep21_d478-N,d,N
SBep21_d1049-I,d,I
SBep28_d104-I,d,I
SBep21_d36-I,d,I
SBep23_d144-I,d,I
SBep23_d1006-I,d,I
SBep28_d612-N,d,N
SBep28_d664-I,d,I
SBep21_d1728-N,d,N
SBep13_d500-N,d,N
SBep28_d118-I,d,I
SBep6_d1047-N,d,N
SBep27_d71-N,d,N
SBep2_d217-I,d,I
SBep27_d309-N,d,N
SBep23_d1081-I,d,I
SBep2_d62-I,d,I
SBep21_d220-N,d,N
SBep2_d172-N,d,N
SBep6_d759-I,d,I
SBep27_d383-I,d,I
SBep27_d443-I,d,I
SBep6_d720-I,d,I
SBep27_d104-I,d,I
SBep21_d1216-I,d,I
SBep23_d640-I,d,I
SBep15_d106-I,d,I
SBep6_d147-N,d,N
SBep6_d450-N,d,N
SBep23_d124-I,d,I
SBep6_d555-I,d,I
SBep15_d235-N,d,N
SBep21_d295-I,d,I
SBep28_d216-N,d,N
SBep21_d1955-I,d,I
SBep23_d538-N,d,N
SBep15_d369-I,d,I
SBep21_d247-I,d,I
SBep2_d527-N,d,N
SBep28_d254-N,d,N
SBep15_d200-I,d,I
SBep27_d319-N,d,N
SBep23_d1145-N,d,N
SBep23_d1298-I,d,I
SBep13_d429-N,d,N
SBep21_d1153-I,d,I
SBep15_d80-I,d,I
SBep21_d1582-N,d,N
SBep27_d72-N,d,N
SBep2_d567-N,d,N
SBep21_d558-I,d,I
SBep6_d281-I,d,I
SBep23_d1198-I,d,I
SBep28_d535-I,d,I
SBep6_d354-I,d,I
SBep23_d1436-N,d,N
SBep28_d364-I,d,I
SBep23_d532-I,d,I
SBep15_d454-I,d,I
SBep23_d1121-N,d,N
SBep28_d196-I,d,I
SBep15_d144-I,d,I
SBep23_d1451-N,d,N
SBep21_d1168-I,d,I
SBep23_d568-N,d,N
SBep6_d441-I,d,I
SBep28_d48-I,d,I
SBep21_d958-N,d,N
SBep2_d583-N,d,N
SBep28_d30-I,d,I
SBep21_d1175-I,d,I
SBep15_d253-N,d,N
SBep21_d1776-N,d,N
SBep6_d193-I,d,I
SBep27_d516-N,d,N
SBep27_d356-N,d,N
SBep23_d970-N,d,N
SBep23_d1431-N,d,N
SBep28_d246-N,d,N
SBep23_d441-N,d,N
SBep23_d439-N,d,N
SBep6_d361-I,d,I
SBep6_d265-I,d,I
SBep2_d244-I,d,I
SBep21_d1585-I,d,I
SBep28_d591-I,d,I
SBep21_d380-I,d,I
SBep6_d620-N,d,N
SBep2_d265-I,d,I
SBep23_d295-N,d,N
SBep13_d632-N,d,N
SBep21_d907-I,d,I
SBep6_d588-I,d,I
SBep23_d381-I,d,I
SBep2_d289-I,d,I
SBep21_d784-I,d,I
SBep21_d87-I,d,I
SBep6_d136-I,d,I
SBep6_d706-N,d,N
SBep6_d642-N,d,N
SBep2_d203-N,d,N
SBep2_d169-N,d,N
SBep2_d26-N,d,N
SBep13_d508-N,d,N
SBep6_d885-N,d,N
SBep6_d310-I,d,I
SBep6_d382-I,d,I
SBep15_d236-I,d,I
SBep6_d655-N,d,N
SBep2_d401-I,d,I
SBep2_d521-I,d,I
SBep2_d578-I,d,I
SBep23_d342-I,d,I
SBep2_d153-I,d,I
SBep28_d581-N,d,N
SBep21_d1587-I,d,I
SBep13_d747-N,d,N
SBep6_d938-I,d,I
SBep21_d835-N,d,N
SBep28_d153-I,d,I
SBep27_d437-I,d,I
SBep21_d1550-I,d,I
SBep6_d391-I,d,I
SBep13_d400-N,d,N
SBep21_d1588-I,d,I
SBep6_d395-I,d,I
SBep28_d98-I,d,I
SBep13_d281-N,d,N
SBep21_d858-I,d,I
SBep28_d579-I,d,I
SBep21_d624-I,d,I
SBep21_d1418-I,d,I
SBep23_d977-N,d,N
SBep21_d1122-I,d,I
SBep21_d614-I,d,I
SBep2_d504-I,d,I
SBep2_d111-I,d,I
SBep27_d256-N,d,N
SBep21_d1513-I,d,I
SBep28_d344-N,d,N
SBep21_d1314-I,d,I
SBep27_d101-I,d,I
SBep13_d234-I,d,I
SBep6_d398-I,d,I
SBep6_d614-I,d,I
SBep6_d824-I,d,I
SBep27_d245-I,d,I
SBep23_d38-I,d,I
SBep23_d318-I,d,I
SBep28_d197-I,d,I
SBep28_d54-I,d,I
SBep15_d633-I,d,I
SBep21_d512-N,d,N
SBep13_d817-I,d,I
SBep23_d1057-N,d,N
SBep6_d1057-N,d,N
SBep21_d108-I,d,I
SBep21_d555-I,d,I
SBep2_d382-I,d,I
SBep21_d1410-I,d,I
SBep28_d85-I,d,I
SBep2_d36-N,d,N
SBep23_d1422-N,d,N
SBep27_d485-I,d,I
SBep6_d761-I,d,I
SBep2_d89-I,d,I
SBep6_d249-I,d,I
SBep6_d424-I,d,I
SBep23_d66-I,d,I
SBep6_d299-I,d,I
SBep2_d268-N,d,N
SBep21_d1778-N,d,N
SBep6_d211-N,d,N
SBep2_d134-N,d,N
SBep23_d513-N,d,N
SBep28_d363-I,d,I
SBep2_d365-N,d,N
SBep21_d1731-N,d,N
SBep23_d465-N,d,N
SBep21_d297-I,d,I
SBep28_d391-N,d,N
SBep13_d686-N,d,N
SBep13_d563-N,d,N
SBep28_d583-N,d,N
SBep2_d529-I,d,I
SBep21_d692-I,d,I
SBep23_d469-N,d,N
SBep21_d1319-I,d,I
SBep21_d1070-I,d,I
SBep23_d493-N,d,N
SBep27_d234-I,d,I
SBep13_d36-N,d,N
SBep2_d259-N,d,N
SBep23_d624-I,d,I
SBep23_d433-N,d,N
SBep13_d606-N,d,N
SBep21_d471-I,d,I
SBep23_d1413-N,d,N
SBep2_d465-I,d,I
SBep23_d515-N,d,N
SBep21_d1643-I,d,I
SBep21_d1532-N,d,N
SBep6_d437-I,d,I
SBep27_d284-N,d,N
SBep15_d487-I,d,I
SBep23_d1521-I,d,I
SBep15_d431-I,d,I
SBep6_d344-I,d,I
SBep21_d332-I,d,I
SBep2_d543-N,d,N
SBep6_d920-I,d,I
SBep2_d318-I,d,I
SBep2_d87-I,d,I
SBep21_d474-I,d,I
SBep13_d65-N,d,N
SBep13_d145-I,d,I
SBep21_d590-N,d,N
SBep28_d698-N,d,N
SBep15_d62-I,d,I
SBep27_d315-N,d,N
SBep28_d347-I,d,I
SBep6_d337-I,d,I
SBep23_d310-I,d,I
SBep13_d415-N,d,N
SBep21_d1231-N,d,N
SBep21_d617-I,d,I
SBep21_d1632-I,d,I
SBep23_d437-N,d,N
SBep2_d280-I,d,I
SBep6_d56-I,d,I
SBep6_d684-N,d,N
SBep23_d947-N,d,N
SBep6_d258-I,d,I
SBep28_d157-N,d,N
SBep21_d1923-I,d,I
SBep21_d386-I,d,I
SBep28_d517-I,d,I
SBep21_d1818-I,d,I
SBep13_d446-N,d,N
SBep6_d842-I,d,I
SBep15_d103-I,d,I
SBep27_d434-I,d,I
SBep28_d263-I,d,I
SBep13_d684-N,d,N
SBep6_d432-I,d,I
SBep13_d438-N,d,N
SBep21_d1537-N,d,N
SBep6_d320-N,d,N
SBep21_d1222-N,d,N
SBep23_d783-I,d,I
SBep21_d502-I,d,I
SBep2_d205-N,d,N
SBep6_d312-I,d,I
SBep6_d581-N,d,N
SBep2_d79-I,d,I
SBep23_d1037-N,d,N
SBep13_d28-N,d,N
SBep6_d155-I,d,I
SBep2_d366-N,d,N
SBep28_d156-I,d,I
SBep21_d1305-I,d,I
SBep13_d708-N,d,N
SBep2_d122-I,d,I
SBep21_d1829-N,d,N
SBep27_d500-I,d,I
SBep2_d321-N,d,N
SBep6_d217-N,d,N
SBep2_d440-I,d,I
SBep28_d466-N,d,N
SBep23_d194-N,d,N
SBep15_d428-I,d,I
SBep23_d1384-I,d,I
SBep2_d548-N,d,N
SBep21_d169-I,d,I
SBep28_d513-N,d,N
SBep21_d909-I,d,I
SBep15_d452-N,d,N
SBep2_d362-N,d,N
SBep23_d533-N,d,N
SBep21_d745-I,d,I
SBep21_d1017-N,d,N
SBep21_d375-I,d,I
SBep27_d293-I,d,I
SBep27_d295-I,d,I
SBep15_d12-I,d,I
SBep6_d35-N,d,N
SBep23_d683-N,d,N
SBep28_d67-I,d,I
SBep6_d914-N,d,N
SBep23_d22-I,d,I
SBep6_d421-I,d,I
SBep6_d53-I,d,I
SBep27_d236-I,d,I
SBep21_d191-N,d,N
SBep2_d364-N,d,N
SBep2_d399-N,d,N
SBep21_d1637-I,d,I
SBep13_d510-N,d,N
SBep23_d582-I,d,I
SBep6_d664-I,d,I
SBep13_d343-N,d,N
SBep2_d333-N,d,N
SBep6_d488-I,d,I
SBep21_d1568-I,d,I
SBep28_d94-I,d,I
SBep13_d120-N,d,N
SBep13_d634-N,d,N
SBep28_d512-N,d,N
SBep2_d568-N,d,N
SBep13_d55-I,d,I
SBep13_d772-N,d,N
SBep13_d58-N,d,N
SBep27_d176-I,d,I
SBep2_d74-N,d,N
SBep13_d408-N,d,N
SBep2_d80-I,d,I
SBep6_d727-I,d,I
SBep6_d130-I,d,I
SBep21_d732-I,d,I
SBep28_d57-N,d,N
SBep6_d844-I,d,I
SBep15_d50-I,d,I
SBep23_d406-I,d,I
SBep21_d1598-I,d,I
SBep6_d1036-I,d,I
SBep13_d760-N,d,N
SBep27_d410-I,d,I
SBep23_d1424-N,d,N
SBep21_d1800-N,d,N
SBep21_d1901-N,d,N
SBep21_d1476-I,d,I
SBep21_d938-I,d,I
SBep23_d1443-N,d,N
SBep28_d247-N,d,N
SBep27_d494-I,d,I
SBep6_d62-I,d,I
SBep28_d407-N,d,N
SBep13_d24-N,d,N
SBep6_d43-I,d,I
SBep6_d262-I,d,I
SBep13_d279-N,d,N
SBep21_d1232-N,d,N
SBep21_d1936-I,d,I
SBep2_d273-I,d,I
SBep21_d1271-N,d,N
SBep21_d1439-N,d,N
SBep23_d1419-N,d,N
SBep2_d4-I,d,I
SBep21_d1822-I,d,I
SBep6_d939-I,d,I
SBep28_d337-N,d,N
SBep21_d1658-I,d,I
SBep27_d349-N,d,N
SBep6_d23-I,d,I
SBep15_d660-N,d,N
SBep23_d1341-I,d,I
SBep13_d7-I,d,I
SBep23_d1009-I,d,I
SBep15_d4-I,d,I
SBep6_d40-I,d,I
SBep2_d350-I,d,I
SBep21_d1673-I,d,I
SBep6_d352-I,d,I
SBep27_d58-N,d,N
SBep13_d2-N,d,N
SBep6_d634-N,d,N
SBep21_d132-N,d,N
SBep21_d1308-I,d,I
SBep23_d113-I,d,I
SBep21_d1852-N,d,N
SBep6_d178-I,d,I
SBep6_d1034-I,d,I
SBep21_d927-I,d,I
SBep28_d574-N,d,N
SBep13_d355-N,d,N
SBep6_d943-N,d,N
SBep23_d67-I,d,I
SBep15_d30-I,d,I
SBep2_d369-I,d,I
SBep15_d10-I,d,I
SBep2_d322-N,d,N
SBep6_d201-I,d,I
SBep13_d304-N,d,N
SBep21_d255-N,d,N
SBep23_d1061-I,d,I
SBep21_d1316-I,d,I
SBep23_d120-I,d,I
SBep13_d296-N,d,N
SBep15_d395-I,d,I
SBep13_d569-N,d,N
SBep21_d782-I,d,I
SBep28_d385-N,d,N
SBep21_d1253-N,d,N
SBep23_d411-I,d,I
SBep15_d365-N,d,N
SBep23_d1079-I,d,I
SBep2_d155-I,d,I
SBep6_d358-I,d,I
SBep23_d1318-I,d,I
SBep21_d696-I,d,I
SBep13_d507-N,d,N
SBep23_d541-N,d,N
SBep28_d393-I,d,I
SBep6_d246-I,d,I
SBep6_d518-I,d,I
SBep28_d697-N,d,N
SBep13_d477-N,d,N
SBep13_d550-N,d,N
SBep13_d728-N,d,N
SBep21_d500-I,d,I
SBep21_d1303-I,d,I
SBep21_d669-I,d,I
SBep2_d285-N,d,N
SBep13_d433-N,d,N
SBep21_d1950-N,d,N
SBep15_d222-I,d,I
SBep21_d1159-N,d,N
SBep15_d138-I,d,I
SBep23_d1335-I,d,I
SBep6_d922-I,d,I
SBep6_d192-I,d,I
SBep13_d702-N,d,N
SBep27_d481-I,d,I
SBep23_d958-I,d,I
SBep23_d759-N,d,N
SBep15_d57-N,d,N
SBep21_d154-I,d,I
SBep21_d482-N,d,N
SBep21_d948-I,d,I
SBep6_d58-I,d,I
SBep6_d386-I,d,I
SBep21_d1490-I,d,I
SBep21_d365-N,d,N
SBep2_d72-I,d,I
SBep13_d481-N,d,N
SBep13_d503-N,d,N
SBep6_d624-N,d,N
SBep13_d777-N,d,N
SBep2_d438-N,d,N
SBep15_d477-N,d,N
SBep23_d951-N,d,N
SBep6_d1032-I,d,I
SBep15_d54-I,d,I
SBep13_d8-I,d,I
SBep2_d96-N,d,N
SBep21_d372-I,d,I
SBep23_d923-N,d,N
SBep15_d198-I,d,I
SBep13_d750-N,d,N
SBep23_d419-I,d,I
SBep21_d542-N,d,N
SBep27_d92-I,d,I
SBep13_d668-N,d,N
SBep27_d204-I,d,I
SBep13_d402-N,d,N
SBep6_d531-I,d,I
SBep6_d508-N,d,N
SBep23_d1432-N,d,N
SBep27_d174-I,d,I
SBep23_d300-N,d,N
SBep2_d117-N,d,N
SBep23_d1473-I,d,I
SBep23_d417-I,d,I
SBep23_d453-I,d,I
SBep27_d283-N,d,N
SBep21_d1565-I,d,I
SBep21_d1230-N,d,N
SBep23_d580-I,d,I
SBep28_d533-I,d,I
SBep2_d577-I,d,I
SBep6_d127-I,d,I
SBep6_d855-I,d,I
SBep13_d452-I,d,I
SBep21_d563-I,d,I
SBep21_d1001-I,d,I
SBep2_d165-I,d,I
SBep6_d755-I,d,I
SBep13_d786-N,d,N
SBep15_d422-I,d,I
SBep21_d1699-I,d,I
SBep15_d500-I,d,I
SBep21_d277-I,d,I
SBep6_d185-I,d,I
SBep21_d1666-I,d,I
SBep23_d915-I,d,I
SBep6_d928-N,d,N
SBep27_d251-N,d,N
SBep6_d932-N,d,N
SBep21_d1577-I,d,I
SBep2_d633-I,d,I
SBep15_d100-I,d,I
SBep23_d609-N,d,N
SBep21_d1827-I,d,I
SBep27_d364-I,d,I
SBep21_d402-I,d,I
SBep21_d1944-N,d,N
SBep28_d120-I,d,I
SBep23_d931-N,d,N
SBep23_d454-I,d,I
SBep15_d176-I,d,I
SBep21_d1474-I,d,I
SBep13_d106-I,d,I
SBep13_d648-N,d,N
SBep21_d109-I,d,I
SBep28_d390-N,d,N
SBep23_d900-N,d,N
SBep13_d49-I,d,I
SBep23_d27-I,d,I
SBep2_d71-I,d,I
SBep23_d106-I,d,I
SBep28_d561-I,d,I
SBep6_d983-I,d,I
SBep15_d286-N,d,N
SBep21_d1024-N,d,N
SBep21_d1483-I,d,I
SBep28_d584-N,d,N
SBep6_d789-N,d,N
SBep27_d60-I,d,I
SBep23_d510-N,d,N
SBep27_d198-I,d,I
SBep28_d69-I,d,I
SBep6_d646-I,d,I
SBep21_d923-I,d,I
SBep21_d1665-I,d,I
SBep21_d863-I,d,I
SBep21_d275-N,d,N
SBep21_d237-I,d,I
SBep6_d213-N,d,N
SBep15_d418-I,d,I
SBep23_d1497-I,d,I
SBep27_d163-N,d,N
SBep6_d707-N,d,N
SBep21_d1196-N,d,N
SBep6_d736-I,d,I
SBep21_d699-I,d,I
SBep21_d442-N,d,N
SBep6_d849-I,d,I
SBep28_d413-N,d,N
SBep13_d261-N,d,N
SBep28_d527-I,d,I
SBep27_d19-I,d,I
SBep13_d50-I,d,I
SBep13_d363-N,d,N
SBep6_d175-N,d,N
SBep6_d912-N,d,N
SBep27_d253-N,d,N
SBep21_d1205-N,d,N
SBep28_d415-N,d,N
SBep21_d184-N,d,N
SBep15_d193-I,d,I
SBep21_d198-I,d,I
SBep27_d254-N,d,N
SBep21_d827-N,d,N
SBep6_d138-I,d,I
SBep6_d394-I,d,I
SBep27_d188-I,d,I
SBep13_d203-N,d,N
SBep28_d44-N,d,N
SBep21_d152-I,d,I
SBep21_d885-I,d,I
SBep28_d614-N,d,N
SBep2_d82-I,d,I
SBep2_d420-I,d,I
SBep28_d119-I,d,I
SBep13_d207-N,d,N
SBep6_d729-I,d,I
SBep15_d316-N,d,N
SBep6_d360-I,d,I
SBep21_d1243-I,d,I
SBep27_d201-I,d,I
SBep21_d619-I,d,I
SBep21_d1639-I,d,I
SBep6_d975-N,d,N
SBep6_d528-I,d,I
SBep21_d1627-N,d,N
SBep15_d512-I,d,I
SBep21_d1328-I,d,I
SBep6_d266-I,d,I
SBep21_d284-I,d,I
SBep21_d1562-I,d,I
SBep13_d540-N,d,N
SBep28_d705-I,d,I
SBep21_d150-I,d,I
SBep23_d747-N,d,N
SBep15_d372-I,d,I
SBep23_d271-I,d,I
SBep21_d1898-I,d,I
SBep21_d1956-N,d,N
SBep27_d238-N,d,N
SBep21_d319-I,d,I
SBep28_d124-I,d,I
SBep27_d249-N,d,N
SBep6_d71-I,d,I
SBep21_d409-I,d,I
SBep23_d1520-N,d,N
SBep6_d191-I,d,I
SBep15_d657-I,d,I
SBep23_d1388-I,d,I
SBep13_d566-N,d,N
SBep21_d823-I,d,I
SBep13_d365-N,d,N
SBep13_d353-N,d,N
SBep21_d1435-I,d,I
SBep27_d361-I,d,I
SBep21_d931-I,d,I
SBep28_d677-I,d,I
SBep13_d189-N,d,N
SBep23_d60-I,d,I
SBep6_d540-I,d,I
SBep6_d1027-I,d,I
SBep21_d1511-I,d,I
SBep6_d110-I,d,I
SBep21_d1248-N,d,N
SBep2_d626-I,d,I
SBep27_d345-N,d,N
SBep6_d166-N,d,N
SBep21_d321-I,d,I
SBep21_d1816-N,d,N
SBep23_d418-I,d,I
SBep2_d611-N,d,N
SBep21_d422-I,d,I
SBep23_d904-I,d,I
SBep21_d1415-I,d,I
SBep13_d475-N,d,N
SBep23_d870-I,d,I
SBep28_d502-N,d,N
SBep2_d630-I,d,I
SBep13_d674-N,d,N
SBep2_d109-I,d,I
SBep2_d311-N,d,N
SBep23_d1479-N,d,N
SBep21_d833-I,d,I
SBep23_d1137-N,d,N
SBep23_d618-I,d,I
SBep21_d303-N,d,N
SBep15_d403-N,d,N
SBep2_d338-I,d,I
SBep23_d1040-I,d,I
SBep21_d1730-N,d,N
SBep2_d180-N,d,N
SBep6_d371-N,d,N
SBep28_d23-I,d,I
SBep28_d585-N,d,N
SBep21_d934-I,d,I
SBep28_d223-I,d,I
SBep6_d223-I,d,I
SBep21_d1648-I,d,I
SBep21_d979-N,d,N
SBep27_d427-N,d,N
SBep23_d1201-I,d,I
SBep21_d1264-I,d,I
SBep27_d118-N,d,N
SBep21_d384-I,d,I
SBep6_d834-I,d,I
SBep23_d163-N,d,N
SBep15_d182-N,d,N
SBep21_d1646-I,d,I
SBep21_d404-I,d,I
SBep23_d296-N,d,N
SBep15_d379-N,d,N
SBep23_d1434-I,d,I
SBep21_d1538-N,d,N
SBep21_d1634-I,d,I
SBep21_d1389-N,d,N
SBep6_d14-I,d,I
SBep6_d385-I,d,I
SBep2_d480-N,d,N
SBep21_d412-I,d,I
SBep23_d872-I,d,I
SBep28_d490-N,d,N
SBep2_d492-I,d,I
SBep23_d1352-I,d,I
SBep23_d142-I,d,I
SBep23_d1231-N,d,N
SBep6_d708-I,d,I
SBep28_d526-I,d,I
SBep6_d856-N,d,N
SBep23_d1114-N,d,N
SBep27_d272-N,d,N
SBep23_d1311-I,d,I
SBep6_d38-I,d,I
SBep2_d532-I,d,I
SBep15_d135-N,d,N
SBep13_d463-N,d,N
SBep6_d124-I,d,I
SBep2_d202-N,d,N
SBep21_d286-I,d,I
SBep27_d400-I,d,I
SBep21_d1675-I,d,I
SBep15_d640-I,d,I
SBep27_d404-I,d,I
SBep6_d303-I,d,I
SBep15_d295-N,d,N
SBep6_d54-I,d,I
SBep6_d316-I,d,I
SBep6_d284-I,d,I
SBep21_d495-I,d,I
SBep21_d1630-N,d,N
SBep6_d660-I,d,I
SBep2_d250-I,d,I
SBep21_d187-I,d,I
SBep21_d1525-N,d,N
SBep6_d713-I,d,I
SBep27_d177-I,d,I
SBep21_d294-I,d,I
SBep27_d235-I,d,I
SBep2_d451-I,d,I
SBep21_d556-I,d,I
SBep15_d479-N,d,N
SBep27_d376-N,d,N
SBep21_d891-I,d,I
SBep23_d498-I,d,I
SBep15_d391-I,d,I
SBep6_d978-I,d,I
SBep21_d373-I,d,I
SBep2_d59-N,d,N
SBep23_d1177-I,d,I
SBep6_d915-N,d,N
SBep21_d1939-I,d,I
SBep23_d769-N,d,N
SBep6_d76-I,d,I
SBep21_d1655-I,d,I
SBep13_d316-I,d,I
SBep2_d18-N,d,N
SBep27_d280-I,d,I
SBep23_d335-I,d,I
SBep21_d1837-I,d,I
SBep28_d379-N,d,N
SBep28_d544-N,d,N
SBep23_d354-I,d,I
SBep21_d715-I,d,I
SBep13_d322-N,d,N
SBep28_d77-I,d,I
SBep6_d221-I,d,I
SBep13_d533-N,d,N
SBep27_d389-N,d,N
SBep6_d1054-I,d,I
SBep21_d1906-I,d,I
SBep21_d691-I,d,I
SBep15_d180-I,d,I
SBep21_d1501-I,d,I
SBep27_d99-I,d,I
SBep6_d150-N,d,N
SBep21_d1910-I,d,I
SBep2_d359-N,d,N
SBep2_d407-N,d,N
SBep23_d24-I,d,I
SBep2_d271-I,d,I
SBep21_d84-I,d,I
SBep21_d615-I,d,I
SBep27_d276-N,d,N
SBep23_d1368-N,d,N
SBep13_d804-N,d,N
SBep13_d324-I,d,I
SBep27_d111-I,d,I
SBep2_d335-I,d,I
SBep21_d476-N,d,N
SBep2_d380-N,d,N
SBep28_d673-I,d,I
SBep27_d335-I,d,I
SBep13_d607-N,d,N
SBep15_d217-N,d,N
SBep21_d1694-I,d,I
SBep27_d259-I,d,I
SBep2_d618-I,d,I
SBep6_d247-I,d,I
SBep2_d329-N,d,N
SBep27_d363-I,d,I
SBep15_d270-I,d,I
SBep21_d1313-I,d,I
SBep27_d38-I,d,I
SBep13_d56-I,d,I
SBep15_d459-I,d,I
SBep13_d444-N,d,N
SBep6_d542-I,d,I
SBep23_d267-N,d,N
SBep15_d268-I,d,I
SBep15_d619-I,d,I
SBep27_d433-I,d,I
SBep15_d358-N,d,N
SBep28_d500-N,d,N
SBep2_d576-N,d,N
SBep27_d442-I,d,I
SBep27_d43-I,d,I
SBep21_d166-I,d,I
SBep2_d253-N,d,N
SBep13_d218-N,d,N
SBep21_d1011-N,d,N
SBep21_d1921-N,d,N
SBep28_d150-I,d,I
SBep21_d1447-I,d,I
SBep21_d202-I,d,I
SBep28_d389-N,d,N
SBep21_d913-I,d,I
SBep27_d187-N,d,N
SBep21_d959-N,d,N
SBep28_d572-I,d,I
SBep15_d299-N,d,N
SBep6_d558-I,d,I
SBep23_d790-I,d,I
SBep6_d851-I,d,I
SBep21_d623-I,d,I
SBep2_d120-I,d,I
SBep15_d435-I,d,I
SBep21_d1908-I,d,I
SBep23_d1518-N,d,N
SBep27_d273-N,d,N
SBep23_d789-I,d,I
SBep28_d426-I,d,I
SBep2_d124-I,d,I
SBep6_d594-N,d,N
SBep21_d917-I,d,I
SBep2_d469-I,d,I
SBep21_d142-I,d,I
SBep21_d415-I,d,I
SBep6_d837-I,d,I
SBep21_d1093-N,d,N
SBep21_d829-I,d,I
SBep28_d620-N,d,N
SBep21_d901-I,d,I
SBep21_d125-I,d,I
SBep27_d323-I,d,I
SBep21_d200-I,d,I
SBep21_d1820-I,d,I
SBep2_d275-I,d,I
SBep2_d46-I,d,I
SBep15_d172-I,d,I
SBep6_d510-N,d,N
SBep2_d431-N,d,N
SBep2_d303-I,d,I
SBep23_d1468-N,d,N
SBep6_d981-I,d,I
SBep21_d992-N,d,N
SBep2_d238-I,d,I
SBep21_d458-I,d,I
SBep21_d1094-N,d,N
SBep21_d1306-N,d,N
SBep6_d173-N,d,N
SBep13_d732-N,d,N
SBep21_d216-N,d,N
SBep21_d842-N,d,N
SBep27_d460-I,d,I
SBep28_d493-N,d,N
SBep2_d458-N,d,N
SBep6_d663-I,d,I
SBep21_d569-I,d,I
SBep2_d425-I,d,I
SBep13_d688-N,d,N
SBep23_d845-N,d,N
SBep21_d1518-I,d,I
SBep15_d472-N,d,N
SBep21_d1236-I,d,I
SBep21_d378-I,d,I
SBep21_d1155-I,d,I
SBep13_d351-N,d,N
SBep23_d170-N,d,N
SBep21_d408-I,d,I
SBep28_d681-I,d,I
SBep21_d1161-N,d,N
SBep21_d1262-I,d,I
SBep23_d43-I,d,I
SBep2_d45-N,d,N
