id,speaker,label
SBep15_o398-N,o,N
SBep23_o317-I,o,I
SBep23_o1472-N,o,N
SBep15_o469-I,o,I
SBep23_o94-N,o,N
SBep23_o403-N,o,N
SBep23_o355-I,o,I
SBep23_o316-I,o,I
SBep23_o1350-N,o,N
SBep23_o619-I,o,I
SBep23_o877-I,o,I
SBep23_o11-N,o,N
SBep15_o540-N,o,N
SBep15_o28-I,o,I
SBep23_o1090-I,o,I
SBep15_o620-I,o,I
SBep23_o972-N,o,N
SBep23_o357-N,o,N
SBep23_o932-N,o,N
SBep23_o1316-N,o,N
SBep23_o44-I,o,I
SBep15_o93-N,o,N
SBep23_o334-N,o,N
SBep23_o1345-N,o,N
SBep23_o914-N,o,N
SBep23_o1275-N,o,N
SBep15_o237-I,o,I
SBep23_o130-N,o,N
SBep15_o9-I,o,I
SBep23_o1049-N,o,N
SBep15_o503-I,o,I
SBep15_o656-I,o,I
SBep23_o121-I,o,I
SBep23_o658-N,o,N
SBep15_o578-I,o,I
SBep15_o410-N,o,N
SBep15_o376-N,o,N
SBep23_o380-I,o,I
SBep23_o1124-N,o,N
SBep15_o32-I,o,I
SBep23_o1315-N,o,N
SBep23_o37-I,o,I
SBep23_o333-N,o,N
SBep15_o170-N,o,N
SBep23_o320-N,o,N
SBep15_o604-N,o,N
SBep15_o432-I,o,I
SBep23_o1522-N,o,N
SBep23_o805-N,o,N
SBep23_o933-N,o,N
SBep23_o833-N,o,N
SBep23_o126-I,o,I
SBep23_o643-I,o,I
SBep23_o1501-I,o,I
SBep15_o650-N,o,N
SBep23_o250-N,o,N
SBep23_o587-N,o,N
SBep23_o228-I,o,I
SBep15_o41-I,o,I
SBep15_o113-N,o,N
SBep15_o110-N,o,N
SBep23_o1195-N,o,N
SBep23_o1369-N,o,N
SBep15_o599-N,o,N
SBep15_o582-N,o,N
SBep23_o755-N,o,N
SBep15_o480-N,o,N
SBep23_o1234-N,o,N
SBep15_o49-I,o,I
SBep23_o613-I,o,I
SBep23_o1314-N,o,N
SBep23_o1117-N,o,N
SBep23_o721-N,o,N
SBep15_o304-N,o,N
SBep23_o231-I,o,I
SBep15_o397-I,o,I
SBep15_o19-N,o,N
SBep23_o209-N,o,N
SBep23_o253-N,o,N
SBep23_o1374-N,o,N
SBep23_o1083-N,o,N
SBep23_o739-N,o,N
SBep23_o1462-N,o,N
SBep15_o294-N,o,N
SBep23_o425-N,o,N
SBep23_o720-N,o,N
SBep15_o309-N,o,N
SBep23_o1232-N,o,N
