,filename,duration,label
118,SBep3_f831-N,0.36736961451247163,N
119,SBep2_c1-N,5.73750566893424,N
120,SBep19_d304-N,2.6337414965986397,N
121,SBep3_d908-N,5.42891156462585,N
122,SBep21_c883-N,2.956167800453515,N
123,SBep4_d1131-N,1.7531292517006802,N
124,SBep23_o1160-N,3.0839002267573696,N
125,SBep21_d1480-N,3.0756009070294783,N
126,SBep21_s1806-N,1.0652154195011339,N
127,SBep3_f537-N,3.86578231292517,N
128,SBep16_c392-N,12.293945578231293,N
129,SBep21_c9-N,0.6254648526077098,N
130,SBep16_c4-I,3.0831519274376418,I
131,SBep23_o1448-N,0.9010884353741496,N
132,SBep13_d763-I,3.740748299319728,I
133,SBep3_c290-N,1.3598185941043084,N
134,SBep23_c1461-N,2.2936054421768706,N
135,SBep3_c118-N,3.022176870748299,N
136,SBep4_d284-N,2.914104308390023,N
137,SBep15_c15-N,4.730816326530612,N
138,SBep6_c847-N,11.737573696145125,N
139,SBep16_c253-N,0.9057142857142857,N
140,SBep23_o143-I,1.9023129251700681,I
141,SBep27_t49-N,0.6405416666666667,N
142,SBep14_c588-N,3.526031746031746,N
143,SBep6_c70-N,1.6457142857142857,N
144,SBep4_c550-N,9.234829931972788,N
145,SBep21_d1432-I,1.4679818594104308,I
146,SBep3_c16-I,2.476326530612245,I
147,SBep21_s1045-N,0.5266893424036281,N
148,SBep28_d454-I,1.8923125,I
149,SBep2_c272-I,1.3101814058956915,I
150,SBep2_d50-N,3.002267573696145,N
151,SBep6_d994-N,1.2643537414965986,N
152,SBep15_c396-N,11.337913832199547,N
153,SBep3_d801-I,6.5206122448979595,I
154,SBep3_f573-I,2.2282086167800452,I
155,SBep15_c58-N,2.062517006802721,N
156,SBep6_j180-I,1.056938775510204,I
157,SBep3_d955-N,1.5582993197278912,N
158,SBep21_d1422-N,2.437120181405896,N
159,SBep6_d946-N,5.619546485260771,N
160,SBep28_u232-N,1.702375,N
161,SBep28_c257-N,4.524395833333333,N
162,SBep2_d91-N,1.2357596371882087,N
163,SBep15_o101-N,16.980589569160998,N
164,SBep13_c449-N,6.172630385487528,N
165,SBep23_c1398-N,12.035283446712018,N
166,SBep3_d626-N,1.0124489795918368,N
167,SBep14_d24-I,1.8141043083900226,I
168,SBep21_d1419-N,3.01859410430839,N
169,SBep21_d522-N,0.6273469387755102,N
170,SBep28_d52-I,1.3754791666666666,I
171,SBep2_e416-N,3.5684126984126983,N
172,SBep6_d413-N,0.38294784580498864,N
173,SBep16_d395-I,2.1236054421768706,I
174,SBep6_d823-I,0.7977097505668934,I
175,SBep23_c758-N,2.53437641723356,N
176,SBep15_c520-I,10.363650793650793,I
177,SBep2_d573-I,0.9936734693877551,I
178,SBep27_d169-I,0.81225,I
179,SBep6_j931-N,0.7458730158730159,N
180,SBep2_c19-N,0.5181632653061224,N
181,SBep23_c902-N,1.1013378684807256,N
182,SBep23_c73-I,0.8209750566893425,I
183,SBep13_c323-I,1.5947619047619048,I
184,SBep3_d1023-I,1.483877551020408,I
185,SBep27_d270-N,3.5818541666666666,N
186,SBep15_d245-I,4.238934240362812,I
187,SBep16_c405-N,1.0533560090702947,N
188,SBep23_o329-N,0.7607482993197279,N
189,SBep23_c338-N,5.579160997732426,N
190,SBep3_d451-I,1.2853741496598639,I
191,SBep2_d471-I,1.4590476190476191,I
192,SBep3_d1390-N,2.397551020408163,N
193,SBep14_c9-N,2.9930839002267575,N
194,SBep6_c657-I,5.282539682539682,I
195,SBep23_o501-N,0.7498412698412699,N
196,SBep23_o1235-N,2.0533106575963718,N
197,SBep28_u638-N,1.67525,N
198,SBep13_c454-I,2.481043083900227,I
199,SBep13_c518-N,4.854195011337868,N
200,SBep27_c7-N,1.3636875,N
201,SBep19_c539-I,1.6598866213151928,I
202,SBep2_e61-I,0.9380272108843537,I
203,SBep4_c1166-N,0.8547845804988662,N
204,SBep6_d767-N,2.664240362811791,N
205,SBep4_c203-N,3.1090022675736964,N
206,SBep4_d1019-N,4.29437641723356,N
207,SBep3_d938-N,2.9229478458049885,N
208,SBep13_c506-N,5.5134240362811795,N
209,SBep4_c75-N,1.0461904761904761,N
210,SBep15_o629-I,1.777891156462585,I
211,SBep21_s271-I,1.6500680272108843,I
212,SBep16_c120-I,2.6772108843537414,I
213,SBep3_c81-I,1.6327437641723357,I
214,SBep3_c1206-N,5.454444444444444,N
215,SBep6_j343-I,0.7329024943310658,I
216,SBep15_o576-N,2.8234467120181406,N
217,SBep2_d128-N,1.5704308390022677,N
218,SBep28_d730-I,4.9585625,I
219,SBep16_d521-I,6.25702947845805,I
220,SBep23_o319-I,1.6805668934240363,I
221,SBep15_c589-I,2.9836507936507934,I
222,SBep21_d1681-I,2.266077097505669,I
223,SBep4_d100-N,2.715963718820862,N
224,SBep4_c131-N,3.7549886621315194,N
225,SBep21_d1404-N,4.158730158730159,N
226,SBep21_d51-N,1.5192290249433107,N
227,SBep23_d211-N,1.806734693877551,N
228,SBep21_c1255-N,3.131473922902494,N
229,SBep21_c687-N,1.049297052154195,N
230,SBep16_d274-I,2.688639455782313,I
231,SBep21_d388-I,2.776893424036281,I
232,SBep3_d1361-I,2.1937641723356007,I
233,SBep4_c110-N,0.8521541950113378,N
234,SBep13_d241-N,1.4245124716553288,N
235,SBep3_c1382-N,2.646643990929705,N
236,SBep28_c162-N,2.0460208333333334,N
237,SBep23_c260-N,1.0902947845804989,N
238,SBep28_u436-N,2.9777291666666668,N
239,SBep15_c84-N,20.469977324263038,N
240,SBep21_c1935-N,1.3083219954648526,N
241,SBep14_c277-N,1.8220408163265307,N
242,SBep3_d841-I,2.3770975056689343,I
243,SBep21_d962-N,1.2412244897959184,N
244,SBep21_c287-I,2.2170748299319727,I
245,SBep6_d651-N,1.0310204081632652,N
246,SBep19_d118-I,1.5575283446712018,I
247,SBep15_c373-I,1.9117233560090703,I
248,SBep3_d677-I,1.5583219954648526,I
249,SBep21_d1407-N,3.6114512471655327,N
250,SBep14_c32-N,1.3014965986394558,N
251,SBep13_d416-N,0.8989569160997732,N
252,SBep16_d448-I,2.4188662131519276,I
253,SBep28_d338-N,2.109395833333333,N
254,SBep14_k717-I,3.3045804988662133,I
255,SBep3_c272-N,3.86578231292517,N
256,SBep15_o168-I,2.2681632653061223,I
257,SBep16_d99-I,2.4926530612244897,I
258,SBep23_c1455-N,4.605759637188209,N
259,SBep6_j854-I,1.7180045351473923,I
260,SBep4_c67-N,11.857369614512471,N
261,SBep4_c159-N,2.887573696145125,N
262,SBep23_d925-N,1.2615192743764172,N
263,SBep21_c727-N,0.6545124716553288,N
264,SBep15_d279-N,3.8873696145124716,N
265,SBep21_c1911-N,7.3487528344671205,N
266,SBep4_c413-N,1.643514739229025,N
267,SBep19_d313-N,1.4847165532879818,N
268,SBep2_d353-N,3.195873015873016,N
269,SBep13_d431-N,5.117891156462585,N
270,SBep3_c880-I,2.6239909297052155,I
271,SBep21_s942-N,5.177777777777778,N
272,SBep6_c735-I,1.6791383219954648,I
273,SBep16_d346-N,8.176122448979593,N
274,SBep6_j156-I,1.816825396825397,I
275,SBep27_d252-I,2.445125,I
276,SBep23_o1386-N,3.5647392290249433,N
277,SBep2_c60-N,11.309206349206349,N
278,SBep23_c196-N,1.0844444444444445,N
279,SBep15_c53-N,7.629387755102041,N
280,SBep4_d577-N,1.3137641723356008,N
281,SBep6_c93-N,1.346235827664399,N
282,SBep6_d798-N,1.601360544217687,N
283,SBep2_d562-N,4.661904761904762,N
284,SBep2_d277-I,2.501156462585034,I
285,SBep6_d1042-N,1.2643537414965986,N
286,SBep13_d398-N,1.3384126984126985,N
287,SBep3_d147-N,4.714126984126984,N
288,SBep3_d888-N,3.852267573696145,N
289,SBep16_d180-I,0.5920181405895691,I
290,SBep15_c281-N,8.501836734693878,N
291,SBep3_d1402-I,1.0163038548752834,I
292,SBep6_d445-I,5.204784580498866,I
293,SBep21_d1135-I,1.9286621315192745,I
294,SBep4_d1095-N,2.796575963718821,N
295,SBep27_c373-N,3.4519375,N
296,SBep6_c314-I,2.327233560090703,I
297,SBep27_d490-I,7.063375,I
298,SBep15_o363-N,10.21578231292517,N
299,SBep2_e10-N,4.276961451247166,N
300,SBep14_d533-N,5.577142857142857,N
301,SBep23_o983-N,2.262766439909297,N
302,SBep2_d546-N,2.6547619047619047,N
303,SBep19_d33-I,2.4404761904761907,I
304,SBep3_f39-I,1.3350113378684807,I
305,SBep3_c325-N,8.916394557823129,N
306,SBep21_d1019-N,1.8778458049886622,N
307,SBep16_q290-N,1.4962131519274375,N
308,SBep27_c21-I,4.630604166666667,I
309,SBep13_d139-N,2.5609750566893426,N
310,SBep21_d278-I,1.0830839002267574,I
311,SBep14_k713-N,3.968888888888889,N
312,SBep23_d723-N,3.2241950113378683,N
313,SBep3_c974-I,4.820408163265306,I
314,SBep3_c1063-N,7.8999092970521545,N
315,SBep23_c306-I,1.6963718820861677,I
316,SBep2_c274-I,5.9747619047619045,I
317,SBep13_c578-N,6.7,N
318,SBep23_d1337-N,8.190068027210884,N
319,SBep19_c240-N,12.291065759637188,N
320,SBep27_c56-N,1.469625,N
321,SBep23_c122-I,3.0523356009070293,I
322,SBep28_u358-N,1.3224791666666667,N
323,SBep27_c466-N,3.3060625,N
324,SBep28_d280-N,2.3264583333333335,N
325,SBep4_c330-N,3.148208616780045,N
326,SBep2_e208-N,6.470975056689342,N
327,SBep21_d351-N,6.366802721088435,N
328,SBep16_c325-N,0.8489342403628118,N
329,SBep13_c779-N,6.090702947845805,N
330,SBep28_c222-N,0.9697291666666666,N
331,SBep21_s683-N,3.389954648526077,N
332,SBep13_c311-N,2.0203854875283445,N
333,SBep21_d1684-I,0.6242857142857143,I
334,SBep27_d449-I,0.6866875,I
335,SBep21_s766-N,1.5287301587301587,N
336,SBep21_d849-N,6.306054421768708,N
337,SBep19_d11-N,2.2713832199546484,N
338,SBep23_c605-N,9.07140589569161,N
339,SBep13_d455-I,3.88734693877551,I
340,SBep4_h943-N,3.7631972789115644,N
341,SBep15_o184-N,3.4083219954648527,N
342,SBep21_d279-I,2.03281179138322,I
343,SBep23_d303-I,1.5514965986394558,I
344,SBep3_c1299-I,0.9710204081632653,I
345,SBep27_t408-I,2.1981458333333332,I
346,SBep19_d13-N,6.304943310657596,N
347,SBep6_j282-I,6.53984126984127,I
348,SBep21_s1063-N,2.0856916099773244,N
349,SBep23_o939-N,5.306507936507937,N
350,SBep2_c326-N,1.2880272108843538,N
351,SBep28_c186-N,3.9015833333333334,N
352,SBep23_o1086-N,6.308480725623583,N
353,SBep14_k335-I,1.8220408163265307,I
354,SBep16_d6-N,2.47421768707483,N
355,SBep2_c93-N,6.908843537414966,N
356,SBep21_d159-I,0.8737868480725623,I
357,SBep21_d1815-N,2.2441496598639454,N
358,SBep4_h457-N,6.54936507936508,N
359,SBep28_c8-N,1.5911041666666668,N
360,SBep23_o928-N,4.705759637188208,N
361,SBep21_s1101-N,0.4008390022675737,N
362,SBep23_o11-N,0.9462131519274376,N
363,SBep21_s1043-N,7.04859410430839,N
364,SBep23_c837-N,1.7523356009070294,N
365,SBep21_d1785-N,2.803219954648526,N
366,SBep14_d314-I,3.1845578231292517,I
367,SBep21_s1552-N,1.5135827664399093,N
368,SBep23_d96-I,3.713265306122449,I
369,SBep3_f561-N,7.091269841269841,N
370,SBep14_d527-I,2.308140589569161,I
371,SBep3_d260-N,2.6500226757369614,N
372,SBep2_c176-N,1.0389569160997731,N
373,SBep14_d290-I,1.7780725623582767,I
374,SBep23_c360-N,2.770907029478458,N
375,SBep2_c553-N,0.9030839002267573,N
376,SBep16_c402-I,1.3116780045351475,I
377,SBep27_c89-N,2.2642083333333334,N
378,SBep21_c1156-I,3.6226077097505667,I
379,SBep16_d500-I,2.012902494331066,I
380,SBep14_d381-I,1.3855102040816327,I
381,SBep6_c108-I,3.9559183673469387,I
382,SBep13_d141-N,2.966666666666667,N
383,SBep15_d313-N,8.881814058956916,N
384,SBep27_t438-N,9.121520833333333,N
385,SBep23_o1230-N,7.9898185941043085,N
386,SBep19_d513-I,6.4392970521541955,I
387,SBep28_u511-N,1.024,N
388,SBep23_d508-N,7.647369614512471,N
389,SBep21_c1799-N,1.1746258503401361,N
390,SBep6_d852-I,1.2643310657596372,I
391,SBep6_d632-N,0.9791836734693877,N
392,SBep21_d1194-N,5.877210884353741,N
393,SBep2_e516-I,1.0124489795918368,I
394,SBep23_c653-N,1.4217233560090703,N
395,SBep27_c67-I,2.9068958333333335,I
396,SBep21_s1379-N,2.2888888888888888,N
397,SBep21_c239-N,3.1916780045351474,N
398,SBep19_d173-N,1.5470294784580498,N
399,SBep21_s1282-N,3.212403628117914,N
400,SBep3_d729-I,2.2282086167800452,I
401,SBep4_h68-N,3.4524263038548755,N
402,SBep21_d272-I,1.0689342403628117,I
403,SBep2_e334-I,0.9628344671201814,I
404,SBep21_c793-I,2.2196371882086168,I
405,SBep21_c541-N,2.638344671201814,N
406,SBep21_d1351-N,8.95875283446712,N
407,SBep21_c1368-N,3.565873015873016,N
408,SBep13_d412-N,2.4370975056689343,N
409,SBep6_d695-I,1.393968253968254,I
410,SBep3_d1322-I,7.831995464852608,I
411,SBep6_d699-N,0.7458730158730159,N
412,SBep14_c120-I,0.723514739229025,I
413,SBep4_d1100-N,0.8366439909297052,N
414,SBep21_c1635-I,2.858979591836735,I
415,SBep4_d1118-N,1.3447619047619048,N
416,SBep13_c362-N,4.326825396825397,N
417,SBep6_d734-I,2.534625850340136,I
418,SBep3_d758-N,3.295124716553288,N
419,SBep23_o161-N,2.6231972789115647,N
420,SBep6_d861-N,5.801020408163265,N
421,SBep13_c604-N,4.502630385487528,N
422,SBep23_o729-N,1.0212471655328799,N
423,SBep13_d410-N,1.9536961451247166,N
424,SBep3_f579-N,11.451950113378684,N
425,SBep21_d653-N,0.6263038548752834,N
426,SBep21_s276-I,4.414126984126984,I
427,SBep4_d836-I,2.896689342403628,I
428,SBep16_q316-N,1.7176643990929705,N
429,SBep28_c11-N,1.1598125,N
430,SBep27_d432-I,1.2904583333333333,I
431,SBep4_d627-N,4.517732426303855,N
432,SBep23_d1324-N,1.383015873015873,N
433,SBep13_d293-N,4.191020408163265,N
434,SBep23_c1228-N,1.7106349206349207,N
435,SBep21_c234-N,0.46727891156462587,N
436,SBep23_o1056-N,7.980113378684807,N
437,SBep6_d21-N,1.003968253968254,N
438,SBep27_d250-N,5.975291666666666,N
439,SBep3_d597-I,0.7643310657596372,I
440,SBep4_c736-N,0.4861451247165533,N
441,SBep14_k615-I,0.9795464852607709,I
442,SBep28_c554-N,2.435020833333333,N
443,SBep23_c574-I,1.9423582766439909,I
444,SBep28_u627-N,4.2259166666666665,N
445,SBep6_c439-I,1.9902267573696144,I
446,SBep21_d815-N,5.265260770975057,N
447,SBep3_d47-N,0.6154648526077098,N
448,SBep21_d646-N,1.331315192743764,N
449,SBep6_d83-I,2.586893424036281,I
450,SBep16_d254-N,4.989954648526077,N
451,SBep2_c424-N,3.8905895691609977,N
452,SBep23_c383-N,2.2270068027210885,N
453,SBep6_j768-N,2.6512698412698414,N
454,SBep19_c158-N,6.326553287981859,N
455,SBep15_d470-N,10.926893424036281,N
456,SBep14_c667-N,4.042698412698413,N
457,SBep28_c396-N,1.4852916666666667,N
458,SBep3_c868-I,1.8314739229024943,I
459,SBep4_c783-N,3.6056916099773244,N
460,SBep23_o238-N,2.403424036281179,N
461,SBep2_e525-I,1.3846485260770975,I
462,SBep21_c1963-N,2.2927437641723354,N
463,SBep3_c1308-N,1.3559637188208618,N
464,SBep13_d485-N,2.1294784580498867,N
465,SBep15_c159-N,47.20666666666666,N
466,SBep14_k376-N,1.5331065759637188,N
467,SBep23_d1108-N,1.1814285714285715,N
468,SBep28_c195-N,5.067104166666667,N
469,SBep27_c360-N,1.5061875,N
470,SBep21_d98-I,2.554421768707483,I
471,SBep23_o1102-N,1.1515873015873015,N
472,SBep6_d838-I,1.8087528344671202,I
473,SBep28_d322-N,1.3224791666666667,N
474,SBep21_c1886-I,2.584467120181406,I
475,SBep13_c615-N,3.3160544217687073,N
476,SBep23_c222-N,1.4836054421768707,N
477,SBep4_c16-N,4.045714285714285,N
478,SBep15_d284-N,18.651814058956916,N
479,SBep2_d130-N,1.086893424036281,N
480,SBep14_k683-I,1.606938775510204,I
481,SBep2_d185-I,1.9801133786848073,I
482,SBep21_s42-N,3.1914512471655327,N
483,SBep4_d423-I,4.168548752834467,I
484,SBep3_c1352-I,1.061609977324263,I
485,SBep2_c453-N,0.5658730158730159,N
486,SBep21_d710-N,1.049297052154195,N
487,SBep4_d1024-N,1.1281632653061224,N
488,SBep4_d586-N,4.532879818594104,N
489,SBep16_c166-N,1.1271655328798187,N
490,SBep6_d291-I,3.3382539682539685,I
491,SBep13_c298-N,1.5947845804988663,N
492,SBep21_c1381-N,4.318367346938776,N
493,SBep23_o403-N,1.8562131519274376,N
494,SBep6_d123-I,3.5708843537414965,I
495,SBep3_c37-N,1.2605668934240364,N
496,SBep6_j478-N,1.186575963718821,N
497,SBep21_c63-I,2.0070068027210883,I
498,SBep19_d351-I,2.109251700680272,I
499,SBep27_t145-N,6.7611875,N
500,SBep15_c402-N,6.710045351473923,N
501,SBep4_c1068-N,5.663854875283446,N
502,SBep21_s606-N,10.115714285714287,N
503,SBep13_c302-N,2.148072562358277,N
504,SBep21_d1853-N,1.867392290249433,N
505,SBep3_f874-I,0.813968253968254,I
506,SBep3_c813-N,9.10002267573696,N
507,SBep23_o1262-N,4.305260770975057,N
508,SBep19_c517-I,3.1598639455782314,I
509,SBep3_c514-I,4.050521541950113,I
510,SBep23_d657-N,1.1913832199546486,N
511,SBep28_u523-N,2.0008541666666666,N
512,SBep19_c57-I,1.104172335600907,I
513,SBep3_d357-N,2.476326530612245,N
514,SBep19_c223-I,4.547052154195011,I
515,SBep3_d1005-I,2.4515192743764174,I
516,SBep6_d775-I,0.8754875283446713,I
517,SBep6_c182-I,0.7199319727891157,I
518,SBep14_c402-N,1.4593197278911565,N
519,SBep23_o367-N,4.645873015873016,N
520,SBep23_c663-N,3.6244444444444444,N
521,SBep3_c421-N,0.9030839002267573,N
522,SBep19_d198-N,2.2349433106575964,N
523,SBep27_t372-N,1.6719583333333334,N
524,SBep14_d718-I,1.311700680272109,I
525,SBep3_d1113-I,1.8767573696145126,I
526,SBep28_c256-N,3.3304791666666667,N
527,SBep28_d596-N,5.3384583333333335,N
528,SBep4_d316-N,1.2552834467120182,N
529,SBep21_c1817-N,3.7269160997732427,N
530,SBep3_c1027-I,1.9673242630385488,I
531,SBep3_d735-N,8.18297052154195,N
532,SBep19_d71-I,3.161360544217687,I
533,SBep16_c75-N,2.6425396825396827,N
534,SBep23_o914-N,0.6207256235827664,N
535,SBep2_c145-N,9.100997732426304,N
536,SBep19_d339-N,2.078707482993197,N
537,SBep14_d738-N,3.415328798185941,N
538,SBep15_d265-N,34.578979591836735,N
539,SBep4_c969-N,11.324739229024944,N
540,SBep6_c797-N,0.90140589569161,N
541,SBep6_d455-I,3.169750566893424,I
542,SBep21_d1097-N,7.084489795918367,N
543,SBep6_d356-I,3.182721088435374,I
544,SBep13_d661-N,0.4155328798185941,N
545,SBep15_o578-I,4.666893424036282,I
546,SBep6_d367-N,2.7160770975056687,N
547,SBep14_k87-I,3.992721088435374,I
548,SBep28_c386-N,5.854020833333333,N
549,SBep3_f1106-N,1.3101814058956915,N
550,SBep2_e100-N,3.9898185941043085,N
551,SBep16_d338-I,1.4224036281179138,I
552,SBep23_o345-I,0.8056235827664399,I
553,SBep4_h129-N,2.1110204081632653,N
554,SBep15_c426-N,4.678412698412698,N
555,SBep3_d83-N,2.277845804988662,N
556,SBep3_c594-I,2.1258276643990928,I
557,SBep14_d210-I,2.197437641723356,I
558,SBep21_d1796-N,0.6763038548752834,N
559,SBep2_e14-N,1.6956235827664399,N
560,SBep21_d1391-N,4.329750566893424,N
561,SBep2_c596-N,2.7372108843537415,N
562,SBep23_d489-N,3.3893197278911567,N
563,SBep14_k382-I,5.887981859410431,I
564,SBep6_j543-I,0.8553061224489796,I
565,SBep15_d147-N,12.808684807256236,N
566,SBep4_c1143-N,2.2339909297052154,N
567,SBep21_d1338-N,0.7953061224489796,N
568,SBep6_j222-I,2.223514739229025,I
569,SBep21_c1270-N,1.5363945578231293,N
570,SBep19_d266-I,2.015827664399093,I
571,SBep6_c98-N,0.5761678004535148,N
572,SBep19_d458-I,1.6699319727891155,I
573,SBep28_u238-N,4.008854166666667,N
574,SBep28_c152-I,6.273645833333333,I
575,SBep23_c1023-N,1.8222222222222222,N
576,SBep21_d600-N,3.2861904761904763,N
577,SBep3_c1004-I,1.174829931972789,I
578,SBep6_j628-N,2.0550113378684807,N
579,SBep21_c1067-I,3.5537868480725625,I
580,SBep15_o189-N,4.459365079365079,N
581,SBep23_d978-N,0.8814285714285715,N
582,SBep21_c770-I,1.8670975056689343,I
583,SBep2_c75-N,9.49798185941043,N
584,SBep6_j870-N,4.660362811791384,N
585,SBep15_c169-N,3.316077097505669,N
586,SBep6_d817-I,1.3161904761904761,I
587,SBep4_d1003-N,1.5635374149659864,N
588,SBep21_d807-I,1.4582086167800454,I
589,SBep2_d76-N,9.001746031746032,N
590,SBep28_c373-N,3.5204166666666667,N
591,SBep6_d745-N,8.626712018140589,N
592,SBep23_c1279-N,12.675578231292517,N
593,SBep3_d1371-I,2.9863038548752834,I
594,SBep3_d991-I,1.533514739229025,I
595,SBep27_c6-N,1.0189583333333334,N
596,SBep19_d61-I,2.265578231292517,I
597,SBep3_f1337-N,1.6956009070294784,N
598,SBep21_d1962-N,3.0584580498866214,N
599,SBep3_f443-N,7.035487528344671,N
600,SBep28_u357-N,1.9737291666666668,N
601,SBep14_k441-N,1.311700680272109,N
602,SBep28_u237-N,2.760625,N
603,SBep16_c58-N,1.0533560090702947,N
604,SBep2_e508-N,8.207777777777778,N
605,SBep13_c441-N,2.481043083900227,N
606,SBep3_d1329-I,3.7561678004535146,I
607,SBep6_j857-N,3.338231292517007,N
608,SBep21_c467-I,2.443877551020408,I
609,SBep16_q115-N,1.6438321995464853,N
610,SBep14_d601-N,2.086689342403628,N
611,SBep3_f570-N,8.30702947845805,N
612,SBep14_d198-I,1.090249433106576,I
613,SBep19_d268-I,1.7475736961451247,I
614,SBep13_d731-N,6.436303854875283,N
615,SBep3_d907-N,2.575578231292517,N
616,SBep15_c348-I,2.1161904761904764,I
617,SBep23_o560-N,4.745827664399093,N
