,filename,duration,label
207,SBep23_o1099-N,2.5734467120181406,N
208,SBep23_o1448-N,0.9010884353741496,N
209,SBep13_d295-N,3.8505215419501133,N
210,SBep23_o1365-N,7.869659863945579,N
211,SBep21_s1431-I,3.0870068027210884,I
212,SBep23_c1279-N,12.675578231292517,N
213,SBep6_d823-I,0.7977097505668934,I
214,SBep6_c472-N,3.7789569160997734,N
215,SBep23_d667-N,1.2013378684807257,N
216,SBep23_d1324-N,1.383015873015873,N
217,SBep6_j929-N,1.2643310657596372,N
218,SBep23_d1453-I,2.222721088435374,I
219,SBep23_c400-I,3.162766439909297,I
220,SBep2_c349-I,3.071814058956916,I
221,SBep13_d388-N,13.775510204081632,N
222,SBep6_d281-I,2.0680045351473924,I
223,SBep13_c249-N,0.9137868480725624,N
224,SBep6_d650-I,5.852857142857143,I
225,SBep23_c196-N,1.0844444444444445,N
226,SBep23_d1514-N,7.494625850340136,N
227,SBep23_d851-N,0.5406349206349207,N
228,SBep27_c263-N,7.472229166666667,N
229,SBep13_d133-I,2.7104308390022678,I
230,SBep15_d66-N,7.14562358276644,N
231,SBep27_c226-N,1.0249375,N
232,SBep2_c421-I,0.8884126984126984,I
233,SBep27_c324-I,3.329645833333333,I
234,SBep13_c521-N,3.3160544217687073,N
235,SBep6_j296-N,1.873560090702948,N
236,SBep6_d138-I,6.009433106575964,I
237,SBep23_o724-N,1.4617913832199547,N
238,SBep21_d1231-N,1.1255555555555556,N
239,SBep23_o308-N,6.132675736961451,N
240,SBep13_d44-N,2.770793650793651,N
241,SBep23_c1399-N,4.765986394557823,N
242,SBep13_c599-N,6.304467120181406,N
243,SBep23_c646-N,1.0413832199546484,N
244,SBep6_d884-N,8.03047619047619,N
245,SBep23_c603-N,9.58283446712018,N
246,SBep27_c162-N,0.41152083333333334,N
247,SBep2_d377-N,3.419160997732426,N
248,SBep21_s882-N,3.605759637188209,N
249,SBep23_o94-N,6.1761678004535145,N
250,SBep15_o61-N,2.88843537414966,N
251,SBep21_c873-N,2.2546031746031745,N
252,SBep23_d1138-N,2.42297052154195,N
253,SBep6_j503-N,4.959863945578231,N
254,SBep2_d230-I,1.4590476190476191,I
255,SBep21_d422-I,2.261201814058957,I
256,SBep23_o425-N,4.239795918367347,N
257,SBep13_c69-N,2.2620408163265306,N
258,SBep2_d275-I,2.277845804988662,I
259,SBep2_e27-N,0.9231519274376417,N
260,SBep21_d1249-N,3.0858730158730157,N
261,SBep21_d332-I,1.5472108843537415,I
262,SBep13_c130-N,8.283514739229025,N
263,SBep2_e422-N,6.49578231292517,N
264,SBep28_d57-N,2.6077083333333335,N
265,SBep23_d16-N,5.066213151927438,N
266,SBep21_c720-N,2.2196371882086168,N
267,SBep21_s1839-N,2.317074829931973,N
268,SBep21_s345-N,3.114081632653061,N
269,SBep15_d435-I,5.336394557823129,I
270,SBep6_j311-I,0.460702947845805,I
271,SBep21_d275-N,1.763469387755102,N
272,SBep28_c476-N,2.8148958333333334,N
273,SBep15_o19-N,2.5955102040816325,N
274,SBep15_o201-N,4.983560090702948,N
275,SBep21_d1466-I,2.8475510204081633,I
276,SBep23_d1140-N,0.8209750566893425,N
277,SBep6_d306-N,0.953265306122449,N
278,SBep23_c950-N,0.8209750566893425,N
279,SBep6_c714-I,2.949410430839002,I
280,SBep21_d87-I,1.4798412698412697,I
281,SBep6_c751-I,6.345419501133787,I
282,SBep27_c3-N,3.948,N
283,SBep13_d348-N,3.5100453514739227,N
284,SBep13_c289-N,2.6588208616780045,N
285,SBep13_c274-N,1.3393877551020408,N
286,SBep21_d1599-N,7.533582766439909,N
287,SBep21_c566-I,1.774580498866213,I
288,SBep6_c338-I,0.6940136054421768,I
289,SBep21_d870-I,0.976077097505669,I
290,SBep6_j816-I,1.5106349206349206,I
291,SBep21_d174-N,0.48077097505668936,N
292,SBep15_c76-N,5.256099773242631,N
293,SBep23_c83-N,3.1839002267573697,N
294,SBep23_o11-N,0.9462131519274376,N
295,SBep23_d829-N,1.2214739229024942,N
296,SBep21_s769-N,3.0938321995464855,N
297,SBep23_d747-N,4.255034013605442,N
298,SBep6_j1002-I,2.067981859410431,I
299,SBep21_s1881-N,4.176598639455782,N
300,SBep23_c686-N,0.9010884353741496,N
301,SBep6_c517-N,0.8236281179138322,N
302,SBep21_s1456-N,4.808616780045352,N
303,SBep2_d598-I,2.6013378684807256,I
304,SBep23_o719-N,1.7625170068027212,N
305,SBep21_d1620-N,2.710748299319728,N
306,SBep2_d149-I,2.501156462585034,I
307,SBep13_c188-N,9.298390022675736,N
308,SBep13_d498-N,4.326825396825397,N
309,SBep23_o1245-N,3.4839002267573695,N
310,SBep6_d140-I,4.041473922902495,I
311,SBep6_d903-I,1.3421315192743764,I
312,SBep23_c422-N,0.7321768707482993,N
313,SBep23_d971-N,2.9336507936507936,N
314,SBep13_d679-N,0.5473696145124717,N
315,SBep21_d1816-N,1.9767573696145124,N
316,SBep6_c260-I,1.9902040816326532,I
317,SBep13_c369-N,6.480249433106576,N
318,SBep6_j809-N,3.117891156462585,N
319,SBep21_d1853-N,1.867392290249433,N
320,SBep13_c401-N,8.282086167800454,N
321,SBep15_c553-N,18.698072562358277,N
322,SBep21_d1778-N,2.1712244897959185,N
323,SBep21_d297-I,2.812403628117914,I
324,SBep23_c1244-N,8.505918367346938,N
325,SBep23_o1358-N,6.788321995464853,N
326,SBep13_d585-N,2.085532879818594,N
327,SBep23_d1319-N,10.032743764172336,N
328,SBep28_d412-N,1.5395625,N
329,SBep15_d141-I,5.6013151927437645,I
330,SBep21_c48-N,2.0093650793650792,N
331,SBep21_s1167-N,4.755873015873016,N
332,SBep28_d48-I,2.4844791666666666,I
333,SBep15_o474-N,0.7231746031746031,N
334,SBep23_c766-N,5.346575963718821,N
335,SBep21_c1209-N,2.4954421768707484,N
336,SBep23_d276-N,1.6989342403628118,N
337,SBep27_d338-I,4.404958333333333,I
338,SBep21_d1785-N,2.803219954648526,N
339,SBep15_c652-N,5.867210884353741,N
340,SBep21_d502-I,0.3709297052154195,I
341,SBep6_j466-N,1.4328344671201814,N
342,SBep15_c283-N,19.959319727891156,N
343,SBep13_c700-N,7.2713151927437645,N
344,SBep2_c52-N,3.058707482993197,N
345,SBep21_c1463-I,4.580589569160998,I
346,SBep13_d210-N,1.7650113378684806,N
347,SBep13_d684-N,4.370793650793651,N
348,SBep21_c814-I,1.5287301587301587,I
349,SBep6_c1030-I,6.4491156462585035,I
350,SBep23_d1018-N,1.0212471655328799,N
351,SBep15_o359-N,3.401111111111111,N
352,SBep13_c1-N,5.389546485260771,N
353,SBep21_c110-N,0.8512925170068028,N
354,SBep28_c203-N,4.7415,N
355,SBep21_d400-N,0.9323356009070295,N
356,SBep23_o407-I,1.556077097505669,I
357,SBep23_d745-N,3.1438321995464853,N
358,SBep23_c684-N,3.2751700680272107,N
359,SBep15_d59-N,4.678412698412698,N
360,SBep2_c559-N,3.688253968253968,N
361,SBep23_o619-I,1.3816780045351473,I
362,SBep2_c188-N,8.505510204081633,N
363,SBep23_d1341-I,2.072471655328798,I
364,SBep2_e498-N,0.8635827664399093,N
365,SBep15_c409-N,1.2549886621315194,N
366,SBep23_o1247-N,2.877936507936508,N
367,SBep21_c698-I,4.334625850340136,I
368,SBep21_c1638-I,1.9240589569160997,I
369,SBep21_d388-I,2.776893424036281,I
370,SBep13_d808-N,4.817823129251701,N
371,SBep13_c276-N,0.9989115646258503,N
372,SBep15_c324-N,4.726485260770975,N
373,SBep21_c564-I,1.3291836734693878,I
374,SBep2_c376-I,1.6823809523809523,I
375,SBep6_j584-N,7.5508616780045354,N
376,SBep6_d94-N,1.346235827664399,N
377,SBep21_s1379-N,2.2888888888888888,N
378,SBep6_j814-I,1.2643310657596372,I
379,SBep21_s840-N,3.7847392290249435,N
380,SBep15_c74-N,6.588095238095238,N
381,SBep21_d1499-I,1.3083673469387755,I
382,SBep23_c81-N,2.9836507936507934,N
383,SBep2_c231-N,5.304829931972789,N
384,SBep21_s1710-N,9.802471655328798,N
385,SBep28_c359-N,3.411875,N
386,SBep23_c917-N,7.008480725623583,N
387,SBep23_d444-N,0.39077097505668934,N
388,SBep21_s1755-N,7.263650793650793,N
389,SBep23_d1142-N,7.308979591836735,N
390,SBep23_d401-N,0.8321768707482993,N
391,SBep21_s1384-N,4.12453514739229,N
392,SBep23_o888-N,6.427641723356009,N
393,SBep23_d1040-I,1.4217233560090703,I
394,SBep6_j579-N,5.736213151927438,N
395,SBep27_c1-N,2.088375,N
396,SBep21_c599-I,3.029750566893424,I
397,SBep21_d458-I,2.9336961451247165,I
398,SBep15_d535-N,19.541587301587303,N
399,SBep21_d375-I,7.179977324263039,I
400,SBep2_e25-N,1.6287301587301588,N
401,SBep13_d467-N,1.8336961451247165,N
402,SBep6_j254-N,1.0828798185941042,N
403,SBep13_c132-N,5.635759637188209,N
404,SBep6_j685-N,0.8754875283446713,N
405,SBep15_o469-I,2.684716553287982,I
406,SBep2_e522-I,1.210952380952381,I
407,SBep2_d62-I,1.2605668934240364,I
408,SBep21_c722-N,0.5699092970521542,N
409,SBep6_j313-I,1.0569614512471655,I
410,SBep28_c474-N,2.5978125,N
411,SBep15_d340-N,16.118843537414968,N
412,SBep21_d500-I,1.97702947845805,I
413,SBep15_o41-I,1.1893650793650794,I
414,SBep15_c281-N,8.501836734693878,N
415,SBep6_d76-I,2.5013378684807255,I
416,SBep13_d686-N,4.502630385487528,N
417,SBep28_u331-N,0.8340625,N
418,SBep23_c1494-I,1.3571428571428572,I
419,SBep2_d210-N,2.0297278911564627,N
420,SBep28_d385-N,6.396729166666667,N
421,SBep23_d559-N,3.013514739229025,N
422,SBep23_d188-N,0.40015873015873016,N
423,SBep28_c244-N,1.8651875,N
424,SBep27_t49-N,0.6405416666666667,N
425,SBep13_c3-N,1.4140136054421768,N
426,SBep21_s532-N,3.6911111111111112,N
427,SBep28_c201-N,1.6480833333333333,N
428,SBep21_s1165-N,0.6403174603174603,N
429,SBep6_d534-N,1.4198866213151928,N
430,SBep21_s1120-N,3.5629478458049886,N
431,SBep13_c168-I,3.467482993197279,I
432,SBep27_d238-N,4.130625,N
433,SBep13_c403-N,4.151043083900227,N
434,SBep23_c1203-N,2.1829024943310658,N
435,SBep27_c206-I,1.1231041666666666,I
436,SBep2_c5-N,3.6882312925170067,N
437,SBep21_d295-I,1.3240589569160999,I
438,SBep15_c514-N,17.117210884353742,N
439,SBep23_c799-N,2.1931065759637187,N
440,SBep21_c256-N,0.4735827664399093,N
441,SBep15_d106-I,5.066213151927438,I
442,SBep21_c687-N,1.049297052154195,N
443,SBep23_c348-N,3.0877097505668933,N
444,SBep28_c594-N,3.08625,N
445,SBep13_d817-I,4.573015873015873,I
446,SBep28_d410-N,2.5164166666666667,N
447,SBep21_c213-N,2.405532879818594,N
448,SBep21_d1110-I,2.1526757369614513,I
449,SBep23_c420-N,1.903265306122449,N
450,SBep23_d973-N,0.6207256235827664,N
451,SBep21_d1155-I,3.372108843537415,I
452,SBep27_c429-N,2.535125,N
453,SBep21_c1949-N,2.6209297052154197,N
454,SBep23_d1436-N,7.088843537414966,N
455,SBep28_d378-N,4.6329375,N
456,SBep21_d169-I,0.860249433106576,I
457,SBep6_j499-N,4.206689342403628,N
458,SBep23_d871-I,1.3819274376417234,I
459,SBep21_d1851-N,0.7735374149659864,N
460,SBep23_o1367-N,7.669433106575964,N
461,SBep6_j1022-N,1.2384126984126984,N
462,SBep23_o1322-N,3.004784580498866,N
463,SBep2_d169-N,0.3822902494331066,N
464,SBep2_c479-N,6.619841269841269,N
465,SBep6_d160-N,6.094988662131519,N
466,SBep23_d1326-N,2.1826530612244897,N
467,SBep15_d616-I,5.489773242630386,I
468,SBep21_d815-N,5.265260770975057,N
469,SBep21_s925-N,9.088299319727891,N
470,SBep28_c284-N,3.0319791666666664,N
471,SBep2_d601-N,7.243265306122449,N
472,SBep27_c414-N,2.334375,N
473,SBep23_d148-N,3.263990929705215,N
474,SBep21_d1168-I,0.5568027210884354,I
475,SBep6_j177-I,1.1995238095238094,I
476,SBep28_c610-N,6.1525,N
477,SBep21_s960-N,2.91718820861678,N
478,SBep6_c318-N,6.267641723356009,N
479,SBep6_d608-N,3.3123356009070295,N
480,SBep21_s1688-N,4.318344671201814,N
481,SBep27_c451-N,5.6728958333333335,N
482,SBep21_s862-I,6.350975056689342,I
483,SBep27_d492-I,2.9105208333333334,I
484,SBep23_c1187-N,2.632902494331066,N
485,SBep13_c356-N,5.645260770975057,N
486,SBep21_d1829-N,2.371111111111111,N
487,SBep13_d646-N,3.447891156462585,N
488,SBep21_d917-I,7.100544217687075,I
489,SBep6_j873-N,12.294943310657596,N
490,SBep21_d154-I,1.5107482993197279,I
491,SBep23_o153-N,0.7008390022675737,N
492,SBep23_o1066-N,4.18514739229025,N
493,SBep21_d1097-N,7.084489795918367,N
494,SBep6_d1015-N,6.163945578231292,N
495,SBep21_d1501-I,1.319750566893424,I
496,SBep23_d521-N,4.610544217687075,N
497,SBep2_d268-N,2.501156462585034,N
498,SBep23_c837-N,1.7523356009070294,N
499,SBep27_t31-N,0.6581458333333333,N
500,SBep2_d500-N,2.4267120181405897,N
501,SBep21_d786-N,5.255736961451247,N
502,SBep6_j233-I,6.825011337868481,I
503,SBep28_c554-N,2.435020833333333,N
504,SBep28_d77-I,3.5935208333333333,I
505,SBep2_d545-N,2.128979591836735,N
506,SBep2_c484-N,2.340544217687075,N
507,SBep15_c140-N,15.149909297052154,N
508,SBep15_d450-N,2.5689569160997734,N
509,SBep21_c700-I,0.9082993197278911,I
510,SBep2_e194-N,1.5334920634920635,N
511,SBep23_o252-N,3.9690702947845806,N
512,SBep15_d415-N,6.461020408163265,N
513,SBep21_c1334-I,2.083673469387755,I
514,SBep21_c394-I,2.3008843537414965,I
515,SBep27_c55-N,0.64425,N
516,SBep2_d375-N,4.237959183673469,N
517,SBep21_s880-N,9.746122448979591,N
518,SBep21_d522-N,0.6273469387755102,N
519,SBep27_c125-N,5.493354166666666,N
520,SBep2_d330-N,8.009297052154196,N
521,SBep23_c169-N,4.685873015873016,N
522,SBep6_j403-I,2.9364399092970523,I
523,SBep6_j501-N,3.606077097505669,N
524,SBep23_c1067-N,10.963424036281179,N
525,SBep28_u211-N,1.5395625,N
526,SBep13_c667-N,0.6352607709750567,N
527,SBep23_o427-N,6.058321995464852,N
528,SBep13_c622-N,0.8549886621315193,N
529,SBep2_d277-I,2.501156462585034,I
530,SBep28_c45-N,3.377875,N
531,SBep28_c449-N,6.3153125,N
532,SBep6_d451-N,1.3291609977324264,N
533,SBep27_d318-N,2.5419791666666667,N
534,SBep6_d886-N,2.093922902494331,N
535,SBep21_s1806-N,1.0652154195011339,N
536,SBep21_s1045-N,0.5266893424036281,N
537,SBep6_c947-N,21.329410430839,N
538,SBep2_d458-N,5.875510204081633,N
539,SBep23_c601-N,4.024920634920635,N
540,SBep21_c333-N,2.241360544217687,N
541,SBep6_j396-I,2.495736961451247,I
542,SBep27_c261-N,7.824854166666666,N
543,SBep23_c268-N,0.4077097505668934,N
544,SBep21_s64-I,2.8180045351473924,I
545,SBep27_c224-N,5.75625,N
546,SBep2_d133-I,2.6500226757369614,I
547,SBep28_u110-N,2.20725,N
548,SBep6_j80-I,2.41578231292517,I
549,SBep21_s285-I,1.5508616780045352,I
550,SBep6_d979-I,0.5903401360544218,I
551,SBep13_c523-N,8.589727891156462,N
552,SBep2_c466-I,2.8236961451247167,I
553,SBep15_c319-N,11.196326530612245,N
554,SBep21_c188-I,0.8875283446712018,I
555,SBep23_d816-N,0.9811791383219954,N
556,SBep28_c399-N,5.718354166666667,N
557,SBep28_c570-N,1.37675,N
558,SBep21_c663-N,5.321655328798186,N
559,SBep2_e66-I,1.930498866213152,I
560,SBep2_d561-N,3.552380952380952,N
561,SBep21_c1686-N,5.720725623582767,N
562,SBep6_j350-N,1.3809977324263039,N
563,SBep2_d64-N,0.7891609977324263,N
564,SBep6_j781-N,5.645487528344671,N
565,SBep2_d463-I,3.1214285714285714,I
566,SBep6_c42-I,3.0575056689342404,I
567,SBep15_c121-N,9.755691609977324,N
568,SBep13_d563-N,4.502630385487528,N
569,SBep27_d323-I,1.329,I
570,SBep23_o1493-N,2.903560090702948,N
571,SBep6_c657-I,5.282539682539682,I
572,SBep23_c117-I,1.3015873015873016,I
573,SBep15_c649-N,12.034807256235828,N
574,SBep21_s1280-N,7.955419501133787,N
575,SBep23_d540-N,5.286122448979592,N
576,SBep2_d625-N,2.556077097505669,N
577,SBep27_d120-N,1.9280208333333333,N
578,SBep27_c430-N,12.2225,N
579,SBep23_o873-I,3.624421768707483,I
580,SBep27_t194-N,7.129604166666667,N
581,SBep21_s944-N,3.9695238095238095,N
582,SBep13_c337-N,4.914557823129251,N
583,SBep2_c272-I,1.3101814058956915,I
584,SBep15_o629-I,1.777891156462585,I
585,SBep28_d263-I,3.0319791666666664,I
586,SBep6_j857-N,3.338231292517007,N
587,SBep23_o934-N,1.501814058956916,N
588,SBep15_c220-N,1.6020861678004534,N
589,SBep23_o1343-N,1.0612698412698414,N
590,SBep6_j739-N,1.0439909297052155,N
591,SBep15_c548-N,18.88324263038549,N
592,SBep2_e108-N,4.892176870748299,N
593,SBep6_j1043-N,1.393968253968254,N
594,SBep15_d489-N,1.8711111111111112,N
595,SBep6_d942-N,1.7050340136054423,N
596,SBep6_d101-N,3.3997505668934243,N
597,SBep28_d409-N,9.21875,N
598,SBep6_c883-N,3.9863492063492063,N
599,SBep6_d144-N,3.784784580498866,N
600,SBep15_c378-N,3.273718820861678,N
601,SBep21_d1582-N,2.528321995464853,N
602,SBep15_o636-N,1.294467120181406,N
603,SBep13_c328-I,2.914172335600907,I
604,SBep21_c1808-N,4.35891156462585,N
605,SBep28_c729-N,2.163666666666667,N
606,SBep28_d514-N,5.039979166666667,N
607,SBep6_j763-I,2.6253514739229025,I
608,SBep21_s772-N,6.8585714285714285,N
609,SBep13_d811-N,1.6356009070294784,N
610,SBep28_c592-I,0.8883125,I
611,SBep13_d483-N,2.8326303854875285,N
612,SBep27_c347-I,2.7865416666666665,I
613,SBep2_e84-N,5.289160997732426,N
614,SBep15_c455-N,9.617369614512471,N
615,SBep2_c129-N,6.346938775510204,N
616,SBep6_c926-N,0.4347845804988662,N
617,SBep23_c660-N,2.37297052154195,N
618,SBep28_d138-N,3.4086666666666665,N
619,SBep6_c963-N,21.303492063492065,N
620,SBep23_c625-N,1.6821768707482994,N
