,filename,duration,label
52,SBep3_d1135-I,1.0163265306122449,I
53,SBep16_c446-I,2.197437641723356,I
54,SBep3_c998-N,1.7635374149659864,N
55,SBep16_c544-N,13.398616780045352,N
56,SBep16_d485-N,7.253492063492064,N
57,SBep16_c195-N,6.792154195011338,N
58,SBep3_c48-N,2.401904761904762,N
59,SBep3_d1028-I,2.054557823129252,I
60,SBep16_c276-I,1.1271655328798187,I
61,SBep16_d32-N,3.7843537414965986,N
62,SBep3_c1130-I,3.801451247165533,I
63,SBep16_d77-N,0.813469387755102,N
64,SBep3_c987-I,1.106893424036281,I
65,SBep3_d803-I,2.972562358276644,I
66,SBep16_c459-N,1.2747845804988662,N
67,SBep3_d901-N,1.2605668934240364,N
68,SBep3_d142-N,1.6079138321995465,N
69,SBep3_f271-N,1.7319954648526077,N
70,SBep3_d1329-I,3.7561678004535146,I
71,SBep16_d520-N,1.7914739229024943,N
72,SBep3_f874-I,0.813968253968254,I
73,SBep3_d692-N,0.9132199546485261,N
74,SBep3_d1090-I,0.813968253968254,I
75,SBep3_f660-N,2.079342403628118,N
76,SBep3_d516-N,0.7147392290249434,N
77,SBep3_d414-I,0.6651020408163265,I
78,SBep3_d451-I,1.2853741496598639,I
79,SBep16_d332-I,3.452199546485261,I
80,SBep3_c342-N,4.768526077097506,N
81,SBep3_d283-N,4.610113378684807,N
82,SBep3_f561-N,7.091269841269841,N
83,SBep16_c464-N,1.7914739229024943,N
84,SBep3_c318-I,2.401904761904762,I
85,SBep16_q445-I,1.4593197278911565,I
86,SBep3_d864-N,1.0620861678004536,N
87,SBep3_d821-N,1.210952380952381,N
88,SBep16_c110-N,1.3855102040816327,N
89,SBep16_q297-N,0.8319274376417234,N
90,SBep16_c155-N,5.611201814058957,N
91,SBep3_f481-N,4.411632653061225,N
92,SBep16_q330-N,4.153424036281179,N
93,SBep3_d879-I,2.153786848072562,I
94,SBep3_f1412-N,1.0615873015873016,N
95,SBep16_c249-I,3.267687074829932,I
96,SBep3_f526-N,6.694285714285714,N
97,SBep3_d1017-I,0.813968253968254,I
98,SBep3_c1048-N,2.465487528344671,N
99,SBep16_q458-N,2.67718820861678,N
100,SBep3_c490-N,4.186394557823129,N
101,SBep16_c98-N,1.0164625850340137,N
102,SBep3_c945-I,1.786190476190476,I
103,SBep3_c592-I,3.3938775510204082,I
104,SBep3_c634-N,5.567641723356009,N
105,SBep3_d361-N,1.9056689342403628,N
106,SBep3_f1123-N,3.34859410430839,N
107,SBep3_c1313-I,2.600839002267574,I
108,SBep3_f1166-N,5.24358276643991,N
109,SBep3_d1309-N,2.578707482993197,N
110,SBep16_c484-I,2.750997732426304,I
111,SBep16_d500-I,2.012902494331066,I
112,SBep3_c1211-N,2.239047619047619,N
113,SBep3_d162-I,1.880861678004535,I
114,SBep3_c5-N,0.6651020408163265,N
115,SBep3_d45-I,3.3943537414965985,I
116,SBep3_d964-I,1.7816326530612245,I
117,SBep16_q545-N,1.9021768707482993,N
118,SBep3_f1267-N,0.40494331065759637,N
119,SBep3_d708-N,1.384625850340136,N
120,SBep3_c218-N,7.041655328798186,N
121,SBep16_c401-I,1.6807482993197278,I
122,SBep16_c546-N,0.7950113378684808,N
123,SBep3_d672-I,1.4094557823129252,I
124,SBep3_d1070-N,7.413809523809523,N
125,SBep3_c55-I,1.210952380952381,I
126,SBep3_f443-N,7.035487528344671,N
127,SBep3_d735-N,8.18297052154195,N
128,SBep16_q48-N,1.3301360544217686,N
129,SBep3_d319-N,9.398730158730158,N
130,SBep16_d97-I,4.52249433106576,I
131,SBep16_q111-N,3.4153061224489796,N
132,SBep3_d1236-I,2.9863038548752834,I
133,SBep3_c922-N,1.2880498866213153,N
134,SBep3_c1088-N,1.1974603174603176,N
135,SBep3_d1092-I,1.880861678004535,I
136,SBep3_c714-N,2.624013605442177,N
137,SBep3_f172-N,3.4936054421768707,N
138,SBep3_c1331-N,2.3296371882086166,N
139,SBep16_c58-N,1.0533560090702947,N
140,SBep3_d493-I,2.4267120181405897,I
141,SBep3_d801-I,6.5206122448979595,I
142,SBep3_d903-N,6.3717233560090705,N
143,SBep3_c1030-N,0.5634467120181406,N
144,SBep3_c338-N,7.785986394557823,N
145,SBep16_q465-N,1.1271655328798187,N
146,SBep3_d557-I,0.9876417233560091,I
147,SBep3_c804-I,1.2653968253968253,I
148,SBep3_d1310-N,4.209047619047619,N
149,SBep3_d512-I,1.210952380952381,I
150,SBep3_c668-N,1.8314739229024943,N
151,SBep16_q170-N,3.009342403628118,N
152,SBep3_d1011-N,1.9304761904761905,N
153,SBep3_d1054-N,2.5259410430839004,N
154,SBep3_d385-N,4.610113378684807,N
155,SBep3_d1113-I,1.8767573696145126,I
156,SBep3_c695-N,0.767233560090703,N
157,SBep16_d135-I,3.1569614512471653,I
158,SBep3_d19-I,2.674829931972789,I
159,SBep16_c215-I,4.337959183673469,I
160,SBep3_c1051-N,10.526553287981859,N
161,SBep16_q441-N,1.237891156462585,N
162,SBep3_c474-N,0.4049206349206349,N
163,SBep3_d121-N,2.7492743764172336,N
164,SBep3_f1160-I,0.7219501133786848,I
165,SBep3_c919-I,1.0842403628117914,I
166,SBep16_c81-N,3.452199546485261,N
167,SBep3_c775-N,3.9825850340136055,N
168,SBep3_c93-N,5.875510204081633,N
169,SBep3_d83-N,2.277845804988662,N
170,SBep3_c863-N,3.937301587301587,N
171,SBep3_d1230-N,2.2617006802721087,N
172,SBep16_c392-N,12.293945578231293,N
173,SBep3_c748-N,7.288548752834467,N
174,SBep3_d689-N,6.322108843537415,N
175,SBep3_d674-N,9.62204081632653,N
176,SBep3_c364-N,6.644671201814059,N
177,SBep3_f547-N,5.033696145124717,N
178,SBep3_c321-N,4.021587301587301,N
179,SBep16_q439-N,1.6438321995464853,N
180,SBep3_c1292-I,2.9183673469387754,I
181,SBep16_q351-N,1.4593197278911565,N
182,SBep16_c191-I,1.975986394557823,I
183,SBep3_f1243-N,0.8351473922902495,N
184,SBep16_d36-I,2.186984126984127,I
185,SBep3_d769-N,3.86578231292517,N
186,SBep3_c279-N,2.550770975056689,N
187,SBep16_c335-I,1.090249433106576,I
188,SBep3_c185-N,8.20780045351474,N
189,SBep3_d495-N,9.820521541950113,N
190,SBep3_d597-I,0.7643310657596372,I
191,SBep3_c881-I,1.9673469387755103,I
192,SBep3_d1395-N,6.608231292517007,N
193,SBep3_f1107-N,1.483877551020408,N
194,SBep3_f1142-N,2.1711337868480727,N
195,SBep16_c173-N,3.3590929705215418,N
196,SBep16_d463-N,1.6438321995464853,N
197,SBep3_d794-N,0.813968253968254,N
198,SBep3_d345-N,1.483877551020408,N
199,SBep3_d247-I,1.7568027210884354,I
200,SBep3_c771-N,1.2427437641723356,N
201,SBep16_d395-I,2.1236054421768706,I
202,SBep3_c1112-I,4.436439909297052,I
203,SBep3_d923-N,1.7071655328798185,N
204,SBep3_c470-N,9.12265306122449,N
205,SBep3_d966-N,0.9876417233560091,N
206,SBep3_d47-N,0.6154648526077098,N
207,SBep3_d652-I,2.4515192743764174,I
208,SBep16_q558-N,8.176122448979593,N
209,SBep3_d1050-N,0.7643310657596372,N
210,SBep3_d750-N,11.730997732426303,N
211,SBep16_d174-I,4.227233560090703,I
212,SBep16_q377-I,1.4593197278911565,I
213,SBep16_c67-I,1.9206349206349207,I
214,SBep16_c523-N,3.141360544217687,N
215,SBep16_c566-N,4.743900226757369,N
216,SBep3_d1314-N,2.6466213151927436,N
217,SBep3_c141-N,11.830249433106577,N
218,SBep16_d275-I,1.927641723356009,I
219,SBep3_f1385-I,2.4881179138321996,I
220,SBep3_f849-N,3.667278911564626,N
221,SBep16_q131-N,1.237891156462585,N
222,SBep3_c878-I,5.816734693877551,I
223,SBep3_c1274-N,2.963650793650794,N
224,SBep3_f831-N,0.36736961451247163,N
225,SBep3_d790-N,2.277845804988662,N
226,SBep16_q55-N,3.009342403628118,N
227,SBep3_c280-N,0.7395464852607709,N
228,SBep16_q149-N,1.7545804988662133,N
229,SBep16_q565-N,3.2307709750566893,N
230,SBep3_c1289-N,2.8504308390022675,N
231,SBep3_d944-I,0.9380272108843537,I
232,SBep3_d1391-N,0.5634467120181406,N
233,SBep16_c269-I,2.418843537414966,I
234,SBep3_f543-N,3.146235827664399,N
235,SBep3_c325-N,8.916394557823129,N
236,SBep3_d859-I,2.17859410430839,I
237,SBep16_c501-I,3.3414965986394556,I
238,SBep3_d1373-I,3.1447845804988663,I
239,SBep3_c965-I,3.0768480725623584,I
240,SBep3_d436-I,0.9132199546485261,I
241,SBep3_d1234-N,6.568458049886622,N
242,SBep16_d212-N,3.5998185941043084,N
243,SBep3_c709-N,0.8578231292517007,N
244,SBep3_d41-I,1.607936507936508,I
245,SBep16_q541-N,0.9057142857142857,N
246,SBep3_c29-I,1.2605668934240364,I
247,SBep16_q504-N,4.042698412698413,N
248,SBep16_d53-I,1.1271655328798187,I
249,SBep3_c630-N,2.6692743764172335,N
250,SBep16_d229-I,3.858185941043084,I
251,SBep3_f815-N,1.434263038548753,N
252,SBep3_f850-N,8.55514739229025,N
253,SBep3_c1352-I,1.061609977324263,I
254,SBep3_f1025-I,0.8635827664399093,I
255,SBep3_c1308-N,1.3559637188208618,N
256,SBep3_d1357-I,1.8767573696145126,I
257,SBep3_d412-I,1.3598185941043084,I
258,SBep3_c596-I,3.190090702947846,I
259,SBep16_d137-N,0.7581179138321995,N
260,SBep16_q371-N,5.002244897959184,N
261,SBep3_f567-N,10.143083900226758,N
262,SBep3_c301-N,4.610113378684807,N
263,SBep3_c203-I,0.8635827664399093,I
264,SBep3_f232-N,0.7643310657596372,N
265,SBep3_d907-N,2.575578231292517,N
266,SBep3_d144-N,6.719092970521542,N
267,SBep3_d669-N,2.2530385487528344,N
268,SBep16_c372-N,1.975986394557823,N
269,SBep3_c1173-I,2.488140589569161,I
270,SBep16_q461-N,2.1949433106575964,N
271,SBep3_d1402-I,1.0163038548752834,I
272,SBep3_f176-N,2.0545351473922904,N
273,SBep3_f1042-N,0.3921768707482993,N
274,SBep3_c1191-N,0.47285714285714286,N
275,SBep3_f828-N,1.037278911564626,N
276,SBep16_q150-N,1.5331065759637188,N
277,SBep16_q115-N,1.6438321995464853,N
278,SBep3_d1375-N,1.627687074829932,N
279,SBep16_c43-I,4.00578231292517,I
280,SBep3_d918-I,3.74172335600907,I
281,SBep3_d1031-N,0.5658730158730159,N
282,SBep16_d426-I,2.7141043083900227,I
283,SBep3_f659-N,0.5410430839002267,N
284,SBep3_d468-I,1.0372562358276645,I
285,SBep3_f835-I,1.483877551020408,I
286,SBep3_c610-I,1.6956235827664399,I
287,SBep16_q14-I,2.1236054421768706,I
288,SBep3_f27-I,1.3598185941043084,I
289,SBep3_c1134-I,2.0126303854875283,I
290,SBep3_d842-I,2.898140589569161,I
291,SBep3_c511-I,5.046848072562359,I
292,SBep3_d905-N,1.5582993197278912,N
293,SBep3_d146-N,4.634943310657596,N
294,SBep3_c16-I,2.476326530612245,I
295,SBep16_c228-N,0.6587981859410431,N
296,SBep3_f445-N,5.875510204081633,N
297,SBep16_d29-I,1.717641723356009,I
298,SBep3_d1131-I,1.8993877551020408,I
299,SBep3_d818-N,3.9898185941043085,N
300,SBep16_c41-I,1.2932426303854876,I
301,SBep3_c1328-I,2.533424036281179,I
302,SBep16_q152-N,1.2009750566893425,N
303,SBep16_d314-N,4.19031746031746,N
304,SBep16_q117-N,0.9426530612244898,N
305,SBep3_c1350-I,3.778798185941043,I
306,SBep3_c1252-N,0.8351700680272108,N
307,SBep16_c482-I,3.636734693877551,I
308,SBep16_d506-I,1.3116780045351475,I
309,SBep3_c1217-N,1.8314739229024943,N
310,SBep3_f485-N,5.007097505668934,N
311,SBep3_f852-N,1.6327437641723357,N
312,SBep3_f113-I,0.9628344671201814,I
313,SBep16_d329-N,0.8319274376417234,N
314,SBep16_q543-N,0.9795464852607709,N
315,SBep3_f1224-N,0.8125396825396826,N
316,SBep3_c359-I,2.65,I
317,SBep16_d391-N,5.666553287981859,N
318,SBep3_d298-I,3.1462585034013606,I
319,SBep16_q404-I,1.6438548752834468,I
320,SBep3_f1363-I,1.2880498866213153,I
321,SBep3_d962-I,1.3598185941043084,I
322,SBep3_c34-N,7.364172335600907,N
323,SBep3_c346-N,4.3868253968253965,N
324,SBep3_c71-N,2.2282086167800452,N
325,SBep3_c303-N,3.6920861678004537,N
326,SBep3_f1339-N,4.41281179138322,N
327,SBep16_c308-N,3.7105442176870747,N
328,SBep3_c244-I,2.17859410430839,I
329,SBep3_d938-N,2.9229478458049885,N
330,SBep3_d186-N,1.1613378684807256,N
331,SBep3_c594-I,2.1258276643990928,I
332,SBep16_d373-I,1.5331292517006803,I
333,SBep3_d1291-I,4.050521541950113,I
334,SBep3_d140-I,2.2034013605442175,I
335,SBep16_c559-N,1.459297052154195,N
336,SBep3_d946-I,0.5162358276643991,I
337,SBep16_c333-I,1.090249433106576,I
338,SBep3_c616-N,3.892018140589569,N
339,SBep16_d88-I,2.2896825396825395,I
340,SBep3_f64-N,1.1117006802721088,N
341,SBep3_c282-N,1.1117006802721088,N
342,SBep16_q57-N,3.0831519274376418,N
343,SBep16_d348-N,2.850408163265306,N
344,SBep3_d204-I,0.813968253968254,I
345,SBep16_c130-N,0.9426530612244898,N
346,SBep3_c1374-I,0.8351473922902495,I
347,SBep3_c1276-N,5.952585034013605,N
348,SBep3_f1003-I,0.9876417233560091,I
349,SBep16_c394-N,4.374852607709751,N
350,SBep16_d255-N,1.34859410430839,N
351,SBep16_d210-N,6.87843537414966,N
352,SBep3_c1403-N,1.106893424036281,N
353,SBep3_f128-N,2.550770975056689,N
354,SBep3_d1371-I,2.9863038548752834,I
355,SBep3_f1059-N,0.44179138321995465,N
356,SBep16_d154-N,1.9021768707482993,N
357,SBep3_c508-I,4.186394557823129,I
358,SBep16_q357-N,1.1640816326530612,N
359,SBep16_c503-I,1.865283446712018,I
360,SBep3_d921-N,1.5831292517006803,N
361,SBep3_c472-N,12.496530612244898,N
362,SBep16_q268-I,2.7879138321995467,I
363,SBep3_c1012-N,1.2880498866213153,N
364,SBep16_d397-I,3.3046031746031748,I
365,SBep3_d1008-I,1.781609977324263,I
366,SBep3_f539-N,3.0966213151927438,N
367,SBep3_f115-N,4.634920634920635,N
368,SBep3_d999-N,2.3274603174603175,N
369,SBep16_d194-N,9.781882086167801,N
370,SBep3_f59-N,2.128979591836735,N
371,SBep3_f1179-N,4.684557823129252,N
372,SBep3_d884-N,4.138707482993198,N
373,SBep3_d1214-I,2.442857142857143,I
374,SBep16_c564-N,1.7914512471655328,N
375,SBep3_f1184-N,1.922063492063492,N
376,SBep3_d1052-N,7.139092970521542,N
377,SBep3_d717-N,4.684557823129252,N
378,SBep3_d383-N,10.937052154195012,N
379,SBep3_c693-N,3.2580045351473923,N
380,SBep3_c715-N,13.062630385487529,N
381,SBep3_f173-N,3.2454875283446714,N
382,SBep3_c381-N,9.150634920634921,N
383,SBep3_f136-N,3.9153968253968254,N
384,SBep3_c553-I,13.085260770975056,I
385,SBep3_c984-I,0.9030839002267573,I
386,SBep3_d590-N,2.7740816326530613,N
387,SBep3_d629-N,6.917573696145125,N
388,SBep16_q421-N,1.090249433106576,N
389,SBep16_c547-N,3.710566893424036,N
390,SBep3_c899-I,1.6050340136054422,I
391,SBep3_c54-I,1.9056689342403628,I
392,SBep3_d673-I,2.6996371882086168,I
393,SBep3_f407-N,5.453696145124717,N
394,SBep3_d1136-I,0.8578004535147392,I
395,SBep3_f87-N,1.210952380952381,N
396,SBep3_c1194-N,0.6766666666666666,N
397,SBep3_d572-I,1.210952380952381,I
398,SBep3_c1268-N,2.035283446712018,N
399,SBep3_d360-N,3.1958503401360545,N
400,SBep3_f482-N,8.455895691609978,N
401,SBep16_q31-N,1.3855102040816327,N
402,SBep3_c635-N,0.7219501133786848,N
403,SBep3_f1122-N,0.9483900226757369,N
404,SBep16_c113-N,3.562925170068027,N
405,SBep16_q396-I,1.6438321995464853,I
406,SBep3_c118-N,3.022176870748299,N
407,SBep3_c1210-N,7.0213378684807255,N
408,SBep3_c1255-N,0.8125170068027211,N
409,SBep16_c478-I,2.8936961451247165,I
410,SBep3_c4-N,3.74172335600907,N
411,SBep3_d126-I,5.05671201814059,I
412,SBep16_c310-I,1.6807482993197278,I
413,SBep16_d177-N,0.8319274376417234,N
414,SBep16_q331-N,2.7141043083900227,N
415,SBep16_c21-N,0.40750566893424034,N
416,SBep16_q233-I,2.2712471655328796,I
417,SBep3_c429-N,4.707210884353741,N
418,SBep3_f562-N,5.949931972789115,N
419,SBep3_c341-N,2.352267573696145,N
420,SBep3_c1049-N,4.299614512471655,N
421,SBep3_d1016-I,2.2282312925170067,I
422,SBep16_d374-I,1.9021768707482993,I
423,SBep3_d515-N,3.4936054421768707,N
424,SBep3_d1250-N,0.49551020408163265,N
425,SBep16_c273-N,5.186780045351474,N
426,SBep3_c880-I,2.6239909297052155,I
427,SBep3_d60-I,1.3101814058956915,I
428,SBep3_d25-I,2.8236961451247167,I
429,SBep3_f1143-N,3.0768480725623584,N
430,SBep16_d462-N,1.9760090702947846,N
431,SBep3_f1106-N,1.3101814058956915,N
432,SBep3_c1271-N,4.4581179138322,N
433,SBep16_d208-I,3.1200680272108845,I
434,SBep3_d246-I,1.70718820861678,I
435,SBep16_q109-N,6.900770975056689,N
436,SBep3_f647-N,11.95689342403628,N
437,SBep3_d1231-N,5.341224489795918,N
438,SBep3_f394-I,1.0620861678004536,I
439,SBep16_c393-N,6.847528344671201,N
440,SBep3_f39-I,1.3350113378684807,I
441,SBep3_c398-N,2.898140589569161,N
442,SBep3_c1404-N,0.9483673469387756,N
443,SBep3_d732-I,0.9876417233560091,I
444,SBep3_c1293-I,2.9183673469387754,I
445,SBep3_d589-N,3.0966213151927438,N
446,SBep3_d158-N,2.8981179138321997,N
447,SBep3_c1015-N,2.035283446712018,N
448,SBep3_c577-I,1.808843537414966,I
449,SBep3_d861-I,2.079342403628118,I
450,SBep3_d120-N,3.4687755102040816,N
451,SBep3_d926-N,0.44179138321995465,N
452,SBep16_q390-N,1.9021768707482993,N
453,SBep16_c8-N,0.6658503401360544,N
454,SBep16_d542-N,0.6473922902494331,N
455,SBep3_c805-I,1.0389569160997731,I
456,SBep3_d454-N,2.749251700680272,N
457,SBep16_d518-I,1.7914739229024943,I
458,SBep16_d270-I,1.0533560090702947,I
459,SBep3_d379-N,6.322108843537415,N
460,SBep16_q134-N,1.7176643990929705,N
461,SBep3_c245-N,1.384625850340136,N
462,SBep3_c694-N,4.571337868480725,N
463,SBep16_c424-I,5.334399092970521,I
464,SBep3_f1183-N,1.6503174603174604,N
465,SBep16_q235-N,1.5700226757369615,N
466,SBep3_d1421-I,0.6766666666666666,I
467,SBep16_d442-I,1.2378684807256235,I
468,SBep3_c1353-N,0.24643990929705215,N
469,SBep3_c1316-N,1.9899773242630385,N
470,SBep3_c575-I,1.2880272108843538,I
471,SBep3_f1408-N,2.556077097505669,N
472,SBep16_d129-N,4.817732426303855,N
473,SBep3_d924-N,2.798888888888889,N
474,SBep3_f579-N,11.451950113378684,N
475,SBep16_c25-I,0.813469387755102,I
476,SBep3_d178-I,1.2605668934240364,I
477,SBep16_c561-N,3.3045804988662133,N
478,SBep16_c524-N,3.1200680272108845,N
479,SBep3_c300-I,1.037278911564626,I
480,SBep16_q92-N,1.2747845804988662,N
481,SBep3_c696-N,0.8804308390022676,N
482,SBep16_d272-I,2.7510204081632654,I
483,SBep16_q136-N,0.868843537414966,N
484,SBep3_f1139-N,11.799115646258503,N
485,SBep3_c807-I,1.8314965986394558,I
486,SBep3_d554-I,2.352267573696145,I
487,SBep3_d456-N,7.190498866213152,N
488,SBep3_c613-N,18.558956916099774,N
489,SBep3_f1141-N,1.5370975056689342,N
490,SBep16_d460-N,0.8688208616780045,N
491,SBep3_f1104-N,4.535691609977325,N
492,SBep16_d527-I,0.9795464852607709,I
493,SBep3_c1273-N,3.7788208616780046,N
494,SBep3_d1396-N,1.7635374149659864,N
495,SBep16_c336-I,1.606938775510204,I
496,SBep16_d35-I,1.8203628117913833,I
497,SBep3_c548-I,4.480770975056689,I
498,SBep16_q317-N,2.1605215419501134,N
499,SBep16_c192-I,1.3301360544217686,I
500,SBep3_d8-I,1.8586167800453515,I
501,SBep3_d1389-I,1.6956235827664399,I
502,SBep3_c322-N,3.2206802721088437,N
503,SBep3_d730-I,1.3598185941043084,I
504,SBep16_d538-N,3.710566893424036,N
505,SBep16_d2-N,1.1640816326530612,N
506,SBep3_d609-I,2.3026530612244898,I
507,SBep16_q197-N,1.3116780045351475,N
508,SBep16_d296-I,1.8283673469387756,I
509,SBep3_f1120-N,0.3822902494331066,N
510,SBep3_f1022-I,1.086893424036281,I
511,SBep3_d1208-I,0.8351700680272108,I
512,SBep3_f857-N,1.0124716553287982,N
513,SBep3_f480-N,3.7913378684807255,N
514,SBep3_c96-I,6.49578231292517,I
515,SBep16_c498-N,2.2343310657596374,N
516,SBep16_q69-I,2.2343310657596374,I
517,SBep3_f525-N,6.3717233560090705,N
518,SBep3_c343-N,4.709365079365079,N
519,SBep3_c241-I,3.046984126984127,I
520,SBep3_d729-I,2.2282086167800452,I
521,SBep16_q466-N,3.78437641723356,N
522,SBep3_f1344-N,0.9936507936507937,N
523,SBep3_c986-I,1.627687074829932,I
524,SBep3_c514-I,4.050521541950113,I
525,SBep3_c416-N,4.91047619047619,N
526,SBep3_c650-I,1.922063492063492,I
527,SBep16_c388-N,13.638140589569161,N
528,SBep3_f134-N,2.873310657596372,N
529,SBep16_c169-N,0.9241723356009071,N
530,SBep16_d479-N,9.06185941043084,N
531,SBep3_f1158-N,2.374920634920635,N
532,SBep3_c1368-I,2.6013378684807256,I
533,SBep3_d1270-I,3.733514739229025,I
534,SBep3_c1094-I,0.9257369614512472,I
535,SBep16_d354-N,2.049795918367347,N
536,SBep16_q157-N,0.7950113378684808,N
537,SBep3_c1400-I,0.9483900226757369,I
538,SBep3_d1073-N,1.1365079365079365,N
539,SBep3_d1036-N,1.210952380952381,N
540,SBep3_f1259-N,1.2880272108843538,N
541,SBep3_d736-N,12.412630385487528,N
542,SBep3_d1171-I,1.0615873015873016,I
543,SBep16_c402-I,1.3116780045351475,I
544,SBep16_c447-I,2.049795918367347,I
545,SBep3_c302-N,3.568027210884354,N
546,SBep3_f564-N,10.738548752834467,N
547,SBep3_c347-N,0.9380272108843537,N
548,SBep3_c35-N,2.203424036281179,N
549,SBep3_c796-N,8.401496598639456,N
550,SBep3_f1338-N,2.306984126984127,N
551,SBep3_d1157-N,0.9483900226757369,N
552,SBep16_q337-N,9.799977324263038,N
553,SBep3_d939-N,2.947755102040816,N
554,SBep3_f620-N,1.9553061224489796,N
555,SBep3_d549-I,3.171043083900227,I
556,SBep16_q292-N,1.570045351473923,N
557,SBep3_c1216-N,3.063764172335601,N
558,SBep16_d193-I,0.9426530612244898,I
559,SBep3_c676-N,1.0842403628117914,N
560,SBep3_c731-I,4.005260770975057,I
561,SBep3_d299-I,1.5831065759637188,I
562,SBep3_c1117-N,1.106893424036281,N
563,SBep16_c38-I,3.729002267573696,I
564,SBep3_c2-N,0.8387755102040816,N
565,SBep3_c222-N,2.17859410430839,N
566,SBep16_c40-I,1.0533333333333332,I
567,SBep16_c443-I,1.7176643990929705,I
568,SBep3_d82-I,1.83124716553288,I
569,SBep3_d1376-N,4.367551020408163,N
570,SBep3_d574-I,1.4094331065759638,I
571,SBep16_d350-N,1.4337414965986395,N
572,SBep16_q153-N,2.012902494331066,N
573,SBep16_c172-I,1.568843537414966,I
574,SBep3_f289-N,5.999569160997733,N
575,SBep3_d1369-I,2.465487528344671,I
576,SBep16_d560-N,2.0498185941043086,N
577,SBep16_q15-I,1.570045351473923,I
578,SBep3_f175-N,2.798888888888889,N
579,SBep3_c713-N,1.0615873015873016,N
580,SBep3_d1401-I,1.6050340136054422,I
581,SBep3_f188-N,3.0470068027210884,N
582,SBep3_c1037-N,5.794081632653061,N
583,SBep3_f559-N,1.4094331065759638,N
584,SBep3_c278-I,1.483877551020408,I
585,SBep3_d494-I,1.3846485260770975,I
586,SBep3_d806-I,1.9056689342403628,I
587,SBep16_c419-N,4.079614512471656,N
588,SBep3_d147-N,4.714126984126984,N
589,SBep3_d904-N,4.5495691609977325,N
590,SBep3_f58-N,3.6424716553287984,N
591,SBep3_d550-I,1.210952380952381,I
592,SBep3_f1178-N,2.7824943310657595,N
593,SBep3_c1348-I,1.3333106575963718,I
594,SBep3_f1185-N,1.4691836734693877,N
595,SBep16_d389-N,6.662993197278912,N
596,SBep3_d651-I,1.086893424036281,I
597,SBep3_d753-N,1.8064172335600908,N
598,SBep16_q96-N,1.0902721088435374,N
599,SBep16_d168-N,1.182517006802721,N
600,SBep3_d920-N,1.1347392290249434,N
601,SBep3_f538-N,6.098798185941043,N
602,SBep16_d13-N,0.8872789115646259,N
603,SBep3_f580-N,6.297278911564626,N
604,SBep3_c772-N,4.684557823129252,N
605,SBep16_d403-I,1.3782312925170068,I
606,SBep16_q486-N,1.7176643990929705,N
607,SBep16_d211-N,3.59984126984127,N
608,SBep3_c608-I,3.2353514739229023,I
609,SBep16_d254-N,4.989954648526077,N
610,SBep16_d356-I,5.7772562358276645,I
611,SBep3_d1418-I,2.4428344671201816,I
612,SBep3_d84-N,4.58530612244898,N
613,SBep3_d1237-N,0.7999092970521542,N
