fileName,speaker,label,duration,f0globalMean,f0globalRange,f0globalSD,f0globalMedian,sound2silenceRatio,totalPauses,hnrglobalMean,hnrglobalRange,hnrglobalSD,rmsRange,rmsSD,Avg. Word Dur.,Avg. Sil. Dur.,Dynamic Range,Intensity,Consonant Vowel Ratio,SyllPerSecond,Avg. Cons. Dur.,Avg. Voca. Dur.,sonorants_F0,sonorants_F1,sonorants_F2,sonorants_F3,stops_duration,fricatives_CoG,fricatives_Kur,fricatives_Ske,fricatives_Std,stressedVowels_F0,stressedVowels_F1,stressedVowels_F2,stressedVowels_F3,unstressedVowels_F0,unstressedVowels_F1,unstressedVowels_F2,unstressedVowels_F3
SBep20_d258-I,d,I,1.6348125,201.2499617144045,363.6419883740965,164.84022780602257,166.5396268439647,16.894736842105264,6,4.744351145905696,25.85364745887567,4.588621548475738,0.15873983027883656,0.035774748432351115,0.18238711998200546,0.9632242708129136,62.34617129109362,67.37055931801726,2.0,2.446763772603892,0.1393276897518733,-0.07271520134995374,0.1696946532043254,0.1171749530141673,0.049487205567924186,-0.15273920186562853,0.3341175650865619,-0.20402670328314113,-0.02943853712442605,-0.07731885911967251,-0.2110468958893682,-0.17214326760279552,0.03195193391310949,-0.06815682928289564,-0.0967271514713853,-0.12807231037556918,-0.1605782722891353,-0.07292359496171726,-0.13893078763700403
SBep20_c38-N,c,N,3.6296875,159.4314090535684,381.68479062886564,117.12851486437023,171.33896506579404,7.797619047619048,31,12.389339954057306,37.574131121026966,9.763936877666703,0.1572748162516658,0.03054458489547625,-0.4458325786892196,0.6753995192562726,91.73435744135988,66.73727876046138,1.1333333333333333,4.132587171760654,0.05382177212244532,-0.07980184716957721,-0.012809476723579257,-0.07302715364428436,-0.20952666437143455,-0.012605162487738936,0.09445025882352294,-0.5538817360074818,0.027083808759080064,0.6374991975787364,-0.2849200653091191,-0.05890447147479585,-0.04298019310086971,-0.10449841719969542,-0.10819162040423759,-0.27841016027045,-0.18066986024443343,-0.07896738115438251,-0.05217591188329069
SBep7_c306-I,c,I,2.2035625,177.44518032951882,296.7745977324939,58.45296115768243,156.87663282965696,14.655172413793109,6,13.118064190370836,31.05284683792344,6.784252739870661,0.09531689285639112,0.023533033492992367,-0.42373540104734697,-0.7854671347293796,61.5426760482063,66.78970320753191,1.2142857142857142,6.353348271265282,-0.2746421568507846,-0.171821662452619,0.01200331950418472,0.23363207906471603,-0.003134918654794283,-0.010349839512463604,-0.3814994635264536,-0.5868750338305249,1.1864697574649914,0.9766541939117841,-0.2846227936401769,0.1437300507566369,-0.0914701205740071,-0.06993468866003709,-0.07976460523322895,0.1207316779981819,-0.07622640713828145,-0.10256431691026092,-0.04592004754708192
SBep12_d638-N,d,N,6.0198125,110.24194594542398,342.40848716136213,72.65603413917555,0.0,21.12727272727273,22,8.196678875286906,31.204864672900484,7.05834580318716,0.1248790615098776,0.028195037386929626,-0.45704783450426295,-0.4421439230476973,66.98668867432633,66.61309406483034,1.6666666666666667,4.983543922672012,-0.1163880806146584,-0.006480572874949603,-0.25344262078680774,-0.012673895308621714,0.02556588336976129,0.0014111153124946874,-0.16279602497492207,0.7675383215365316,-0.8022985337518358,-0.6774097371333191,0.43726017982153265,-0.39891777418826296,-0.1139302116392188,0.16033825122666862,0.047691980148324466,-0.4063617161970998,-0.2747525419246407,0.049147937429233735,0.044643714939563685
SBep20_d133-I,d,I,3.03575,160.01831999628234,211.96687878094625,111.73754828691906,156.10371025186708,19.0,12,9.116808872136595,20.33630433414816,7.521095996256447,0.16526692834668474,0.03068796132134258,-0.5093093452074676,0.7057522352964651,59.89038522592811,66.62629389211669,1.4736842105263157,6.258749897060034,-0.2404482068320844,-0.4352626414236557,-0.05427548353274545,0.8202697965480104,0.25374638133655536,0.08602279753866766,-0.4071532570605905,0.24501625852249745,-0.8567071979636932,-0.6267737828356563,0.1434320687963898,-0.03878071987772158,-0.11884718559320952,0.13600398725883997,0.005236624083134521,-0.12299394720591236,0.2501072185357738,-0.0008683929178644328,0.043086461293280386
SBep12_c422-N,c,N,8.034875,143.10228034835615,387.2649014852002,99.22026021440996,119.22255159653605,19.25,30,9.463346547680436,30.420460425736927,7.457338848455605,0.13699092145507916,0.029169510985960774,-0.5014479471361798,0.4710825047128258,87.46863241346449,66.47893775877365,1.4736842105263157,4.729382846652873,-0.2334619693269828,0.11586133901120699,-0.13093447724866364,0.021905077187408833,0.048025976939136565,0.015208792845319383,-0.2941838680358462,0.02348188458263466,-0.5437265076548963,-0.24639570509776018,0.10024964999954822,-0.1929801891004857,-0.11730323812777624,-0.04081737986559032,-0.00830040920874655,-0.2705126026080428,-0.2128246712569217,-0.10315020734623247,-0.04822655609087841
SBep20_d55-N,d,N,1.66725,184.5066649149313,386.8134481379743,113.90962220779691,163.21771075637406,12.307692307692307,5,11.244153900099137,28.93434662871285,7.632612540958867,0.14992306633876196,0.027847949920247046,-0.4285128920086972,-0.3563199112088816,66.33175856809851,65.87128931501636,1.5,3.5987404408457033,0.1815250115945352,0.34677077899173475,0.6867800567930796,-0.0754737531101044,-0.06155441248696895,-0.019964862584339157,0.4803344193324084,-0.18391497744545748,0.055491738804579194,0.10155293432933829,-0.3112377056540958,0.8242864497686847,-0.14234573405395373,0.0018391119755883552,-0.07668280316120117,-0.3245194641256364,0.38776351837064915,0.043456775533049434,-0.016450246520374346
SBep12_c537-N,c,N,6.358625,179.25328727360062,376.1620976933886,99.33712852667078,239.2559314754577,28.20454545454545,13,11.144534038279,36.85692761410802,7.682359098099838,0.1182216831979958,0.02476900692074069,-0.4899123418676481,-0.5862580455495182,89.89908371494433,66.57145119222302,1.4827586206896552,4.560734435510822,-0.009834028066164928,-0.08234032483255799,0.06546165313950622,-0.166784300335893,-0.06749148670799941,-0.022510222204647008,-0.08841772154467989,0.49310625956600296,-0.7802039889207241,-0.731035222379796,0.34248718398837913,0.0382084916991169,-0.11474170399512022,0.04237717136595609,0.001010453800891301,-0.21008900516883366,-0.32641200730596254,0.051881759981353984,0.03842589617965897
SBep12_c174-N,c,N,1.4351875,126.06356861909386,214.09750420578555,97.02422697777294,92.04060830741987,16.647058823529413,5,7.9404061228217016,16.99677761116225,6.812087147578208,0.13902490376533402,0.03107756351887268,-0.537531727854743,-0.08057343455448522,96.7528488601446,66.74911709273496,1.1428571428571428,4.877411488045987,0.032437401746583924,-0.11660977328279405,-0.2971316179402358,-0.08131591462832058,-0.46935848696113647,-0.05037062137663777,-0.29416377038217345,0.27632364109758084,-0.7556207340773836,-0.5829677307363083,0.16528289250772288,-0.2792611256448456,-0.02544812843323012,-0.07697452465133697,-0.03699205674213615,0.030930503619962718,-0.05694317592773752,-0.16718863647723103,-0.10259101527125995
SBep7_d25-N,d,N,2.6836875,171.9949555659895,383.796242107039,98.95351359467043,127.22948430931042,9.185185185185183,14,12.191027717607012,30.998001593976692,8.932484366413727,0.10329249662229696,0.026375962336146988,-0.4324541824086371,-0.44214392304769656,93.35077997269151,66.65982945867383,1.4615384615384617,4.8440811383590665,-0.12718171135967632,0.110703769811595,-0.059132569406320806,-0.33763396516846567,-0.0756572351896053,-0.10612171166703774,-0.2674582757733581,-0.2308713519776357,-0.17619133477237617,0.0978764478936679,0.1969970218651124,0.10564859082890875,-0.27742334319833056,-0.09762992191168895,-0.039398483360988175,0.2404150511084831,-0.5129129948669449,0.03801316636238463,0.04424117158797963
SBep7_c261-N,c,N,1.965375,220.32508692509563,382.13860401429014,112.68569107634495,213.13254317823825,30.23076923076923,3,12.658016900843982,27.055076690944592,8.323630173098087,0.08781165737690817,0.02328081155073716,-0.5302487629390696,-0.2951062998251052,70.90616522955028,66.69667749296372,1.2727272727272727,5.5968962666157855,-0.42665448112262144,0.03396810627127518,0.35136748346534835,-0.0675774625919235,-0.003900903988212663,-0.06836880663169669,-0.3953230156814844,-0.575250387955775,-0.8394958983567643,0.16990009105398327,-0.0027626374651252604,0.26445096113910543,0.025089666223929878,-0.0019076600522858309,-0.04483786041150151,0.1466957109964725,-0.2576262885836022,-0.06359238945556293,-0.12634507411192916
SBep7_d559-N,d,N,3.8329375,118.04377068394844,224.98912180183075,73.42812933188499,0.0,15.595744680851064,16,10.03715357655393,28.20894203616664,7.743056994018914,0.1519287798941402,0.027905148151916432,-0.4950511475841552,0.15862415982401418,120.63917753761592,66.60887924495862,1.4090909090909092,5.7397231235834125,-0.2363645950408588,0.05975405560005305,-0.16942815147358462,0.28304022255992856,0.07602714205476205,0.09404657557684704,0.018038351154974097,-0.0070471350252973184,-0.23922891196895285,-0.1760597427054206,0.1631191444389367,-0.2691892522400711,-0.07830991420468529,0.02315799341974211,-0.022144092761581073,-0.2655362090005818,0.238148791773545,0.11170039216409093,0.00273524023515917
SBep7_c744-N,c,N,0.9769375,124.82418173199663,334.53415703903937,90.01661278447212,109.2882116245897,7.0,7,12.208202623917813,25.51658741878836,8.626173811376585,0.1189537860964396,0.029914699110914437,-0.6504176840476797,-0.01927833019145031,69.44152725169971,66.98673457620707,1.5,4.094427739747937,-0.3407911425467821,-0.17182166245261962,0.009443801358438475,-0.5468926583108109,0.19386679971814408,0.016579289625878797,-0.3643603217489804,-0.7038233343334891,1.3257039417006686,0.9962641390143611,-0.46442098009617155,-0.3013689680924278,-0.18730126031361025,-0.05735551007603523,0.05612660440243144,,,,
SBep12_c165-N,c,N,2.3380625,140.7017163956103,373.7065711372279,91.28812346272629,142.36849536470382,33.357142857142854,4,9.391910650880996,26.792007179195,6.988232693597863,0.10730800309102126,0.026456324473009885,-0.6012576708668848,-0.6015818216402765,61.305893949062174,66.63096968948072,1.5,5.987863883022803,-0.3518702830081806,-0.19548390066825905,-0.18760930949443522,-0.242600437268907,-0.04222470009152268,0.0257085152418904,-0.4365940615774219,0.7889929732494516,-0.5423160799223089,-1.3633377081672284,0.025305485244312764,-0.16493342012395362,0.0055568888457649636,0.08098184072022949,0.05429271261064377,-0.23094105207392868,-0.31650166006689795,0.04472015171063662,0.05038837934184477
SBep12_c110-N,c,N,1.6226875,197.68157010959786,229.16341457296247,108.6179297092977,191.4440350036628,36.55555555555557,3,13.435666614555824,26.995961147796002,8.775998329571326,0.09686225235685593,0.02558148672453854,-0.4668869681727115,0.16460698289765274,278.2335017852987,66.72271852154695,1.4285714285714286,4.313831221353464,0.023712578633232985,-0.4636559337788397,0.16466841430784537,-0.24782004546525102,-0.08585172377885697,-0.12071581035846972,-0.6621374145324008,0.1820572624519602,-0.41443095282350695,-0.2770699701474056,0.17795708295558843,0.1742765831348071,-0.1385700207094703,0.08865700791584469,-0.047359740197332155,0.2221335607012678,-0.3596099407120554,-0.02113162429274693,-0.053224378421816626
SBep7_c612-N,c,N,0.9425,165.96487857136182,180.26142355047685,108.49627998384865,169.46984181534216,14.461538461538465,3,17.955878571778463,31.195632544135627,12.357649180204511,0.08433727473042929,0.02919983990862338,-0.7421830419851638,0.011369221990067069,76.22032178684836,66.86133075377478,1.2,5.3050397877984095,-0.4571221173914677,-0.31537257429416543,0.037246792786657906,0.02222360686052799,0.022073634556022372,-0.05897361975554671,-0.5495165527098678,,,,,-0.02278619797862889,-0.24229912620704894,0.03282873347675039,-0.04541162235439975,,,,
SBep12_c494-N,c,N,4.5306875,170.66083126602337,381.9297089119947,109.19660778229448,146.52623194364747,60.26666666666666,6,9.492614033889984,25.683610479423322,7.255743288343883,0.11214304772056727,0.028155693319579893,-0.1637832101367792,-0.08057343455448625,63.832884579788185,66.49266620260867,1.3333333333333333,3.972906981556331,0.17300399635057942,0.0981031290443046,0.08615513420984777,-0.02771440878922436,-0.06624409869704981,-0.0590420438709048,0.2671560684988344,0.025235210347146708,-0.599041867245724,0.08302001502627317,0.23623185594414564,-0.09834964017365937,-0.010206246126244293,0.07227482496122564,0.004788951509640432,-0.028399422402511906,-0.06975701897228177,0.09123882162509551,0.008706438173232247
SBep12_c117-N,c,N,2.399625,123.92220227140392,161.7131923676455,78.48550551629431,0.0,34.214285714285715,4,9.306264614567569,28.945418315588107,6.963912334004347,0.12371078100860215,0.02601746880988389,-0.3609198286496645,-0.7548195825478624,83.46342926219036,66.7208375681917,1.4,4.167317810074492,0.3211875000217857,-0.17182166245261962,-0.2078954038047094,0.035580915624318844,0.014568559690472776,-0.033835367615261236,-0.17482190524362576,1.5484828359608105,-0.7734998028382607,-1.1987269948031407,0.3413637979860796,0.09935967485982795,-0.006367512913694477,-0.07587852202009164,-0.04295674002849359,-0.26510995282678207,-0.32233305114393596,0.009784954909224167,-0.038481631550885693
SBep20_d378-N,d,N,2.215875,111.67529586767915,385.55465079215065,89.02172446461809,87.19100563308632,23.0,5,7.0703957227308285,30.82694407496152,6.393124014561938,0.1227732509590458,0.026147504461961468,-0.5463933048796304,-0.4206879200879931,77.49670970630062,66.69995559366079,1.5384615384615383,5.866756924465505,-0.16449302751529302,-0.1949945154576512,-0.4608477644048336,-0.13188941589107153,0.1335366059971452,0.003275966111258776,-0.24167131920692264,0.2079988589231894,-0.8189013408865365,-0.7577658212535225,-0.002430052147586903,-0.38277308324248543,-0.031422351057547246,0.023996320984571398,-0.07262464548618282,-0.27566634329622386,-0.19306129401823058,-0.09175405512153616,0.02417874923470939
SBep12_c489-N,c,N,0.7190000000000001,173.7458529351508,386.9382636976116,99.23886222208452,143.3218717986586,12.083333333333336,2,12.948566574930744,23.31714018827916,6.700323119739482,0.0657822265365339,0.019237111796400468,-0.6886532498549649,-0.20316364328055336,57.823436139300846,66.9501620398474,1.0,5.563282336578583,-0.2729314072207153,-0.11660977328279452,-0.08134073239144406,-0.08885277261890771,-0.05445232145243474,-0.07833751973187197,,,,,,-0.07555848211366084,-0.023523714782791808,0.019039302567852665,0.08612892974762035,,,,
SBep12_d538-N,d,N,2.4861875,143.89739030142132,233.9895624531265,104.13789943869516,203.6246134966969,13.166666666666664,12,6.714361284262644,32.26199935649464,6.231343574202764,0.14348217951138875,0.030917278435873843,-0.3142154704104366,-0.03447986681332205,77.88196573524851,66.6629478105682,1.6666666666666667,3.620000502777848,0.19840394033160025,0.32469256950006703,0.21052689981398925,-0.03275236006246868,0.470357377026612,0.11202551321026089,0.42547916759247306,0.8621052311215709,-1.0957147286245164,-0.6385340282348974,0.5897310821244593,-0.058067761005391,-0.059070419082007886,0.09165704523819711,-0.003516803442427565,-0.10127089142914043,0.4221954816974487,0.15480564800002167,0.013099061317540104
SBep7_d757-N,d,N,5.5451875,163.35910583139537,384.9856011058889,93.266314881593,0.0,10.810526315789476,39,11.954780985935564,37.43947539449909,9.618287814732666,0.1415376814783965,0.028081645583256983,-0.4478766231040547,-0.4850559289671047,70.26291220808999,66.64281948401253,1.4166666666666667,6.4921159113195,-0.21562625280698933,-0.1867859503902365,0.07229907962236683,0.002909592393185223,-0.1193136925100983,-0.02901535026881146,-0.23738960831052033,-0.3393076210795478,0.47736709441566977,0.2216915202597319,-0.1689638582841395,0.022185383111909256,-0.11945885447551348,-0.0630696999563494,-0.0606871874153086,-0.18914548335641362,-0.29982998635025243,-0.1746356493324862,-0.0172465321001324
SBep7_d745-N,d,N,0.999875,115.24650475881113,384.80451620333656,87.26612646118578,86.87889665289114,4.605263157894737,10,7.976011790438366,22.64597264636829,6.7244758743347575,0.1157683096822204,0.028692417104278486,-0.568428701206568,-0.1953998890111012,55.323040463941155,66.83556980835453,1.5,4.000500062507814,-0.05056025854010558,-0.07271520134995317,-0.18252078392287707,1.383915738723386,0.14933242043501105,0.04089030146655667,0.017023485201630665,-0.3953958225773295,-0.4454600062023421,-0.08738752607395085,-0.28849582850585165,-0.4112498433981492,-0.2525757430317549,-0.15070960523409874,-0.11142020025017553,,,,
SBep7_d486-I,d,I,1.644375,196.77049864121787,397.24204904803736,130.60352515123648,0.0,25.30769230769231,5,8.321578793069259,22.71487382997336,6.4364439067167,0.12304019245989767,0.028861007166335176,-0.4285128920086973,-0.4528719245275487,80.79130189829725,66.7247913143833,1.8571428571428568,4.2569365260357275,-0.133331928308404,0.05975405560005325,-0.002367237659564002,1.0891984403424955,0.2460841215333327,0.10736642647827789,-0.3154576138883077,-0.25659907815557953,-0.7903858454992059,0.0781549513420412,0.046881997679022576,0.4709531433367348,-0.002216205031680982,-0.01906880825652704,-0.06933339865780601,0.40209744441734524,0.5074374264658925,0.4187623569790215,0.04437320627756978
SBep20_d437-N,d,N,3.9725625,99.29978685377424,380.7750727173943,83.49398170542648,0.0,3.0199004975124377,58,8.65009589602561,24.936157404257965,7.875598422862294,0.19548829043680105,0.03271183157960088,-0.5961693220984533,2.711888512028786,66.76549022545797,66.78549511935785,1.5882352941176472,4.279353691729205,-0.3576629897283679,-0.33765371524996624,-0.4385891520583439,-0.15631125188604203,-0.12744535505841742,-0.0513877848526781,-0.4675883415152083,-0.48762373366194706,-0.12512177113277498,0.3605793713292303,-0.19457681444915995,-0.3713522663945239,-0.21409607994751895,-0.07217338265554112,-0.10226996683725982,-0.45146604927591233,-0.13296761295807605,-0.1363903485425451,-0.034879880558796754
SBep7_c563-I,c,I,1.64375,171.70733813819706,198.799006791632,81.17927136860924,0.0,27.5,2,12.58745042542486,31.88129503865485,8.537869570078648,0.07141329346104956,0.021700601071542168,-0.4231891786786716,0.8388531308910309,90.13907815098663,66.70713173797431,1.1428571428571428,4.258555133079848,-0.2438486635095441,0.26198603816743715,0.05010446749483834,0.63020522401223,0.13448410252208867,0.16550765908167495,-0.1119026191916587,-0.18798969434279894,-0.7614490811263016,-0.3490481412585034,-0.061139016310217655,0.028778199156851612,-0.0693044008540975,-0.030328095535596924,-0.0637310191112392,0.06417190165742888,-0.20970413880008837,-0.03837691803565147,0.04006187708078665
SBep20_c225-N,c,N,1.4739375,222.95883657290142,273.30394541735524,186.17800942499542,192.15048180613857,15.210526315789476,6,15.087657567896485,22.79576291077089,12.817206111410147,0.12131054466275913,0.036038754402248026,-0.3445331575893994,0.12374357998896275,87.59209574314531,66.74233565534725,1.6666666666666667,2.035364457448162,0.07024496857110675,0.6195487489815446,-0.08990122169606737,-0.22660691144118197,-0.04857487860487003,-0.0478543411493461,1.477658960095725,-0.3179512870535328,0.7442424305516174,0.6870277190376274,-0.4144930730912798,0.07478875404558107,-0.01379528557203181,-0.05363098065260124,-0.05827736241513093,,,,
SBep7_c313-N,c,N,4.520125,153.62425723384246,385.8485823019453,110.54651511518078,374.5777770875665,9.916666666666666,34,13.457056877109359,34.95947186675295,9.987964986085775,0.1848727119556674,0.03220175597586212,0.11741490277616685,0.8797165337997187,88.58381646558372,66.78556786056478,1.5714285714285714,3.0972594784436267,-0.0006111706524736272,0.33297275281435496,-0.0788591055852474,-0.22395162368369234,-0.1883234718904777,-0.07536568410337388,-0.18192194218490937,-0.23447114341038758,0.9083150890341212,0.7652401526218207,-0.20145167477423573,-0.20381703029094358,-0.19306189991927078,0.060645581027458366,-0.042956840406710245,-0.10194421225920806,-0.20902756299686337,-0.0023137562912623894,-0.03056644704857229
SBep20_d375-N,d,N,3.5240625,129.3856840851505,317.3989109380615,82.70521287837653,0.0,19.51428571428572,19,8.124853759018329,26.36900000966941,6.420846502965086,0.12785607810021676,0.02901609162160985,-0.3815205833940277,-0.3563199112088804,53.56108781931205,66.61678685868165,1.8125,4.540214596080518,-0.02655143749169452,-0.031318558553075866,-0.2934333868286707,-0.09030898290533693,0.11136533605173429,-0.06693275276354652,-0.017103166130986704,0.010296571356087183,-0.7323217479489949,-0.379728628276468,0.182366504117469,-0.05199603147113774,0.03812259752817362,0.020177713396687384,0.007773862985991668,-0.32105174505512474,-0.24436518084431377,-0.016379621630940536,-0.06987543720826976
SBep20_d72-N,d,N,1.636875,270.8286643531736,394.3750652055284,222.23114594562546,0.0,5.071428571428571,12,6.104356360474157,25.531950941740746,5.701245308580583,0.1057265402655601,0.02917207873519945,-0.4229950854487812,0.2873601775822381,61.13220245107149,66.67725115584135,1.6,3.0546009927453226,0.12350369406087487,0.35118642089006874,0.3114379258273657,-0.11304085295184364,0.0292258755611702,0.0062439042701311915,0.015096009065315733,-0.08141997058958428,-0.41362568407941425,-0.14525466113674418,-0.06626158276760308,0.30629257552161543,-0.18470839812831807,-0.05305294317459419,-0.07313613563150269,,,,
