fileName,speaker,label,f0globalMean,f0globalRange,f0globalSD,f0globalMedian,rmsRange,rmsSD,hnrglobalMean,hnrglobalRange,hnrglobalSD,duration,sound2silenceRatio,totalPauses,Avg. Word Dur.,Avg. Sil. Dur.,SyllPerSecond
SBep12_c110-N,c,N,197.68157010959786,229.16341457296247,108.6179297092977,191.4440350036628,0.09686225235685593,0.02558148672453854,13.435666614555824,26.995961147796002,8.775998329571326,1.6226875,36.55555555555557,3,-0.4668869681727115,0.16460698289765274,4.313831221353464
SBep7_c612-N,c,N,165.96487857136182,180.26142355047685,108.49627998384865,169.46984181534216,0.08433727473042929,0.02919983990862338,17.955878571778463,31.195632544135627,12.357649180204511,0.9425,14.461538461538465,3,-0.7421830419851638,0.011369221990067069,5.3050397877984095
SBep12_c494-N,c,N,170.66083126602337,381.9297089119947,109.19660778229448,146.52623194364747,0.11214304772056727,0.028155693319579893,9.492614033889984,25.683610479423322,7.255743288343883,4.5306875,60.26666666666666,6,-0.1637832101367792,-0.08057343455448625,3.972906981556331
SBep12_c117-N,c,N,123.92220227140392,161.7131923676455,78.48550551629431,0.0,0.12371078100860215,0.02601746880988389,9.306264614567569,28.945418315588107,6.963912334004347,2.399625,34.214285714285715,4,-0.3609198286496645,-0.7548195825478624,4.167317810074492
SBep20_d378-N,d,N,111.67529586767915,385.55465079215065,89.02172446461809,87.19100563308632,0.1227732509590458,0.026147504461961468,7.0703957227308285,30.82694407496152,6.393124014561938,2.215875,23.0,5,-0.5463933048796304,-0.4206879200879931,5.866756924465505
SBep12_c489-N,c,N,173.7458529351508,386.9382636976116,99.23886222208452,143.3218717986586,0.0657822265365339,0.019237111796400468,12.948566574930744,23.31714018827916,6.700323119739482,0.7190000000000001,12.083333333333336,2,-0.6886532498549649,-0.20316364328055336,5.563282336578583
SBep12_d538-N,d,N,143.89739030142132,233.9895624531265,104.13789943869516,203.6246134966969,0.14348217951138875,0.030917278435873843,6.714361284262644,32.26199935649464,6.231343574202764,2.4861875,13.166666666666664,12,-0.3142154704104366,-0.03447986681332205,3.620000502777848
SBep7_d757-N,d,N,163.35910583139537,384.9856011058889,93.266314881593,0.0,0.1415376814783965,0.028081645583256983,11.954780985935564,37.43947539449909,9.618287814732666,5.5451875,10.810526315789476,39,-0.4478766231040547,-0.4850559289671047,6.4921159113195
SBep7_d745-N,d,N,115.24650475881113,384.80451620333656,87.26612646118578,86.87889665289114,0.1157683096822204,0.028692417104278486,7.976011790438366,22.64597264636829,6.7244758743347575,0.999875,4.605263157894737,10,-0.568428701206568,-0.1953998890111012,4.000500062507814
SBep7_d486-I,d,I,196.77049864121787,397.24204904803736,130.60352515123648,0.0,0.12304019245989767,0.028861007166335176,8.321578793069259,22.71487382997336,6.4364439067167,1.644375,25.30769230769231,5,-0.4285128920086973,-0.4528719245275487,4.2569365260357275
SBep20_d437-N,d,N,99.29978685377424,380.7750727173943,83.49398170542648,0.0,0.19548829043680105,0.03271183157960088,8.65009589602561,24.936157404257965,7.875598422862294,3.9725625,3.0199004975124377,58,-0.5961693220984533,2.711888512028786,4.279353691729205
SBep7_c563-I,c,I,171.70733813819706,198.799006791632,81.17927136860924,0.0,0.07141329346104956,0.021700601071542168,12.58745042542486,31.88129503865485,8.537869570078648,1.64375,27.5,2,-0.4231891786786716,0.8388531308910309,4.258555133079848
SBep20_c225-N,c,N,222.95883657290142,273.30394541735524,186.17800942499542,192.15048180613857,0.12131054466275913,0.036038754402248026,15.087657567896485,22.79576291077089,12.817206111410147,1.4739375,15.210526315789476,6,-0.3445331575893994,0.12374357998896275,2.035364457448162
SBep7_c313-N,c,N,153.62425723384246,385.8485823019453,110.54651511518078,374.5777770875665,0.1848727119556674,0.03220175597586212,13.457056877109359,34.95947186675295,9.987964986085775,4.520125,9.916666666666666,34,0.11741490277616685,0.8797165337997187,3.0972594784436267
SBep20_d375-N,d,N,129.3856840851505,317.3989109380615,82.70521287837653,0.0,0.12785607810021676,0.02901609162160985,8.124853759018329,26.36900000966941,6.420846502965086,3.5240625,19.51428571428572,19,-0.3815205833940277,-0.3563199112088804,4.540214596080518
SBep20_d72-N,d,N,270.8286643531736,394.3750652055284,222.23114594562546,0.0,0.1057265402655601,0.02917207873519945,6.104356360474157,25.531950941740746,5.701245308580583,1.636875,5.071428571428571,12,-0.4229950854487812,0.2873601775822381,3.0546009927453226
SBep12_d659-N,d,N,95.06826251242849,184.8707706155886,57.6349016101167,0.0,0.10860312825261256,0.0255703061015402,8.123095814965026,27.927430109869928,6.829080062211325,2.094125,10.368421052631579,11,-0.4324541824086373,-0.5172399334066605,4.7752641317972895
SBep20_d307-I,d,I,208.1769822011192,346.73978573985994,109.34097858726544,229.67672808321652,0.10871368747674458,0.02924466620078512,13.256314120097153,24.253329336091976,9.1568489181646,1.55225,7.282051282051282,11,-0.5112799904074377,-0.06666387125287733,3.221130616846513
SBep7_d597-N,d,N,145.09533914598111,268.66505259410616,122.5804031019062,66.46337662776901,0.1245015698490272,0.03050416508264686,5.1899405154338,22.01849656359618,5.3638245414956085,1.40475,12.363636363636365,9,0.26515421838074593,-0.0022958623737660768,2.135611318739989
SBep7_d424-N,d,N,221.14547746503368,390.1270651274828,88.52119198231621,242.37932345610506,0.07531677899028638,0.018699053854767358,14.970729390824006,28.119962942848066,8.149901680388572,1.839125,18.05,6,-0.31421547041043674,-0.4850559289671048,3.8061578196153065
SBep20_d361-I,d,I,207.04294836466588,252.81869714907245,113.94344612619396,249.8521247383728,0.13999969670292373,0.029090987730456125,13.254036401885465,29.187030590274496,9.524132365165416,2.017,19.8,6,-0.24327224321151636,1.5747203551644762,3.4705007436787314
SBep7_c414-I,c,I,196.42230231577943,359.7172570260405,111.07197047771588,0.0,0.13051732848013894,0.028999536975960218,11.991515286108045,30.37936397195505,9.170468037837942,4.3953125,21.871794871794872,16,-0.3226842628423795,-0.1909046224079463,3.640241734802701
SBep7_d700-N,d,N,139.3261062040054,319.9354518410634,120.9235457005099,0.0,0.16450503637530214,0.03451376145645888,7.150013330225407,28.094597815826745,6.499741892584254,5.1950625,4.207920792079208,64,-0.4876322480077974,2.1057564284171484,4.234790245545652
SBep12_d256-N,d,N,72.46650809463455,135.6778158981673,52.973081610560506,0.0,0.1767259644069931,0.029499426761721438,6.970382806665612,18.365936108636927,6.514286216541039,1.8935625,9.888888888888893,11,-0.4472340214084123,,5.2810509291348975
SBep12_d330-N,d,N,137.24919487040054,238.718635959529,104.38496642511907,102.95151213047363,0.10805840681345667,0.030420368661088618,5.2982352009184295,17.544112045783468,4.921870565035297,0.449375,6.9230769230769225,4,-0.14868127361295574,-0.7747119689231085,2.2253129346314324
SBep20_c260-I,c,I,143.52653979717826,381.8715531326429,102.082444151042,112.38928544925415,0.15990584610486425,0.02827276229397029,12.349248134746995,30.349606334177928,8.918356603920165,3.751125,8.782051282051281,21,-0.3465194207482196,0.34849229598675513,3.4656269785730953
SBep7_d738-I,d,I,133.21861655961501,377.13304581668024,97.11638354903486,88.71977480341779,0.09909991604162567,0.026615287839725443,10.390219507904485,21.966781843306666,7.198056415103017,1.4245625,13.190476190476188,5,-0.24327224321151636,-0.6137919467253291,4.2118194182424435
SBep7_c13-N,c,N,138.8720195743779,193.15572029259343,86.5316107971508,145.3378786450744,0.0939024664587722,0.029316836326804555,14.06498798319358,29.927307194980425,10.417136394940977,1.4976875,14.65,6,-0.515682833107723,-0.08057343455448472,4.006176188290281
SBep7_d656-N,d,N,122.40865146028808,304.12863923677867,86.74817131669992,133.25298475490638,0.1769166175732233,0.031612973959019505,10.1260013836495,29.63621439084493,8.405655806107733,5.3885625,12.304878048780491,36,-0.4115885273501312,0.4675906024437506,3.52598675435239
SBep20_c106-N,c,N,214.0078647118562,369.5039658235347,172.35486628891906,245.56586374392043,0.2157544187171386,0.035743481193017644,7.349737334032287,31.04556572163877,6.845558165457701,2.0213125,8.477272727272727,17,0.9008538429907412,-0.2031636432805525,0.9894561083454438
SBep20_d491-I,d,I,176.35909363320388,269.2668348670721,135.28773272104075,0.0,0.19846297366294186,0.03297266388524179,7.126646309124845,20.392818806209647,6.67527813488379,1.8986875,22.117647058823533,5,0.21785873358146596,4.4712807547245115,1.0533592284143651
SBep20_c134-I,c,I,142.52012518750706,389.12680219726997,103.8092194388422,89.45851770644262,0.4069934801971148,0.03264428693836663,11.337862372251385,29.186346489637426,10.103614735712886,8.9120625,7.7560975609756095,63,-0.3922770387032581,0.05734055026234253,3.478431620065501
SBep7_c331-N,c,N,135.83902521841043,386.35119155836855,74.51877909478806,0.0,0.1465445477393285,0.027686092318943492,13.245231760845115,33.57523860601294,8.74314646931259,6.7281875,10.325,37,-0.26684819848888397,-0.17864560153533926,4.012967831232409
SBep12_d290-N,d,N,99.61239113217331,214.9383383436787,61.11475900683507,87.47772212087182,0.11228734229211612,0.025301217458647662,8.980380105877305,30.36183537098196,7.422667595775257,3.2325625,15.923076923076925,16,-0.37924676200944696,-0.6137919467253287,5.568337812493959
SBep20_c195-I,c,I,166.23934597713773,382.96607296768593,103.76484898744484,0.0,0.13937537601433458,0.02818661872307768,12.143236562966525,34.650020179962404,9.1348678280594,3.0190625,9.637931034482758,19,-0.4367840465212617,0.3893556988954453,3.643515164061691
SBep20_d248-N,d,N,179.53165570217132,380.47309123149256,127.61884733007362,232.2642253149621,0.17001802369996774,0.029958520135040568,8.853309362094311,20.34934180366028,7.328911794645224,2.68825,19.407407407407405,8,-0.1959767584122362,-0.06666387125287733,4.463870547754116
SBep7_c650-N,c,N,131.6702063635009,209.8916843672053,72.27630193446456,0.0,0.10302853608617114,0.02466536799639088,10.254084531133364,35.08279425771632,7.396721514279872,7.614375,39.42105263157895,12,-0.5618410837219229,-0.4789916129142092,6.435196585405893
SBep7_c720-I,c,I,190.96250171361137,235.51061882194185,113.3081539613389,0.0,0.10392912382252106,0.02780757145436393,9.576083781339284,26.89804200186574,7.662594220784363,1.037375,6.857142857142858,6,-0.3226842628423795,-0.7241720303663453,3.8558862513555847
SBep20_c12-N,c,N,129.89194368449952,388.1771609625245,92.28396280098777,105.2982370081492,0.11987859730659314,0.02919244647276245,11.635974831734865,38.171191386178336,8.999445223152529,5.35575,4.859459459459459,48,-0.5772713842424388,0.3638160720775144,5.228025953414555
SBep20_d398-N,d,N,123.24241388329149,396.08310378108064,85.72053182699692,0.0,0.17661842220963728,0.02692479095780291,9.699846112353397,33.03464543616758,7.560084185174137,9.8545,17.895238095238096,35,-0.4549195376882954,-0.21471029167483294,5.0738241412552645
SBep20_d169-N,d,N,151.30791564557967,367.6917304745765,105.3824401911677,134.6579569937937,0.1186928920050828,0.028644597845588576,8.79295693173774,22.33955444016836,6.91880874487634,2.8133125,16.454545454545453,10,-0.5227455624799904,0.8344882530546894,4.620887299224669
SBep12_c462-N,c,N,136.44858564221272,386.8637539124962,92.6894607876757,141.87664816203957,0.14520866229181972,0.028804966689499133,7.6462221992321195,35.09503630661551,6.416997214466232,6.6893125,21.147540983606557,20,-0.561656549137911,-0.4892074636413794,5.680703360771379
SBep12_d439-N,d,N,121.23009011298443,311.20528429702784,75.03293859046339,105.2380933703568,0.1439864750966402,0.025729038519354062,9.006663103375306,29.01352751733841,6.927597480992382,9.475625,37.938775510204074,22,-0.3698572172331193,-0.4850559289671046,6.332036145372997
SBep7_c737-I,c,I,144.61098720136886,380.4815093175406,70.21240307707892,376.31922716045585,0.11307615926646733,0.02447393965527776,11.629986259046516,30.684477422254748,6.74631812541069,3.0848125,23.23076923076923,8,-0.6311392475061915,-0.4176965085511741,6.807545029073889
SBep7_d653-N,d,N,126.28585282228674,333.1448767302151,96.5494824394284,97.26314057078972,0.10335717480370206,0.028913522138341405,5.1914250153564625,15.931886095130633,4.2784363745411715,0.875,14.666666666666664,2,-0.18415288721241613,0.0942561509449024,3.4285714285714284
SBep20_d456-I,d,I,197.3901985556607,368.4207009409512,155.0960245311306,133.42572658318443,0.13679877491845868,0.03089218296737988,6.836256855377044,23.606937863641942,6.335247864181894,1.3894375,11.652173913043475,7,0.2651542183807462,0.9310402663733574,2.159147136880932
SBep7_c166-I,c,I,214.64170472623195,288.9633688780454,101.73412345373517,213.11706691418644,0.10854269623588478,0.02999099622486168,11.785631067171801,27.969739248911328,8.54881024814339,1.8615,14.4,9,-0.29646558914595544,-0.2951062998251046,2.6860059092129998
SBep7_c604-N,c,N,175.01628855275501,212.4382235207697,79.25803825293282,164.2072406741024,0.10866709018693,0.02360547189764469,12.59537884412018,29.59752427493725,7.240341769386477,2.728,36.266666666666666,3,-0.4297438471027776,-0.3870489563696559,3.6656891495601167
SBep12_d349-N,d,N,116.64153060309998,345.44413411531923,80.56378016447974,93.73383006374502,0.1601849798984877,0.029317991347721912,5.8631323273288976,20.622903924445023,5.046863002146433,2.124,13.129032258064516,10,-0.3682674530381855,-0.25976789789021193,6.591337099811676
SBep7_d719-I,d,I,194.35127818347956,387.4016097396257,100.5924238319507,0.0,0.09523066790846578,0.026756980993667214,9.583363629829973,22.95688625068527,6.028566196345099,0.964,10.444444444444443,5,-0.2826851472109165,-0.9034479866813324,4.149377593360996
SBep20_d145-I,d,I,141.2682342766034,381.4836639525871,96.49196940757408,118.31055258377287,0.10499411237459676,0.027962446497069648,10.139336388731897,26.60800743005595,8.034020549934718,2.1581875,20.19047619047619,6,-0.5874782714729446,0.8344882530546894,6.023573021343142
SBep12_d598-N,d,N,116.77250750752223,191.9241514753457,70.55662655724974,116.29348567176687,0.1339651158570812,0.028911045428791683,7.413919666832903,22.216784918565992,6.467869177414952,1.7021875,14.347826086956525,8,-0.06591417521421544,-0.6781599556044404,2.9373967321461354
SBep7_c168-I,c,I,156.80809600511859,374.3446164865568,105.23644402835512,0.0,0.22203766597907226,0.031207782118287168,11.891737060634615,40.65721628181214,9.467146650837426,3.3340625,6.2340425531914905,19,-0.319953150999002,1.5130992788844086,3.5992126722279503
SBep20_c417-N,c,N,173.67083893871634,385.6345622158173,112.7048192388188,0.0,0.1262506971184925,0.027052348755553342,9.719024164434325,35.72967663579121,7.760409970784655,2.067125,10.210526315789474,10,-0.6132745629777457,0.7162629221649621,5.80516417729939
SBep20_c316-N,c,N,144.05860981331423,382.53192822698736,106.1858677167868,112.37339481438507,0.08686333919941623,0.02193353311958722,9.753987779778557,33.571306451089384,6.72597456272544,2.38075,12.971428571428573,11,-0.4683435611558462,0.0420167741715836,5.040428436417097
SBep20_d287-N,d,N,159.4260590544515,268.1207001936541,117.10005813803907,0.0,0.09327971077710348,0.030187168334260214,10.301320056928724,29.508378057022853,8.73776442968185,1.074625,13.25,4,-0.3536283744098369,0.4804642042195738,3.7222286844248
SBep7_c192-I,c,I,125.63200578163193,169.52815238841382,85.2108541118962,0.0,0.1748194643805616,0.030860907591159555,11.411555950916533,23.616961288151685,8.912900038068475,1.8299375,5.890909090909092,17,-0.603598623875494,0.6549678178019277,4.3717340073089925
SBep12_d11-N,d,N,212.46095489361468,297.70550737029555,111.38186119200714,189.30280132306515,0.08183526711622979,0.01601057626708105,8.016527936181276,22.940438949097423,5.6587836111719465,0.84875,17.3,2,0.11144389278308532,1.317248319648028,1.1782032400589102
SBep20_d339-I,d,I,98.6079707450063,180.48397505828743,68.55967398288077,117.88902306632411,0.1539476362779133,0.03134008651421834,9.155094904902322,18.39464917848249,7.293778059857978,1.8799375,9.805555555555557,13,-0.6630196708051284,1.3172483196480282,5.319325775457961
SBep20_c263-I,c,I,127.542606060583,380.5234797863389,80.53330622383774,0.0,0.14389560840042515,0.026229825071759603,11.295549326444428,49.984353059298925,7.491564059577618,3.781,9.985714285714286,18,-0.39005168831235776,-0.16230024037186438,3.4382438508331132
SBep12_d111-N,d,N,118.5149687626696,346.8213623057074,78.40661054462639,0.0,0.19366262152431155,0.0317547712472581,10.271005142009773,30.41436149414097,8.383307898543839,6.2620000000000005,14.426829268292684,32,-0.44853464724039255,-0.4721823271912821,5.589268604279782
SBep20_d324-N,d,N,149.4182429923343,380.5859321046084,101.94192813001663,125.00570496304974,0.15454616402607926,0.0296830711646101,11.039329239201017,25.109431944296237,8.883566064091163,3.323875,10.3,20,-0.5124926951458807,0.9954082752524686,5.415366101312474
SBep20_c120-N,c,N,185.04273169382992,386.69860380329146,109.68414482848142,179.6789434818346,0.14039557765464958,0.02791090853969944,12.981708665976205,37.95884057830508,9.704697850470504,6.3275,30.95,18,-0.3991553944569495,1.0840335483431678,3.3188463058079813
SBep12_d640-N,d,N,108.28628571643421,346.39427567008636,81.0074867658538,0.0,0.16798558796300872,0.028034482617119626,7.849794994331236,31.23356402426473,6.946369464440397,5.1394375,21.148936170212764,18,-0.31273748651045913,0.008432139106087404,4.4751979180601
SBep7_c552-I,c,I,162.62798736336566,383.3283752199931,84.89715933961304,153.19540421334838,0.09407300687725394,0.02310883304379295,11.631464270054725,33.380365480122684,7.317920009718939,4.4224375,41.714285714285715,9,-0.3632607816582738,-0.5096391650957244,4.0701536200342
SBep20_d42-I,d,I,147.0605469578095,390.8695222712426,94.09943434440576,177.598975604738,0.12150441003967336,0.02638424996848405,8.799845528940292,29.21214097447179,6.518419407359668,4.252125,25.15151515151515,12,-0.29602489933379045,-0.2275838934506558,4.233177528882616
SBep7_d538-N,d,N,121.20219381053127,249.9276902284573,80.36495882903431,223.15829230220768,0.14782402534086864,0.027551247081354386,9.863819084593894,32.61842395617504,7.936149473570818,8.23625,27.135593220338983,30,-0.41948606560883467,-0.018387864593542816,5.342237061769616
SBep7_c86-N,c,N,152.61211969016497,385.6087395918828,83.66475789628109,127.94979575834411,0.1620510092647741,0.026610342844627096,14.671881907549126,42.48970022125656,9.784786981522103,8.3238125,9.231707317073173,40,-0.1179946173176656,-0.35640140418813904,3.724254961293277
SBep12_c557-N,c,N,108.03348057952411,125.40825852646002,53.940878409899966,109.15646886146747,0.06798436344892764,0.019023470050485592,9.768979784546762,17.463686134985362,4.749311268559273,0.258125,4.416666666666667,4,-0.4756265260715196,,3.87409200968523
SBep12_c320-N,c,N,156.4414732809791,215.30650829486743,87.79394064211544,165.3841407348322,0.12019300185913487,0.02592657466576469,10.379839191628085,32.94384842187772,7.580028739489622,1.8650625,20.444444444444443,7,-0.3809479821677662,-0.5402867172772422,4.289400489259744
SBep20_d432-I,d,I,181.15209042944056,397.45676084194406,105.87110078346012,145.92200951105426,0.12369563862021485,0.028513662141612668,11.525101078955705,29.658040087771802,8.54750550799538,2.261,15.607142857142858,10,-0.4981423557409709,0.06207214650534802,4.8651039363113675
SBep12_d280-N,d,N,117.48177904861991,397.11901173235776,92.04706320303572,0.0,0.15649594879279782,0.03025944349110668,5.837352030253308,24.642804355662808,5.563926274297304,2.5176875,15.67741935483871,15,-0.5452357230838438,,6.3550381054042635
SBep7_d408-N,d,N,209.66511474952839,394.08516563509056,157.00118802297132,133.7762208977276,0.1326996537934307,0.029195908880562407,8.387276606146939,26.838159509026504,7.43817581379194,1.102,11.26315789473684,5,-0.3496870840098969,0.7057522352964655,1.8148820326678765
SBep20_c352-N,c,N,141.25409148759937,387.1513324520421,113.16570006358566,97.13092367323593,0.1230467778459196,0.02882712901347465,10.985723894098854,39.96637022411258,8.549695852481136,8.5795,8.713483146067416,47,-0.4073487299870821,0.7950709134888626,3.6132641762340474
SBep12_c646-N,c,N,128.7021482002293,157.61853499003288,59.59891611779559,111.4708624403634,0.09212806056701166,0.02472236705495812,10.139924541595645,18.736918552567047,6.692710631358698,0.7096875,11.916666666666664,2,0.026898053109940697,0.3484922959867553,1.409070893879348
SBep20_d211-I,d,I,205.14427610304023,398.6678375386532,127.9379916986592,0.0,0.14328669296512292,0.03348752380583566,16.511652692686404,34.603854506327636,12.825187403316846,6.0020625,9.830357142857142,36,-0.2861337763108641,0.850580255274467,3.165578499057616
SBep12_c534-N,c,N,157.10790521353016,281.1000969001633,92.45684745079485,151.72662841563533,0.10742198864649052,0.02605165092390276,10.058214468277065,35.723394849209726,7.672571658510733,3.449,23.24137931034483,11,-0.5076715717004823,-0.6935244781848265,4.928964917367353
SBep20_d43-I,d,I,185.37541779941228,398.6576697383602,110.13182814890504,195.22046268111853,0.12779292404812706,0.028824558958409213,9.445237868488638,29.75649831860136,8.087218749546915,3.3769375,25.461538461538463,9,-0.4587294517415706,3.183920577142273,3.2573892765264385
SBep12_d374-N,d,N,108.28815379316326,323.66098618094435,80.51147450568158,112.85245326091213,0.13016355165147234,0.02737865148986272,6.743374600427742,26.36919925719409,5.9722097322000645,5.2459375,20.24,18,-0.4410533614630517,-0.8068959733626656,5.528087210341336
SBep7_c276-N,c,N,146.58945287557626,371.3437876651281,83.12390994101247,0.0,0.18265692152686366,0.028001726554366464,13.172444232840393,29.346242240505727,8.452380336518468,4.3094375,11.681159420289855,19,-0.4225649245430424,0.2054703858063429,4.873025771924991
SBep7_d190-I,d,I,131.7562328795783,180.73523115951423,76.31117093170059,104.26281777124744,0.10136317066466724,0.026293880429293082,9.6322027449098,26.4733289728232,6.79891289928984,1.66975,25.69230769230769,4,-0.4425889291513402,,5.3900284473723605
SBep12_c616-N,c,N,129.42894495323506,164.99788491370418,93.95738806491084,0.0,0.09471734701784172,0.02684185920878528,7.963371863220495,19.248894359186217,5.8286502105917695,0.3821875,6.416666666666668,2,-0.3226842628423795,-0.6935244781848283,5.233033524121014
